End date,"12/26/2016"
Specimen label,"11BG_81_2_run2"
Maximum Load,"0.05442",N

Time,Extension,Load
(s),(mm),(N)
"72.05400","41.15559","0.01274"
"72.06000","41.15606","0.01279"
"72.06600","41.15660","0.01285"
"72.07200","41.15708","0.01286"
"72.07800","41.15762","0.01286"
"72.08400","41.15816","0.01289"
"72.09000","41.15863","0.01299"
"72.09600","41.15917","0.01299"
"72.10200","41.15971","0.01292"
"72.10800","41.16019","0.01289"
"72.11400","41.16073","0.01282"
"72.12000","41.16121","0.01275"
"72.12600","41.16174","0.01268"
"72.13200","41.16222","0.01269"
"72.13800","41.16270","0.01271"
"72.14400","41.16323","0.01271"
"72.15000","41.16372","0.01273"
"72.15600","41.16420","0.01282"
"72.16200","41.16474","0.01283"
"72.16800","41.16521","0.01279"
"72.17400","41.16569","0.01275"
"72.18000","41.16623","0.01280"
"72.18600","41.16671","0.01284"
"72.19200","41.16718","0.01288"
"72.19800","41.16772","0.01290"
"72.20400","41.16820","0.01284"
"72.21000","41.16868","0.01279"
"72.21600","41.16922","0.01278"
"72.22200","41.16975","0.01278"
"72.22800","41.17023","0.01284"
"72.23400","41.17078","0.01283"
"72.24000","41.17125","0.01280"
"72.24600","41.17179","0.01273"
"72.25200","41.17226","0.01267"
"72.25800","41.17274","0.01265"
"72.26400","41.17329","0.01268"
"72.27000","41.17376","0.01271"
"72.27600","41.17424","0.01275"
"72.28200","41.17472","0.01277"
"72.28800","41.17519","0.01274"
"72.29400","41.17574","0.01266"
"72.30000","41.17622","0.01254"
"72.30600","41.17669","0.01243"
"72.31200","41.17717","0.01234"
"72.31800","41.17770","0.01229"
"72.32400","41.17819","0.01231"
"72.33000","41.17867","0.01244"
"72.33600","41.17921","0.01251"
"72.34200","41.17968","0.01256"
"72.34800","41.18016","0.01252"
"72.35400","41.18070","0.01250"
"72.36000","41.18118","0.01249"
"72.36600","41.18171","0.01248"
"72.37200","41.18219","0.01247"
"72.37800","41.18273","0.01250"
"72.38400","41.18321","0.01255"
"72.39000","41.18375","0.01263"
"72.39600","41.18422","0.01269"
"72.40200","41.18476","0.01273"
"72.40800","41.18525","0.01282"
"72.41400","41.18572","0.01288"
"72.42000","41.18625","0.01289"
"72.42600","41.18674","0.01293"
"72.43200","41.18721","0.01290"
"72.43800","41.18769","0.01284"
"72.44400","41.18817","0.01281"
"72.45000","41.18871","0.01279"
"72.45600","41.18919","0.01275"
"72.46200","41.18972","0.01273"
"72.46800","41.19020","0.01269"
"72.47400","41.19069","0.01269"
"72.48000","41.19122","0.01269"
"72.48600","41.19170","0.01268"
"72.49200","41.19218","0.01272"
"72.49800","41.19272","0.01274"
"72.50400","41.19320","0.01271"
"72.51000","41.19367","0.01279"
"72.51600","41.19421","0.01286"
"72.52200","41.19469","0.01294"
"72.52800","41.19523","0.01309"
"72.53400","41.19571","0.01315"
"72.54000","41.19618","0.01313"
"72.54600","41.19672","0.01303"
"72.55200","41.19720","0.01295"
"72.55800","41.19768","0.01300"
"72.56400","41.19821","0.01308"
"72.57000","41.19870","0.01320"
"72.57600","41.19917","0.01330"
"72.58200","41.19965","0.01334"
"72.58800","41.20013","0.01332"
"72.59400","41.20067","0.01323"
"72.60000","41.20115","0.01307"
"72.60600","41.20162","0.01297"
"72.61200","41.20216","0.01296"
"72.61800","41.20264","0.01294"
"72.62400","41.20312","0.01303"
"72.63000","41.20366","0.01317"
"72.63600","41.20414","0.01319"
"72.64200","41.20462","0.01321"
"72.64800","41.20515","0.01319"
"72.65400","41.20563","0.01315"
"72.66000","41.20617","0.01313"
"72.66600","41.20665","0.01312"
"72.67200","41.20719","0.01309"
"72.67800","41.20766","0.01309"
"72.68400","41.20820","0.01302"
"72.69000","41.20868","0.01294"
"72.69600","41.20916","0.01287"
"72.70200","41.20970","0.01288"
"72.70800","41.21017","0.01302"
"72.71400","41.21071","0.01318"
"72.72000","41.21119","0.01321"
"72.72600","41.21173","0.01327"
"72.73200","41.21221","0.01332"
"72.73800","41.21274","0.01336"
"72.74400","41.21323","0.01333"
"72.75000","41.21376","0.01328"
"72.75600","41.21424","0.01326"
"72.76200","41.21471","0.01325"
"72.76800","41.21526","0.01319"
"72.77400","41.21574","0.01309"
"72.78000","41.21627","0.01309"
"72.78600","41.21675","0.01309"
"72.79200","41.21723","0.01308"
"72.79800","41.21777","0.01303"
"72.80400","41.21825","0.01296"
"72.81000","41.21872","0.01295"
"72.81600","41.21926","0.01295"
"72.82200","41.21974","0.01303"
"72.82800","41.22022","0.01306"
"72.83400","41.22070","0.01302"
"72.84000","41.22123","0.01301"
"72.84600","41.22171","0.01296"
"72.85200","41.22219","0.01294"
"72.85800","41.22273","0.01293"
"72.86400","41.22321","0.01297"
"72.87000","41.22369","0.01297"
"72.87600","41.22423","0.01296"
"72.88200","41.22470","0.01300"
"72.88800","41.22524","0.01306"
"72.89400","41.22572","0.01309"
"72.90000","41.22620","0.01307"
"72.90600","41.22674","0.01305"
"72.91200","41.22721","0.01303"
"72.91800","41.22770","0.01302"
"72.92400","41.22823","0.01304"
"72.93000","41.22871","0.01307"
"72.93600","41.22919","0.01302"
"72.94200","41.22966","0.01295"
"72.94800","41.23014","0.01288"
"72.95400","41.23068","0.01283"
"72.96000","41.23116","0.01280"
"72.96600","41.23164","0.01279"
"72.97200","41.23218","0.01283"
"72.97800","41.23265","0.01289"
"72.98400","41.23319","0.01293"
"72.99000","41.23367","0.01305"
"72.99600","41.23415","0.01314"
"73.00200","41.23469","0.01319"
"73.00800","41.23517","0.01323"
"73.01400","41.23570","0.01319"
"73.02000","41.23618","0.01311"
"73.02600","41.23672","0.01307"
"73.03200","41.23720","0.01303"
"73.03800","41.23774","0.01301"
"73.04400","41.23822","0.01296"
"73.05000","41.23875","0.01294"
"73.05600","41.23923","0.01298"
"73.06200","41.23971","0.01298"
"73.06800","41.24025","0.01301"
"73.07400","41.24073","0.01306"
"73.08000","41.24120","0.01316"
"73.08600","41.24168","0.01323"
"73.09200","41.24222","0.01324"
"73.09800","41.24269","0.01323"
"73.10400","41.24318","0.01318"
"73.11000","41.24366","0.01319"
"73.11600","41.24413","0.01320"
"73.12200","41.24467","0.01315"
"73.12800","41.24515","0.01316"
"73.13400","41.24563","0.01307"
"73.14000","41.24617","0.01297"
"73.14600","41.24665","0.01284"
"73.15200","41.24718","0.01270"
"73.15800","41.24766","0.01268"
"73.16400","41.24820","0.01273"
"73.17000","41.24868","0.01274"
"73.17600","41.24921","0.01271"
"73.18200","41.24969","0.01267"
"73.18800","41.25017","0.01270"
"73.19400","41.25071","0.01272"
"73.20000","41.25119","0.01272"
"73.20600","41.25173","0.01276"
"73.21200","41.25221","0.01277"
"73.21800","41.25269","0.01279"
"73.22400","41.25322","0.01291"
"73.23000","41.25370","0.01300"
"73.23600","41.25424","0.01299"
"73.24200","41.25472","0.01300"
"73.24800","41.25520","0.01298"
"73.25400","41.25573","0.01293"
"73.26000","41.25621","0.01289"
"73.26600","41.25669","0.01287"
"73.27200","41.25723","0.01289"
"73.27800","41.25771","0.01290"
"73.28400","41.25825","0.01292"
"73.29000","41.25873","0.01298"
"73.29600","41.25926","0.01290"
"73.30200","41.25974","0.01284"
"73.30800","41.26028","0.01284"
"73.31400","41.26076","0.01291"
"73.32000","41.26130","0.01295"
"73.32600","41.26177","0.01300"
"73.33200","41.26225","0.01299"
"73.33800","41.26279","0.01294"
"73.34400","41.26327","0.01294"
"73.35000","41.26374","0.01294"
"73.35600","41.26423","0.01295"
"73.36200","41.26477","0.01302"
"73.36800","41.26524","0.01309"
"73.37400","41.26572","0.01309"
"73.38000","41.26620","0.01302"
"73.38600","41.26674","0.01299"
"73.39200","41.26722","0.01306"
"73.39800","41.26769","0.01316"
"73.40400","41.26823","0.01320"
"73.41000","41.26871","0.01318"
"73.41600","41.26918","0.01315"
"73.42200","41.26973","0.01316"
"73.42800","41.27020","0.01322"
"73.43400","41.27074","0.01330"
"73.44000","41.27122","0.01334"
"73.44600","41.27169","0.01330"
"73.45200","41.27224","0.01324"
"73.45800","41.27272","0.01321"
"73.46400","41.27325","0.01331"
"73.47000","41.27373","0.01340"
"73.47600","41.27421","0.01353"
"73.48200","41.27475","0.01357"
"73.48800","41.27523","0.01353"
"73.49400","41.27570","0.01349"
"73.50000","41.27624","0.01337"
"73.50600","41.27672","0.01335"
"73.51200","41.27720","0.01333"
"73.51800","41.27767","0.01328"
"73.52400","41.27821","0.01327"
"73.53000","41.27869","0.01329"
"73.53600","41.27924","0.01326"
"73.54200","41.27971","0.01321"
"73.54800","41.28019","0.01308"
"73.55400","41.28073","0.01300"
"73.56000","41.28120","0.01307"
"73.56600","41.28168","0.01314"
"73.57200","41.28216","0.01319"
"73.57800","41.28270","0.01319"
"73.58400","41.28318","0.01316"
"73.59000","41.28365","0.01325"
"73.59600","41.28419","0.01340"
"73.60200","41.28467","0.01350"
"73.60800","41.28521","0.01358"
"73.61400","41.28569","0.01352"
"73.62000","41.28617","0.01339"
"73.62600","41.28671","0.01343"
"73.63200","41.28719","0.01357"
"73.63800","41.28766","0.01367"
"73.64400","41.28814","0.01373"
"73.65000","41.28868","0.01361"
"73.65600","41.28916","0.01355"
"73.66200","41.28963","0.01355"
"73.66800","41.29017","0.01355"
"73.67400","41.29065","0.01355"
"73.68000","41.29119","0.01351"
"73.68600","41.29167","0.01344"
"73.69200","41.29214","0.01344"
"73.69800","41.29269","0.01338"
"73.70400","41.29316","0.01335"
"73.71000","41.29370","0.01338"
"73.71600","41.29418","0.01344"
"73.72200","41.29472","0.01347"
"73.72800","41.29520","0.01356"
"73.73400","41.29567","0.01355"
"73.74000","41.29622","0.01354"
"73.74600","41.29669","0.01355"
"73.75200","41.29717","0.01349"
"73.75800","41.29771","0.01343"
"73.76400","41.29818","0.01340"
"73.77000","41.29872","0.01336"
"73.77600","41.29920","0.01326"
"73.78200","41.29968","0.01322"
"73.78800","41.30022","0.01328"
"73.79400","41.30069","0.01332"
"73.80000","41.30124","0.01331"
"73.80600","41.30171","0.01333"
"73.81200","41.30219","0.01340"
"73.81800","41.30273","0.01341"
"73.82400","41.30326","0.01345"
"73.83000","41.30375","0.01351"
"73.83600","41.30428","0.01347"
"73.84200","41.30476","0.01347"
"73.84800","41.30524","0.01351"
"73.85400","41.30578","0.01356"
"73.86000","41.30626","0.01366"
"73.86600","41.30673","0.01372"
"73.87200","41.30721","0.01366"
"73.87800","41.30769","0.01361"
"73.88400","41.30817","0.01360"
"73.89000","41.30870","0.01357"
"73.89600","41.30919","0.01353"
"73.90200","41.30967","0.01341"
"73.90800","41.31020","0.01331"
"73.91400","41.31068","0.01329"
"73.92000","41.31116","0.01330"
"73.92600","41.31164","0.01333"
"73.93200","41.31217","0.01329"
"73.93800","41.31265","0.01323"
"73.94400","41.31319","0.01321"
"73.95000","41.31367","0.01317"
"73.95600","41.31421","0.01320"
"73.96200","41.31468","0.01329"
"73.96800","41.31522","0.01334"
"73.97400","41.31570","0.01331"
"73.98000","41.31618","0.01328"
"73.98600","41.31672","0.01325"
"73.99200","41.31720","0.01318"
"73.99800","41.31768","0.01310"
"74.00400","41.31816","0.01309"
"74.01000","41.31869","0.01318"
"74.01600","41.31917","0.01324"
"74.02200","41.31965","0.01327"
"74.02800","41.32013","0.01335"
"74.03400","41.32066","0.01332"
"74.04000","41.32114","0.01328"
"74.04600","41.32162","0.01324"
"74.05200","41.32215","0.01319"
"74.05800","41.32264","0.01316"
"74.06400","41.32312","0.01316"
"74.07000","41.32365","0.01311"
"74.07600","41.32413","0.01301"
"74.08200","41.32467","0.01296"
"74.08800","41.32515","0.01296"
"74.09400","41.32569","0.01301"
"74.10000","41.32617","0.01303"
"74.10600","41.32670","0.01309"
"74.11200","41.32718","0.01317"
"74.11800","41.32766","0.01315"
"74.12400","41.32820","0.01308"
"74.13000","41.32867","0.01302"
"74.13600","41.32915","0.01295"
"74.14200","41.32969","0.01292"
"74.14800","41.33017","0.01285"
"74.15400","41.33065","0.01278"
"74.16000","41.33119","0.01268"
"74.16600","41.33167","0.01263"
"74.17200","41.33215","0.01267"
"74.17800","41.33262","0.01278"
"74.18400","41.33316","0.01289"
"74.19000","41.33364","0.01290"
"74.19600","41.33411","0.01287"
"74.20200","41.33459","0.01277"
"74.20800","41.33514","0.01270"
"74.21400","41.33561","0.01273"
"74.22000","41.33609","0.01284"
"74.22600","41.33662","0.01306"
"74.23200","41.33711","0.01319"
"74.23800","41.33765","0.01329"
"74.24400","41.33819","0.01336"
"74.25000","41.33866","0.01338"
"74.25600","41.33920","0.01340"
"74.26200","41.33968","0.01341"
"74.26800","41.34022","0.01334"
"74.27400","41.34070","0.01317"
"74.28000","41.34117","0.01306"
"74.28600","41.34171","0.01304"
"74.29200","41.34219","0.01306"
"74.29800","41.34267","0.01311"
"74.30400","41.34314","0.01318"
"74.31000","41.34369","0.01337"
"74.31600","41.34416","0.01355"
"74.32200","41.34464","0.01362"
"74.32800","41.34518","0.01362"
"74.33400","41.34566","0.01354"
"74.34000","41.34614","0.01348"
"74.34600","41.34668","0.01342"
"74.35200","41.34715","0.01325"
"74.35800","41.34769","0.01310"
"74.36400","41.34817","0.01297"
"74.37000","41.34871","0.01292"
"74.37600","41.34919","0.01299"
"74.38200","41.34972","0.01313"
"74.38800","41.35020","0.01329"
"74.39400","41.35074","0.01339"
"74.40000","41.35122","0.01338"
"74.40600","41.35176","0.01343"
"74.41200","41.35223","0.01358"
"74.41800","41.35271","0.01359"
"74.42400","41.35319","0.01366"
"74.43000","41.35373","0.01377"
"74.43600","41.35421","0.01380"
"74.44200","41.35469","0.01383"
"74.44800","41.35516","0.01383"
"74.45400","41.35570","0.01381"
"74.46000","41.35618","0.01376"
"74.46600","41.35666","0.01362"
"74.47200","41.35720","0.01347"
"74.47800","41.35767","0.01337"
"74.48400","41.35822","0.01324"
"74.49000","41.35870","0.01318"
"74.49600","41.35917","0.01321"
"74.50200","41.35970","0.01320"
"74.50800","41.36019","0.01328"
"74.51400","41.36073","0.01336"
"74.52000","41.36121","0.01343"
"74.52600","41.36174","0.01358"
"74.53200","41.36222","0.01366"
"74.53800","41.36270","0.01369"
"74.54400","41.36324","0.01364"
"74.55000","41.36372","0.01356"
"74.55600","41.36419","0.01351"
"74.56200","41.36467","0.01353"
"74.56800","41.36521","0.01347"
"74.57400","41.36568","0.01337"
"74.58000","41.36617","0.01329"
"74.58600","41.36665","0.01321"
"74.59200","41.36718","0.01315"
"74.59800","41.36766","0.01310"
"74.60400","41.36814","0.01314"
"74.61000","41.36862","0.01326"
"74.61600","41.36909","0.01325"
"74.62200","41.36963","0.01326"
"74.62800","41.37011","0.01330"
"74.63400","41.37059","0.01333"
"74.64000","41.37113","0.01330"
"74.64600","41.37160","0.01325"
"74.65200","41.37215","0.01316"
"74.65800","41.37262","0.01302"
"74.66400","41.37317","0.01295"
"74.67000","41.37364","0.01299"
"74.67600","41.37418","0.01307"
"74.68200","41.37466","0.01310"
"74.68800","41.37519","0.01317"
"74.69400","41.37568","0.01324"
"74.70000","41.37615","0.01323"
"74.70600","41.37669","0.01325"
"74.71200","41.37717","0.01336"
"74.71800","41.37770","0.01335"
"74.72400","41.37818","0.01328"
"74.73000","41.37866","0.01319"
"74.73600","41.37914","0.01312"
"74.74200","41.37968","0.01303"
"74.74800","41.38016","0.01295"
"74.75400","41.38064","0.01295"
"74.76000","41.38111","0.01299"
"74.76600","41.38165","0.01299"
"74.77200","41.38213","0.01298"
"74.77800","41.38261","0.01302"
"74.78400","41.38315","0.01315"
"74.79000","41.38362","0.01322"
"74.79600","41.38416","0.01322"
"74.80200","41.38464","0.01315"
"74.80800","41.38518","0.01314"
"74.81400","41.38572","0.01321"
"74.82000","41.38619","0.01325"
"74.82600","41.38673","0.01325"
"74.83200","41.38721","0.01316"
"74.83800","41.38775","0.01301"
"74.84400","41.38823","0.01291"
"74.85000","41.38871","0.01288"
"74.85600","41.38924","0.01286"
"74.86200","41.38972","0.01291"
"74.86800","41.39020","0.01298"
"74.87400","41.39074","0.01300"
"74.88000","41.39122","0.01300"
"74.88600","41.39170","0.01298"
"74.89200","41.39223","0.01288"
"74.89800","41.39271","0.01277"
"74.90400","41.39319","0.01279"
"74.91000","41.39373","0.01288"
"74.91600","41.39420","0.01295"
"74.92200","41.39468","0.01300"
"74.92800","41.39523","0.01307"
"74.93400","41.39570","0.01308"
"74.94000","41.39618","0.01315"
"74.94600","41.39671","0.01327"
"74.95200","41.39725","0.01337"
"74.95800","41.39774","0.01349"
"74.96400","41.39827","0.01357"
"74.97000","41.39875","0.01359"
"74.97600","41.39928","0.01356"
"74.98200","41.39977","0.01343"
"74.98800","41.40025","0.01337"
"74.99400","41.40072","0.01342"
"75.00000","41.40126","0.01336"
"75.00600","41.40174","0.01326"
"75.01200","41.40222","0.01322"
"75.01800","41.40269","0.01321"
"75.02400","41.40323","0.01325"
"75.03000","41.40371","0.01341"
"75.03600","41.40425","0.01350"
"75.04200","41.40473","0.01350"
"75.04800","41.40521","0.01341"
"75.05400","41.40575","0.01336"
"75.06000","41.40623","0.01344"
"75.06600","41.40670","0.01339"
"75.07200","41.40724","0.01331"
"75.07800","41.40772","0.01336"
"75.08400","41.40820","0.01337"
"75.09000","41.40873","0.01346"
"75.09600","41.40921","0.01358"
"75.10200","41.40975","0.01362"
"75.10800","41.41029","0.01365"
"75.11400","41.41077","0.01369"
"75.12000","41.41124","0.01368"
"75.12600","41.41179","0.01370"
"75.13200","41.41227","0.01363"
"75.13800","41.41274","0.01359"
"75.14400","41.41328","0.01354"
"75.15000","41.41376","0.01339"
"75.15600","41.41424","0.01335"
"75.16200","41.41471","0.01339"
"75.16800","41.41519","0.01343"
"75.17400","41.41567","0.01345"
"75.18000","41.41615","0.01346"
"75.18600","41.41669","0.01340"
"75.19200","41.41717","0.01333"
"75.19800","41.41764","0.01333"
"75.20400","41.41818","0.01341"
"75.21000","41.41866","0.01349"
"75.21600","41.41914","0.01350"
"75.22200","41.41968","0.01352"
"75.22800","41.42016","0.01363"
"75.23400","41.42063","0.01375"
"75.24000","41.42117","0.01391"
"75.24600","41.42165","0.01399"
"75.25200","41.42219","0.01394"
"75.25800","41.42266","0.01386"
"75.26400","41.42320","0.01381"
"75.27000","41.42369","0.01375"
"75.27600","41.42416","0.01379"
"75.28200","41.42470","0.01378"
"75.28800","41.42517","0.01374"
"75.29400","41.42566","0.01379"
"75.30000","41.42614","0.01382"
"75.30600","41.42667","0.01378"
"75.31200","41.42715","0.01381"
"75.31800","41.42763","0.01380"
"75.32400","41.42817","0.01389"
"75.33000","41.42865","0.01394"
"75.33600","41.42918","0.01386"
"75.34200","41.42966","0.01377"
"75.34800","41.43020","0.01373"
"75.35400","41.43068","0.01372"
"75.36000","41.43122","0.01380"
"75.36600","41.43169","0.01380"
"75.37200","41.43224","0.01381"
"75.37800","41.43271","0.01379"
"75.38400","41.43325","0.01367"
"75.39000","41.43373","0.01357"
"75.39600","41.43427","0.01350"
"75.40200","41.43475","0.01343"
"75.40800","41.43528","0.01339"
"75.41400","41.43576","0.01338"
"75.42000","41.43629","0.01340"
"75.42600","41.43678","0.01346"
"75.43200","41.43726","0.01351"
"75.43800","41.43773","0.01357"
"75.44400","41.43827","0.01369"
"75.45000","41.43875","0.01373"
"75.45600","41.43923","0.01370"
"75.46200","41.43977","0.01365"
"75.46800","41.44025","0.01359"
"75.47400","41.44073","0.01362"
"75.48000","41.44120","0.01377"
"75.48600","41.44173","0.01385"
"75.49200","41.44222","0.01376"
"75.49800","41.44270","0.01363"
"75.50400","41.44324","0.01355"
"75.51000","41.44371","0.01358"
"75.51600","41.44419","0.01347"
"75.52200","41.44473","0.01333"
"75.52800","41.44520","0.01333"
"75.53400","41.44575","0.01339"
"75.54000","41.44622","0.01344"
"75.54600","41.44670","0.01348"
"75.55200","41.44724","0.01347"
"75.55800","41.44772","0.01340"
"75.56400","41.44825","0.01334"
"75.57000","41.44873","0.01328"
"75.57600","41.44921","0.01326"
