End date,"12/23/2016"
Specimen label,"21BG_UNK"
Maximum Load,"0.01081",N

Time,Extension,Load
(s),(mm),(N)
"4.84200","0.40364","0.00071"
"4.84800","0.40418","0.00059"
"4.85400","0.40466","0.00047"
"4.86000","0.40513","0.00044"
"4.86600","0.40567","0.00047"
"4.87200","0.40615","0.00055"
"4.87800","0.40663","0.00065"
"4.88400","0.40717","0.00066"
"4.89000","0.40765","0.00071"
"4.89600","0.40818","0.00073"
"4.90200","0.40866","0.00065"
"4.90800","0.40920","0.00057"
"4.91400","0.40968","0.00047"
"4.92000","0.41016","0.00051"
"4.92600","0.41069","0.00073"
"4.93200","0.41117","0.00091"
"4.93800","0.41165","0.00103"
"4.94400","0.41213","0.00107"
"4.95000","0.41261","0.00109"
"4.95600","0.41315","0.00117"
"4.96200","0.41362","0.00111"
"4.96800","0.41410","0.00106"
"4.97400","0.41464","0.00107"
"4.98000","0.41512","0.00106"
"4.98600","0.41566","0.00102"
"4.99200","0.41614","0.00101"
"4.99800","0.41661","0.00092"
"5.00400","0.41715","0.00087"
"5.01000","0.41763","0.00079"
"5.01600","0.41817","0.00072"
"5.02200","0.41865","0.00080"
"5.02800","0.41918","0.00089"
"5.03400","0.41966","0.00084"
"5.04000","0.42020","0.00090"
"5.04600","0.42074","0.00096"
"5.05200","0.42122","0.00102"
"5.05800","0.42176","0.00107"
"5.06400","0.42223","0.00106"
"5.07000","0.42277","0.00099"
"5.07600","0.42325","0.00087"
"5.08200","0.42373","0.00069"
"5.08800","0.42427","0.00065"
"5.09400","0.42474","0.00066"
"5.10000","0.42522","0.00062"
"5.10600","0.42576","0.00075"
"5.11200","0.42624","0.00085"
"5.11800","0.42672","0.00091"
"5.12400","0.42720","0.00098"
"5.13000","0.42773","0.00104"
"5.13600","0.42821","0.00102"
"5.14200","0.42869","0.00098"
"5.14800","0.42917","0.00091"
"5.15400","0.42965","0.00089"
"5.16000","0.43019","0.00099"
"5.16600","0.43066","0.00106"
"5.17200","0.43120","0.00115"
"5.17800","0.43168","0.00113"
"5.18400","0.43222","0.00111"
"5.19000","0.43270","0.00119"
"5.19600","0.43323","0.00117"
"5.20200","0.43371","0.00111"
"5.20800","0.43425","0.00107"
"5.21400","0.43473","0.00095"
"5.22000","0.43521","0.00080"
"5.22600","0.43575","0.00075"
"5.23200","0.43622","0.00072"
"5.23800","0.43670","0.00072"
"5.24400","0.43718","0.00070"
"5.25000","0.43772","0.00070"
"5.25600","0.43820","0.00084"
"5.26200","0.43868","0.00097"
"5.26800","0.43921","0.00101"
"5.27400","0.43969","0.00101"
"5.28000","0.44017","0.00090"
"5.28600","0.44071","0.00082"
"5.29200","0.44119","0.00084"
"5.29800","0.44167","0.00083"
"5.30400","0.44220","0.00081"
"5.31000","0.44268","0.00078"
"5.31600","0.44316","0.00071"
"5.32200","0.44370","0.00079"
"5.32800","0.44424","0.00088"
"5.33400","0.44471","0.00094"
"5.34000","0.44519","0.00100"
"5.34600","0.44573","0.00096"
"5.35200","0.44621","0.00087"
"5.35800","0.44675","0.00089"
"5.36400","0.44723","0.00083"
"5.37000","0.44770","0.00085"
"5.37600","0.44818","0.00092"
"5.38200","0.44866","0.00085"
"5.38800","0.44920","0.00086"
"5.39400","0.44968","0.00089"
"5.40000","0.45016","0.00085"
"5.40600","0.45069","0.00088"
"5.41200","0.45117","0.00085"
"5.41800","0.45165","0.00087"
"5.42400","0.45213","0.00090"
"5.43000","0.45267","0.00084"
"5.43600","0.45314","0.00080"
"5.44200","0.45362","0.00093"
"5.44800","0.45410","0.00095"
"5.45400","0.45464","0.00096"
"5.46000","0.45512","0.00102"
"5.46600","0.45566","0.00105"
"5.47200","0.45613","0.00119"
"5.47800","0.45667","0.00116"
"5.48400","0.45715","0.00093"
"5.49000","0.45769","0.00084"
"5.49600","0.45817","0.00079"
"5.50200","0.45871","0.00077"
"5.50800","0.45918","0.00084"
"5.51400","0.45972","0.00080"
"5.52000","0.46020","0.00078"
"5.52600","0.46068","0.00087"
"5.53200","0.46116","0.00084"
"5.53800","0.46169","0.00082"
"5.54400","0.46217","0.00082"
"5.55000","0.46265","0.00078"
"5.55600","0.46313","0.00084"
"5.56200","0.46367","0.00093"
"5.56800","0.46415","0.00096"
"5.57400","0.46468","0.00105"
"5.58000","0.46516","0.00107"
"5.58600","0.46564","0.00101"
"5.59200","0.46618","0.00096"
"5.59800","0.46666","0.00091"
"5.60400","0.46720","0.00093"
"5.61000","0.46773","0.00090"
"5.61600","0.46821","0.00080"
"5.62200","0.46875","0.00083"
"5.62800","0.46923","0.00093"
"5.63400","0.46977","0.00095"
"5.64000","0.47024","0.00092"
"5.64600","0.47078","0.00085"
"5.65200","0.47126","0.00068"
"5.65800","0.47180","0.00062"
"5.66400","0.47228","0.00062"
"5.67000","0.47276","0.00064"
"5.67600","0.47323","0.00068"
"5.68200","0.47371","0.00063"
"5.68800","0.47419","0.00058"
"5.69400","0.47467","0.00054"
"5.70000","0.47515","0.00052"
"5.70600","0.47569","0.00060"
"5.71200","0.47616","0.00064"
"5.71800","0.47664","0.00056"
"5.72400","0.47712","0.00059"
"5.73000","0.47766","0.00065"
"5.73600","0.47814","0.00066"
"5.74200","0.47868","0.00076"
"5.74800","0.47915","0.00080"
"5.75400","0.47969","0.00084"
"5.76000","0.48017","0.00096"
"5.76600","0.48071","0.00105"
"5.77200","0.48119","0.00108"
"5.77800","0.48166","0.00105"
"5.78400","0.48220","0.00087"
"5.79000","0.48268","0.00080"
"5.79600","0.48322","0.00077"
"5.80200","0.48370","0.00077"
"5.80800","0.48418","0.00084"
"5.81400","0.48465","0.00082"
"5.82000","0.48513","0.00073"
"5.82600","0.48567","0.00069"
"5.83200","0.48615","0.00058"
"5.83800","0.48663","0.00056"
"5.84400","0.48717","0.00056"
"5.85000","0.48764","0.00044"
"5.85600","0.48812","0.00042"
"5.86200","0.48866","0.00035"
"5.86800","0.48914","0.00032"
"5.87400","0.48968","0.00046"
"5.88000","0.49015","0.00050"
"5.88600","0.49069","0.00041"
"5.89200","0.49117","0.00043"
"5.89800","0.49171","0.00051"
"5.90400","0.49219","0.00062"
"5.91000","0.49273","0.00078"
"5.91600","0.49320","0.00082"
"5.92200","0.49374","0.00087"
"5.92800","0.49422","0.00095"
"5.93400","0.49470","0.00099"
"5.94000","0.49518","0.00103"
"5.94600","0.49566","0.00102"
"5.95200","0.49619","0.00098"
"5.95800","0.49667","0.00108"
"5.96400","0.49715","0.00110"
"5.97000","0.49763","0.00109"
"5.97600","0.49817","0.00106"
"5.98200","0.49864","0.00095"
"5.98800","0.49912","0.00095"
"5.99400","0.49960","0.00106"
"6.00000","0.50014","0.00103"
"6.00600","0.50062","0.00101"
"6.01200","0.50110","0.00105"
"6.01800","0.50163","0.00100"
"6.02400","0.50211","0.00095"
"6.03000","0.50259","0.00087"
"6.03600","0.50313","0.00074"
"6.04200","0.50367","0.00072"
"6.04800","0.50415","0.00069"
"6.05400","0.50468","0.00078"
"6.06000","0.50522","0.00087"
"6.06600","0.50570","0.00082"
"6.07200","0.50618","0.00082"
"6.07800","0.50666","0.00079"
"6.08400","0.50719","0.00074"
"6.09000","0.50767","0.00086"
"6.09600","0.50815","0.00103"
"6.10200","0.50863","0.00112"
"6.10800","0.50917","0.00108"
"6.11400","0.50965","0.00098"
"6.12000","0.51018","0.00092"
"6.12600","0.51066","0.00093"
"6.13200","0.51114","0.00094"
"6.13800","0.51168","0.00101"
"6.14400","0.51216","0.00101"
"6.15000","0.51270","0.00087"
"6.15600","0.51317","0.00080"
"6.16200","0.51365","0.00071"
"6.16800","0.51419","0.00059"
"6.17400","0.51467","0.00065"
"6.18000","0.51521","0.00072"
"6.18600","0.51568","0.00075"
"6.19200","0.51622","0.00083"
"6.19800","0.51670","0.00084"
"6.20400","0.51724","0.00089"
"6.21000","0.51772","0.00095"
"6.21600","0.51820","0.00084"
"6.22200","0.51873","0.00078"
"6.22800","0.51921","0.00084"
"6.23400","0.51969","0.00090"
"6.24000","0.52017","0.00100"
"6.24600","0.52071","0.00102"
"6.25200","0.52119","0.00097"
"6.25800","0.52166","0.00095"
"6.26400","0.52220","0.00094"
"6.27000","0.52268","0.00098"
"6.27600","0.52322","0.00112"
"6.28200","0.52370","0.00111"
"6.28800","0.52423","0.00108"
"6.29400","0.52471","0.00103"
"6.30000","0.52525","0.00091"
"6.30600","0.52573","0.00087"
"6.31200","0.52621","0.00083"
"6.31800","0.52675","0.00075"
"6.32400","0.52722","0.00074"
"6.33000","0.52770","0.00067"
"6.33600","0.52824","0.00065"
"6.34200","0.52872","0.00074"
"6.34800","0.52920","0.00073"
"6.35400","0.52974","0.00072"
"6.36000","0.53021","0.00074"
"6.36600","0.53069","0.00074"
"6.37200","0.53117","0.00078"
"6.37800","0.53165","0.00076"
"6.38400","0.53219","0.00065"
"6.39000","0.53266","0.00060"
"6.39600","0.53320","0.00062"
"6.40200","0.53368","0.00057"
"6.40800","0.53416","0.00067"
"6.41400","0.53470","0.00073"
"6.42000","0.53518","0.00065"
"6.42600","0.53571","0.00064"
"6.43200","0.53619","0.00065"
"6.43800","0.53667","0.00067"
"6.44400","0.53715","0.00067"
"6.45000","0.53769","0.00058"
"6.45600","0.53817","0.00049"
"6.46200","0.53864","0.00038"
"6.46800","0.53918","0.00037"
"6.47400","0.53966","0.00054"
"6.48000","0.54020","0.00061"
"6.48600","0.54068","0.00058"
"6.49200","0.54116","0.00052"
"6.49800","0.54169","0.00044"
"6.50400","0.54217","0.00047"
"6.51000","0.54265","0.00050"
"6.51600","0.54313","0.00042"
"6.52200","0.54367","0.00039"
"6.52800","0.54414","0.00039"
"6.53400","0.54468","0.00037"
"6.54000","0.54516","0.00049"
"6.54600","0.54564","0.00062"
"6.55200","0.54618","0.00064"
"6.55800","0.54666","0.00075"
"6.56400","0.54713","0.00087"
"6.57000","0.54767","0.00097"
"6.57600","0.54815","0.00103"
"6.58200","0.54869","0.00095"
"6.58800","0.54917","0.00083"
"6.59400","0.54965","0.00077"
"6.60000","0.55018","0.00066"
"6.60600","0.55066","0.00068"
"6.61200","0.55120","0.00059"
"6.61800","0.55168","0.00054"
"6.62400","0.55216","0.00049"
"6.63000","0.55269","0.00044"
"6.63600","0.55317","0.00046"
"6.64200","0.55371","0.00061"
"6.64800","0.55419","0.00063"
"6.65400","0.55467","0.00060"
"6.66000","0.55521","0.00066"
"6.66600","0.55568","0.00070"
"6.67200","0.55616","0.00087"
"6.67800","0.55670","0.00101"
"6.68400","0.55718","0.00100"
"6.69000","0.55772","0.00106"
"6.69600","0.55820","0.00104"
"6.70200","0.55867","0.00105"
"6.70800","0.55921","0.00107"
"6.71400","0.55969","0.00102"
"6.72000","0.56017","0.00094"
"6.72600","0.56071","0.00090"
"6.73200","0.56118","0.00077"
"6.73800","0.56166","0.00068"
"6.74400","0.56220","0.00060"
"6.75000","0.56268","0.00042"
"6.75600","0.56316","0.00042"
"6.76200","0.56370","0.00051"
"6.76800","0.56417","0.00059"
"6.77400","0.56471","0.00076"
"6.78000","0.56519","0.00085"
"6.78600","0.56567","0.00083"
"6.79200","0.56621","0.00085"
"6.79800","0.56669","0.00084"
"6.80400","0.56716","0.00081"
"6.81000","0.56770","0.00080"
"6.81600","0.56818","0.00059"
"6.82200","0.56866","0.00045"
"6.82800","0.56920","0.00047"
"6.83400","0.56967","0.00053"
"6.84000","0.57021","0.00070"
"6.84600","0.57069","0.00080"
"6.85200","0.57123","0.00084"
"6.85800","0.57171","0.00092"
"6.86400","0.57219","0.00092"
"6.87000","0.57272","0.00092"
"6.87600","0.57320","0.00091"
"6.88200","0.57368","0.00089"
"6.88800","0.57422","0.00086"
"6.89400","0.57470","0.00087"
"6.90000","0.57518","0.00071"
"6.90600","0.57571","0.00062"
"6.91200","0.57619","0.00055"
"6.91800","0.57673","0.00053"
"6.92400","0.57721","0.00059"
"6.93000","0.57769","0.00058"
"6.93600","0.57822","0.00062"
"6.94200","0.57870","0.00077"
"6.94800","0.57918","0.00078"
"6.95400","0.57966","0.00076"
"6.96000","0.58020","0.00075"
"6.96600","0.58068","0.00070"
"6.97200","0.58115","0.00070"
"6.97800","0.58163","0.00073"
"6.98400","0.58211","0.00056"
"6.99000","0.58265","0.00037"
"6.99600","0.58313","0.00024"
"7.00200","0.58361","0.00025"
"7.00800","0.58414","0.00046"
"7.01400","0.58462","0.00062"
"7.02000","0.58516","0.00075"
"7.02600","0.58564","0.00092"
"7.03200","0.58612","0.00094"
"7.03800","0.58665","0.00091"
"7.04400","0.58713","0.00088"
"7.05000","0.58767","0.00094"
"7.05600","0.58815","0.00111"
"7.06200","0.58869","0.00120"
"7.06800","0.58917","0.00122"
"7.07400","0.58964","0.00144"
"7.08000","0.59018","0.00160"
"7.08600","0.59066","0.00163"
"7.09200","0.59114","0.00159"
"7.09800","0.59162","0.00147"
"7.10400","0.59216","0.00143"
"7.11000","0.59263","0.00143"
"7.11600","0.59311","0.00133"
"7.12200","0.59365","0.00128"
"7.12800","0.59413","0.00125"
"7.13400","0.59467","0.00122"
"7.14000","0.59515","0.00121"
"7.14600","0.59562","0.00122"
"7.15200","0.59616","0.00121"
"7.15800","0.59664","0.00124"
"7.16400","0.59718","0.00119"
"7.17000","0.59766","0.00108"
"7.17600","0.59819","0.00100"
"7.18200","0.59867","0.00083"
"7.18800","0.59921","0.00076"
"7.19400","0.59969","0.00068"
"7.20000","0.60023","0.00048"
"7.20600","0.60071","0.00047"
"7.21200","0.60124","0.00057"
"7.21800","0.60172","0.00057"
"7.22400","0.60220","0.00059"
"7.23000","0.60274","0.00061"
"7.23600","0.60322","0.00068"
"7.24200","0.60375","0.00074"
"7.24800","0.60423","0.00074"
"7.25400","0.60471","0.00076"
"7.26000","0.60525","0.00088"
"7.26600","0.60573","0.00093"
"7.27200","0.60621","0.00104"
"7.27800","0.60668","0.00117"
"7.28400","0.60722","0.00113"
"7.29000","0.60770","0.00115"
"7.29600","0.60818","0.00115"
"7.30200","0.60866","0.00106"
"7.30800","0.60920","0.00108"
"7.31400","0.60967","0.00119"
"7.32000","0.61021","0.00126"
"7.32600","0.61069","0.00120"
"7.33200","0.61123","0.00109"
"7.33800","0.61171","0.00109"
"7.34400","0.61224","0.00118"
"7.35000","0.61272","0.00120"
"7.35600","0.61320","0.00130"
"7.36200","0.61374","0.00133"
"7.36800","0.61422","0.00125"
"7.37400","0.61470","0.00121"
"7.38000","0.61523","0.00116"
"7.38600","0.61571","0.00108"
"7.39200","0.61619","0.00106"
"7.39800","0.61667","0.00101"
"7.40400","0.61721","0.00112"
"7.41000","0.61769","0.00131"
"7.41600","0.61816","0.00136"
"7.42200","0.61870","0.00140"
"7.42800","0.61918","0.00145"
"7.43400","0.61966","0.00139"
"7.44000","0.62020","0.00135"
"7.44600","0.62068","0.00130"
"7.45200","0.62115","0.00129"
"7.45800","0.62169","0.00141"
"7.46400","0.62217","0.00145"
"7.47000","0.62271","0.00141"
"7.47600","0.62319","0.00144"
"7.48200","0.62372","0.00136"
"7.48800","0.62420","0.00131"
"7.49400","0.62468","0.00125"
"7.50000","0.62522","0.00111"
"7.50600","0.62570","0.00110"
"7.51200","0.62618","0.00107"
"7.51800","0.62665","0.00101"
"7.52400","0.62719","0.00100"
"7.53000","0.62767","0.00095"
"7.53600","0.62815","0.00083"
"7.54200","0.62869","0.00070"
"7.54800","0.62917","0.00061"
"7.55400","0.62964","0.00059"
"7.56000","0.63012","0.00068"
"7.56600","0.63066","0.00071"
"7.57200","0.63114","0.00084"
"7.57800","0.63162","0.00101"
"7.58400","0.63209","0.00110"
"7.59000","0.63263","0.00118"
"7.59600","0.63311","0.00118"
"7.60200","0.63359","0.00106"
"7.60800","0.63413","0.00102"
"7.61400","0.63461","0.00095"
"7.62000","0.63514","0.00088"
"7.62600","0.63562","0.00089"
"7.63200","0.63610","0.00086"
"7.63800","0.63664","0.00087"
"7.64400","0.63712","0.00092"
"7.65000","0.63766","0.00092"
"7.65600","0.63813","0.00103"
"7.66200","0.63867","0.00116"
"7.66800","0.63915","0.00124"
"7.67400","0.63969","0.00133"
"7.68000","0.64017","0.00137"
"7.68600","0.64070","0.00131"
"7.69200","0.64118","0.00130"
"7.69800","0.64166","0.00119"
"7.70400","0.64220","0.00118"
"7.71000","0.64268","0.00122"
"7.71600","0.64316","0.00113"
"7.72200","0.64369","0.00107"
"7.72800","0.64417","0.00111"
"7.73400","0.64471","0.00105"
"7.74000","0.64519","0.00104"
"7.74600","0.64567","0.00105"
"7.75200","0.64621","0.00099"
"7.75800","0.64668","0.00109"
"7.76400","0.64722","0.00113"
"7.77000","0.64770","0.00108"
"7.77600","0.64824","0.00098"
"7.78200","0.64872","0.00081"
"7.78800","0.64925","0.00079"
"7.79400","0.64973","0.00086"
"7.80000","0.65027","0.00083"
"7.80600","0.65075","0.00072"
"7.81200","0.65123","0.00071"
"7.81800","0.65177","0.00081"
"7.82400","0.65224","0.00099"
"7.83000","0.65272","0.00104"
"7.83600","0.65320","0.00100"
"7.84200","0.65374","0.00100"
"7.84800","0.65422","0.00088"
"7.85400","0.65470","0.00077"
"7.86000","0.65523","0.00079"
"7.86600","0.65571","0.00080"
"7.87200","0.65619","0.00079"
"7.87800","0.65667","0.00087"
"7.88400","0.65721","0.00100"
"7.89000","0.65768","0.00120"
"7.89600","0.65822","0.00124"
"7.90200","0.65870","0.00113"
"7.90800","0.65918","0.00100"
"7.91400","0.65972","0.00087"
"7.92000","0.66020","0.00087"
"7.92600","0.66073","0.00101"
"7.93200","0.66121","0.00108"
"7.93800","0.66169","0.00098"
"7.94400","0.66217","0.00094"
"7.95000","0.66271","0.00096"
"7.95600","0.66319","0.00113"
"7.96200","0.66366","0.00127"
"7.96800","0.66420","0.00130"
"7.97400","0.66468","0.00129"
"7.98000","0.66522","0.00124"
"7.98600","0.66570","0.00128"
"7.99200","0.66618","0.00150"
"7.99800","0.66665","0.00159"
"8.00400","0.66713","0.00156"
"8.01000","0.66767","0.00142"
"8.01600","0.66815","0.00125"
"8.02200","0.66863","0.00120"
"8.02800","0.66910","0.00119"
"8.03400","0.66964","0.00117"
"8.04000","0.67012","0.00118"
"8.04600","0.67066","0.00115"
"8.05200","0.67114","0.00108"
"8.05800","0.67168","0.00107"
"8.06400","0.67215","0.00104"
"8.07000","0.67269","0.00100"
"8.07600","0.67317","0.00097"
"8.08200","0.67365","0.00087"
"8.08800","0.67413","0.00092"
"8.09400","0.67467","0.00104"
"8.10000","0.67514","0.00102"
"8.10600","0.67562","0.00099"
"8.11200","0.67616","0.00098"
"8.11800","0.67664","0.00096"
"8.12400","0.67718","0.00099"
"8.13000","0.67765","0.00102"
"8.13600","0.67813","0.00101"
"8.14200","0.67861","0.00099"
"8.14800","0.67915","0.00092"
"8.15400","0.67963","0.00089"
"8.16000","0.68011","0.00092"
"8.16600","0.68058","0.00084"
"8.17200","0.68112","0.00088"
"8.17800","0.68160","0.00102"
"8.18400","0.68208","0.00096"
"8.19000","0.68262","0.00099"
"8.19600","0.68316","0.00106"
"8.20200","0.68363","0.00098"
"8.20800","0.68417","0.00086"
"8.21400","0.68465","0.00078"
"8.22000","0.68519","0.00081"
"8.22600","0.68567","0.00104"
"8.23200","0.68620","0.00113"
"8.23800","0.68668","0.00112"
"8.24400","0.68716","0.00112"
"8.25000","0.68770","0.00106"
"8.25600","0.68818","0.00104"
"8.26200","0.68866","0.00110"
"8.26800","0.68919","0.00104"
"8.27400","0.68967","0.00097"
"8.28000","0.69021","0.00090"
"8.28600","0.69069","0.00095"
"8.29200","0.69123","0.00110"
"8.29800","0.69171","0.00118"
"8.30400","0.69218","0.00121"
"8.31000","0.69272","0.00126"
"8.31600","0.69320","0.00117"
"8.32200","0.69368","0.00111"
"8.32800","0.69422","0.00109"
"8.33400","0.69469","0.00090"
"8.34000","0.69523","0.00077"
"8.34600","0.69571","0.00077"
"8.35200","0.69619","0.00083"
"8.35800","0.69673","0.00089"
"8.36400","0.69721","0.00086"
"8.37000","0.69774","0.00081"
"8.37600","0.69822","0.00084"
"8.38200","0.69870","0.00088"
"8.38800","0.69924","0.00102"
"8.39400","0.69972","0.00125"
"8.40000","0.70020","0.00124"
"8.40600","0.70073","0.00122"
"8.41200","0.70121","0.00124"
"8.41800","0.70169","0.00120"
"8.42400","0.70223","0.00122"
"8.43000","0.70271","0.00119"
"8.43600","0.70318","0.00112"
"8.44200","0.70372","0.00112"
"8.44800","0.70420","0.00109"
"8.45400","0.70474","0.00114"
"8.46000","0.70522","0.00126"
"8.46600","0.70570","0.00122"
"8.47200","0.70623","0.00112"
"8.47800","0.70671","0.00108"
"8.48400","0.70725","0.00104"
"8.49000","0.70773","0.00109"
"8.49600","0.70821","0.00107"
"8.50200","0.70875","0.00095"
"8.50800","0.70922","0.00082"
"8.51400","0.70976","0.00075"
"8.52000","0.71024","0.00079"
"8.52600","0.71072","0.00095"
"8.53200","0.71120","0.00101"
"8.53800","0.71173","0.00110"
"8.54400","0.71221","0.00114"
"8.55000","0.71269","0.00111"
"8.55600","0.71317","0.00119"
"8.56200","0.71365","0.00118"
"8.56800","0.71419","0.00111"
"8.57400","0.71466","0.00101"
"8.58000","0.71514","0.00083"
"8.58600","0.71568","0.00062"
"8.59200","0.71616","0.00060"
"8.59800","0.71664","0.00053"
"8.60400","0.71718","0.00044"
"8.61000","0.71765","0.00044"
"8.61600","0.71813","0.00042"
"8.62200","0.71867","0.00046"
"8.62800","0.71921","0.00056"
"8.63400","0.71969","0.00057"
"8.64000","0.72016","0.00062"
"8.64600","0.72070","0.00063"
"8.65200","0.72118","0.00058"
"8.65800","0.72166","0.00074"
"8.66400","0.72214","0.00082"
"8.67000","0.72268","0.00084"
"8.67600","0.72315","0.00089"
"8.68200","0.72363","0.00089"
"8.68800","0.72411","0.00095"
"8.69400","0.72465","0.00114"
"8.70000","0.72513","0.00119"
"8.70600","0.72561","0.00118"
"8.71200","0.72608","0.00104"
"8.71800","0.72662","0.00077"
"8.72400","0.72710","0.00054"
"8.73000","0.72758","0.00042"
"8.73600","0.72812","0.00035"
"8.74200","0.72860","0.00042"
"8.74800","0.72913","0.00048"
"8.75400","0.72961","0.00060"
"8.76000","0.73015","0.00081"
"8.76600","0.73069","0.00085"
"8.77200","0.73123","0.00084"
"8.77800","0.73170","0.00096"
"8.78400","0.73218","0.00109"
"8.79000","0.73272","0.00119"
"8.79600","0.73320","0.00123"
"8.80200","0.73374","0.00116"
"8.80800","0.73422","0.00108"
"8.81400","0.73469","0.00107"
"8.82000","0.73517","0.00108"
"8.82600","0.73571","0.00109"
"8.83200","0.73619","0.00109"
"8.83800","0.73673","0.00108"
"8.84400","0.73720","0.00099"
"8.85000","0.73768","0.00088"
"8.85600","0.73822","0.00091"
"8.86200","0.73870","0.00088"
"8.86800","0.73924","0.00069"
"8.87400","0.73972","0.00051"
"8.88000","0.74019","0.00033"
"8.88600","0.74073","0.00019"
"8.89200","0.74121","0.00028"
"8.89800","0.74175","0.00035"
"8.90400","0.74223","0.00041"
"8.91000","0.74277","0.00054"
"8.91600","0.74324","0.00058"
"8.92200","0.74378","0.00069"
"8.92800","0.74426","0.00082"
"8.93400","0.74480","0.00083"
"8.94000","0.74528","0.00083"
"8.94600","0.74575","0.00079"
"8.95200","0.74629","0.00076"
"8.95800","0.74677","0.00082"
"8.96400","0.74725","0.00082"
"8.97000","0.74773","0.00076"
"8.97600","0.74821","0.00074"
