End date,"12/23/2016"
Specimen label,"21AT_UNK"
Maximum Load,"0.00834",N

Time,Extension,Load
(s),(mm),(N)
"4.62000","0.38510","-0.00012"
"4.62600","0.38558","-0.00023"
"4.63200","0.38612","-0.00014"
"4.63800","0.38660","-0.00006"
"4.64400","0.38708","-0.00003"
"4.65000","0.38756","0.00004"
"4.65600","0.38809","0.00000"
"4.66200","0.38857","-0.00003"
"4.66800","0.38905","-0.00003"
"4.67400","0.38953","-0.00007"
"4.68000","0.39007","-0.00009"
"4.68600","0.39055","-0.00017"
"4.69200","0.39102","-0.00027"
"4.69800","0.39156","-0.00029"
"4.70400","0.39204","-0.00027"
"4.71000","0.39258","-0.00013"
"4.71600","0.39306","0.00002"
"4.72200","0.39359","-0.00001"
"4.72800","0.39413","-0.00008"
"4.73400","0.39461","-0.00007"
"4.74000","0.39515","-0.00007"
"4.74600","0.39563","-0.00002"
"4.75200","0.39617","0.00003"
"4.75800","0.39664","0.00001"
"4.76400","0.39718","-0.00002"
"4.77000","0.39766","-0.00013"
"4.77600","0.39814","-0.00025"
"4.78200","0.39868","-0.00013"
"4.78800","0.39915","0.00000"
"4.79400","0.39963","0.00001"
"4.80000","0.40017","0.00003"
"4.80600","0.40065","0.00000"
"4.81200","0.40113","-0.00002"
"4.81800","0.40167","0.00000"
"4.82400","0.40214","-0.00004"
"4.83000","0.40262","-0.00006"
"4.83600","0.40316","-0.00012"
"4.84200","0.40364","-0.00020"
"4.84800","0.40418","-0.00016"
"4.85400","0.40466","-0.00010"
"4.86000","0.40513","-0.00012"
"4.86600","0.40567","-0.00018"
"4.87200","0.40615","-0.00026"
"4.87800","0.40669","-0.00022"
"4.88400","0.40717","-0.00011"
"4.89000","0.40770","0.00001"
"4.89600","0.40818","0.00017"
"4.90200","0.40866","0.00027"
"4.90800","0.40920","0.00025"
"4.91400","0.40968","0.00018"
"4.92000","0.41016","0.00010"
"4.92600","0.41063","0.00009"
"4.93200","0.41117","0.00012"
"4.93800","0.41165","0.00004"
"4.94400","0.41213","-0.00006"
"4.95000","0.41267","-0.00002"
"4.95600","0.41315","-0.00002"
"4.96200","0.41362","0.00003"
"4.96800","0.41416","0.00006"
"4.97400","0.41464","-0.00001"
"4.98000","0.41512","-0.00006"
"4.98600","0.41566","-0.00008"
"4.99200","0.41614","-0.00005"
"4.99800","0.41661","0.00011"
"5.00400","0.41715","0.00021"
"5.01000","0.41769","0.00018"
"5.01600","0.41817","0.00020"
"5.02200","0.41871","0.00015"
"5.02800","0.41918","0.00011"
"5.03400","0.41972","0.00011"
"5.04000","0.42020","0.00004"
"5.04600","0.42068","0.00003"
"5.05200","0.42122","0.00003"
"5.05800","0.42170","0.00007"
"5.06400","0.42217","0.00021"
"5.07000","0.42265","0.00024"
"5.07600","0.42313","0.00022"
"5.08200","0.42367","0.00019"
"5.08800","0.42415","0.00015"
"5.09400","0.42463","0.00018"
"5.10000","0.42510","0.00034"
"5.10600","0.42558","0.00042"
"5.11200","0.42612","0.00040"
"5.11800","0.42660","0.00033"
"5.12400","0.42708","0.00015"
"5.13000","0.42761","-0.00003"
"5.13600","0.42809","-0.00029"
"5.14200","0.42863","-0.00050"
"5.14800","0.42911","-0.00047"
"5.15400","0.42959","-0.00038"
"5.16000","0.43013","-0.00028"
"5.16600","0.43060","-0.00023"
"5.17200","0.43108","-0.00020"
"5.17800","0.43162","-0.00009"
"5.18400","0.43210","0.00007"
"5.19000","0.43258","0.00016"
"5.19600","0.43312","0.00023"
"5.20200","0.43359","0.00024"
"5.20800","0.43407","0.00026"
"5.21400","0.43455","0.00031"
"5.22000","0.43503","0.00026"
"5.22600","0.43557","0.00019"
"5.23200","0.43605","0.00013"
"5.23800","0.43652","0.00009"
"5.24400","0.43706","0.00010"
"5.25000","0.43754","0.00018"
"5.25600","0.43808","0.00020"
"5.26200","0.43856","0.00025"
"5.26800","0.43909","0.00025"
"5.27400","0.43957","0.00017"
"5.28000","0.44011","0.00017"
"5.28600","0.44065","0.00012"
"5.29200","0.44113","0.00005"
"5.29800","0.44167","0.00005"
"5.30400","0.44214","-0.00004"
"5.31000","0.44268","-0.00016"
"5.31600","0.44316","-0.00026"
"5.32200","0.44370","-0.00039"
"5.32800","0.44418","-0.00057"
"5.33400","0.44465","-0.00064"
"5.34000","0.44519","-0.00071"
"5.34600","0.44567","-0.00061"
"5.35200","0.44615","-0.00052"
"5.35800","0.44669","-0.00045"
"5.36400","0.44717","-0.00031"
"5.37000","0.44764","-0.00024"
"5.37600","0.44818","-0.00027"
"5.38200","0.44866","-0.00019"
"5.38800","0.44920","-0.00018"
"5.39400","0.44968","-0.00016"
"5.40000","0.45016","-0.00006"
"5.40600","0.45063","-0.00004"
"5.41200","0.45117","-0.00002"
"5.41800","0.45165","0.00002"
"5.42400","0.45219","0.00003"
"5.43000","0.45267","0.00008"
"5.43600","0.45314","0.00005"
"5.44200","0.45368","0.00000"
"5.44800","0.45416","-0.00002"
"5.45400","0.45470","-0.00009"
"5.46000","0.45518","-0.00012"
"5.46600","0.45572","-0.00011"
"5.47200","0.45619","-0.00010"
"5.47800","0.45667","-0.00009"
"5.48400","0.45721","-0.00014"
"5.49000","0.45769","-0.00016"
"5.49600","0.45817","-0.00011"
"5.50200","0.45865","-0.00004"
"5.50800","0.45918","-0.00003"
"5.51400","0.45966","0.00005"
"5.52000","0.46014","0.00011"
"5.52600","0.46062","0.00017"
"5.53200","0.46116","0.00031"
"5.53800","0.46163","0.00031"
"5.54400","0.46211","0.00035"
"5.55000","0.46259","0.00040"
"5.55600","0.46313","0.00032"
"5.56200","0.46361","0.00032"
"5.56800","0.46409","0.00041"
"5.57400","0.46462","0.00043"
"5.58000","0.46516","0.00040"
"5.58600","0.46564","0.00022"
"5.59200","0.46618","0.00001"
"5.59800","0.46666","-0.00003"
"5.60400","0.46720","-0.00012"
"5.61000","0.46767","-0.00017"
"5.61600","0.46815","-0.00016"
"5.62200","0.46869","-0.00021"
"5.62800","0.46917","-0.00025"
"5.63400","0.46965","-0.00018"
"5.64000","0.47018","-0.00010"
"5.64600","0.47066","-0.00001"
"5.65200","0.47114","0.00006"
"5.65800","0.47162","0.00011"
"5.66400","0.47210","0.00021"
"5.67000","0.47258","0.00034"
"5.67600","0.47311","0.00043"
"5.68200","0.47359","0.00051"
"5.68800","0.47407","0.00045"
"5.69400","0.47461","0.00034"
"5.70000","0.47509","0.00032"
"5.70600","0.47557","0.00024"
"5.71200","0.47610","0.00021"
"5.71800","0.47658","0.00013"
"5.72400","0.47712","0.00006"
"5.73000","0.47760","0.00004"
"5.73600","0.47808","-0.00005"
"5.74200","0.47862","-0.00006"
"5.74800","0.47909","0.00008"
"5.75400","0.47963","0.00020"
"5.76000","0.48011","0.00024"
"5.76600","0.48059","0.00029"
"5.77200","0.48113","0.00024"
"5.77800","0.48160","0.00019"
"5.78400","0.48214","0.00025"
"5.79000","0.48262","0.00024"
"5.79600","0.48310","0.00018"
"5.80200","0.48358","0.00004"
"5.80800","0.48406","-0.00015"
"5.81400","0.48459","-0.00015"
"5.82000","0.48507","-0.00005"
"5.82600","0.48555","0.00003"
"5.83200","0.48603","0.00013"
"5.83800","0.48657","0.00008"
"5.84400","0.48705","0.00001"
"5.85000","0.48758","0.00002"
"5.85600","0.48806","0.00001"
"5.86200","0.48854","-0.00001"
"5.86800","0.48908","-0.00006"
"5.87400","0.48962","-0.00016"
"5.88000","0.49009","-0.00019"
"5.88600","0.49063","-0.00021"
"5.89200","0.49117","-0.00026"
"5.89800","0.49165","-0.00026"
"5.90400","0.49219","-0.00032"
"5.91000","0.49267","-0.00037"
"5.91600","0.49320","-0.00029"
"5.92200","0.49368","-0.00027"
"5.92800","0.49416","-0.00029"
"5.93400","0.49464","-0.00022"
"5.94000","0.49512","-0.00018"
"5.94600","0.49566","-0.00022"
"5.95200","0.49613","-0.00026"
"5.95800","0.49661","-0.00029"
"5.96400","0.49709","-0.00019"
"5.97000","0.49763","-0.00012"
"5.97600","0.49811","-0.00016"
"5.98200","0.49864","-0.00015"
"5.98800","0.49912","-0.00016"
"5.99400","0.49960","-0.00011"
"6.00000","0.50014","0.00001"
"6.00600","0.50062","0.00002"
"6.01200","0.50116","0.00004"
"6.01800","0.50163","0.00015"
"6.02400","0.50217","0.00022"
"6.03000","0.50265","0.00037"
"6.03600","0.50319","0.00046"
"6.04200","0.50367","0.00042"
"6.04800","0.50421","0.00043"
"6.05400","0.50468","0.00037"
"6.06000","0.50516","0.00027"
"6.06600","0.50570","0.00025"
"6.07200","0.50618","0.00021"
"6.07800","0.50666","0.00007"
"6.08400","0.50713","-0.00009"
"6.09000","0.50761","-0.00028"
"6.09600","0.50815","-0.00033"
"6.10200","0.50863","-0.00028"
"6.10800","0.50911","-0.00021"
"6.11400","0.50959","-0.00017"
"6.12000","0.51012","-0.00020"
"6.12600","0.51060","-0.00027"
"6.13200","0.51108","-0.00028"
"6.13800","0.51156","-0.00028"
"6.14400","0.51210","-0.00013"
"6.15000","0.51258","0.00011"
"6.15600","0.51311","0.00017"
"6.16200","0.51359","0.00008"
"6.16800","0.51413","-0.00002"
"6.17400","0.51461","-0.00015"
"6.18000","0.51509","-0.00017"
"6.18600","0.51557","-0.00021"
"6.19200","0.51610","-0.00023"
"6.19800","0.51658","-0.00026"
"6.20400","0.51706","-0.00026"
"6.21000","0.51754","-0.00022"
"6.21600","0.51808","-0.00016"
"6.22200","0.51855","-0.00016"
"6.22800","0.51903","-0.00013"
"6.23400","0.51957","-0.00005"
"6.24000","0.52005","0.00001"
"6.24600","0.52053","0.00015"
"6.25200","0.52107","0.00031"
"6.25800","0.52154","0.00045"
"6.26400","0.52208","0.00054"
"6.27000","0.52256","0.00045"
"6.27600","0.52304","0.00028"
"6.28200","0.52358","0.00014"
"6.28800","0.52406","0.00005"
"6.29400","0.52453","0.00003"
"6.30000","0.52507","-0.00006"
"6.30600","0.52555","-0.00021"
"6.31200","0.52609","-0.00033"
"6.31800","0.52657","-0.00031"
"6.32400","0.52710","-0.00026"
"6.33000","0.52764","-0.00010"
"6.33600","0.52812","-0.00007"
"6.34200","0.52860","-0.00010"
"6.34800","0.52914","-0.00003"
"6.35400","0.52962","-0.00004"
"6.36000","0.53009","-0.00006"
"6.36600","0.53063","0.00001"
"6.37200","0.53111","-0.00006"
"6.37800","0.53159","-0.00015"
"6.38400","0.53213","-0.00016"
"6.39000","0.53261","-0.00019"
"6.39600","0.53314","-0.00022"
"6.40200","0.53362","-0.00022"
"6.40800","0.53410","-0.00025"
"6.41400","0.53464","-0.00016"
"6.42000","0.53512","-0.00007"
"6.42600","0.53565","-0.00010"
"6.43200","0.53613","-0.00003"
"6.43800","0.53661","-0.00002"
"6.44400","0.53715","-0.00002"
"6.45000","0.53763","-0.00015"
"6.45600","0.53817","-0.00029"
"6.46200","0.53864","-0.00028"
"6.46800","0.53912","-0.00015"
"6.47400","0.53966","-0.00013"
"6.48000","0.54014","-0.00015"
"6.48600","0.54062","-0.00019"
"6.49200","0.54116","-0.00030"
"6.49800","0.54163","-0.00031"
"6.50400","0.54211","-0.00026"
"6.51000","0.54265","-0.00033"
"6.51600","0.54313","-0.00035"
"6.52200","0.54367","-0.00032"
"6.52800","0.54414","-0.00022"
"6.53400","0.54468","-0.00011"
"6.54000","0.54516","0.00000"
"6.54600","0.54570","0.00018"
"6.55200","0.54618","0.00032"
"6.55800","0.54672","0.00029"
"6.56400","0.54719","0.00032"
"6.57000","0.54767","0.00034"
"6.57600","0.54821","0.00031"
"6.58200","0.54869","0.00031"
"6.58800","0.54917","0.00025"
"6.59400","0.54970","0.00025"
"6.60000","0.55018","0.00023"
"6.60600","0.55066","0.00018"
"6.61200","0.55114","0.00025"
"6.61800","0.55168","0.00029"
"6.62400","0.55216","0.00030"
"6.63000","0.55263","0.00036"
"6.63600","0.55317","0.00034"
"6.64200","0.55365","0.00032"
"6.64800","0.55413","0.00035"
"6.65400","0.55467","0.00030"
"6.66000","0.55515","0.00019"
"6.66600","0.55568","0.00030"
"6.67200","0.55616","0.00028"
"6.67800","0.55664","0.00020"
"6.68400","0.55718","0.00016"
"6.69000","0.55766","0.00004"
"6.69600","0.55814","-0.00005"
"6.70200","0.55867","-0.00002"
"6.70800","0.55915","0.00003"
"6.71400","0.55963","0.00020"
"6.72000","0.56011","0.00029"
"6.72600","0.56065","0.00029"
"6.73200","0.56112","0.00033"
"6.73800","0.56160","0.00030"
"6.74400","0.56214","0.00020"
"6.75000","0.56262","0.00023"
"6.75600","0.56310","0.00023"
"6.76200","0.56358","0.00016"
"6.76800","0.56405","0.00014"
"6.77400","0.56459","0.00016"
"6.78000","0.56507","0.00024"
"6.78600","0.56555","0.00026"
"6.79200","0.56609","0.00025"
"6.79800","0.56657","0.00026"
"6.80400","0.56710","0.00022"
"6.81000","0.56758","0.00015"
"6.81600","0.56806","0.00019"
"6.82200","0.56860","0.00018"
"6.82800","0.56908","0.00008"
"6.83400","0.56956","-0.00001"
"6.84000","0.57009","-0.00010"
"6.84600","0.57057","-0.00013"
"6.85200","0.57111","-0.00017"
"6.85800","0.57159","-0.00023"
"6.86400","0.57207","-0.00012"
"6.87000","0.57260","0.00002"
"6.87600","0.57308","0.00009"
"6.88200","0.57356","0.00010"
"6.88800","0.57410","-0.00003"
"6.89400","0.57458","-0.00015"
"6.90000","0.57506","-0.00016"
"6.90600","0.57559","-0.00016"
"6.91200","0.57607","-0.00018"
"6.91800","0.57655","-0.00027"
"6.92400","0.57709","-0.00031"
"6.93000","0.57757","-0.00025"
"6.93600","0.57810","-0.00022"
"6.94200","0.57858","-0.00027"
"6.94800","0.57912","-0.00026"
"6.95400","0.57960","-0.00030"
"6.96000","0.58014","-0.00039"
"6.96600","0.58062","-0.00035"
"6.97200","0.58115","-0.00034"
"6.97800","0.58163","-0.00036"
"6.98400","0.58217","-0.00034"
"6.99000","0.58265","-0.00035"
"6.99600","0.58313","-0.00030"
"7.00200","0.58367","-0.00016"
"7.00800","0.58414","-0.00009"
"7.01400","0.58462","-0.00008"
"7.02000","0.58516","-0.00021"
"7.02600","0.58564","-0.00033"
"7.03200","0.58618","-0.00025"
"7.03800","0.58665","-0.00012"
"7.04400","0.58713","-0.00014"
"7.05000","0.58761","-0.00021"
"7.05600","0.58815","-0.00027"
"7.06200","0.58863","-0.00027"
"7.06800","0.58911","-0.00023"
"7.07400","0.58964","-0.00014"
"7.08000","0.59012","-0.00001"
"7.08600","0.59066","-0.00001"
"7.09200","0.59114","-0.00017"
"7.09800","0.59168","-0.00031"
"7.10400","0.59216","-0.00045"
"7.11000","0.59269","-0.00051"
"7.11600","0.59317","-0.00035"
"7.12200","0.59365","-0.00019"
"7.12800","0.59419","-0.00009"
"7.13400","0.59467","-0.00007"
"7.14000","0.59515","-0.00021"
"7.14600","0.59568","-0.00027"
"7.15200","0.59616","-0.00023"
"7.15800","0.59664","-0.00027"
"7.16400","0.59718","-0.00027"
"7.17000","0.59766","-0.00014"
"7.17600","0.59813","0.00004"
"7.18200","0.59867","0.00029"
"7.18800","0.59915","0.00044"
"7.19400","0.59963","0.00044"
"7.20000","0.60011","0.00045"
"7.20600","0.60065","0.00030"
"7.21200","0.60112","0.00010"
"7.21800","0.60160","0.00000"
"7.22400","0.60214","-0.00008"
"7.23000","0.60262","-0.00008"
"7.23600","0.60316","-0.00013"
"7.24200","0.60364","-0.00027"
"7.24800","0.60411","-0.00027"
"7.25400","0.60465","-0.00019"
"7.26000","0.60513","-0.00008"
"7.26600","0.60561","0.00003"
"7.27200","0.60615","0.00006"
"7.27800","0.60662","0.00009"
"7.28400","0.60710","0.00007"
"7.29000","0.60764","-0.00007"
"7.29600","0.60812","-0.00012"
"7.30200","0.60860","-0.00014"
"7.30800","0.60908","-0.00021"
"7.31400","0.60961","-0.00016"
"7.32000","0.61009","-0.00003"
"7.32600","0.61063","0.00000"
"7.33200","0.61111","0.00011"
"7.33800","0.61159","0.00004"
"7.34400","0.61207","-0.00018"
"7.35000","0.61260","-0.00036"
"7.35600","0.61308","-0.00059"
"7.36200","0.61356","-0.00068"
"7.36800","0.61410","-0.00064"
"7.37400","0.61458","-0.00059"
"7.38000","0.61505","-0.00047"
"7.38600","0.61559","-0.00038"
"7.39200","0.61607","-0.00029"
"7.39800","0.61661","-0.00013"
"7.40400","0.61709","-0.00008"
"7.41000","0.61757","-0.00015"
"7.41600","0.61810","-0.00016"
"7.42200","0.61858","-0.00014"
"7.42800","0.61912","-0.00006"
"7.43400","0.61960","0.00002"
"7.44000","0.62008","-0.00005"
"7.44600","0.62062","-0.00008"
"7.45200","0.62109","-0.00008"
"7.45800","0.62163","-0.00011"
"7.46400","0.62211","-0.00009"
"7.47000","0.62259","-0.00010"
"7.47600","0.62313","-0.00025"
"7.48200","0.62360","-0.00034"
"7.48800","0.62414","-0.00032"
"7.49400","0.62462","-0.00026"
"7.50000","0.62510","-0.00015"
"7.50600","0.62564","-0.00001"
"7.51200","0.62612","0.00013"
"7.51800","0.62665","0.00019"
"7.52400","0.62713","0.00016"
"7.53000","0.62767","0.00008"
"7.53600","0.62815","0.00002"
"7.54200","0.62863","-0.00008"
"7.54800","0.62917","-0.00013"
"7.55400","0.62964","-0.00014"
"7.56000","0.63012","-0.00005"
"7.56600","0.63066","0.00008"
"7.57200","0.63114","0.00016"
"7.57800","0.63162","0.00025"
"7.58400","0.63215","0.00024"
"7.59000","0.63263","0.00012"
"7.59600","0.63317","0.00003"
"7.60200","0.63365","-0.00006"
"7.60800","0.63419","-0.00016"
"7.61400","0.63467","-0.00014"
"7.62000","0.63520","-0.00006"
"7.62600","0.63568","-0.00005"
"7.63200","0.63622","-0.00004"
"7.63800","0.63670","0.00001"
"7.64400","0.63718","0.00016"
"7.65000","0.63772","0.00034"
"7.65600","0.63819","0.00034"
"7.66200","0.63867","0.00025"
"7.66800","0.63915","0.00014"
"7.67400","0.63969","0.00001"
"7.68000","0.64017","-0.00010"
"7.68600","0.64064","-0.00017"
"7.69200","0.64118","-0.00023"
"7.69800","0.64166","-0.00030"
"7.70400","0.64214","-0.00031"
"7.71000","0.64262","-0.00030"
"7.71600","0.64310","-0.00025"
"7.72200","0.64363","-0.00019"
"7.72800","0.64411","-0.00009"
"7.73400","0.64465","-0.00009"
"7.74000","0.64513","-0.00027"
"7.74600","0.64567","-0.00038"
"7.75200","0.64615","-0.00039"
"7.75800","0.64668","-0.00042"
"7.76400","0.64716","-0.00031"
"7.77000","0.64764","-0.00027"
"7.77600","0.64818","-0.00029"
"7.78200","0.64866","-0.00022"
"7.78800","0.64913","-0.00017"
"7.79400","0.64961","-0.00015"
"7.80000","0.65009","-0.00010"
"7.80600","0.65057","-0.00009"
"7.81200","0.65105","-0.00003"
"7.81800","0.65159","0.00003"
"7.82400","0.65206","-0.00006"
"7.83000","0.65260","-0.00002"
"7.83600","0.65308","-0.00001"
"7.84200","0.65356","0.00004"
"7.84800","0.65410","0.00012"
"7.85400","0.65458","0.00005"
"7.86000","0.65505","-0.00006"
"7.86600","0.65553","-0.00006"
"7.87200","0.65607","-0.00011"
"7.87800","0.65655","-0.00017"
"7.88400","0.65709","-0.00017"
"7.89000","0.65757","-0.00018"
"7.89600","0.65810","-0.00022"
"7.90200","0.65858","-0.00030"
"7.90800","0.65912","-0.00042"
"7.91400","0.65960","-0.00041"
"7.92000","0.66014","-0.00033"
"7.92600","0.66061","-0.00018"
"7.93200","0.66109","0.00009"
"7.93800","0.66163","0.00022"
"7.94400","0.66211","0.00014"
"7.95000","0.66259","0.00004"
"7.95600","0.66307","-0.00005"
"7.96200","0.66360","-0.00008"
"7.96800","0.66408","-0.00002"
"7.97400","0.66456","-0.00002"
"7.98000","0.66510","0.00000"
"7.98600","0.66558","0.00003"
"7.99200","0.66606","0.00001"
"7.99800","0.66659","0.00008"
"8.00400","0.66707","0.00011"
"8.01000","0.66761","0.00005"
"8.01600","0.66809","0.00000"
"8.02200","0.66863","-0.00008"
"8.02800","0.66910","-0.00006"
"8.03400","0.66964","0.00002"
"8.04000","0.67012","0.00007"
"8.04600","0.67066","0.00023"
"8.05200","0.67114","0.00033"
"8.05800","0.67162","0.00029"
"8.06400","0.67215","0.00027"
"8.07000","0.67263","0.00020"
"8.07600","0.67317","0.00001"
"8.08200","0.67365","-0.00011"
"8.08800","0.67413","-0.00027"
"8.09400","0.67461","-0.00036"
"8.10000","0.67508","-0.00032"
"8.10600","0.67562","-0.00034"
"8.11200","0.67610","-0.00032"
"8.11800","0.67658","-0.00032"
"8.12400","0.67706","-0.00037"
"8.13000","0.67759","-0.00033"
"8.13600","0.67807","-0.00027"
"8.14200","0.67861","-0.00023"
"8.14800","0.67909","-0.00013"
"8.15400","0.67963","-0.00014"
"8.16000","0.68011","-0.00027"
"8.16600","0.68064","-0.00046"
"8.17200","0.68112","-0.00067"
"8.17800","0.68166","-0.00079"
"8.18400","0.68214","-0.00077"
"8.19000","0.68268","-0.00075"
"8.19600","0.68316","-0.00061"
"8.20200","0.68369","-0.00049"
"8.20800","0.68417","-0.00045"
"8.21400","0.68465","-0.00039"
"8.22000","0.68519","-0.00028"
"8.22600","0.68567","-0.00026"
"8.23200","0.68614","-0.00018"
"8.23800","0.68668","-0.00009"
"8.24400","0.68716","-0.00005"
"8.25000","0.68764","0.00001"
"8.25600","0.68812","0.00002"
"8.26200","0.68860","0.00012"
"8.26800","0.68913","0.00017"
"8.27400","0.68961","0.00015"
"8.28000","0.69009","0.00017"
"8.28600","0.69063","0.00022"
"8.29200","0.69111","0.00018"
"8.29800","0.69159","0.00018"
"8.30400","0.69212","0.00020"
"8.31000","0.69260","0.00017"
"8.31600","0.69308","0.00016"
"8.32200","0.69362","0.00016"
"8.32800","0.69410","0.00026"
"8.33400","0.69463","0.00034"
"8.34000","0.69511","0.00028"
"8.34600","0.69559","0.00021"
"8.35200","0.69613","0.00020"
"8.35800","0.69661","0.00021"
"8.36400","0.69709","0.00019"
"8.37000","0.69756","0.00018"
"8.37600","0.69810","0.00007"
"8.38200","0.69858","-0.00002"
"8.38800","0.69906","-0.00002"
"8.39400","0.69960","-0.00003"
"8.40000","0.70008","-0.00002"
"8.40600","0.70055","-0.00014"
"8.41200","0.70103","-0.00019"
"8.41800","0.70151","-0.00009"
"8.42400","0.70205","-0.00004"
"8.43000","0.70253","-0.00002"
"8.43600","0.70301","-0.00004"
"8.44200","0.70354","-0.00010"
"8.44800","0.70402","-0.00003"
"8.45400","0.70456","0.00006"
"8.46000","0.70504","0.00011"
"8.46600","0.70558","0.00013"
"8.47200","0.70605","0.00016"
"8.47800","0.70659","0.00023"
"8.48400","0.70713","0.00025"
"8.49000","0.70761","0.00012"
"8.49600","0.70809","0.00001"
"8.50200","0.70863","-0.00002"
"8.50800","0.70910","-0.00011"
"8.51400","0.70958","-0.00014"
"8.52000","0.71006","-0.00014"
"8.52600","0.71060","-0.00018"
"8.53200","0.71108","-0.00006"
"8.53800","0.71156","0.00001"
"8.54400","0.71209","0.00004"
"8.55000","0.71257","0.00014"
"8.55600","0.71311","0.00013"
"8.56200","0.71359","0.00017"
"8.56800","0.71413","0.00025"
"8.57400","0.71460","0.00033"
"8.58000","0.71514","0.00048"
"8.58600","0.71562","0.00049"
"8.59200","0.71616","0.00042"
"8.59800","0.71670","0.00030"
"8.60400","0.71718","0.00011"
"8.61000","0.71771","0.00004"
"8.61600","0.71819","0.00010"
"8.62200","0.71873","0.00015"
"8.62800","0.71921","0.00017"
"8.63400","0.71969","0.00015"
"8.64000","0.72022","0.00009"
"8.64600","0.72070","0.00015"
"8.65200","0.72118","0.00029"
"8.65800","0.72166","0.00030"
"8.66400","0.72214","0.00033"
"8.67000","0.72262","0.00032"
"8.67600","0.72309","0.00020"
"8.68200","0.72363","0.00012"
"8.68800","0.72411","0.00004"
"8.69400","0.72459","0.00004"
"8.70000","0.72513","0.00004"
"8.70600","0.72561","-0.00006"
"8.71200","0.72608","-0.00012"
"8.71800","0.72662","-0.00008"
"8.72400","0.72710","-0.00008"
"8.73000","0.72764","-0.00001"
"8.73600","0.72812","0.00000"
"8.74200","0.72866","-0.00004"
"8.74800","0.72913","-0.00001"
"8.75400","0.72967","0.00007"
"8.76000","0.73015","0.00009"
"8.76600","0.73069","0.00006"
"8.77200","0.73117","-0.00002"
"8.77800","0.73164","-0.00011"
"8.78400","0.73218","-0.00017"
