End date,"2/26/2017"
Specimen label,"4CT_23_pl"
"26.83200","2.23613","0.00030"
"26.83800","2.23667","0.00037"
"26.84400","2.23714","0.00034"
"26.85000","2.23762","0.00018"
"26.85600","2.23816","0.00000"
"26.86200","2.23864","-0.00006"
"26.86800","2.23912","-0.00008"
"26.87400","2.23966","0.00001"
"26.88000","2.24013","0.00009"
"26.88600","2.24061","0.00013"
"26.89200","2.24115","0.00028"
"26.89800","2.24163","0.00048"
"26.90400","2.24217","0.00067"
"26.91000","2.24265","0.00084"
"26.91600","2.24318","0.00099"
"26.92200","2.24366","0.00109"
"26.92800","2.24420","0.00108"
"26.93400","2.24468","0.00090"
"26.94000","2.24522","0.00069"
"26.94600","2.24569","0.00057"
"26.95200","2.24617","0.00048"
"26.95800","2.24665","0.00051"
"26.96400","2.24713","0.00058"
"26.97000","2.24767","0.00072"
"26.97600","2.24815","0.00086"
"26.98200","2.24862","0.00101"
"26.98800","2.24910","0.00098"
"26.99400","2.24964","0.00086"
"27.00000","2.25012","0.00065"
"27.00600","2.25060","0.00051"
"27.01200","2.25114","0.00036"
"27.01800","2.25161","0.00024"
"27.02400","2.25215","0.00024"
"27.03000","2.25263","0.00013"
"27.03600","2.25311","0.00012"
"27.04200","2.25365","0.00006"
"27.04800","2.25413","0.00003"
"27.05400","2.25466","0.00008"
"27.06000","2.25514","0.00013"
"27.06600","2.25568","0.00016"
"27.07200","2.25616","0.00020"
"27.07800","2.25670","0.00032"
"27.08400","2.25717","0.00048"
"27.09000","2.25765","0.00061"
"27.09600","2.25813","0.00061"
"27.10200","2.25867","0.00061"
"27.10800","2.25915","0.00061"
"27.11400","2.25963","0.00064"
"27.12000","2.26010","0.00066"
"27.12600","2.26064","0.00055"
"27.13200","2.26112","0.00035"
"27.13800","2.26160","0.00026"
"27.14400","2.26208","0.00030"
"27.15000","2.26262","0.00039"
"27.15600","2.26309","0.00038"
"27.16200","2.26357","0.00028"
"27.16800","2.26411","0.00027"
"27.17400","2.26459","0.00031"
"27.18000","2.26507","0.00045"
"27.18600","2.26560","0.00057"
"27.19200","2.26608","0.00065"
"27.19800","2.26662","0.00071"
"27.20400","2.26710","0.00065"
"27.21000","2.26764","0.00054"
"27.21600","2.26812","0.00045"
"27.22200","2.26865","0.00040"
"27.22800","2.26913","0.00040"
"27.23400","2.26961","0.00038"
"27.24000","2.27015","0.00033"
"27.24600","2.27063","0.00030"
"27.25200","2.27111","0.00021"
"27.25800","2.27164","0.00017"
"27.26400","2.27212","0.00023"
"27.27000","2.27260","0.00029"
"27.27600","2.27314","0.00029"
"27.28200","2.27362","0.00031"
"27.28800","2.27409","0.00042"
"27.29400","2.27457","0.00061"
"27.30000","2.27511","0.00072"
"27.30600","2.27559","0.00078"
"27.31200","2.27607","0.00066"
"27.31800","2.27661","0.00033"
"27.32400","2.27708","0.00007"
"27.33000","2.27762","-0.00002"
"27.33600","2.27810","-0.00004"
"27.34200","2.27864","-0.00007"
"27.34800","2.27912","-0.00017"
"27.35400","2.27960","-0.00023"
"27.36000","2.28013","-0.00029"
"27.36600","2.28061","-0.00040"
"27.37200","2.28115","-0.00033"
"27.37800","2.28163","-0.00017"
"27.38400","2.28211","-0.00003"
"27.39000","2.28264","0.00009"
"27.39600","2.28312","0.00020"
"27.40200","2.28366","0.00037"
"27.40800","2.28414","0.00055"
"27.41400","2.28468","0.00070"
"27.42000","2.28516","0.00075"
"27.42600","2.28569","0.00066"
"27.43200","2.28617","0.00054"
"27.43800","2.28665","0.00049"
"27.44400","2.28719","0.00047"
"27.45000","2.28767","0.00044"
"27.45600","2.28815","0.00049"
"27.46200","2.28862","0.00051"
"27.46800","2.28916","0.00043"
"27.47400","2.28964","0.00039"
"27.48000","2.29018","0.00037"
"27.48600","2.29066","0.00044"
"27.49200","2.29114","0.00050"
"27.49800","2.29167","0.00060"
"27.50400","2.29215","0.00075"
"27.51000","2.29269","0.00075"
"27.51600","2.29317","0.00071"
"27.52200","2.29365","0.00066"
"27.52800","2.29412","0.00057"
"27.53400","2.29466","0.00046"
"27.54000","2.29514","0.00037"
"27.54600","2.29568","0.00027"
"27.55200","2.29616","0.00029"
"27.55800","2.29670","0.00031"
"27.56400","2.29717","0.00020"
"27.57000","2.29765","0.00012"
"27.57600","2.29819","0.00005"
"27.58200","2.29867","0.00003"
"27.58800","2.29921","0.00014"
"27.59400","2.29968","0.00024"
"27.60000","2.30016","0.00022"
"27.60600","2.30070","0.00025"
"27.61200","2.30118","0.00038"
"27.61800","2.30166","0.00046"
"27.62400","2.30220","0.00059"
"27.63000","2.30267","0.00072"
"27.63600","2.30315","0.00071"
"27.64200","2.30369","0.00060"
"27.64800","2.30417","0.00044"
"27.65400","2.30465","0.00020"
"27.66000","2.30519","-0.00011"
"27.66600","2.30566","-0.00040"
"27.67200","2.30614","-0.00055"
"27.67800","2.30668","-0.00062"
"27.68400","2.30716","-0.00047"
"27.69000","2.30764","-0.00020"
"27.69600","2.30818","0.00005"
"27.70200","2.30865","0.00029"
"27.70800","2.30913","0.00051"
"27.71400","2.30967","0.00054"
"27.72000","2.31015","0.00044"
"27.72600","2.31069","0.00017"
"27.73200","2.31116","0.00003"
"27.73800","2.31164","0.00006"
"27.74400","2.31212","0.00012"
"27.75000","2.31266","0.00024"
"27.75600","2.31314","0.00040"
"27.76200","2.31362","0.00047"
"27.76800","2.31409","0.00043"
"27.77400","2.31457","0.00040"
"27.78000","2.31511","0.00046"
"27.78600","2.31559","0.00048"
"27.79200","2.31607","0.00039"
"27.79800","2.31661","0.00027"
"27.80400","2.31708","0.00020"
"27.81000","2.31756","0.00016"
"27.81600","2.31810","0.00020"
"27.82200","2.31858","0.00023"
"27.82800","2.31912","0.00022"
"27.83400","2.31959","0.00014"
"27.84000","2.32013","0.00008"
"27.84600","2.32061","0.00005"
"27.85200","2.32115","0.00001"
"27.85800","2.32163","0.00000"
"27.86400","2.32217","0.00014"
"27.87000","2.32264","0.00019"
"27.87600","2.32312","0.00011"
"27.88200","2.32366","0.00011"
"27.88800","2.32414","0.00018"
"27.89400","2.32462","0.00022"
"27.90000","2.32516","0.00022"
"27.90600","2.32563","0.00034"
"27.91200","2.32617","0.00042"
"27.91800","2.32665","0.00037"
"27.92400","2.32719","0.00035"
"27.93000","2.32767","0.00039"
"27.93600","2.32814","0.00039"
"27.94200","2.32868","0.00036"
"27.94800","2.32916","0.00038"
"27.95400","2.32970","0.00042"
"27.96000","2.33018","0.00033"
"27.96600","2.33072","0.00022"
"27.97200","2.33119","0.00006"
"27.97800","2.33173","-0.00005"
"27.98400","2.33221","-0.00015"
"27.99000","2.33269","-0.00022"
"27.99600","2.33323","-0.00022"
"28.00200","2.33371","-0.00009"
"28.00800","2.33418","-0.00009"
"28.01400","2.33472","-0.00030"
"28.02000","2.33520","-0.00040"
"28.02600","2.33568","-0.00044"
"28.03200","2.33616","-0.00045"
"28.03800","2.33669","-0.00033"
"28.04400","2.33717","-0.00031"
"28.05000","2.33765","-0.00032"
"28.05600","2.33819","-0.00027"
"28.06200","2.33867","-0.00019"
"28.06800","2.33915","-0.00011"
"28.07400","2.33962","-0.00011"
"28.08000","2.34016","-0.00004"
"28.08600","2.34064","0.00025"
"28.09200","2.34118","0.00048"
"28.09800","2.34166","0.00050"
"28.10400","2.34214","0.00051"
"28.11000","2.34267","0.00045"
"28.11600","2.34315","0.00034"
"28.12200","2.34369","0.00036"
"28.12800","2.34417","0.00047"
"28.13400","2.34465","0.00054"
"28.14000","2.34518","0.00058"
"28.14600","2.34566","0.00052"
"28.15200","2.34614","0.00042"
"28.15800","2.34668","0.00025"
"28.16400","2.34716","0.00004"
"28.17000","2.34764","-0.00008"
"28.17600","2.34811","-0.00015"
"28.18200","2.34865","-0.00020"
"28.18800","2.34913","-0.00012"
"28.19400","2.34961","-0.00003"
"28.20000","2.35015","-0.00002"
"28.20600","2.35063","-0.00004"
"28.21200","2.35116","0.00002"
"28.21800","2.35164","0.00019"
"28.22400","2.35212","0.00026"
"28.23000","2.35266","0.00027"
"28.23600","2.35314","0.00032"
"28.24200","2.35361","0.00030"
"28.24800","2.35409","0.00010"
"28.25400","2.35463","-0.00007"
"28.26000","2.35511","-0.00011"
"28.26600","2.35559","-0.00004"
"28.27200","2.35613","0.00009"
"28.27800","2.35660","0.00013"
"28.28400","2.35708","0.00008"
"28.29000","2.35762","-0.00004"
"28.29600","2.35810","-0.00009"
"28.30200","2.35858","-0.00009"
"28.30800","2.35912","0.00001"
"28.31400","2.35959","0.00014"
"28.32000","2.36007","0.00017"
"28.32600","2.36055","0.00011"
"28.33200","2.36109","0.00014"
"28.33800","2.36157","0.00021"
"28.34400","2.36211","0.00033"
"28.35000","2.36258","0.00041"
"28.35600","2.36306","0.00042"
"28.36200","2.36360","0.00044"
"28.36800","2.36408","0.00043"
"28.37400","2.36462","0.00053"
"28.38000","2.36509","0.00055"
"28.38600","2.36563","0.00055"
"28.39200","2.36611","0.00060"
"28.39800","2.36665","0.00062"
"28.40400","2.36713","0.00058"
"28.41000","2.36761","0.00048"
"28.41600","2.36814","0.00041"
"28.42200","2.36862","0.00038"
"28.42800","2.36910","0.00029"
"28.43400","2.36964","0.00009"
"28.44000","2.37012","-0.00007"
"28.44600","2.37060","-0.00013"
"28.45200","2.37113","-0.00009"
"28.45800","2.37161","-0.00006"
"28.46400","2.37215","-0.00009"
"28.47000","2.37269","-0.00007"
"28.47600","2.37317","-0.00020"
"28.48200","2.37364","-0.00030"
"28.48800","2.37418","-0.00026"
"28.49400","2.37472","-0.00014"
"28.50000","2.37520","-0.00005"
"28.50600","2.37568","-0.00001"
"28.51200","2.37622","0.00004"
"28.51800","2.37669","0.00013"
"28.52400","2.37723","0.00035"
"28.53000","2.37771","0.00052"
"28.53600","2.37819","0.00064"
"28.54200","2.37873","0.00069"
"28.54800","2.37920","0.00067"
"28.55400","2.37968","0.00066"
"28.56000","2.38016","0.00070"
"28.56600","2.38064","0.00072"
"28.57200","2.38112","0.00067"
"28.57800","2.38166","0.00057"
"28.58400","2.38213","0.00041"
"28.59000","2.38261","0.00026"
"28.59600","2.38315","0.00001"
"28.60200","2.38363","-0.00026"
"28.60800","2.38411","-0.00043"
"28.61400","2.38465","-0.00031"
"28.62000","2.38512","-0.00010"
"28.62600","2.38566","0.00017"
"28.63200","2.38620","0.00037"
"28.63800","2.38668","0.00036"
"28.64400","2.38722","0.00025"
"28.65000","2.38770","0.00024"
"28.65600","2.38817","0.00027"
"28.66200","2.38871","0.00036"
"28.66800","2.38919","0.00034"
"28.67400","2.38967","0.00039"
"28.68000","2.39015","0.00047"
"28.68600","2.39068","0.00057"
"28.69200","2.39116","0.00061"
"28.69800","2.39164","0.00054"
"28.70400","2.39218","0.00038"
"28.71000","2.39266","0.00035"
"28.71600","2.39314","0.00032"
"28.72200","2.39361","0.00024"
"28.72800","2.39409","0.00015"
"28.73400","2.39463","0.00012"
"28.74000","2.39511","0.00016"
"28.74600","2.39559","0.00027"
"28.75200","2.39613","0.00041"
"28.75800","2.39660","0.00036"
"28.76400","2.39708","0.00033"
"28.77000","2.39762","0.00032"
"28.77600","2.39816","0.00031"
"28.78200","2.39864","0.00034"
"28.78800","2.39917","0.00033"
"28.79400","2.39965","0.00025"
"28.80000","2.40013","0.00011"
"28.80600","2.40061","0.00001"
"28.81200","2.40115","-0.00006"
"28.81800","2.40163","0.00000"
"28.82400","2.40210","0.00010"
"28.83000","2.40258","0.00018"
"28.83600","2.40312","0.00017"
"28.84200","2.40360","0.00013"
"28.84800","2.40408","0.00016"
"28.85400","2.40456","0.00015"
"28.86000","2.40509","0.00015"
"28.86600","2.40557","0.00014"
"28.87200","2.40605","0.00020"
"28.87800","2.40653","0.00033"
"28.88400","2.40707","0.00048"
"28.89000","2.40755","0.00060"
"28.89600","2.40802","0.00070"
"28.90200","2.40856","0.00073"
"28.90800","2.40904","0.00062"
"28.91400","2.40958","0.00042"
"28.92000","2.41012","0.00029"
"28.92600","2.41059","0.00022"
"28.93200","2.41113","0.00024"
"28.93800","2.41167","0.00021"
"28.94400","2.41215","0.00020"
"28.95000","2.41269","0.00029"
"28.95600","2.41317","0.00036"
"28.96200","2.41364","0.00035"
"28.96800","2.41418","0.00042"
"28.97400","2.41466","0.00048"
"28.98000","2.41514","0.00052"
"28.98600","2.41562","0.00052"
"28.99200","2.41615","0.00037"
"28.99800","2.41663","0.00025"
"29.00400","2.41717","0.00028"
"29.01000","2.41765","0.00027"
"29.01600","2.41813","0.00033"
"29.02200","2.41867","0.00037"
"29.02800","2.41914","0.00032"
"29.03400","2.41962","0.00022"
"29.04000","2.42016","0.00021"
"29.04600","2.42064","0.00018"
"29.05200","2.42118","0.00019"
"29.05800","2.42166","0.00026"
"29.06400","2.42219","0.00031"
"29.07000","2.42267","0.00034"
"29.07600","2.42321","0.00041"
"29.08200","2.42369","0.00053"
"29.08800","2.42423","0.00060"
"29.09400","2.42470","0.00047"
"29.10000","2.42518","0.00032"
"29.10600","2.42572","0.00034"
"29.11200","2.42620","0.00034"
"29.11800","2.42668","0.00039"
"29.12400","2.42716","0.00035"
"29.13000","2.42769","0.00030"
"29.13600","2.42817","0.00022"
"29.14200","2.42865","0.00006"
"29.14800","2.42919","-0.00019"
"29.15400","2.42967","-0.00026"
"29.16000","2.43015","-0.00027"
"29.16600","2.43068","-0.00017"
"29.17200","2.43116","-0.00004"
"29.17800","2.43170","0.00017"
"29.18400","2.43218","0.00033"
"29.19000","2.43266","0.00056"
"29.19600","2.43319","0.00074"
"29.20200","2.43367","0.00076"
"29.20800","2.43421","0.00070"
"29.21400","2.43469","0.00060"
"29.22000","2.43523","0.00057"
"29.22600","2.43571","0.00047"
"29.23200","2.43624","0.00036"
"29.23800","2.43672","0.00024"
"29.24400","2.43720","0.00004"
"29.25000","2.43768","-0.00007"
"29.25600","2.43822","-0.00011"
"29.26200","2.43870","-0.00007"
"29.26800","2.43917","0.00000"
"29.27400","2.43965","0.00003"
"29.28000","2.44019","-0.00006"
"29.28600","2.44067","-0.00007"
"29.29200","2.44115","0.00002"
"29.29800","2.44163","0.00014"
"29.30400","2.44216","0.00027"
"29.31000","2.44264","0.00035"
"29.31600","2.44312","0.00042"
"29.32200","2.44360","0.00049"
"29.32800","2.44414","0.00030"
"29.33400","2.44461","0.00005"
"29.34000","2.44515","-0.00023"
"29.34600","2.44563","-0.00046"
"29.35200","2.44611","-0.00056"
"29.35800","2.44665","-0.00054"
"29.36400","2.44713","-0.00043"
"29.37000","2.44766","-0.00025"
"29.37600","2.44814","-0.00002"
"29.38200","2.44862","0.00012"
"29.38800","2.44910","0.00024"
"29.39400","2.44964","0.00029"
"29.40000","2.45012","0.00031"
"29.40600","2.45059","0.00039"
"29.41200","2.45107","0.00048"
"29.41800","2.45155","0.00052"
"29.42400","2.45209","0.00046"
"29.43000","2.45257","0.00040"
"29.43600","2.45304","0.00048"
"29.44200","2.45358","0.00061"
"29.44800","2.45406","0.00058"
"29.45400","2.45454","0.00050"
"29.46000","2.45508","0.00037"
"29.46600","2.45556","0.00027"
"29.47200","2.45609","0.00026"
"29.47800","2.45663","0.00033"
"29.48400","2.45711","0.00035"
"29.49000","2.45765","0.00041"
"29.49600","2.45819","0.00036"
"29.50200","2.45867","0.00035"
"29.50800","2.45920","0.00029"
"29.51400","2.45968","0.00023"
"29.52000","2.46022","0.00027"
"29.52600","2.46070","0.00035"
"29.53200","2.46118","0.00040"
"29.53800","2.46171","0.00038"
"29.54400","2.46219","0.00034"
"29.55000","2.46267","0.00028"
"29.55600","2.46321","0.00021"
"29.56200","2.46369","0.00021"
"29.56800","2.46417","0.00011"
"29.57400","2.46470","0.00000"
"29.58000","2.46518","0.00001"
"29.58600","2.46566","0.00006"
"29.59200","2.46620","0.00010"
"29.59800","2.46668","0.00009"
"29.60400","2.46716","0.00010"
"29.61000","2.46769","0.00010"
"29.61600","2.46817","0.00010"
"29.62200","2.46871","0.00020"
"29.62800","2.46919","0.00021"
"29.63400","2.46973","0.00007"
"29.64000","2.47020","-0.00007"
"29.64600","2.47074","-0.00010"
"29.65200","2.47122","-0.00005"
"29.65800","2.47170","0.00001"
"29.66400","2.47224","0.00009"
"29.67000","2.47272","0.00022"
"29.67600","2.47319","0.00023"
"29.68200","2.47367","0.00023"
"29.68800","2.47415","0.00029"
"29.69400","2.47463","0.00036"
"29.70000","2.47517","0.00032"
"29.70600","2.47565","0.00020"
"29.71200","2.47618","0.00015"
"29.71800","2.47666","0.00022"
"29.72400","2.47714","0.00027"
"29.73000","2.47768","0.00033"
"29.73600","2.47816","0.00036"
"29.74200","2.47863","0.00028"
"29.74800","2.47917","0.00023"
"29.75400","2.47965","0.00029"
"29.76000","2.48019","0.00026"
"29.76600","2.48067","0.00023"
"29.77200","2.48121","0.00030"
"29.77800","2.48168","0.00042"
"29.78400","2.48222","0.00045"
"29.79000","2.48270","0.00034"
"29.79600","2.48324","0.00025"
"29.80200","2.48372","0.00023"
"29.80800","2.48426","0.00030"
"29.81400","2.48473","0.00037"
"29.82000","2.48521","0.00040"
"29.82600","2.48569","0.00046"
"29.83200","2.48623","0.00047"
"29.83800","2.48671","0.00044"
"29.84400","2.48718","0.00037"
"29.85000","2.48766","0.00025"
"29.85600","2.48814","0.00011"
"29.86200","2.48862","0.00006"
"29.86800","2.48916","0.00006"
"29.87400","2.48964","0.00018"
"29.88000","2.49011","0.00024"
"29.88600","2.49059","0.00033"
"29.89200","2.49113","0.00035"
"29.89800","2.49161","0.00020"
"29.90400","2.49215","0.00008"
"29.91000","2.49263","0.00007"
"29.91600","2.49310","0.00011"
"29.92200","2.49364","0.00022"
"29.92800","2.49412","0.00026"
"29.93400","2.49460","0.00028"
"29.94000","2.49514","0.00018"
"29.94600","2.49562","0.00016"
"29.95200","2.49609","0.00022"
"29.95800","2.49657","0.00026"
"29.96400","2.49711","0.00020"
"29.97000","2.49759","0.00015"
"29.97600","2.49807","0.00009"
"29.98200","2.49854","0.00007"
"29.98800","2.49902","0.00006"
"29.99400","2.49956","0.00006"
"30.00000","2.50004","-0.00001"
"30.00600","2.50052","0.00004"
"30.01200","2.50106","0.00015"
"30.01800","2.50159","0.00019"
"30.02400","2.50207","0.00033"
"30.03000","2.50261","0.00045"
"30.03600","2.50309","0.00057"
"30.04200","2.50363","0.00066"
"30.04800","2.50416","0.00067"
"30.05400","2.50464","0.00064"
"30.06000","2.50518","0.00063"
"30.06600","2.50566","0.00061"
"30.07200","2.50620","0.00055"
"30.07800","2.50668","0.00049"
"30.08400","2.50721","0.00044"
"30.09000","2.50769","0.00035"
"30.09600","2.50817","0.00027"
"30.10200","2.50865","0.00029"
"30.10800","2.50919","0.00031"
"30.11400","2.50967","0.00027"
"30.12000","2.51020","0.00034"
"30.12600","2.51068","0.00045"
"30.13200","2.51116","0.00060"
"30.13800","2.51170","0.00069"
"30.14400","2.51218","0.00076"
"30.15000","2.51266","0.00070"
"30.15600","2.51319","0.00076"
"30.16200","2.51367","0.00078"
"30.16800","2.51415","0.00076"
"30.17400","2.51463","0.00060"
"30.18000","2.51517","0.00056"
"30.18600","2.51564","0.00058"
"30.19200","2.51618","0.00057"
"30.19800","2.51666","0.00047"
"30.20400","2.51720","0.00037"
"30.21000","2.51768","0.00023"
"30.21600","2.51822","0.00013"
"30.22200","2.51869","0.00007"
"30.22800","2.51917","0.00001"
"30.23400","2.51971","0.00006"
"30.24000","2.52019","0.00029"
"30.24600","2.52067","0.00049"
"30.25200","2.52120","0.00059"
"30.25800","2.52168","0.00064"
"30.26400","2.52216","0.00067"
"30.27000","2.52264","0.00067"
"30.27600","2.52318","0.00057"
"30.28200","2.52366","0.00043"
"30.28800","2.52413","0.00040"
"30.29400","2.52461","0.00035"
"30.30000","2.52515","0.00026"
"30.30600","2.52563","0.00026"
"30.31200","2.52611","0.00033"
"30.31800","2.52659","0.00040"
"30.32400","2.52712","0.00043"
"30.33000","2.52760","0.00045"
"30.33600","2.52814","0.00058"
"30.34200","2.52862","0.00070"
"30.34800","2.52916","0.00071"
"30.35400","2.52964","0.00067"
"30.36000","2.53017","0.00056"
"30.36600","2.53065","0.00042"
"30.37200","2.53119","0.00043"
"30.37800","2.53167","0.00039"
"30.38400","2.53221","0.00035"
"30.39000","2.53268","0.00026"
"30.39600","2.53316","0.00021"
"30.40200","2.53364","0.00020"
"30.40800","2.53412","0.00009"
"30.41400","2.53466","0.00011"
"30.42000","2.53514","0.00023"
"30.42600","2.53561","0.00027"
"30.43200","2.53609","0.00035"
"30.43800","2.53663","0.00050"
"30.44400","2.53711","0.00060"
"30.45000","2.53759","0.00055"
"30.45600","2.53813","0.00043"
"30.46200","2.53860","0.00038"
"30.46800","2.53908","0.00042"
"30.47400","2.53956","0.00051"
"30.48000","2.54010","0.00054"
"30.48600","2.54058","0.00059"
"30.49200","2.54112","0.00054"
"30.49800","2.54159","0.00041"
"30.50400","2.54207","0.00040"
"30.51000","2.54261","0.00039"
"30.51600","2.54309","0.00037"
"30.52200","2.54363","0.00035"
"30.52800","2.54410","0.00029"
"30.53400","2.54464","0.00029"
"30.54000","2.54512","0.00042"
"30.54600","2.54560","0.00051"
"30.55200","2.54614","0.00055"
"30.55800","2.54662","0.00051"
"30.56400","2.54709","0.00049"
"30.57000","2.54757","0.00048"
"30.57600","2.54811","0.00046"
"30.58200","2.54859","0.00042"
"30.58800","2.54907","0.00045"
"30.59400","2.54961","0.00048"
"30.60000","2.55008","0.00053"
"30.60600","2.55056","0.00044"
"30.61200","2.55110","0.00027"
"30.61800","2.55158","0.00018"
"30.62400","2.55206","0.00013"
"30.63000","2.55259","0.00013"
"30.63600","2.55313","0.00021"
"30.64200","2.55361","0.00030"
"30.64800","2.55415","0.00033"
"30.65400","2.55469","0.00031"
"30.66000","2.55517","0.00023"
"30.66600","2.55570","0.00009"
"30.67200","2.55618","-0.00008"
"30.67800","2.55672","-0.00014"
"30.68400","2.55720","-0.00018"
"30.69000","2.55768","-0.00021"
"30.69600","2.55815","-0.00028"
"30.70200","2.55863","-0.00031"
"30.70800","2.55917","-0.00033"
"30.71400","2.55965","-0.00036"
"30.72000","2.56013","-0.00019"
"30.72600","2.56067","0.00004"
"30.73200","2.56114","0.00021"
"30.73800","2.56162","0.00048"
"30.74400","2.56216","0.00065"
"30.75000","2.56264","0.00066"
"30.75600","2.56312","0.00056"
"30.76200","2.56366","0.00040"
"30.76800","2.56413","0.00028"
"30.77400","2.56467","0.00031"
"30.78000","2.56515","0.00030"
"30.78600","2.56569","0.00036"
"30.79200","2.56617","0.00047"
"30.79800","2.56670","0.00050"
"30.80400","2.56718","0.00046"
"30.81000","2.56766","0.00045"
"30.81600","2.56820","0.00041"
"30.82200","2.56868","0.00039"
"30.82800","2.56916","0.00045"
"30.83400","2.56969","0.00053"
"30.84000","2.57017","0.00047"
"30.84600","2.57065","0.00045"
"30.85200","2.57113","0.00040"
"30.85800","2.57167","0.00033"
"30.86400","2.57215","0.00030"
"30.87000","2.57262","0.00043"
"30.87600","2.57310","0.00054"
"30.88200","2.57364","0.00068"
"30.88800","2.57412","0.00080"
"30.89400","2.57460","0.00081"
"30.90000","2.57508","0.00071"
"30.90600","2.57561","0.00053"
"30.91200","2.57609","0.00028"
"30.91800","2.57663","0.00015"
"30.92400","2.57711","0.00016"
"30.93000","2.57765","0.00018"
"30.93600","2.57812","0.00038"
"30.94200","2.57860","0.00049"
"30.94800","2.57914","0.00050"
"30.95400","2.57962","0.00063"
"30.96000","2.58010","0.00082"
"30.96600","2.58058","0.00085"
"30.97200","2.58105","0.00075"
"30.97800","2.58159","0.00065"
"30.98400","2.58207","0.00055"
"30.99000","2.58255","0.00041"
"30.99600","2.58309","0.00027"
"31.00200","2.58357","0.00018"
"31.00800","2.58410","0.00006"
"31.01400","2.58458","-0.00015"
"31.02000","2.58506","-0.00019"
"31.02600","2.58560","-0.00011"
"31.03200","2.58608","-0.00002"
"31.03800","2.58656","0.00016"
"31.04400","2.58709","0.00036"
"31.05000","2.58757","0.00059"
"31.05600","2.58811","0.00064"
"31.06200","2.58859","0.00056"
"31.06800","2.58907","0.00043"
"31.07400","2.58960","0.00034"
"31.08000","2.59014","0.00034"
"31.08600","2.59062","0.00040"
"31.09200","2.59116","0.00044"
"31.09800","2.59164","0.00044"
"31.10400","2.59218","0.00036"
"31.11000","2.59265","0.00025"
"31.11600","2.59313","0.00019"
"31.12200","2.59361","0.00009"
"31.12800","2.59415","0.00014"
"31.13400","2.59463","0.00036"
"31.14000","2.59510","0.00061"
"31.14600","2.59564","0.00064"
"31.15200","2.59612","0.00061"
"31.15800","2.59666","0.00053"
"31.16400","2.59714","0.00040"
"31.17000","2.59762","0.00042"
"31.17600","2.59815","0.00058"
"31.18200","2.59863","0.00072"
"31.18800","2.59917","0.00076"
"31.19400","2.59965","0.00074"
"31.20000","2.60013","0.00058"
"31.20600","2.60067","0.00044"
"31.21200","2.60114","0.00031"
"31.21800","2.60168","0.00023"
"31.22400","2.60216","0.00012"
"31.23000","2.60264","0.00002"
"31.23600","2.60318","0.00004"
"31.24200","2.60365","0.00005"
"31.24800","2.60413","0.00000"
"31.25400","2.60467","-0.00002"
"31.26000","2.60515","0.00001"
"31.26600","2.60563","-0.00002"
"31.27200","2.60617","-0.00001"
"31.27800","2.60664","0.00001"
"31.28400","2.60718","0.00013"
"31.29000","2.60766","0.00025"
"31.29600","2.60820","0.00018"
"31.30200","2.60868","0.00008"
"31.30800","2.60922","0.00000"
"31.31400","2.60969","-0.00003"
"31.32000","2.61023","-0.00003"
"31.32600","2.61071","-0.00004"
"31.33200","2.61119","-0.00005"
"31.33800","2.61173","-0.00016"
"31.34400","2.61220","-0.00032"
"31.35000","2.61268","-0.00035"
"31.35600","2.61316","-0.00023"
"31.36200","2.61370","-0.00002"
"31.36800","2.61418","0.00008"
"31.37400","2.61466","0.00015"
"31.38000","2.61519","0.00014"
"31.38600","2.61567","0.00017"
"31.39200","2.61615","0.00015"
"31.39800","2.61669","0.00012"
"31.40400","2.61717","0.00023"
"31.41000","2.61771","0.00033"
"31.41600","2.61818","0.00022"
"31.42200","2.61866","0.00005"
"31.42800","2.61920","-0.00001"
"31.43400","2.61968","0.00007"
"31.44000","2.62016","0.00024"
"31.44600","2.62069","0.00018"
"31.45200","2.62117","0.00004"
"31.45800","2.62165","-0.00014"
"31.46400","2.62219","-0.00029"
"31.47000","2.62267","-0.00025"
"31.47600","2.62315","-0.00015"
"31.48200","2.62368","-0.00004"
"31.48800","2.62416","0.00011"
"31.49400","2.62464","0.00023"
"31.50000","2.62518","0.00027"
"31.50600","2.62566","0.00028"
"31.51200","2.62614","0.00024"
"31.51800","2.62661","0.00016"
"31.52400","2.62709","0.00008"
"31.53000","2.62763","-0.00002"
"31.53600","2.62811","0.00003"
"31.54200","2.62859","0.00015"
"31.54800","2.62913","0.00015"
"31.55400","2.62960","0.00022"
"31.56000","2.63014","0.00029"
"31.56600","2.63062","0.00031"
"31.57200","2.63110","0.00034"
"31.57800","2.63164","0.00044"
"31.58400","2.63211","0.00051"
"31.59000","2.63265","0.00052"
"31.59600","2.63313","0.00047"
"31.60200","2.63361","0.00043"
"31.60800","2.63415","0.00033"
"31.61400","2.63463","0.00021"
"31.62000","2.63510","0.00032"
"31.62600","2.63564","0.00047"
"31.63200","2.63612","0.00055"
"31.63800","2.63666","0.00057"
"31.64400","2.63714","0.00055"
"31.65000","2.63762","0.00054"
"31.65600","2.63815","0.00042"
"31.66200","2.63863","0.00021"
"31.66800","2.63911","0.00009"
"31.67400","2.63959","0.00004"
"31.68000","2.64013","0.00003"
"31.68600","2.64060","0.00011"
"31.69200","2.64114","0.00023"
"31.69800","2.64162","0.00018"
"31.70400","2.64216","0.00025"
"31.71000","2.64264","0.00043"
