End date,"2/26/2017"
Specimen label,"1AT_2.2"
Maximum Load,"0.00830",N

Time,Extension,Load
(s),(mm),(N)
"74.79600","6.23312","0.00057"
"74.80200","6.23366","0.00076"
"74.80800","6.23414","0.00092"
"74.81400","6.23467","0.00093"
"74.82000","6.23521","0.00088"
"74.82600","6.23569","0.00088"
"74.83200","6.23623","0.00074"
"74.83800","6.23671","0.00062"
"74.84400","6.23724","0.00046"
"74.85000","6.23772","0.00024"
"74.85600","6.23820","0.00005"
"74.86200","6.23874","-0.00008"
"74.86800","6.23922","-0.00006"
"74.87400","6.23970","0.00008"
"74.88000","6.24023","0.00020"
"74.88600","6.24071","0.00026"
"74.89200","6.24119","0.00031"
"74.89800","6.24173","0.00031"
"74.90400","6.24221","0.00034"
"74.91000","6.24268","0.00028"
"74.91600","6.24322","0.00022"
"74.92200","6.24370","0.00018"
"74.92800","6.24418","0.00019"
"74.93400","6.24472","0.00025"
"74.94000","6.24520","0.00024"
"74.94600","6.24573","0.00026"
"74.95200","6.24621","0.00031"
"74.95800","6.24675","0.00032"
"74.96400","6.24723","0.00019"
"74.97000","6.24777","0.00003"
"74.97600","6.24825","-0.00006"
"74.98200","6.24872","0.00002"
"74.98800","6.24920","0.00021"
"74.99400","6.24974","0.00031"
"75.00000","6.25022","0.00045"
"75.00600","6.25070","0.00067"
"75.01200","6.25117","0.00070"
"75.01800","6.25165","0.00071"
"75.02400","6.25219","0.00063"
"75.03000","6.25267","0.00041"
"75.03600","6.25315","0.00027"
"75.04200","6.25369","0.00020"
"75.04800","6.25416","0.00016"
"75.05400","6.25470","0.00013"
"75.06000","6.25518","0.00023"
"75.06600","6.25572","0.00030"
"75.07200","6.25620","0.00014"
"75.07800","6.25668","-0.00004"
"75.08400","6.25721","-0.00020"
"75.09000","6.25769","-0.00033"
"75.09600","6.25823","-0.00034"
"75.10200","6.25871","-0.00011"
"75.10800","6.25925","0.00010"
"75.11400","6.25973","0.00016"
"75.12000","6.26026","0.00007"
"75.12600","6.26074","0.00009"
"75.13200","6.26128","0.00016"
"75.13800","6.26176","0.00023"
"75.14400","6.26224","0.00017"
"75.15000","6.26277","0.00020"
"75.15600","6.26325","0.00037"
"75.16200","6.26373","0.00038"
"75.16800","6.26421","0.00030"
"75.17400","6.26469","0.00033"
"75.18000","6.26523","0.00042"
"75.18600","6.26570","0.00041"
"75.19200","6.26618","0.00038"
"75.19800","6.26666","0.00057"
"75.20400","6.26720","0.00078"
"75.21000","6.26768","0.00088"
"75.21600","6.26816","0.00100"
"75.22200","6.26863","0.00107"
"75.22800","6.26917","0.00103"
"75.23400","6.26965","0.00104"
"75.24000","6.27019","0.00105"
"75.24600","6.27067","0.00100"
"75.25200","6.27120","0.00082"
"75.25800","6.27168","0.00073"
"75.26400","6.27222","0.00069"
"75.27000","6.27270","0.00072"
"75.27600","6.27318","0.00067"
"75.28200","6.27366","0.00064"
"75.28800","6.27413","0.00065"
"75.29400","6.27461","0.00068"
"75.30000","6.27515","0.00075"
"75.30600","6.27563","0.00068"
"75.31200","6.27611","0.00053"
"75.31800","6.27659","0.00041"
"75.32400","6.27712","0.00038"
"75.33000","6.27760","0.00044"
"75.33600","6.27814","0.00049"
"75.34200","6.27862","0.00052"
"75.34800","6.27916","0.00044"
"75.35400","6.27964","0.00036"
"75.36000","6.28017","0.00032"
"75.36600","6.28065","0.00024"
"75.37200","6.28119","0.00030"
"75.37800","6.28167","0.00031"
"75.38400","6.28221","0.00036"
"75.39000","6.28268","0.00046"
"75.39600","6.28322","0.00053"
"75.40200","6.28370","0.00057"
"75.40800","6.28424","0.00067"
"75.41400","6.28472","0.00071"
"75.42000","6.28525","0.00078"
"75.42600","6.28573","0.00077"
"75.43200","6.28621","0.00068"
"75.43800","6.28675","0.00064"
"75.44400","6.28723","0.00056"
"75.45000","6.28777","0.00054"
"75.45600","6.28824","0.00059"
"75.46200","6.28878","0.00064"
"75.46800","6.28926","0.00066"
"75.47400","6.28974","0.00066"
"75.48000","6.29028","0.00075"
"75.48600","6.29076","0.00085"
"75.49200","6.29123","0.00096"
"75.49800","6.29177","0.00098"
"75.50400","6.29225","0.00092"
"75.51000","6.29273","0.00083"
"75.51600","6.29327","0.00085"
"75.52200","6.29375","0.00088"
"75.52800","6.29428","0.00084"
"75.53400","6.29476","0.00079"
"75.54000","6.29524","0.00072"
"75.54600","6.29572","0.00071"
"75.55200","6.29620","0.00055"
"75.55800","6.29673","0.00039"
"75.56400","6.29721","0.00026"
"75.57000","6.29769","0.00024"
"75.57600","6.29823","0.00025"
"75.58200","6.29871","0.00016"
"75.58800","6.29925","0.00009"
"75.59400","6.29972","0.00003"
"75.60000","6.30026","0.00003"
"75.60600","6.30074","0.00007"
"75.61200","6.30128","0.00023"
"75.61800","6.30176","0.00027"
"75.62400","6.30224","0.00027"
"75.63000","6.30277","0.00042"
"75.63600","6.30325","0.00061"
"75.64200","6.30373","0.00082"
"75.64800","6.30427","0.00098"
"75.65400","6.30475","0.00103"
"75.66000","6.30523","0.00107"
"75.66600","6.30576","0.00112"
"75.67200","6.30624","0.00118"
"75.67800","6.30672","0.00114"
"75.68400","6.30726","0.00093"
"75.69000","6.30774","0.00070"
"75.69600","6.30821","0.00059"
"75.70200","6.30875","0.00055"
"75.70800","6.30923","0.00051"
"75.71400","6.30971","0.00043"
"75.72000","6.31025","0.00024"
"75.72600","6.31073","0.00000"
"75.73200","6.31126","-0.00010"
"75.73800","6.31174","-0.00001"
"75.74400","6.31222","0.00009"
"75.75000","6.31276","0.00029"
"75.75600","6.31324","0.00050"
"75.76200","6.31371","0.00053"
"75.76800","6.31425","0.00051"
"75.77400","6.31473","0.00042"
"75.78000","6.31521","0.00038"
"75.78600","6.31569","0.00026"
"75.79200","6.31623","0.00015"
"75.79800","6.31670","0.00005"
"75.80400","6.31718","-0.00009"
"75.81000","6.31766","-0.00010"
"75.81600","6.31820","-0.00008"
"75.82200","6.31868","0.00000"
"75.82800","6.31916","0.00001"
"75.83400","6.31963","0.00007"
"75.84000","6.32017","0.00018"
"75.84600","6.32065","0.00024"
"75.85200","6.32119","0.00023"
"75.85800","6.32167","0.00024"
"75.86400","6.32215","0.00019"
"75.87000","6.32268","0.00017"
"75.87600","6.32322","0.00028"
"75.88200","6.32370","0.00047"
"75.88800","6.32418","0.00057"
"75.89400","6.32472","0.00055"
"75.90000","6.32519","0.00047"
"75.90600","6.32573","0.00040"
"75.91200","6.32621","0.00032"
"75.91800","6.32669","0.00033"
"75.92400","6.32723","0.00043"
"75.93000","6.32771","0.00056"
"75.93600","6.32824","0.00063"
"75.94200","6.32872","0.00058"
"75.94800","6.32920","0.00059"
"75.95400","6.32974","0.00059"
"75.96000","6.33022","0.00055"
"75.96600","6.33075","0.00054"
"75.97200","6.33123","0.00058"
"75.97800","6.33171","0.00051"
"75.98400","6.33225","0.00045"
"75.99000","6.33273","0.00050"
"75.99600","6.33327","0.00052"
"76.00200","6.33374","0.00049"
"76.00800","6.33428","0.00045"
"76.01400","6.33476","0.00048"
"76.02000","6.33530","0.00049"
"76.02600","6.33578","0.00053"
"76.03200","6.33632","0.00061"
"76.03800","6.33679","0.00065"
"76.04400","6.33727","0.00061"
"76.05000","6.33781","0.00061"
"76.05600","6.33829","0.00055"
"76.06200","6.33877","0.00039"
"76.06800","6.33930","0.00037"
"76.07400","6.33978","0.00029"
"76.08000","6.34026","0.00018"
"76.08600","6.34074","0.00011"
"76.09200","6.34128","0.00012"
"76.09800","6.34176","0.00024"
"76.10400","6.34223","0.00039"
"76.11000","6.34277","0.00065"
"76.11600","6.34325","0.00079"
"76.12200","6.34373","0.00080"
"76.12800","6.34421","0.00066"
"76.13400","6.34475","0.00043"
"76.14000","6.34522","0.00033"
"76.14600","6.34570","0.00040"
"76.15200","6.34624","0.00038"
"76.15800","6.34672","0.00039"
"76.16400","6.34726","0.00040"
"76.17000","6.34774","0.00039"
"76.17600","6.34821","0.00039"
"76.18200","6.34875","0.00042"
"76.18800","6.34923","0.00043"
"76.19400","6.34971","0.00043"
"76.20000","6.35025","0.00050"
"76.20600","6.35073","0.00056"
"76.21200","6.35120","0.00059"
"76.21800","6.35174","0.00058"
"76.22400","6.35222","0.00059"
"76.23000","6.35270","0.00065"
"76.23600","6.35324","0.00059"
"76.24200","6.35371","0.00055"
"76.24800","6.35425","0.00049"
"76.25400","6.35473","0.00041"
"76.26000","6.35521","0.00027"
"76.26600","6.35575","0.00022"
"76.27200","6.35623","0.00035"
"76.27800","6.35670","0.00044"
"76.28400","6.35718","0.00047"
"76.29000","6.35772","0.00051"
"76.29600","6.35820","0.00051"
"76.30200","6.35868","0.00050"
"76.30800","6.35921","0.00050"
"76.31400","6.35969","0.00055"
"76.32000","6.36023","0.00055"
"76.32600","6.36071","0.00054"
"76.33200","6.36119","0.00063"
"76.33800","6.36173","0.00071"
"76.34400","6.36220","0.00073"
"76.35000","6.36268","0.00066"
"76.35600","6.36316","0.00073"
"76.36200","6.36364","0.00089"
"76.36800","6.36418","0.00098"
"76.37400","6.36466","0.00096"
"76.38000","6.36513","0.00093"
"76.38600","6.36567","0.00086"
"76.39200","6.36615","0.00087"
"76.39800","6.36669","0.00094"
"76.40400","6.36717","0.00104"
"76.41000","6.36770","0.00106"
"76.41600","6.36818","0.00102"
"76.42200","6.36872","0.00103"
"76.42800","6.36920","0.00102"
"76.43400","6.36968","0.00095"
"76.44000","6.37016","0.00099"
"76.44600","6.37069","0.00103"
"76.45200","6.37117","0.00101"
"76.45800","6.37165","0.00104"
"76.46400","6.37219","0.00106"
"76.47000","6.37267","0.00099"
"76.47600","6.37315","0.00089"
"76.48200","6.37368","0.00076"
"76.48800","6.37416","0.00071"
"76.49400","6.37464","0.00062"
"76.50000","6.37518","0.00064"
"76.50600","6.37566","0.00069"
"76.51200","6.37620","0.00069"
"76.51800","6.37667","0.00068"
"76.52400","6.37721","0.00065"
"76.53000","6.37769","0.00069"
"76.53600","6.37823","0.00072"
"76.54200","6.37877","0.00066"
"76.54800","6.37924","0.00065"
"76.55400","6.37978","0.00067"
"76.56000","6.38026","0.00062"
"76.56600","6.38080","0.00047"
"76.57200","6.38128","0.00029"
"76.57800","6.38176","0.00020"
"76.58400","6.38229","0.00021"
"76.59000","6.38277","0.00031"
"76.59600","6.38325","0.00040"
"76.60200","6.38373","0.00045"
"76.60800","6.38427","0.00045"
"76.61400","6.38474","0.00046"
"76.62000","6.38522","0.00045"
"76.62600","6.38570","0.00042"
"76.63200","6.38624","0.00043"
"76.63800","6.38672","0.00041"
"76.64400","6.38720","0.00031"
"76.65000","6.38773","0.00033"
"76.65600","6.38821","0.00047"
"76.66200","6.38875","0.00060"
"76.66800","6.38923","0.00068"
"76.67400","6.38977","0.00073"
"76.68000","6.39025","0.00073"
"76.68600","6.39072","0.00071"
"76.69200","6.39126","0.00061"
"76.69800","6.39174","0.00052"
"76.70400","6.39222","0.00035"
"76.71000","6.39276","0.00016"
"76.71600","6.39324","0.00006"
"76.72200","6.39371","0.00012"
"76.72800","6.39419","0.00029"
"76.73400","6.39473","0.00046"
"76.74000","6.39521","0.00056"
"76.74600","6.39569","0.00056"
"76.75200","6.39616","0.00066"
"76.75800","6.39670","0.00092"
"76.76400","6.39718","0.00113"
"76.77000","6.39766","0.00114"
"76.77600","6.39814","0.00104"
"76.78200","6.39868","0.00096"
"76.78800","6.39915","0.00082"
"76.79400","6.39963","0.00075"
"76.80000","6.40017","0.00071"
"76.80600","6.40065","0.00064"
"76.81200","6.40119","0.00069"
"76.81800","6.40167","0.00068"
"76.82400","6.40220","0.00071"
"76.83000","6.40268","0.00072"
"76.83600","6.40322","0.00069"
"76.84200","6.40370","0.00066"
"76.84800","6.40424","0.00067"
"76.85400","6.40471","0.00070"
"76.86000","6.40519","0.00085"
"76.86600","6.40567","0.00114"
"76.87200","6.40621","0.00121"
"76.87800","6.40669","0.00103"
"76.88400","6.40717","0.00077"
"76.89000","6.40764","0.00048"
"76.89600","6.40818","0.00039"
"76.90200","6.40866","0.00039"
"76.90800","6.40914","0.00047"
"76.91400","6.40962","0.00058"
"76.92000","6.41016","0.00065"
"76.92600","6.41063","0.00074"
"76.93200","6.41111","0.00080"
"76.93800","6.41165","0.00081"
"76.94400","6.41213","0.00073"
"76.95000","6.41267","0.00056"
"76.95600","6.41315","0.00044"
"76.96200","6.41368","0.00030"
"76.96800","6.41422","0.00018"
"76.97400","6.41470","0.00010"
"76.98000","6.41524","-0.00003"
"76.98600","6.41572","-0.00012"
"76.99200","6.41619","-0.00004"
"76.99800","6.41667","0.00019"
"77.00400","6.41721","0.00029"
"77.01000","6.41769","0.00025"
"77.01600","6.41817","0.00032"
"77.02200","6.41871","0.00047"
"77.02800","6.41918","0.00059"
"77.03400","6.41966","0.00069"
"77.04000","6.42020","0.00083"
"77.04600","6.42068","0.00086"
"77.05200","6.42116","0.00076"
"77.05800","6.42170","0.00076"
"77.06400","6.42217","0.00080"
"77.07000","6.42271","0.00070"
"77.07600","6.42319","0.00050"
"77.08200","6.42373","0.00038"
"77.08800","6.42421","0.00035"
"77.09400","6.42468","0.00025"
"77.10000","6.42522","0.00021"
"77.10600","6.42570","0.00019"
"77.11200","6.42624","0.00028"
"77.11800","6.42672","0.00036"
"77.12400","6.42720","0.00042"
"77.13000","6.42773","0.00050"
"77.13600","6.42821","0.00057"
"77.14200","6.42869","0.00062"
"77.14800","6.42923","0.00079"
"77.15400","6.42971","0.00092"
"77.16000","6.43019","0.00102"
"77.16600","6.43066","0.00115"
"77.17200","6.43120","0.00122"
"77.17800","6.43168","0.00117"
"77.18400","6.43216","0.00112"
"77.19000","6.43270","0.00110"
"77.19600","6.43317","0.00119"
"77.20200","6.43371","0.00126"
"77.20800","6.43419","0.00132"
"77.21400","6.43473","0.00128"
"77.22000","6.43521","0.00123"
"77.22600","6.43575","0.00120"
"77.23200","6.43622","0.00112"
"77.23800","6.43670","0.00111"
"77.24400","6.43724","0.00115"
"77.25000","6.43772","0.00108"
"77.25600","6.43826","0.00103"
"77.26200","6.43874","0.00083"
"77.26800","6.43927","0.00053"
"77.27400","6.43975","0.00028"
"77.28000","6.44023","0.00013"
"77.28600","6.44071","0.00015"
"77.29200","6.44125","0.00016"
"77.29800","6.44172","0.00014"
"77.30400","6.44220","0.00021"
"77.31000","6.44268","0.00043"
"77.31600","6.44316","0.00069"
"77.32200","6.44370","0.00093"
"77.32800","6.44418","0.00099"
"77.33400","6.44465","0.00089"
"77.34000","6.44519","0.00092"
"77.34600","6.44567","0.00100"
"77.35200","6.44615","0.00107"
"77.35800","6.44669","0.00114"
"77.36400","6.44717","0.00118"
"77.37000","6.44764","0.00105"
"77.37600","6.44818","0.00088"
"77.38200","6.44866","0.00076"
"77.38800","6.44920","0.00071"
"77.39400","6.44968","0.00071"
"77.40000","6.45015","0.00068"
"77.40600","6.45069","0.00069"
"77.41200","6.45117","0.00065"
"77.41800","6.45165","0.00071"
"77.42400","6.45219","0.00084"
"77.43000","6.45267","0.00092"
"77.43600","6.45314","0.00092"
"77.44200","6.45368","0.00084"
"77.44800","6.45416","0.00071"
"77.45400","6.45464","0.00056"
"77.46000","6.45512","0.00039"
"77.46600","6.45560","0.00032"
"77.47200","6.45613","0.00024"
"77.47800","6.45661","0.00015"
"77.48400","6.45715","0.00021"
"77.49000","6.45763","0.00038"
"77.49600","6.45811","0.00045"
"77.50200","6.45865","0.00039"
"77.50800","6.45912","0.00037"
"77.51400","6.45966","0.00037"
"77.52000","6.46020","0.00033"
"77.52600","6.46068","0.00034"
"77.53200","6.46122","0.00035"
"77.53800","6.46169","0.00039"
"77.54400","6.46223","0.00049"
"77.55000","6.46271","0.00049"
"77.55600","6.46325","0.00054"
"77.56200","6.46373","0.00052"
"77.56800","6.46427","0.00053"
"77.57400","6.46474","0.00055"
"77.58000","6.46522","0.00054"
"77.58600","6.46576","0.00043"
"77.59200","6.46624","0.00037"
"77.59800","6.46672","0.00040"
"77.60400","6.46725","0.00039"
"77.61000","6.46773","0.00038"
"77.61600","6.46821","0.00042"
"77.62200","6.46869","0.00038"
"77.62800","6.46923","0.00025"
"77.63400","6.46971","0.00018"
"77.64000","6.47018","0.00016"
"77.64600","6.47072","0.00013"
"77.65200","6.47120","0.00005"
"77.65800","6.47174","0.00007"
"77.66400","6.47222","0.00020"
"77.67000","6.47275","0.00038"
"77.67600","6.47323","0.00041"
"77.68200","6.47377","0.00042"
"77.68800","6.47425","0.00042"
"77.69400","6.47479","0.00051"
"77.70000","6.47527","0.00064"
"77.70600","6.47574","0.00079"
"77.71200","6.47628","0.00079"
"77.71800","6.47676","0.00079"
"77.72400","6.47724","0.00083"
"77.73000","6.47772","0.00083"
"77.73600","6.47820","0.00072"
"77.74200","6.47873","0.00057"
"77.74800","6.47921","0.00041"
"77.75400","6.47969","0.00040"
"77.76000","6.48023","0.00043"
"77.76600","6.48071","0.00046"
"77.77200","6.48119","0.00055"
"77.77800","6.48172","0.00067"
"77.78400","6.48220","0.00081"
"77.79000","6.48274","0.00100"
"77.79600","6.48322","0.00117"
"77.80200","6.48370","0.00130"
"77.80800","6.48424","0.00137"
"77.81400","6.48471","0.00144"
"77.82000","6.48525","0.00146"
"77.82600","6.48573","0.00133"
"77.83200","6.48627","0.00110"
"77.83800","6.48675","0.00090"
"77.84400","6.48728","0.00069"
"77.85000","6.48776","0.00051"
"77.85600","6.48824","0.00050"
"77.86200","6.48872","0.00055"
"77.86800","6.48920","0.00064"
"77.87400","6.48974","0.00069"
"77.88000","6.49021","0.00079"
"77.88600","6.49069","0.00087"
"77.89200","6.49117","0.00099"
"77.89800","6.49165","0.00095"
"77.90400","6.49219","0.00084"
"77.91000","6.49266","0.00072"
"77.91600","6.49314","0.00059"
"77.92200","6.49368","0.00042"
"77.92800","6.49416","0.00022"
"77.93400","6.49464","0.00007"
"77.94000","6.49518","-0.00005"
"77.94600","6.49565","-0.00009"
"77.95200","6.49619","0.00005"
"77.95800","6.49667","0.00028"
"77.96400","6.49721","0.00051"
"77.97000","6.49769","0.00067"
"77.97600","6.49817","0.00082"
"77.98200","6.49870","0.00094"
"77.98800","6.49918","0.00106"
"77.99400","6.49972","0.00115"
"78.00000","6.50020","0.00118"
"78.00600","6.50074","0.00111"
"78.01200","6.50121","0.00098"
"78.01800","6.50169","0.00091"
"78.02400","6.50217","0.00079"
"78.03000","6.50271","0.00062"
"78.03600","6.50319","0.00050"
"78.04200","6.50367","0.00034"
"78.04800","6.50415","0.00025"
"78.05400","6.50468","0.00010"
"78.06000","6.50516","-0.00003"
"78.06600","6.50570","-0.00010"
"78.07200","6.50618","-0.00001"
"78.07800","6.50666","0.00009"
"78.08400","6.50719","0.00027"
"78.09000","6.50767","0.00055"
"78.09600","6.50821","0.00081"
"78.10200","6.50869","0.00099"
"78.10800","6.50923","0.00110"
"78.11400","6.50971","0.00120"
"78.12000","6.51024","0.00127"
"78.12600","6.51072","0.00123"
"78.13200","6.51126","0.00116"
"78.13800","6.51174","0.00100"
"78.14400","6.51222","0.00075"
"78.15000","6.51275","0.00050"
"78.15600","6.51323","0.00037"
"78.16200","6.51371","0.00033"
"78.16800","6.51425","0.00032"
"78.17400","6.51473","0.00040"
"78.18000","6.51527","0.00056"
"78.18600","6.51574","0.00059"
"78.19200","6.51622","0.00062"
"78.19800","6.51670","0.00072"
"78.20400","6.51724","0.00086"
"78.21000","6.51772","0.00090"
"78.21600","6.51820","0.00092"
"78.22200","6.51873","0.00107"
"78.22800","6.51921","0.00120"
"78.23400","6.51969","0.00120"
"78.24000","6.52023","0.00119"
"78.24600","6.52071","0.00124"
"78.25200","6.52124","0.00129"
"78.25800","6.52178","0.00135"
"78.26400","6.52226","0.00136"
"78.27000","6.52274","0.00138"
"78.27600","6.52328","0.00131"
"78.28200","6.52376","0.00133"
"78.28800","6.52423","0.00138"
"78.29400","6.52477","0.00143"
"78.30000","6.52525","0.00134"
"78.30600","6.52573","0.00124"
"78.31200","6.52627","0.00107"
"78.31800","6.52675","0.00087"
"78.32400","6.52722","0.00065"
"78.33000","6.52776","0.00057"
"78.33600","6.52824","0.00050"
"78.34200","6.52872","0.00041"
"78.34800","6.52926","0.00036"
"78.35400","6.52974","0.00041"
"78.36000","6.53027","0.00032"
"78.36600","6.53075","0.00031"
"78.37200","6.53123","0.00031"
"78.37800","6.53171","0.00024"
"78.38400","6.53225","0.00028"
"78.39000","6.53272","0.00036"
"78.39600","6.53326","0.00040"
"78.40200","6.53374","0.00046"
"78.40800","6.53428","0.00044"
"78.41400","6.53476","0.00045"
"78.42000","6.53530","0.00051"
"78.42600","6.53577","0.00067"
"78.43200","6.53625","0.00088"
"78.43800","6.53679","0.00108"
"78.44400","6.53727","0.00096"
"78.45000","6.53775","0.00070"
"78.45600","6.53822","0.00041"
"78.46200","6.53870","0.00025"
"78.46800","6.53924","0.00025"
"78.47400","6.53972","0.00034"
"78.48000","6.54020","0.00048"
"78.48600","6.54068","0.00061"
"78.49200","6.54121","0.00063"
"78.49800","6.54169","0.00072"
"78.50400","6.54217","0.00075"
"78.51000","6.54265","0.00076"
"78.51600","6.54319","0.00086"
"78.52200","6.54367","0.00095"
"78.52800","6.54414","0.00096"
"78.53400","6.54468","0.00088"
"78.54000","6.54516","0.00076"
"78.54600","6.54570","0.00062"
"78.55200","6.54618","0.00057"
"78.55800","6.54671","0.00054"
"78.56400","6.54719","0.00060"
"78.57000","6.54773","0.00070"
"78.57600","6.54821","0.00080"
"78.58200","6.54869","0.00087"
"78.58800","6.54917","0.00089"
"78.59400","6.54970","0.00102"
"78.60000","6.55018","0.00117"
