End date,"12/23/2016"
Specimen label,"17BC_40"
"245.56200","20.46375","1.02922"
"245.56800","20.46422","1.02927"
"245.57400","20.46476","1.02930"
"245.58000","20.46524","1.02930"
"245.58600","20.46572","1.02919"
"245.59200","20.46626","1.02911"
"245.59800","20.46674","1.02922"
"245.60400","20.46727","1.02911"
"245.61000","20.46775","1.02887"
"245.61600","20.46823","1.02885"
"245.62200","20.46877","1.02881"
"245.62800","20.46924","1.02872"
"245.63400","20.46978","1.02877"
"245.64000","20.47026","1.02887"
"245.64600","20.47074","1.02897"
"245.65200","20.47122","1.02905"
"245.65800","20.47170","1.02926"
"245.66400","20.47218","1.02956"
"245.67000","20.47271","1.02970"
"245.67600","20.47319","1.02991"
"245.68200","20.47367","1.03031"
"245.68800","20.47421","1.03056"
"245.69400","20.47469","1.03074"
"245.70000","20.47522","1.03105"
"245.70600","20.47570","1.03142"
"245.71200","20.47624","1.03174"
"245.71800","20.47672","1.03201"
"245.72400","20.47726","1.03218"
"245.73000","20.47774","1.03239"
"245.73600","20.47821","1.03243"
"245.74200","20.47875","1.03250"
"245.74800","20.47923","1.03260"
"245.75400","20.47971","1.03251"
"245.76000","20.48025","1.03239"
"245.76600","20.48073","1.03227"
"245.77200","20.48120","1.03209"
"245.77800","20.48174","1.03190"
"245.78400","20.48222","1.03170"
"245.79000","20.48270","1.03160"
"245.79600","20.48324","1.03166"
"245.80200","20.48372","1.03176"
"245.80800","20.48419","1.03173"
"245.81400","20.48467","1.03177"
"245.82000","20.48515","1.03181"
"245.82600","20.48569","1.03183"
"245.83200","20.48616","1.03195"
"245.83800","20.48671","1.03199"
"245.84400","20.48718","1.03213"
"245.85000","20.48772","1.03236"
"245.85600","20.48820","1.03250"
"245.86200","20.48874","1.03275"
"245.86800","20.48922","1.03305"
"245.87400","20.48975","1.03325"
"245.88000","20.49023","1.03341"
"245.88600","20.49071","1.03356"
"245.89200","20.49119","1.03379"
"245.89800","20.49167","1.03408"
"245.90400","20.49220","1.03425"
"245.91000","20.49268","1.03431"
"245.91600","20.49316","1.03447"
"245.92200","20.49370","1.03456"
"245.92800","20.49418","1.03459"
"245.93400","20.49466","1.03470"
"245.94000","20.49520","1.03481"
"245.94600","20.49567","1.03489"
"245.95200","20.49615","1.03504"
"245.95800","20.49663","1.03530"
"245.96400","20.49717","1.03552"
"245.97000","20.49765","1.03553"
"245.97600","20.49812","1.03550"
"245.98200","20.49866","1.03556"
"245.98800","20.49914","1.03553"
"245.99400","20.49968","1.03550"
"246.00000","20.50016","1.03552"
"246.00600","20.50069","1.03544"
"246.01200","20.50117","1.03533"
"246.01800","20.50171","1.03529"
"246.02400","20.50219","1.03537"
"246.03000","20.50273","1.03547"
"246.03600","20.50321","1.03543"
"246.04200","20.50368","1.03547"
"246.04800","20.50422","1.03558"
"246.05400","20.50470","1.03558"
"246.06000","20.50518","1.03564"
"246.06600","20.50566","1.03584"
"246.07200","20.50620","1.03589"
"246.07800","20.50667","1.03591"
"246.08400","20.50715","1.03606"
"246.09000","20.50763","1.03629"
"246.09600","20.50817","1.03654"
"246.10200","20.50865","1.03686"
"246.10800","20.50912","1.03723"
"246.11400","20.50966","1.03762"
"246.12000","20.51014","1.03793"
"246.12600","20.51068","1.03813"
"246.13200","20.51116","1.03848"
"246.13800","20.51169","1.03875"
"246.14400","20.51217","1.03896"
"246.15000","20.51271","1.03910"
"246.15600","20.51319","1.03918"
"246.16200","20.51373","1.03917"
"246.16800","20.51421","1.03905"
"246.17400","20.51475","1.03891"
"246.18000","20.51522","1.03880"
"246.18600","20.51570","1.03865"
"246.19200","20.51618","1.03842"
"246.19800","20.51672","1.03828"
"246.20400","20.51720","1.03804"
"246.21000","20.51767","1.03784"
"246.21600","20.51821","1.03783"
"246.22200","20.51869","1.03791"
"246.22800","20.51917","1.03799"
"246.23400","20.51971","1.03793"
"246.24000","20.52019","1.03799"
"246.24600","20.52066","1.03827"
"246.25200","20.52120","1.03843"
"246.25800","20.52168","1.03856"
"246.26400","20.52222","1.03887"
"246.27000","20.52270","1.03903"
"246.27600","20.52324","1.03916"
"246.28200","20.52371","1.03938"
"246.28800","20.52425","1.03951"
"246.29400","20.52473","1.03965"
"246.30000","20.52527","1.04004"
"246.30600","20.52575","1.04049"
"246.31200","20.52622","1.04087"
"246.31800","20.52676","1.04116"
"246.32400","20.52724","1.04139"
"246.33000","20.52772","1.04161"
"246.33600","20.52820","1.04184"
"246.34200","20.52868","1.04182"
"246.34800","20.52921","1.04184"
"246.35400","20.52969","1.04191"
"246.36000","20.53017","1.04183"
"246.36600","20.53071","1.04172"
"246.37200","20.53119","1.04159"
"246.37800","20.53167","1.04145"
"246.38400","20.53214","1.04139"
"246.39000","20.53268","1.04127"
"246.39600","20.53316","1.04120"
"246.40200","20.53364","1.04120"
"246.40800","20.53418","1.04122"
"246.41400","20.53465","1.04121"
"246.42000","20.53519","1.04118"
"246.42600","20.53567","1.04116"
"246.43200","20.53621","1.04120"
"246.43800","20.53669","1.04130"
"246.44400","20.53723","1.04144"
"246.45000","20.53770","1.04157"
"246.45600","20.53818","1.04176"
"246.46200","20.53866","1.04201"
"246.46800","20.53920","1.04226"
"246.47400","20.53968","1.04252"
"246.48000","20.54015","1.04279"
"246.48600","20.54063","1.04308"
"246.49200","20.54117","1.04350"
"246.49800","20.54165","1.04384"
"246.50400","20.54213","1.04399"
"246.51000","20.54267","1.04427"
"246.51600","20.54314","1.04483"
"246.52200","20.54362","1.04518"
"246.52800","20.54410","1.04548"
"246.53400","20.54464","1.04579"
"246.54000","20.54512","1.04617"
"246.54600","20.54560","1.04642"
"246.55200","20.54613","1.04651"
"246.55800","20.54661","1.04648"
"246.56400","20.54715","1.04647"
"246.57000","20.54769","1.04618"
"246.57600","20.54817","1.04604"
"246.58200","20.54870","1.04622"
"246.58800","20.54918","1.04630"
"246.59400","20.54972","1.04610"
"246.60000","20.55020","1.04605"
"246.60600","20.55068","1.04613"
"246.61200","20.55122","1.04610"
"246.61800","20.55170","1.04605"
"246.62400","20.55217","1.04602"
"246.63000","20.55271","1.04600"
"246.63600","20.55319","1.04595"
"246.64200","20.55367","1.04594"
"246.64800","20.55421","1.04616"
"246.65400","20.55468","1.04635"
"246.66000","20.55522","1.04650"
"246.66600","20.55570","1.04676"
"246.67200","20.55618","1.04715"
"246.67800","20.55672","1.04746"
"246.68400","20.55720","1.04773"
"246.69000","20.55774","1.04824"
"246.69600","20.55821","1.04901"
"246.70200","20.55875","1.04954"
"246.70800","20.55923","1.05007"
"246.71400","20.55977","1.05076"
"246.72000","20.56025","1.05114"
"246.72600","20.56078","1.05142"
"246.73200","20.56126","1.05191"
"246.73800","20.56174","1.05241"
"246.74400","20.56228","1.05262"
"246.75000","20.56276","1.05272"
"246.75600","20.56323","1.05281"
"246.76200","20.56371","1.05276"
"246.76800","20.56425","1.05242"
"246.77400","20.56473","1.05219"
"246.78000","20.56521","1.05239"
"246.78600","20.56575","1.05231"
"246.79200","20.56623","1.05196"
"246.79800","20.56670","1.05171"
"246.80400","20.56718","1.05147"
"246.81000","20.56772","1.05106"
"246.81600","20.56820","1.05095"
"246.82200","20.56874","1.05110"
"246.82800","20.56921","1.05126"
"246.83400","20.56975","1.05144"
"246.84000","20.57023","1.05169"
"246.84600","20.57077","1.05197"
"246.85200","20.57125","1.05221"
"246.85800","20.57178","1.05239"
"246.86400","20.57226","1.05272"
"246.87000","20.57274","1.05318"
"246.87600","20.57328","1.05367"
"246.88200","20.57376","1.05405"
"246.88800","20.57424","1.05460"
"246.89400","20.57477","1.05522"
"246.90000","20.57525","1.05569"
"246.90600","20.57573","1.05622"
"246.91200","20.57621","1.05668"
"246.91800","20.57675","1.05700"
"246.92400","20.57723","1.05738"
"246.93000","20.57771","1.05764"
"246.93600","20.57818","1.05772"
"246.94200","20.57872","1.05781"
"246.94800","20.57920","1.05795"
"246.95400","20.57968","1.05816"
"246.96000","20.58022","1.05825"
"246.96600","20.58069","1.05813"
"246.97200","20.58117","1.05801"
"246.97800","20.58171","1.05794"
"246.98400","20.58219","1.05779"
"246.99000","20.58272","1.05767"
"246.99600","20.58320","1.05770"
"247.00200","20.58368","1.05759"
"247.00800","20.58422","1.05757"
"247.01400","20.58470","1.05759"
"247.02000","20.58524","1.05761"
"247.02600","20.58571","1.05775"
"247.03200","20.58619","1.05784"
"247.03800","20.58667","1.05795"
"247.04400","20.58721","1.05812"
"247.05000","20.58769","1.05841"
"247.05600","20.58817","1.05869"
"247.06200","20.58870","1.05900"
"247.06800","20.58918","1.05937"
"247.07400","20.58966","1.05973"
"247.08000","20.59020","1.06009"
"247.08600","20.59068","1.06042"
"247.09200","20.59115","1.06075"
"247.09800","20.59169","1.06107"
"247.10400","20.59217","1.06137"
"247.11000","20.59271","1.06158"
"247.11600","20.59319","1.06186"
"247.12200","20.59367","1.06234"
"247.12800","20.59421","1.06264"
"247.13400","20.59474","1.06287"
"247.14000","20.59522","1.06318"
"247.14600","20.59570","1.06343"
"247.15200","20.59624","1.06354"
"247.15800","20.59672","1.06366"
"247.16400","20.59719","1.06367"
"247.17000","20.59773","1.06357"
"247.17600","20.59821","1.06353"
"247.18200","20.59869","1.06350"
"247.18800","20.59923","1.06353"
"247.19400","20.59970","1.06342"
"247.20000","20.60019","1.06326"
"247.20600","20.60072","1.06333"
"247.21200","20.60120","1.06333"
"247.21800","20.60174","1.06326"
"247.22400","20.60222","1.06338"
"247.23000","20.60270","1.06355"
"247.23600","20.60323","1.06352"
"247.24200","20.60371","1.06337"
"247.24800","20.60425","1.06339"
"247.25400","20.60473","1.06367"
"247.26000","20.60527","1.06381"
"247.26600","20.60575","1.06383"
"247.27200","20.60628","1.06385"
"247.27800","20.60676","1.06390"
"247.28400","20.60724","1.06404"
"247.29000","20.60778","1.06449"
"247.29600","20.60826","1.06498"
"247.30200","20.60873","1.06523"
"247.30800","20.60927","1.06543"
"247.31400","20.60975","1.06575"
"247.32000","20.61023","1.06609"
"247.32600","20.61071","1.06633"
"247.33200","20.61125","1.06651"
"247.33800","20.61172","1.06676"
"247.34400","20.61226","1.06689"
"247.35000","20.61274","1.06699"
"247.35600","20.61322","1.06702"
"247.36200","20.61376","1.06686"
"247.36800","20.61423","1.06665"
"247.37400","20.61477","1.06645"
"247.38000","20.61525","1.06631"
"247.38600","20.61573","1.06627"
"247.39200","20.61627","1.06627"
"247.39800","20.61674","1.06624"
"247.40400","20.61722","1.06626"
"247.41000","20.61770","1.06633"
"247.41600","20.61824","1.06627"
"247.42200","20.61872","1.06643"
"247.42800","20.61920","1.06665"
"247.43400","20.61974","1.06665"
"247.44000","20.62021","1.06672"
"247.44600","20.62075","1.06691"
"247.45200","20.62123","1.06707"
"247.45800","20.62171","1.06718"
"247.46400","20.62225","1.06733"
"247.47000","20.62272","1.06749"
"247.47600","20.62320","1.06764"
"247.48200","20.62374","1.06778"
"247.48800","20.62422","1.06798"
"247.49400","20.62470","1.06825"
"247.50000","20.62518","1.06850"
"247.50600","20.62571","1.06873"
"247.51200","20.62619","1.06896"
"247.51800","20.62667","1.06909"
"247.52400","20.62721","1.06918"
"247.53000","20.62769","1.06928"
"247.53600","20.62817","1.06937"
"247.54200","20.62870","1.06932"
"247.54800","20.62918","1.06917"
"247.55400","20.62966","1.06908"
"247.56000","20.63020","1.06902"
"247.56600","20.63068","1.06899"
"247.57200","20.63122","1.06918"
"247.57800","20.63169","1.06928"
"247.58400","20.63217","1.06932"
"247.59000","20.63271","1.06932"
"247.59600","20.63319","1.06912"
"247.60200","20.63367","1.06894"
"247.60800","20.63421","1.06895"
"247.61400","20.63468","1.06893"
"247.62000","20.63516","1.06904"
"247.62600","20.63570","1.06915"
"247.63200","20.63618","1.06926"
"247.63800","20.63671","1.06946"
"247.64400","20.63720","1.06961"
"247.65000","20.63767","1.06967"
"247.65600","20.63821","1.06970"
"247.66200","20.63869","1.06963"
"247.66800","20.63917","1.06950"
"247.67400","20.63971","1.06967"
"247.68000","20.64018","1.06997"
"247.68600","20.64066","1.07023"
"247.69200","20.64120","1.07047"
"247.69800","20.64168","1.07072"
"247.70400","20.64222","1.07100"
"247.71000","20.64269","1.07128"
"247.71600","20.64317","1.07153"
"247.72200","20.64371","1.07182"
"247.72800","20.64419","1.07225"
"247.73400","20.64473","1.07262"
"247.74000","20.64521","1.07297"
"247.74600","20.64569","1.07313"
"247.75200","20.64622","1.07305"
"247.75800","20.64670","1.07280"
"247.76400","20.64724","1.07268"
"247.77000","20.64772","1.07249"
"247.77600","20.64826","1.07227"
"247.78200","20.64874","1.07208"
"247.78800","20.64927","1.07192"
"247.79400","20.64975","1.07172"
"247.80000","20.65023","1.07166"
"247.80600","20.65071","1.07177"
"247.81200","20.65124","1.07181"
"247.81800","20.65172","1.07180"
"247.82400","20.65220","1.07196"
"247.83000","20.65268","1.07213"
"247.83600","20.65322","1.07232"
"247.84200","20.65370","1.07242"
"247.84800","20.65424","1.07247"
"247.85400","20.65471","1.07267"
"247.86000","20.65525","1.07288"
"247.86600","20.65573","1.07305"
"247.87200","20.65627","1.07329"
"247.87800","20.65675","1.07342"
"247.88400","20.65728","1.07343"
"247.89000","20.65776","1.07365"
"247.89600","20.65824","1.07402"
"247.90200","20.65878","1.07432"
"247.90800","20.65926","1.07464"
"247.91400","20.65973","1.07523"
"247.92000","20.66027","1.07577"
"247.92600","20.66075","1.07604"
"247.93200","20.66123","1.07612"
"247.93800","20.66177","1.07630"
"247.94400","20.66225","1.07647"
"247.95000","20.66273","1.07632"
"247.95600","20.66320","1.07612"
"247.96200","20.66374","1.07607"
"247.96800","20.66422","1.07584"
"247.97400","20.66470","1.07556"
"247.98000","20.66524","1.07540"
"247.98600","20.66571","1.07539"
"247.99200","20.66619","1.07521"
"247.99800","20.66673","1.07502"
"248.00400","20.66721","1.07498"
"248.01000","20.66775","1.07481"
"248.01600","20.66823","1.07460"
"248.02200","20.66870","1.07452"
"248.02800","20.66924","1.07457"
"248.03400","20.66972","1.07476"
"248.04000","20.67020","1.07488"
"248.04600","20.67068","1.07521"
"248.05200","20.67115","1.07573"
"248.05800","20.67169","1.07625"
"248.06400","20.67217","1.07662"
"248.07000","20.67265","1.07700"
"248.07600","20.67313","1.07717"
"248.08200","20.67367","1.07719"
"248.08800","20.67414","1.07754"
"248.09400","20.67462","1.07789"
"248.10000","20.67516","1.07812"
"248.10600","20.67564","1.07837"
"248.11200","20.67612","1.07881"
"248.11800","20.67665","1.07932"
"248.12400","20.67713","1.07966"
"248.13000","20.67767","1.07998"
"248.13600","20.67815","1.08020"
"248.14200","20.67869","1.08041"
"248.14800","20.67916","1.08053"
"248.15400","20.67970","1.08056"
"248.16000","20.68018","1.08053"
"248.16600","20.68072","1.08040"
"248.17200","20.68120","1.08030"
"248.17800","20.68174","1.08033"
"248.18400","20.68222","1.08025"
"248.19000","20.68269","1.08007"
"248.19600","20.68317","1.07998"
"248.20200","20.68365","1.07981"
"248.20800","20.68419","1.07974"
"248.21400","20.68467","1.07991"
"248.22000","20.68514","1.08002"
"248.22600","20.68568","1.08002"
"248.23200","20.68616","1.08018"
"248.23800","20.68664","1.08040"
"248.24400","20.68718","1.08047"
"248.25000","20.68766","1.08042"
"248.25600","20.68819","1.08034"
"248.26200","20.68867","1.08041"
"248.26800","20.68921","1.08049"
"248.27400","20.68969","1.08064"
"248.28000","20.69023","1.08089"
"248.28600","20.69071","1.08115"
"248.29200","20.69124","1.08144"
"248.29800","20.69172","1.08195"
"248.30400","20.69220","1.08252"
"248.31000","20.69274","1.08291"
"248.31600","20.69322","1.08337"
"248.32200","20.69369","1.08382"
"248.32800","20.69417","1.08430"
"248.33400","20.69471","1.08465"
"248.34000","20.69519","1.08503"
"248.34600","20.69567","1.08543"
"248.35200","20.69621","1.08564"
"248.35800","20.69668","1.08564"
"248.36400","20.69716","1.08569"
"248.37000","20.69770","1.08567"
"248.37600","20.69818","1.08538"
"248.38200","20.69866","1.08503"
"248.38800","20.69920","1.08484"
"248.39400","20.69967","1.08443"
"248.40000","20.70015","1.08398"
"248.40600","20.70069","1.08367"
"248.41200","20.70117","1.08357"
"248.41800","20.70171","1.08347"
"248.42400","20.70218","1.08331"
"248.43000","20.70272","1.08346"
"248.43600","20.70320","1.08370"
"248.44200","20.70374","1.08386"
"248.44800","20.70422","1.08422"
"248.45400","20.70476","1.08469"
"248.46000","20.70524","1.08518"
"248.46600","20.70571","1.08555"
"248.47200","20.70625","1.08584"
"248.47800","20.70673","1.08630"
"248.48400","20.70721","1.08667"
"248.49000","20.70769","1.08690"
"248.49600","20.70822","1.08725"
"248.50200","20.70870","1.08765"
"248.50800","20.70918","1.08778"
"248.51400","20.70972","1.08816"
"248.52000","20.71020","1.08868"
"248.52600","20.71068","1.08878"
"248.53200","20.71121","1.08874"
"248.53800","20.71169","1.08887"
"248.54400","20.71217","1.08891"
"248.55000","20.71271","1.08885"
"248.55600","20.71319","1.08879"
"248.56200","20.71367","1.08888"
"248.56800","20.71420","1.08893"
"248.57400","20.71468","1.08878"
"248.58000","20.71522","1.08858"
"248.58600","20.71570","1.08850"
"248.59200","20.71618","1.08837"
"248.59800","20.71665","1.08827"
"248.60400","20.71719","1.08826"
"248.61000","20.71767","1.08826"
"248.61600","20.71815","1.08818"
"248.62200","20.71863","1.08815"
"248.62800","20.71917","1.08837"
"248.63400","20.71964","1.08857"
"248.64000","20.72012","1.08849"
"248.64600","20.72066","1.08858"
"248.65200","20.72114","1.08878"
"248.65800","20.72162","1.08901"
"248.66400","20.72215","1.08933"
"248.67000","20.72263","1.08964"
"248.67600","20.72311","1.08987"
"248.68200","20.72365","1.09004"
"248.68800","20.72413","1.09015"
"248.69400","20.72461","1.09051"
"248.70000","20.72515","1.09107"
"248.70600","20.72562","1.09149"
"248.71200","20.72610","1.09189"
"248.71800","20.72664","1.09228"
"248.72400","20.72712","1.09248"
"248.73000","20.72766","1.09270"
"248.73600","20.72813","1.09281"
"248.74200","20.72861","1.09280"
"248.74800","20.72915","1.09294"
"248.75400","20.72963","1.09305"
"248.76000","20.73017","1.09303"
"248.76600","20.73065","1.09297"
"248.77200","20.73118","1.09279"
"248.77800","20.73166","1.09264"
"248.78400","20.73220","1.09260"
"248.79000","20.73268","1.09252"
"248.79600","20.73322","1.09255"
"248.80200","20.73370","1.09266"
"248.80800","20.73423","1.09271"
