End date,"2/12/2017"
Specimen label,"10BG_Unk1"
"4.90200","0.40866","0.00447"
"4.90800","0.40920","0.00454"
"4.91400","0.40968","0.00440"
"4.92000","0.41016","0.00428"
"4.92600","0.41063","0.00428"
"4.93200","0.41117","0.00424"
"4.93800","0.41165","0.00420"
"4.94400","0.41219","0.00408"
"4.95000","0.41267","0.00399"
"4.95600","0.41315","0.00409"
"4.96200","0.41368","0.00416"
"4.96800","0.41416","0.00423"
"4.97400","0.41470","0.00434"
"4.98000","0.41518","0.00428"
"4.98600","0.41572","0.00417"
"4.99200","0.41619","0.00415"
"4.99800","0.41667","0.00407"
"5.00400","0.41715","0.00404"
"5.01000","0.41763","0.00410"
"5.01600","0.41817","0.00405"
"5.02200","0.41865","0.00404"
"5.02800","0.41912","0.00410"
"5.03400","0.41960","0.00418"
"5.04000","0.42014","0.00431"
"5.04600","0.42062","0.00437"
"5.05200","0.42110","0.00445"
"5.05800","0.42164","0.00450"
"5.06400","0.42211","0.00436"
"5.07000","0.42259","0.00429"
"5.07600","0.42313","0.00423"
"5.08200","0.42361","0.00409"
"5.08800","0.42415","0.00411"
"5.09400","0.42463","0.00415"
"5.10000","0.42516","0.00404"
"5.10600","0.42564","0.00383"
"5.11200","0.42618","0.00374"
"5.11800","0.42666","0.00384"
"5.12400","0.42714","0.00397"
"5.13000","0.42767","0.00406"
"5.13600","0.42815","0.00427"
"5.14200","0.42863","0.00448"
"5.14800","0.42917","0.00459"
"5.15400","0.42965","0.00484"
"5.16000","0.43013","0.00509"
"5.16600","0.43066","0.00498"
"5.17200","0.43114","0.00475"
"5.17800","0.43162","0.00473"
"5.18400","0.43216","0.00475"
"5.19000","0.43264","0.00478"
"5.19600","0.43312","0.00463"
"5.20200","0.43359","0.00447"
"5.20800","0.43413","0.00436"
"5.21400","0.43461","0.00421"
"5.22000","0.43515","0.00425"
"5.22600","0.43563","0.00436"
"5.23200","0.43610","0.00438"
"5.23800","0.43664","0.00448"
"5.24400","0.43712","0.00454"
"5.25000","0.43766","0.00452"
"5.25600","0.43820","0.00457"
"5.26200","0.43868","0.00451"
"5.26800","0.43921","0.00429"
"5.27400","0.43969","0.00418"
"5.28000","0.44017","0.00409"
"5.28600","0.44071","0.00409"
"5.29200","0.44119","0.00424"
"5.29800","0.44167","0.00431"
"5.30400","0.44214","0.00447"
"5.31000","0.44268","0.00467"
"5.31600","0.44316","0.00481"
"5.32200","0.44364","0.00499"
"5.32800","0.44418","0.00518"
"5.33400","0.44465","0.00530"
"5.34000","0.44513","0.00533"
"5.34600","0.44567","0.00526"
"5.35200","0.44615","0.00519"
"5.35800","0.44669","0.00525"
"5.36400","0.44717","0.00526"
"5.37000","0.44770","0.00533"
"5.37600","0.44818","0.00527"
"5.38200","0.44872","0.00507"
"5.38800","0.44920","0.00502"
"5.39400","0.44974","0.00499"
"5.40000","0.45022","0.00486"
"5.40600","0.45075","0.00484"
"5.41200","0.45123","0.00473"
"5.41800","0.45171","0.00464"
"5.42400","0.45225","0.00465"
"5.43000","0.45273","0.00468"
"5.43600","0.45320","0.00482"
"5.44200","0.45368","0.00491"
"5.44800","0.45416","0.00482"
"5.45400","0.45470","0.00480"
"5.46000","0.45518","0.00480"
"5.46600","0.45566","0.00459"
"5.47200","0.45619","0.00442"
"5.47800","0.45667","0.00435"
"5.48400","0.45715","0.00436"
"5.49000","0.45769","0.00432"
"5.49600","0.45817","0.00434"
"5.50200","0.45871","0.00447"
"5.50800","0.45918","0.00469"
"5.51400","0.45966","0.00487"
"5.52000","0.46020","0.00503"
"5.52600","0.46068","0.00505"
"5.53200","0.46122","0.00495"
"5.53800","0.46169","0.00484"
"5.54400","0.46217","0.00482"
"5.55000","0.46271","0.00474"
"5.55600","0.46319","0.00472"
"5.56200","0.46373","0.00480"
"5.56800","0.46421","0.00488"
"5.57400","0.46468","0.00491"
"5.58000","0.46516","0.00476"
"5.58600","0.46564","0.00455"
"5.59200","0.46612","0.00452"
"5.59800","0.46660","0.00456"
"5.60400","0.46714","0.00466"
"5.61000","0.46761","0.00471"
"5.61600","0.46809","0.00467"
"5.62200","0.46863","0.00458"
"5.62800","0.46911","0.00451"
"5.63400","0.46959","0.00452"
"5.64000","0.47013","0.00452"
"5.64600","0.47060","0.00442"
"5.65200","0.47114","0.00432"
"5.65800","0.47162","0.00440"
"5.66400","0.47216","0.00445"
"5.67000","0.47264","0.00461"
"5.67600","0.47317","0.00482"
"5.68200","0.47365","0.00490"
"5.68800","0.47419","0.00492"
"5.69400","0.47467","0.00502"
"5.70000","0.47521","0.00515"
"5.70600","0.47569","0.00520"
"5.71200","0.47616","0.00518"
"5.71800","0.47670","0.00525"
"5.72400","0.47718","0.00532"
"5.73000","0.47766","0.00533"
"5.73600","0.47820","0.00536"
"5.74200","0.47868","0.00535"
"5.74800","0.47915","0.00508"
"5.75400","0.47963","0.00486"
"5.76000","0.48011","0.00477"
"5.76600","0.48065","0.00473"
"5.77200","0.48113","0.00485"
"5.77800","0.48160","0.00501"
"5.78400","0.48214","0.00512"
"5.79000","0.48262","0.00520"
"5.79600","0.48316","0.00527"
"5.80200","0.48364","0.00537"
"5.80800","0.48418","0.00555"
"5.81400","0.48465","0.00562"
"5.82000","0.48519","0.00574"
"5.82600","0.48573","0.00573"
"5.83200","0.48621","0.00551"
"5.83800","0.48669","0.00522"
"5.84400","0.48722","0.00497"
"5.85000","0.48770","0.00482"
"5.85600","0.48818","0.00478"
"5.86200","0.48866","0.00488"
"5.86800","0.48920","0.00502"
"5.87400","0.48968","0.00508"
"5.88000","0.49015","0.00492"
"5.88600","0.49069","0.00480"
"5.89200","0.49117","0.00477"
"5.89800","0.49171","0.00475"
"5.90400","0.49219","0.00486"
"5.91000","0.49267","0.00504"
"5.91600","0.49320","0.00513"
"5.92200","0.49368","0.00525"
"5.92800","0.49422","0.00529"
"5.93400","0.49470","0.00519"
"5.94000","0.49518","0.00502"
"5.94600","0.49572","0.00475"
"5.95200","0.49619","0.00449"
"5.95800","0.49673","0.00443"
"5.96400","0.49721","0.00443"
"5.97000","0.49775","0.00459"
"5.97600","0.49823","0.00471"
"5.98200","0.49876","0.00461"
"5.98800","0.49924","0.00448"
"5.99400","0.49972","0.00440"
"6.00000","0.50020","0.00433"
"6.00600","0.50068","0.00445"
"6.01200","0.50122","0.00458"
"6.01800","0.50169","0.00478"
"6.02400","0.50217","0.00487"
"6.03000","0.50271","0.00478"
"6.03600","0.50319","0.00472"
"6.04200","0.50373","0.00477"
"6.04800","0.50421","0.00479"
"6.05400","0.50468","0.00481"
"6.06000","0.50522","0.00494"
"6.06600","0.50570","0.00503"
"6.07200","0.50618","0.00521"
"6.07800","0.50672","0.00530"
"6.08400","0.50719","0.00531"
"6.09000","0.50767","0.00530"
"6.09600","0.50821","0.00528"
"6.10200","0.50869","0.00527"
"6.10800","0.50923","0.00523"
"6.11400","0.50971","0.00518"
"6.12000","0.51024","0.00528"
"6.12600","0.51072","0.00533"
"6.13200","0.51120","0.00525"
"6.13800","0.51168","0.00529"
"6.14400","0.51222","0.00533"
"6.15000","0.51270","0.00529"
"6.15600","0.51317","0.00518"
"6.16200","0.51365","0.00511"
"6.16800","0.51413","0.00507"
"6.17400","0.51461","0.00496"
"6.18000","0.51515","0.00475"
"6.18600","0.51562","0.00461"
"6.19200","0.51610","0.00470"
"6.19800","0.51664","0.00483"
"6.20400","0.51712","0.00490"
"6.21000","0.51766","0.00500"
"6.21600","0.51814","0.00505"
"6.22200","0.51861","0.00509"
"6.22800","0.51915","0.00512"
"6.23400","0.51963","0.00522"
"6.24000","0.52017","0.00530"
"6.24600","0.52065","0.00525"
"6.25200","0.52113","0.00524"
"6.25800","0.52166","0.00527"
"6.26400","0.52214","0.00519"
"6.27000","0.52262","0.00515"
"6.27600","0.52316","0.00522"
"6.28200","0.52364","0.00512"
"6.28800","0.52417","0.00502"
"6.29400","0.52465","0.00496"
"6.30000","0.52513","0.00488"
"6.30600","0.52567","0.00484"
"6.31200","0.52615","0.00484"
"6.31800","0.52669","0.00480"
"6.32400","0.52716","0.00482"
"6.33000","0.52770","0.00494"
"6.33600","0.52818","0.00516"
"6.34200","0.52872","0.00539"
"6.34800","0.52920","0.00551"
"6.35400","0.52968","0.00556"
"6.36000","0.53021","0.00564"
"6.36600","0.53069","0.00554"
"6.37200","0.53123","0.00545"
"6.37800","0.53171","0.00546"
"6.38400","0.53219","0.00544"
"6.39000","0.53272","0.00553"
"6.39600","0.53320","0.00560"
"6.40200","0.53374","0.00561"
"6.40800","0.53422","0.00566"
"6.41400","0.53470","0.00559"
"6.42000","0.53524","0.00546"
"6.42600","0.53571","0.00529"
"6.43200","0.53619","0.00514"
"6.43800","0.53673","0.00507"
"6.44400","0.53721","0.00506"
"6.45000","0.53769","0.00516"
"6.45600","0.53823","0.00529"
"6.46200","0.53870","0.00542"
"6.46800","0.53924","0.00545"
"6.47400","0.53972","0.00551"
"6.48000","0.54020","0.00549"
"6.48600","0.54074","0.00552"
"6.49200","0.54121","0.00569"
"6.49800","0.54169","0.00587"
"6.50400","0.54223","0.00590"
"6.51000","0.54271","0.00588"
"6.51600","0.54319","0.00575"
"6.52200","0.54373","0.00568"
"6.52800","0.54420","0.00568"
"6.53400","0.54474","0.00574"
"6.54000","0.54522","0.00583"
"6.54600","0.54570","0.00577"
"6.55200","0.54624","0.00561"
"6.55800","0.54672","0.00546"
"6.56400","0.54719","0.00525"
"6.57000","0.54773","0.00503"
"6.57600","0.54821","0.00491"
"6.58200","0.54875","0.00498"
"6.58800","0.54923","0.00506"
"6.59400","0.54970","0.00514"
"6.60000","0.55024","0.00520"
"6.60600","0.55072","0.00532"
"6.61200","0.55126","0.00547"
"6.61800","0.55174","0.00561"
"6.62400","0.55228","0.00566"
"6.63000","0.55275","0.00556"
"6.63600","0.55323","0.00558"
"6.64200","0.55371","0.00564"
"6.64800","0.55425","0.00554"
"6.65400","0.55473","0.00544"
"6.66000","0.55521","0.00545"
"6.66600","0.55574","0.00532"
"6.67200","0.55622","0.00521"
"6.67800","0.55670","0.00522"
"6.68400","0.55724","0.00531"
"6.69000","0.55772","0.00541"
"6.69600","0.55820","0.00552"
"6.70200","0.55873","0.00564"
"6.70800","0.55921","0.00557"
"6.71400","0.55969","0.00549"
"6.72000","0.56017","0.00548"
"6.72600","0.56071","0.00559"
"6.73200","0.56118","0.00560"
"6.73800","0.56166","0.00565"
"6.74400","0.56220","0.00576"
"6.75000","0.56268","0.00570"
"6.75600","0.56316","0.00557"
"6.76200","0.56370","0.00547"
"6.76800","0.56417","0.00539"
"6.77400","0.56471","0.00536"
"6.78000","0.56519","0.00529"
"6.78600","0.56567","0.00530"
"6.79200","0.56615","0.00532"
"6.79800","0.56669","0.00535"
"6.80400","0.56716","0.00538"
"6.81000","0.56764","0.00540"
"6.81600","0.56818","0.00540"
"6.82200","0.56866","0.00548"
"6.82800","0.56914","0.00559"
"6.83400","0.56967","0.00568"
"6.84000","0.57015","0.00576"
"6.84600","0.57069","0.00568"
"6.85200","0.57117","0.00562"
"6.85800","0.57171","0.00555"
"6.86400","0.57219","0.00540"
"6.87000","0.57266","0.00526"
"6.87600","0.57320","0.00539"
"6.88200","0.57368","0.00545"
"6.88800","0.57422","0.00549"
"6.89400","0.57470","0.00546"
"6.90000","0.57518","0.00551"
"6.90600","0.57571","0.00560"
"6.91200","0.57619","0.00559"
"6.91800","0.57673","0.00572"
"6.92400","0.57721","0.00602"
"6.93000","0.57775","0.00619"
"6.93600","0.57822","0.00628"
"6.94200","0.57870","0.00629"
"6.94800","0.57924","0.00614"
"6.95400","0.57972","0.00588"
"6.96000","0.58020","0.00581"
"6.96600","0.58074","0.00578"
"6.97200","0.58121","0.00581"
"6.97800","0.58175","0.00588"
"6.98400","0.58229","0.00583"
"6.99000","0.58277","0.00595"
"6.99600","0.58331","0.00600"
"7.00200","0.58378","0.00589"
"7.00800","0.58426","0.00586"
"7.01400","0.58474","0.00572"
"7.02000","0.58522","0.00563"
"7.02600","0.58576","0.00545"
"7.03200","0.58624","0.00549"
"7.03800","0.58671","0.00562"
"7.04400","0.58719","0.00578"
"7.05000","0.58773","0.00586"
"7.05600","0.58821","0.00596"
"7.06200","0.58869","0.00601"
"7.06800","0.58917","0.00586"
"7.07400","0.58970","0.00577"
"7.08000","0.59018","0.00552"
"7.08600","0.59066","0.00516"
"7.09200","0.59120","0.00500"
"7.09800","0.59168","0.00508"
"7.10400","0.59222","0.00522"
"7.11000","0.59269","0.00527"
"7.11600","0.59323","0.00527"
"7.12200","0.59371","0.00521"
"7.12800","0.59425","0.00504"
"7.13400","0.59473","0.00503"
"7.14000","0.59520","0.00516"
"7.14600","0.59568","0.00527"
"7.15200","0.59622","0.00530"
"7.15800","0.59670","0.00536"
"7.16400","0.59718","0.00533"
"7.17000","0.59766","0.00530"
"7.17600","0.59819","0.00537"
"7.18200","0.59867","0.00535"
"7.18800","0.59915","0.00541"
"7.19400","0.59969","0.00559"
"7.20000","0.60017","0.00580"
"7.20600","0.60065","0.00597"
"7.21200","0.60112","0.00596"
"7.21800","0.60166","0.00579"
"7.22400","0.60214","0.00558"
"7.23000","0.60268","0.00542"
"7.23600","0.60316","0.00556"
"7.24200","0.60364","0.00570"
"7.24800","0.60417","0.00567"
"7.25400","0.60465","0.00562"
"7.26000","0.60519","0.00554"
"7.26600","0.60567","0.00545"
"7.27200","0.60621","0.00536"
"7.27800","0.60668","0.00527"
"7.28400","0.60716","0.00524"
"7.29000","0.60764","0.00524"
"7.29600","0.60818","0.00535"
"7.30200","0.60866","0.00552"
"7.30800","0.60914","0.00569"
"7.31400","0.60967","0.00573"
"7.32000","0.61015","0.00591"
"7.32600","0.61063","0.00609"
"7.33200","0.61111","0.00621"
"7.33800","0.61165","0.00628"
"7.34400","0.61213","0.00638"
"7.35000","0.61260","0.00638"
"7.35600","0.61308","0.00631"
"7.36200","0.61362","0.00615"
"7.36800","0.61410","0.00603"
"7.37400","0.61458","0.00584"
"7.38000","0.61511","0.00554"
"7.38600","0.61559","0.00541"
"7.39200","0.61613","0.00540"
"7.39800","0.61667","0.00557"
"7.40400","0.61715","0.00573"
"7.41000","0.61769","0.00585"
"7.41600","0.61816","0.00590"
"7.42200","0.61870","0.00585"
"7.42800","0.61918","0.00565"
"7.43400","0.61966","0.00547"
"7.44000","0.62020","0.00541"
"7.44600","0.62068","0.00542"
"7.45200","0.62115","0.00550"
"7.45800","0.62169","0.00557"
"7.46400","0.62217","0.00556"
"7.47000","0.62271","0.00547"
"7.47600","0.62319","0.00532"
"7.48200","0.62366","0.00533"
"7.48800","0.62420","0.00543"
"7.49400","0.62468","0.00553"
"7.50000","0.62522","0.00574"
"7.50600","0.62570","0.00587"
"7.51200","0.62618","0.00591"
"7.51800","0.62671","0.00596"
"7.52400","0.62719","0.00605"
"7.53000","0.62773","0.00609"
"7.53600","0.62821","0.00607"
"7.54200","0.62875","0.00613"
"7.54800","0.62923","0.00624"
"7.55400","0.62976","0.00638"
"7.56000","0.63024","0.00645"
"7.56600","0.63072","0.00647"
"7.57200","0.63120","0.00642"
"7.57800","0.63174","0.00626"
"7.58400","0.63221","0.00610"
"7.59000","0.63269","0.00602"
"7.59600","0.63323","0.00595"
"7.60200","0.63371","0.00599"
"7.60800","0.63419","0.00608"
"7.61400","0.63467","0.00613"
"7.62000","0.63520","0.00618"
"7.62600","0.63568","0.00618"
"7.63200","0.63622","0.00608"
"7.63800","0.63670","0.00600"
"7.64400","0.63718","0.00592"
"7.65000","0.63772","0.00574"
"7.65600","0.63819","0.00575"
"7.66200","0.63873","0.00590"
"7.66800","0.63921","0.00601"
"7.67400","0.63975","0.00613"
"7.68000","0.64023","0.00628"
"7.68600","0.64070","0.00630"
"7.69200","0.64124","0.00627"
"7.69800","0.64172","0.00625"
"7.70400","0.64220","0.00618"
"7.71000","0.64274","0.00611"
"7.71600","0.64322","0.00602"
"7.72200","0.64369","0.00587"
"7.72800","0.64423","0.00571"
"7.73400","0.64471","0.00569"
"7.74000","0.64519","0.00575"
"7.74600","0.64573","0.00590"
"7.75200","0.64621","0.00602"
"7.75800","0.64668","0.00618"
"7.76400","0.64716","0.00627"
"7.77000","0.64770","0.00632"
"7.77600","0.64818","0.00619"
"7.78200","0.64866","0.00605"
"7.78800","0.64913","0.00591"
"7.79400","0.64967","0.00594"
"7.80000","0.65015","0.00609"
"7.80600","0.65069","0.00622"
"7.81200","0.65117","0.00618"
"7.81800","0.65171","0.00598"
"7.82400","0.65218","0.00573"
"7.83000","0.65266","0.00550"
"7.83600","0.65320","0.00549"
"7.84200","0.65368","0.00545"
"7.84800","0.65416","0.00535"
"7.85400","0.65470","0.00535"
"7.86000","0.65517","0.00550"
"7.86600","0.65565","0.00555"
"7.87200","0.65619","0.00561"
"7.87800","0.65667","0.00572"
"7.88400","0.65715","0.00582"
"7.89000","0.65768","0.00592"
"7.89600","0.65816","0.00594"
"7.90200","0.65870","0.00598"
"7.90800","0.65918","0.00601"
"7.91400","0.65966","0.00596"
"7.92000","0.66014","0.00589"
"7.92600","0.66067","0.00589"
"7.93200","0.66115","0.00583"
"7.93800","0.66163","0.00580"
"7.94400","0.66217","0.00589"
"7.95000","0.66265","0.00596"
"7.95600","0.66319","0.00606"
"7.96200","0.66366","0.00606"
"7.96800","0.66420","0.00600"
"7.97400","0.66468","0.00595"
"7.98000","0.66516","0.00582"
"7.98600","0.66570","0.00573"
"7.99200","0.66618","0.00586"
"7.99800","0.66671","0.00599"
"8.00400","0.66719","0.00605"
"8.01000","0.66767","0.00606"
"8.01600","0.66821","0.00602"
"8.02200","0.66869","0.00600"
"8.02800","0.66922","0.00596"
"8.03400","0.66970","0.00589"
"8.04000","0.67024","0.00604"
"8.04600","0.67072","0.00615"
"8.05200","0.67126","0.00612"
"8.05800","0.67174","0.00617"
"8.06400","0.67221","0.00618"
"8.07000","0.67275","0.00623"
"8.07600","0.67323","0.00624"
"8.08200","0.67371","0.00616"
"8.08800","0.67425","0.00608"
"8.09400","0.67472","0.00592"
"8.10000","0.67520","0.00574"
"8.10600","0.67574","0.00556"
"8.11200","0.67622","0.00537"
"8.11800","0.67676","0.00535"
"8.12400","0.67724","0.00550"
"8.13000","0.67771","0.00564"
"8.13600","0.67819","0.00574"
"8.14200","0.67873","0.00587"
"8.14800","0.67921","0.00592"
"8.15400","0.67969","0.00588"
"8.16000","0.68023","0.00599"
"8.16600","0.68070","0.00614"
"8.17200","0.68124","0.00625"
"8.17800","0.68172","0.00621"
"8.18400","0.68226","0.00603"
"8.19000","0.68274","0.00592"
"8.19600","0.68322","0.00598"
"8.20200","0.68375","0.00611"
"8.20800","0.68423","0.00632"
"8.21400","0.68471","0.00651"
"8.22000","0.68525","0.00654"
"8.22600","0.68573","0.00650"
"8.23200","0.68620","0.00641"
"8.23800","0.68674","0.00629"
"8.24400","0.68722","0.00603"
"8.25000","0.68770","0.00586"
"8.25600","0.68818","0.00576"
"8.26200","0.68872","0.00569"
"8.26800","0.68919","0.00578"
"8.27400","0.68973","0.00590"
"8.28000","0.69021","0.00599"
"8.28600","0.69069","0.00604"
"8.29200","0.69123","0.00611"
"8.29800","0.69171","0.00621"
"8.30400","0.69218","0.00632"
"8.31000","0.69266","0.00637"
"8.31600","0.69320","0.00636"
"8.32200","0.69368","0.00637"
"8.32800","0.69422","0.00638"
"8.33400","0.69469","0.00639"
"8.34000","0.69517","0.00642"
"8.34600","0.69571","0.00633"
"8.35200","0.69619","0.00617"
"8.35800","0.69667","0.00623"
"8.36400","0.69715","0.00641"
"8.37000","0.69762","0.00657"
"8.37600","0.69816","0.00662"
"8.38200","0.69864","0.00662"
"8.38800","0.69912","0.00652"
"8.39400","0.69966","0.00639"
"8.40000","0.70014","0.00622"
"8.40600","0.70061","0.00610"
"8.41200","0.70115","0.00602"
"8.41800","0.70163","0.00603"
"8.42400","0.70217","0.00595"
"8.43000","0.70265","0.00591"
"8.43600","0.70312","0.00584"
"8.44200","0.70366","0.00579"
"8.44800","0.70414","0.00576"
"8.45400","0.70462","0.00576"
"8.46000","0.70516","0.00594"
"8.46600","0.70564","0.00616"
"8.47200","0.70617","0.00637"
"8.47800","0.70665","0.00645"
"8.48400","0.70713","0.00657"
"8.49000","0.70767","0.00653"
"8.49600","0.70815","0.00635"
"8.50200","0.70869","0.00626"
"8.50800","0.70916","0.00623"
"8.51400","0.70964","0.00616"
"8.52000","0.71018","0.00623"
"8.52600","0.71066","0.00626"
"8.53200","0.71120","0.00622"
"8.53800","0.71167","0.00614"
"8.54400","0.71221","0.00618"
"8.55000","0.71269","0.00618"
"8.55600","0.71317","0.00623"
"8.56200","0.71371","0.00635"
"8.56800","0.71419","0.00646"
"8.57400","0.71472","0.00648"
"8.58000","0.71520","0.00636"
"8.58600","0.71568","0.00636"
"8.59200","0.71622","0.00640"
"8.59800","0.71670","0.00642"
"8.60400","0.71724","0.00651"
"8.61000","0.71771","0.00650"
"8.61600","0.71819","0.00641"
"8.62200","0.71873","0.00637"
"8.62800","0.71921","0.00630"
"8.63400","0.71969","0.00633"
"8.64000","0.72016","0.00638"
"8.64600","0.72064","0.00634"
"8.65200","0.72118","0.00619"
"8.65800","0.72166","0.00622"
"8.66400","0.72214","0.00629"
"8.67000","0.72268","0.00631"
"8.67600","0.72315","0.00639"
"8.68200","0.72369","0.00635"
"8.68800","0.72417","0.00614"
"8.69400","0.72471","0.00601"
"8.70000","0.72519","0.00599"
"8.70600","0.72567","0.00609"
"8.71200","0.72620","0.00621"
"8.71800","0.72668","0.00629"
"8.72400","0.72722","0.00642"
"8.73000","0.72770","0.00658"
"8.73600","0.72818","0.00676"
"8.74200","0.72871","0.00682"
"8.74800","0.72919","0.00694"
"8.75400","0.72967","0.00701"
"8.76000","0.73021","0.00694"
"8.76600","0.73069","0.00679"
"8.77200","0.73117","0.00661"
"8.77800","0.73170","0.00645"
"8.78400","0.73218","0.00618"
"8.79000","0.73266","0.00609"
"8.79600","0.73314","0.00607"
"8.80200","0.73368","0.00604"
"8.80800","0.73416","0.00608"
"8.81400","0.73469","0.00623"
"8.82000","0.73517","0.00633"
"8.82600","0.73565","0.00642"
"8.83200","0.73619","0.00652"
"8.83800","0.73667","0.00659"
"8.84400","0.73720","0.00659"
"8.85000","0.73768","0.00650"
"8.85600","0.73816","0.00655"
"8.86200","0.73870","0.00662"
"8.86800","0.73918","0.00653"
"8.87400","0.73966","0.00647"
"8.88000","0.74013","0.00641"
"8.88600","0.74067","0.00631"
"8.89200","0.74115","0.00623"
"8.89800","0.74163","0.00614"
"8.90400","0.74217","0.00601"
"8.91000","0.74265","0.00600"
"8.91600","0.74312","0.00601"
"8.92200","0.74366","0.00607"
"8.92800","0.74414","0.00605"
"8.93400","0.74462","0.00604"
"8.94000","0.74516","0.00606"
"8.94600","0.74564","0.00618"
"8.95200","0.74611","0.00630"
"8.95800","0.74665","0.00645"
"8.96400","0.74713","0.00648"
"8.97000","0.74767","0.00650"
"8.97600","0.74815","0.00655"
