End date,"12/17/2016"
Specimen label,"15CG_Unk"
Maximum Load,"0.01489",N

Time,Extension,Load
(s),(mm),(N)
"58.18200","4.84863","0.01473"
"58.18800","4.84911","0.01471"
"58.19400","4.84965","0.01463"
"58.20000","4.85013","0.01458"
"58.20600","4.85067","0.01447"
"58.21200","4.85114","0.01446"
"58.21800","4.85168","0.01451"
"58.22400","4.85216","0.01451"
"58.23000","4.85270","0.01448"
"58.23600","4.85318","0.01443"
"58.24200","4.85371","0.01445"
"58.24800","4.85419","0.01447"
"58.25400","4.85473","0.01441"
"58.26000","4.85521","0.01438"
"58.26600","4.85569","0.01442"
"58.27200","4.85623","0.01445"
"58.27800","4.85670","0.01443"
"58.28400","4.85718","0.01439"
"58.29000","4.85772","0.01426"
"58.29600","4.85820","0.01425"
"58.30200","4.85874","0.01427"
"58.30800","4.85922","0.01420"
"58.31400","4.85969","0.01431"
"58.32000","4.86023","0.01440"
"58.32600","4.86071","0.01436"
"58.33200","4.86125","0.01427"
"58.33800","4.86173","0.01418"
"58.34400","4.86220","0.01416"
"58.35000","4.86274","0.01418"
"58.35600","4.86328","0.01409"
"58.36200","4.86376","0.01399"
"58.36800","4.86430","0.01407"
"58.37400","4.86478","0.01426"
"58.38000","4.86531","0.01445"
"58.38600","4.86579","0.01455"
"58.39200","4.86633","0.01447"
"58.39800","4.86681","0.01439"
"58.40400","4.86729","0.01435"
"58.41000","4.86776","0.01429"
"58.41600","4.86824","0.01424"
"58.42200","4.86872","0.01427"
"58.42800","4.86920","0.01434"
"58.43400","4.86974","0.01439"
"58.44000","4.87022","0.01433"
"58.44600","4.87069","0.01441"
"58.45200","4.87117","0.01460"
"58.45800","4.87171","0.01463"
"58.46400","4.87219","0.01468"
"58.47000","4.87267","0.01473"
"58.47600","4.87321","0.01470"
"58.48200","4.87368","0.01455"
"58.48800","4.87416","0.01442"
"58.49400","4.87470","0.01435"
"58.50000","4.87524","0.01440"
"58.50600","4.87572","0.01441"
"58.51200","4.87626","0.01438"
"58.51800","4.87673","0.01429"
"58.52400","4.87721","0.01418"
"58.53000","4.87769","0.01412"
"58.53600","4.87823","0.01417"
"58.54200","4.87871","0.01422"
"58.54800","4.87918","0.01430"
"58.55400","4.87972","0.01436"
"58.56000","4.88020","0.01437"
"58.56600","4.88068","0.01446"
"58.57200","4.88116","0.01445"
"58.57800","4.88170","0.01441"
"58.58400","4.88217","0.01438"
"58.59000","4.88271","0.01429"
"58.59600","4.88319","0.01423"
"58.60200","4.88367","0.01425"
"58.60800","4.88421","0.01432"
"58.61400","4.88469","0.01441"
"58.62000","4.88516","0.01450"
"58.62600","4.88570","0.01454"
"58.63200","4.88618","0.01451"
"58.63800","4.88666","0.01433"
"58.64400","4.88720","0.01424"
"58.65000","4.88767","0.01427"
"58.65600","4.88821","0.01422"
"58.66200","4.88869","0.01417"
"58.66800","4.88917","0.01417"
"58.67400","4.88971","0.01410"
"58.68000","4.89019","0.01413"
"58.68600","4.89066","0.01422"
"58.69200","4.89114","0.01426"
"58.69800","4.89168","0.01423"
"58.70400","4.89216","0.01412"
"58.71000","4.89264","0.01403"
"58.71600","4.89318","0.01400"
"58.72200","4.89365","0.01405"
"58.72800","4.89419","0.01416"
"58.73400","4.89467","0.01430"
"58.74000","4.89515","0.01432"
"58.74600","4.89569","0.01430"
"58.75200","4.89616","0.01431"
"58.75800","4.89664","0.01433"
"58.76400","4.89712","0.01441"
"58.77000","4.89766","0.01439"
"58.77600","4.89814","0.01428"
"58.78200","4.89868","0.01419"
"58.78800","4.89915","0.01404"
"58.79400","4.89969","0.01393"
"58.80000","4.90017","0.01388"
"58.80600","4.90071","0.01395"
"58.81200","4.90119","0.01417"
"58.81800","4.90167","0.01430"
"58.82400","4.90220","0.01432"
"58.83000","4.90268","0.01434"
"58.83600","4.90322","0.01430"
"58.84200","4.90370","0.01423"
"58.84800","4.90418","0.01417"
"58.85400","4.90472","0.01411"
"58.86000","4.90519","0.01413"
"58.86600","4.90573","0.01421"
"58.87200","4.90621","0.01426"
"58.87800","4.90675","0.01430"
"58.88400","4.90723","0.01440"
"58.89000","4.90770","0.01434"
"58.89600","4.90824","0.01427"
"58.90200","4.90872","0.01433"
"58.90800","4.90926","0.01435"
"58.91400","4.90974","0.01439"
"58.92000","4.91021","0.01444"
"58.92600","4.91075","0.01447"
"58.93200","4.91123","0.01444"
"58.93800","4.91171","0.01432"
"58.94400","4.91225","0.01435"
"58.95000","4.91273","0.01450"
"58.95600","4.91326","0.01459"
"58.96200","4.91374","0.01475"
"58.96800","4.91422","0.01489"
"58.97400","4.91476","0.01488"
"58.98000","4.91524","0.01481"
"58.98600","4.91572","0.01470"
"58.99200","4.91625","0.01449"
"58.99800","4.91673","0.01432"
"59.00400","4.91721","0.01423"
"59.01000","4.91775","0.01426"
"59.01600","4.91823","0.01439"
"59.02200","4.91877","0.01446"
"59.02800","4.91924","0.01451"
"59.03400","4.91978","0.01454"
"59.04000","4.92026","0.01446"
"59.04600","4.92074","0.01440"
"59.05200","4.92128","0.01451"
"59.05800","4.92175","0.01452"
"59.06400","4.92223","0.01451"
"59.07000","4.92277","0.01446"
"59.07600","4.92325","0.01438"
"59.08200","4.92373","0.01436"
"59.08800","4.92427","0.01429"
"59.09400","4.92474","0.01431"
"59.10000","4.92522","0.01437"
"59.10600","4.92570","0.01440"
"59.11200","4.92624","0.01438"
"59.11800","4.92672","0.01442"
"59.12400","4.92726","0.01436"
"59.13000","4.92773","0.01424"
"59.13600","4.92821","0.01411"
"59.14200","4.92875","0.01404"
"59.14800","4.92923","0.01402"
"59.15400","4.92971","0.01402"
"59.16000","4.93024","0.01404"
"59.16600","4.93072","0.01403"
"59.17200","4.93120","0.01402"
"59.17800","4.93174","0.01391"
"59.18400","4.93222","0.01389"
"59.19000","4.93270","0.01382"
"59.19600","4.93323","0.01386"
"59.20200","4.93371","0.01405"
"59.20800","4.93419","0.01416"
"59.21400","4.93473","0.01419"
"59.22000","4.93521","0.01419"
"59.22600","4.93569","0.01420"
"59.23200","4.93616","0.01421"
"59.23800","4.93670","0.01414"
"59.24400","4.93718","0.01400"
"59.25000","4.93766","0.01399"
"59.25600","4.93814","0.01400"
"59.26200","4.93867","0.01396"
"59.26800","4.93915","0.01408"
"59.27400","4.93969","0.01424"
"59.28000","4.94017","0.01432"
"59.28600","4.94065","0.01427"
"59.29200","4.94119","0.01415"
"59.29800","4.94166","0.01412"
"59.30400","4.94214","0.01412"
"59.31000","4.94268","0.01410"
"59.31600","4.94316","0.01415"
"59.32200","4.94370","0.01408"
"59.32800","4.94418","0.01398"
"59.33400","4.94465","0.01385"
"59.34000","4.94519","0.01371"
"59.34600","4.94567","0.01371"
"59.35200","4.94621","0.01383"
"59.35800","4.94669","0.01391"
"59.36400","4.94717","0.01414"
"59.37000","4.94770","0.01443"
"59.37600","4.94818","0.01458"
"59.38200","4.94872","0.01470"
"59.38800","4.94920","0.01475"
"59.39400","4.94974","0.01468"
"59.40000","4.95021","0.01463"
"59.40600","4.95069","0.01455"
"59.41200","4.95123","0.01450"
"59.41800","4.95171","0.01445"
"59.42400","4.95225","0.01437"
"59.43000","4.95273","0.01426"
"59.43600","4.95320","0.01424"
"59.44200","4.95374","0.01418"
"59.44800","4.95422","0.01413"
"59.45400","4.95476","0.01412"
"59.46000","4.95524","0.01411"
"59.46600","4.95572","0.01412"
"59.47200","4.95625","0.01413"
"59.47800","4.95673","0.01419"
"59.48400","4.95721","0.01430"
"59.49000","4.95775","0.01426"
"59.49600","4.95823","0.01420"
"59.50200","4.95876","0.01417"
"59.50800","4.95924","0.01416"
"59.51400","4.95972","0.01417"
"59.52000","4.96026","0.01423"
"59.52600","4.96074","0.01436"
"59.53200","4.96122","0.01452"
"59.53800","4.96175","0.01442"
"59.54400","4.96223","0.01434"
"59.55000","4.96271","0.01433"
"59.55600","4.96325","0.01423"
"59.56200","4.96373","0.01421"
"59.56800","4.96421","0.01430"
"59.57400","4.96474","0.01432"
"59.58000","4.96522","0.01431"
"59.58600","4.96570","0.01428"
"59.59200","4.96624","0.01432"
"59.59800","4.96672","0.01433"
"59.60400","4.96725","0.01433"
"59.61000","4.96773","0.01435"
"59.61600","4.96821","0.01446"
"59.62200","4.96875","0.01446"
"59.62800","4.96923","0.01443"
"59.63400","4.96971","0.01441"
"59.64000","4.97024","0.01419"
"59.64600","4.97072","0.01396"
"59.65200","4.97126","0.01386"
"59.65800","4.97174","0.01382"
"59.66400","4.97228","0.01391"
"59.67000","4.97276","0.01399"
"59.67600","4.97323","0.01418"
"59.68200","4.97377","0.01441"
"59.68800","4.97425","0.01454"
"59.69400","4.97479","0.01462"
"59.70000","4.97527","0.01478"
"59.70600","4.97575","0.01479"
"59.71200","4.97622","0.01478"
"59.71800","4.97670","0.01479"
"59.72400","4.97718","0.01474"
"59.73000","4.97772","0.01467"
"59.73600","4.97820","0.01456"
"59.74200","4.97867","0.01445"
"59.74800","4.97921","0.01440"
"59.75400","4.97969","0.01431"
"59.76000","4.98017","0.01438"
"59.76600","4.98065","0.01447"
"59.77200","4.98119","0.01446"
"59.77800","4.98166","0.01434"
"59.78400","4.98220","0.01427"
"59.79000","4.98268","0.01420"
"59.79600","4.98322","0.01417"
"59.80200","4.98370","0.01424"
"59.80800","4.98418","0.01442"
"59.81400","4.98471","0.01466"
"59.82000","4.98519","0.01481"
"59.82600","4.98567","0.01485"
"59.83200","4.98615","0.01489"
"59.83800","4.98669","0.01484"
"59.84400","4.98716","0.01472"
"59.85000","4.98764","0.01470"
"59.85600","4.98812","0.01475"
"59.86200","4.98866","0.01476"
"59.86800","4.98914","0.01472"
"59.87400","4.98962","0.01454"
"59.88000","4.99015","0.01435"
"59.88600","4.99063","0.01426"
"59.89200","4.99117","0.01420"
"59.89800","4.99165","0.01426"
"59.90400","4.99219","0.01432"
"59.91000","4.99266","0.01437"
"59.91600","4.99320","0.01439"
"59.92200","4.99368","0.01440"
"59.92800","4.99422","0.01443"
"59.93400","4.99470","0.01443"
"59.94000","4.99524","0.01430"
"59.94600","4.99571","0.01418"
"59.95200","4.99625","0.01420"
"59.95800","4.99673","0.01414"
"59.96400","4.99727","0.01414"
"59.97000","4.99775","0.01413"
"59.97600","4.99829","0.01419"
"59.98200","4.99876","0.01438"
"59.98800","4.99924","0.01440"
"59.99400","4.99978","0.01440"
"60.00000","5.00026","0.01445"
"60.00600","5.00074","0.01448"
"60.01200","5.00128","0.01450"
"60.01800","5.00175","0.01450"
"60.02400","5.00223","0.01443"
"60.03000","5.00277","0.01439"
"60.03600","5.00325","0.01438"
"60.04200","5.00373","0.01429"
"60.04800","5.00420","0.01430"
"60.05400","5.00474","0.01423"
"60.06000","5.00522","0.01412"
"60.06600","5.00570","0.01408"
"60.07200","5.00624","0.01405"
"60.07800","5.00672","0.01403"
"60.08400","5.00725","0.01414"
"60.09000","5.00773","0.01415"
"60.09600","5.00827","0.01410"
"60.10200","5.00875","0.01412"
"60.10800","5.00929","0.01420"
"60.11400","5.00977","0.01431"
"60.12000","5.01024","0.01429"
"60.12600","5.01072","0.01426"
"60.13200","5.01126","0.01428"
"60.13800","5.01174","0.01422"
"60.14400","5.01222","0.01415"
"60.15000","5.01275","0.01412"
"60.15600","5.01323","0.01408"
"60.16200","5.01371","0.01411"
"60.16800","5.01419","0.01424"
"60.17400","5.01473","0.01430"
"60.18000","5.01521","0.01423"
"60.18600","5.01568","0.01408"
"60.19200","5.01622","0.01400"
"60.19800","5.01670","0.01393"
"60.20400","5.01718","0.01392"
"60.21000","5.01772","0.01405"
"60.21600","5.01819","0.01424"
"60.22200","5.01873","0.01438"
"60.22800","5.01921","0.01446"
"60.23400","5.01975","0.01447"
"60.24000","5.02023","0.01446"
"60.24600","5.02077","0.01447"
"60.25200","5.02124","0.01448"
"60.25800","5.02172","0.01448"
"60.26400","5.02220","0.01448"
"60.27000","5.02274","0.01437"
"60.27600","5.02322","0.01431"
"60.28200","5.02370","0.01436"
"60.28800","5.02417","0.01435"
"60.29400","5.02465","0.01422"
"60.30000","5.02519","0.01417"
"60.30600","5.02567","0.01418"
"60.31200","5.02615","0.01411"
"60.31800","5.02669","0.01407"
"60.32400","5.02716","0.01405"
"60.33000","5.02770","0.01409"
"60.33600","5.02818","0.01411"
"60.34200","5.02866","0.01411"
"60.34800","5.02914","0.01426"
"60.35400","5.02968","0.01438"
"60.36000","5.03015","0.01440"
"60.36600","5.03069","0.01450"
"60.37200","5.03117","0.01457"
"60.37800","5.03171","0.01459"
"60.38400","5.03219","0.01464"
"60.39000","5.03266","0.01467"
"60.39600","5.03320","0.01457"
"60.40200","5.03368","0.01448"
"60.40800","5.03422","0.01444"
"60.41400","5.03470","0.01443"
"60.42000","5.03517","0.01442"
"60.42600","5.03565","0.01432"
"60.43200","5.03613","0.01420"
"60.43800","5.03667","0.01414"
"60.44400","5.03715","0.01408"
"60.45000","5.03763","0.01414"
"60.45600","5.03816","0.01418"
"60.46200","5.03864","0.01429"
"60.46800","5.03912","0.01444"
"60.47400","5.03966","0.01444"
"60.48000","5.04014","0.01436"
"60.48600","5.04068","0.01427"
"60.49200","5.04115","0.01415"
"60.49800","5.04163","0.01410"
"60.50400","5.04217","0.01404"
"60.51000","5.04271","0.01399"
"60.51600","5.04319","0.01400"
"60.52200","5.04373","0.01397"
"60.52800","5.04426","0.01402"
"60.53400","5.04474","0.01412"
"60.54000","5.04528","0.01420"
"60.54600","5.04576","0.01423"
"60.55200","5.04630","0.01427"
"60.55800","5.04677","0.01424"
"60.56400","5.04725","0.01429"
"60.57000","5.04773","0.01433"
"60.57600","5.04821","0.01434"
"60.58200","5.04875","0.01428"
"60.58800","5.04923","0.01413"
"60.59400","5.04970","0.01400"
"60.60000","5.05018","0.01396"
"60.60600","5.05072","0.01394"
"60.61200","5.05120","0.01386"
"60.61800","5.05168","0.01379"
"60.62400","5.05222","0.01374"
"60.63000","5.05269","0.01375"
"60.63600","5.05323","0.01372"
"60.64200","5.05371","0.01378"
"60.64800","5.05425","0.01395"
"60.65400","5.05473","0.01409"
"60.66000","5.05526","0.01429"
"60.66600","5.05574","0.01448"
"60.67200","5.05628","0.01459"
"60.67800","5.05676","0.01468"
"60.68400","5.05724","0.01479"
"60.69000","5.05778","0.01483"
"60.69600","5.05825","0.01472"
"60.70200","5.05873","0.01463"
"60.70800","5.05921","0.01456"
"60.71400","5.05969","0.01452"
"60.72000","5.06023","0.01447"
"60.72600","5.06071","0.01447"
"60.73200","5.06118","0.01443"
"60.73800","5.06172","0.01434"
"60.74400","5.06220","0.01424"
"60.75000","5.06268","0.01429"
"60.75600","5.06322","0.01424"
"60.76200","5.06369","0.01415"
"60.76800","5.06417","0.01415"
"60.77400","5.06471","0.01421"
"60.78000","5.06519","0.01421"
"60.78600","5.06567","0.01418"
"60.79200","5.06621","0.01413"
"60.79800","5.06668","0.01416"
"60.80400","5.06722","0.01419"
"60.81000","5.06770","0.01418"
"60.81600","5.06824","0.01418"
"60.82200","5.06872","0.01408"
"60.82800","5.06926","0.01390"
"60.83400","5.06973","0.01384"
"60.84000","5.07021","0.01383"
"60.84600","5.07075","0.01379"
"60.85200","5.07123","0.01381"
"60.85800","5.07171","0.01388"
"60.86400","5.07219","0.01408"
"60.87000","5.07266","0.01426"
"60.87600","5.07320","0.01435"
"60.88200","5.07368","0.01447"
"60.88800","5.07416","0.01450"
"60.89400","5.07470","0.01437"
"60.90000","5.07517","0.01416"
"60.90600","5.07565","0.01395"
"60.91200","5.07619","0.01377"
"60.91800","5.07667","0.01373"
"60.92400","5.07715","0.01372"
"60.93000","5.07769","0.01380"
"60.93600","5.07816","0.01382"
"60.94200","5.07870","0.01381"
"60.94800","5.07918","0.01388"
"60.95400","5.07972","0.01388"
"60.96000","5.08020","0.01382"
"60.96600","5.08074","0.01379"
"60.97200","5.08121","0.01367"
"60.97800","5.08169","0.01352"
"60.98400","5.08223","0.01345"
"60.99000","5.08271","0.01346"
"60.99600","5.08319","0.01348"
"61.00200","5.08366","0.01349"
"61.00800","5.08414","0.01356"
"61.01400","5.08468","0.01366"
"61.02000","5.08516","0.01369"
"61.02600","5.08570","0.01363"
"61.03200","5.08618","0.01366"
"61.03800","5.08671","0.01378"
"61.04400","5.08719","0.01382"
"61.05000","5.08767","0.01384"
"61.05600","5.08821","0.01381"
"61.06200","5.08869","0.01371"
"61.06800","5.08923","0.01359"
"61.07400","5.08970","0.01343"
"61.08000","5.09018","0.01342"
"61.08600","5.09072","0.01348"
"61.09200","5.09120","0.01343"
"61.09800","5.09174","0.01350"
"61.10400","5.09227","0.01355"
"61.11000","5.09275","0.01350"
"61.11600","5.09323","0.01352"
"61.12200","5.09371","0.01351"
"61.12800","5.09419","0.01350"
"61.13400","5.09473","0.01350"
"61.14000","5.09520","0.01345"
"61.14600","5.09574","0.01343"
"61.15200","5.09622","0.01348"
"61.15800","5.09670","0.01363"
"61.16400","5.09724","0.01380"
"61.17000","5.09772","0.01380"
"61.17600","5.09825","0.01372"
"61.18200","5.09873","0.01365"
"61.18800","5.09921","0.01357"
"61.19400","5.09975","0.01348"
"61.20000","5.10023","0.01352"
"61.20600","5.10076","0.01352"
"61.21200","5.10124","0.01346"
"61.21800","5.10172","0.01336"
"61.22400","5.10226","0.01334"
"61.23000","5.10274","0.01338"
"61.23600","5.10328","0.01335"
"61.24200","5.10375","0.01324"
"61.24800","5.10423","0.01326"
"61.25400","5.10477","0.01329"
"61.26000","5.10525","0.01336"
"61.26600","5.10573","0.01355"
"61.27200","5.10620","0.01372"
"61.27800","5.10674","0.01374"
"61.28400","5.10722","0.01372"
"61.29000","5.10770","0.01365"
"61.29600","5.10818","0.01358"
"61.30200","5.10872","0.01348"
"61.30800","5.10919","0.01342"
"61.31400","5.10967","0.01344"
"61.32000","5.11021","0.01338"
"61.32600","5.11069","0.01324"
"61.33200","5.11117","0.01320"
"61.33800","5.11171","0.01318"
"61.34400","5.11218","0.01321"
"61.35000","5.11266","0.01326"
"61.35600","5.11320","0.01332"
"61.36200","5.11368","0.01338"
"61.36800","5.11416","0.01335"
"61.37400","5.11470","0.01324"
"61.38000","5.11517","0.01308"
"61.38600","5.11565","0.01296"
"61.39200","5.11619","0.01292"
"61.39800","5.11667","0.01297"
"61.40400","5.11715","0.01300"
"61.41000","5.11768","0.01297"
"61.41600","5.11816","0.01291"
"61.42200","5.11864","0.01290"
"61.42800","5.11918","0.01287"
"61.43400","5.11966","0.01289"
"61.44000","5.12014","0.01297"
"61.44600","5.12067","0.01304"
"61.45200","5.12115","0.01308"
"61.45800","5.12163","0.01313"
"61.46400","5.12217","0.01327"
"61.47000","5.12265","0.01342"
"61.47600","5.12313","0.01340"
"61.48200","5.12366","0.01345"
"61.48800","5.12414","0.01342"
"61.49400","5.12468","0.01337"
"61.50000","5.12516","0.01333"
"61.50600","5.12564","0.01328"
"61.51200","5.12618","0.01329"
"61.51800","5.12665","0.01333"
"61.52400","5.12719","0.01330"
"61.53000","5.12767","0.01322"
"61.53600","5.12821","0.01313"
"61.54200","5.12869","0.01316"
"61.54800","5.12922","0.01333"
"61.55400","5.12970","0.01343"
"61.56000","5.13018","0.01339"
"61.56600","5.13072","0.01337"
"61.57200","5.13120","0.01335"
"61.57800","5.13168","0.01332"
"61.58400","5.13221","0.01344"
"61.59000","5.13269","0.01348"
"61.59600","5.13323","0.01345"
"61.60200","5.13371","0.01336"
"61.60800","5.13425","0.01323"
"61.61400","5.13473","0.01323"
"61.62000","5.13520","0.01328"
"61.62600","5.13568","0.01334"
"61.63200","5.13622","0.01341"
"61.63800","5.13670","0.01344"
"61.64400","5.13724","0.01335"
"61.65000","5.13771","0.01331"
"61.65600","5.13825","0.01334"
"61.66200","5.13873","0.01334"
"61.66800","5.13921","0.01331"
"61.67400","5.13975","0.01327"
"61.68000","5.14023","0.01324"
"61.68600","5.14076","0.01312"
"61.69200","5.14124","0.01302"
"61.69800","5.14172","0.01308"
"61.70400","5.14220","0.01322"
"61.71000","5.14274","0.01334"
"61.71600","5.14322","0.01346"
"61.72200","5.14375","0.01346"
"61.72800","5.14423","0.01338"
"61.73400","5.14471","0.01338"
"61.74000","5.14525","0.01331"
"61.74600","5.14573","0.01323"
"61.75200","5.14620","0.01319"
"61.75800","5.14674","0.01316"
"61.76400","5.14722","0.01317"
"61.77000","5.14776","0.01320"
"61.77600","5.14824","0.01320"
"61.78200","5.14872","0.01319"
"61.78800","5.14925","0.01312"
"61.79400","5.14973","0.01307"
"61.80000","5.15027","0.01308"
"61.80600","5.15075","0.01309"
"61.81200","5.15123","0.01318"
"61.81800","5.15176","0.01328"
"61.82400","5.15224","0.01336"
"61.83000","5.15278","0.01347"
"61.83600","5.15326","0.01347"
"61.84200","5.15374","0.01345"
"61.84800","5.15422","0.01346"
"61.85400","5.15469","0.01341"
"61.86000","5.15523","0.01333"
"61.86600","5.15571","0.01334"
"61.87200","5.15619","0.01330"
"61.87800","5.15673","0.01325"
"61.88400","5.15721","0.01317"
"61.89000","5.15768","0.01310"
"61.89600","5.15822","0.01318"
"61.90200","5.15870","0.01325"
"61.90800","5.15918","0.01328"
"61.91400","5.15966","0.01331"
"61.92000","5.16020","0.01337"
"61.92600","5.16067","0.01332"
"61.93200","5.16121","0.01332"
"61.93800","5.16169","0.01329"
"61.94400","5.16217","0.01320"
"61.95000","5.16271","0.01316"
"61.95600","5.16318","0.01314"
"61.96200","5.16372","0.01313"
"61.96800","5.16420","0.01311"
"61.97400","5.16468","0.01305"
