End date,"12/17/2016"
Specimen label,"15CG_21_run2"
Maximum Load,"0.15933",N

Time,Extension,Load
(s),(mm),(N)
"296.83800","24.73672","0.01311"
"296.84400","24.73720","0.01308"
"296.85000","24.73768","0.01315"
"296.85600","24.73816","0.01329"
"296.86200","24.73870","0.01339"
"296.86800","24.73918","0.01343"
"296.87400","24.73965","0.01342"
"296.88000","24.74019","0.01336"
"296.88600","24.74067","0.01328"
"296.89200","24.74115","0.01314"
"296.89800","24.74163","0.01301"
"296.90400","24.74217","0.01291"
"296.91000","24.74264","0.01294"
"296.91600","24.74312","0.01304"
"296.92200","24.74360","0.01321"
"296.92800","24.74414","0.01331"
"296.93400","24.74462","0.01343"
"296.94000","24.74509","0.01361"
"296.94600","24.74563","0.01374"
"296.95200","24.74611","0.01373"
"296.95800","24.74665","0.01364"
"296.96400","24.74713","0.01352"
"296.97000","24.74766","0.01342"
"296.97600","24.74814","0.01334"
"296.98200","24.74868","0.01335"
"296.98800","24.74916","0.01344"
"296.99400","24.74964","0.01338"
"297.00000","24.75012","0.01330"
"297.00600","24.75060","0.01328"
"297.01200","24.75113","0.01304"
"297.01800","24.75161","0.01273"
"297.02400","24.75209","0.01246"
"297.03000","24.75263","0.01234"
"297.03600","24.75311","0.01230"
"297.04200","24.75359","0.01238"
"297.04800","24.75406","0.01257"
"297.05400","24.75460","0.01285"
"297.06000","24.75508","0.01305"
"297.06600","24.75556","0.01327"
"297.07200","24.75610","0.01336"
"297.07800","24.75657","0.01342"
"297.08400","24.75705","0.01351"
"297.09000","24.75759","0.01355"
"297.09600","24.75807","0.01353"
"297.10200","24.75861","0.01351"
"297.10800","24.75915","0.01356"
"297.11400","24.75962","0.01361"
"297.12000","24.76016","0.01358"
"297.12600","24.76064","0.01350"
"297.13200","24.76118","0.01356"
"297.13800","24.76165","0.01366"
"297.14400","24.76213","0.01367"
"297.15000","24.76267","0.01377"
"297.15600","24.76315","0.01379"
"297.16200","24.76363","0.01373"
"297.16800","24.76417","0.01360"
"297.17400","24.76465","0.01339"
"297.18000","24.76513","0.01323"
"297.18600","24.76566","0.01307"
"297.19200","24.76614","0.01292"
"297.19800","24.76668","0.01287"
"297.20400","24.76715","0.01290"
"297.21000","24.76763","0.01291"
"297.21600","24.76817","0.01302"
"297.22200","24.76865","0.01307"
"297.22800","24.76913","0.01306"
"297.23400","24.76967","0.01310"
"297.24000","24.77020","0.01312"
"297.24600","24.77069","0.01307"
"297.25200","24.77122","0.01299"
"297.25800","24.77170","0.01300"
"297.26400","24.77224","0.01304"
"297.27000","24.77272","0.01309"
"297.27600","24.77320","0.01322"
"297.28200","24.77373","0.01331"
"297.28800","24.77421","0.01321"
"297.29400","24.77469","0.01313"
"297.30000","24.77517","0.01319"
"297.30600","24.77565","0.01336"
"297.31200","24.77612","0.01347"
"297.31800","24.77666","0.01348"
"297.32400","24.77714","0.01349"
"297.33000","24.77768","0.01344"
"297.33600","24.77816","0.01339"
"297.34200","24.77864","0.01340"
"297.34800","24.77917","0.01347"
"297.35400","24.77965","0.01341"
"297.36000","24.78013","0.01334"
"297.36600","24.78067","0.01344"
"297.37200","24.78115","0.01350"
"297.37800","24.78168","0.01350"
"297.38400","24.78216","0.01349"
"297.39000","24.78270","0.01346"
"297.39600","24.78318","0.01341"
"297.40200","24.78372","0.01323"
"297.40800","24.78420","0.01311"
"297.41400","24.78474","0.01314"
"297.42000","24.78521","0.01320"
"297.42600","24.78575","0.01315"
"297.43200","24.78623","0.01298"
"297.43800","24.78671","0.01283"
"297.44400","24.78719","0.01265"
"297.45000","24.78766","0.01261"
"297.45600","24.78814","0.01275"
"297.46200","24.78868","0.01290"
"297.46800","24.78916","0.01291"
"297.47400","24.78964","0.01305"
"297.48000","24.79018","0.01317"
"297.48600","24.79065","0.01331"
"297.49200","24.79113","0.01343"
"297.49800","24.79161","0.01350"
"297.50400","24.79215","0.01354"
"297.51000","24.79263","0.01362"
"297.51600","24.79310","0.01367"
"297.52200","24.79364","0.01359"
"297.52800","24.79412","0.01354"
"297.53400","24.79466","0.01352"
"297.54000","24.79514","0.01362"
"297.54600","24.79562","0.01377"
"297.55200","24.79616","0.01374"
"297.55800","24.79663","0.01357"
"297.56400","24.79711","0.01340"
"297.57000","24.79765","0.01325"
"297.57600","24.79813","0.01317"
"297.58200","24.79860","0.01315"
"297.58800","24.79908","0.01316"
"297.59400","24.79956","0.01319"
"297.60000","24.80010","0.01322"
"297.60600","24.80058","0.01328"
"297.61200","24.80106","0.01324"
"297.61800","24.80153","0.01318"
"297.62400","24.80207","0.01319"
"297.63000","24.80255","0.01326"
"297.63600","24.80309","0.01318"
"297.64200","24.80357","0.01313"
"297.64800","24.80405","0.01313"
"297.65400","24.80458","0.01317"
"297.66000","24.80506","0.01322"
"297.66600","24.80560","0.01337"
"297.67200","24.80614","0.01349"
"297.67800","24.80668","0.01349"
"297.68400","24.80716","0.01349"
"297.69000","24.80770","0.01347"
"297.69600","24.80817","0.01352"
"297.70200","24.80871","0.01361"
"297.70800","24.80919","0.01371"
"297.71400","24.80967","0.01372"
"297.72000","24.81021","0.01367"
"297.72600","24.81068","0.01368"
"297.73200","24.81116","0.01368"
"297.73800","24.81170","0.01367"
"297.74400","24.81218","0.01363"
"297.75000","24.81266","0.01362"
"297.75600","24.81319","0.01356"
"297.76200","24.81367","0.01346"
"297.76800","24.81421","0.01324"
"297.77400","24.81469","0.01317"
"297.78000","24.81517","0.01306"
"297.78600","24.81570","0.01293"
"297.79200","24.81618","0.01289"
"297.79800","24.81666","0.01304"
"297.80400","24.81720","0.01319"
"297.81000","24.81768","0.01322"
"297.81600","24.81822","0.01334"
"297.82200","24.81870","0.01348"
"297.82800","24.81923","0.01359"
"297.83400","24.81971","0.01367"
"297.84000","24.82019","0.01368"
"297.84600","24.82073","0.01364"
"297.85200","24.82121","0.01364"
"297.85800","24.82168","0.01361"
"297.86400","24.82222","0.01370"
"297.87000","24.82270","0.01385"
"297.87600","24.82318","0.01392"
"297.88200","24.82366","0.01395"
"297.88800","24.82420","0.01381"
"297.89400","24.82467","0.01362"
"297.90000","24.82515","0.01355"
"297.90600","24.82569","0.01336"
"297.91200","24.82617","0.01322"
"297.91800","24.82665","0.01318"
"297.92400","24.82719","0.01325"
"297.93000","24.82766","0.01336"
"297.93600","24.82820","0.01339"
"297.94200","24.82868","0.01347"
"297.94800","24.82916","0.01357"
"297.95400","24.82969","0.01368"
"297.96000","24.83018","0.01360"
"297.96600","24.83071","0.01356"
"297.97200","24.83119","0.01359"
"297.97800","24.83173","0.01364"
"297.98400","24.83221","0.01363"
"297.99000","24.83275","0.01365"
"297.99600","24.83322","0.01361"
"298.00200","24.83370","0.01337"
"298.00800","24.83418","0.01328"
"298.01400","24.83472","0.01340"
"298.02000","24.83520","0.01346"
"298.02600","24.83567","0.01343"
"298.03200","24.83615","0.01350"
"298.03800","24.83663","0.01364"
"298.04400","24.83717","0.01376"
"298.05000","24.83765","0.01377"
"298.05600","24.83813","0.01388"
"298.06200","24.83866","0.01390"
"298.06800","24.83914","0.01386"
"298.07400","24.83962","0.01379"
"298.08000","24.84016","0.01384"
"298.08600","24.84064","0.01391"
"298.09200","24.84118","0.01406"
"298.09800","24.84165","0.01409"
"298.10400","24.84213","0.01420"
"298.11000","24.84267","0.01415"
"298.11600","24.84315","0.01401"
"298.12200","24.84363","0.01389"
"298.12800","24.84411","0.01380"
"298.13400","24.84459","0.01381"
"298.14000","24.84512","0.01388"
"298.14600","24.84560","0.01393"
"298.15200","24.84608","0.01395"
"298.15800","24.84656","0.01391"
"298.16400","24.84709","0.01383"
"298.17000","24.84757","0.01369"
"298.17600","24.84805","0.01351"
"298.18200","24.84859","0.01324"
"298.18800","24.84907","0.01316"
"298.19400","24.84961","0.01315"
"298.20000","24.85009","0.01322"
"298.20600","24.85062","0.01329"
"298.21200","24.85110","0.01342"
"298.21800","24.85164","0.01351"
"298.22400","24.85212","0.01353"
"298.23000","24.85266","0.01359"
"298.23600","24.85313","0.01376"
"298.24200","24.85367","0.01382"
"298.24800","24.85415","0.01372"
"298.25400","24.85469","0.01357"
"298.26000","24.85517","0.01350"
"298.26600","24.85571","0.01344"
"298.27200","24.85618","0.01342"
"298.27800","24.85672","0.01346"
"298.28400","24.85720","0.01360"
"298.29000","24.85768","0.01378"
"298.29600","24.85822","0.01388"
"298.30200","24.85869","0.01378"
"298.30800","24.85917","0.01364"
"298.31400","24.85971","0.01355"
"298.32000","24.86019","0.01355"
"298.32600","24.86073","0.01361"
"298.33200","24.86121","0.01367"
"298.33800","24.86168","0.01372"
"298.34400","24.86222","0.01382"
"298.35000","24.86270","0.01387"
"298.35600","24.86318","0.01386"
"298.36200","24.86366","0.01379"
"298.36800","24.86419","0.01370"
"298.37400","24.86467","0.01376"
"298.38000","24.86521","0.01369"
"298.38600","24.86569","0.01359"
"298.39200","24.86617","0.01349"
"298.39800","24.86670","0.01343"
"298.40400","24.86718","0.01342"
"298.41000","24.86766","0.01343"
"298.41600","24.86820","0.01341"
"298.42200","24.86868","0.01337"
"298.42800","24.86922","0.01335"
"298.43400","24.86970","0.01334"
"298.44000","24.87017","0.01337"
"298.44600","24.87071","0.01344"
"298.45200","24.87119","0.01354"
"298.45800","24.87167","0.01360"
"298.46400","24.87221","0.01355"
"298.47000","24.87268","0.01348"
"298.47600","24.87316","0.01339"
"298.48200","24.87370","0.01350"
"298.48800","24.87418","0.01369"
"298.49400","24.87466","0.01386"
"298.50000","24.87514","0.01391"
"298.50600","24.87568","0.01390"
"298.51200","24.87615","0.01391"
"298.51800","24.87669","0.01384"
"298.52400","24.87717","0.01386"
"298.53000","24.87771","0.01396"
"298.53600","24.87819","0.01405"
"298.54200","24.87873","0.01398"
"298.54800","24.87920","0.01383"
"298.55400","24.87974","0.01367"
"298.56000","24.88022","0.01357"
"298.56600","24.88070","0.01358"
"298.57200","24.88124","0.01365"
"298.57800","24.88172","0.01367"
"298.58400","24.88219","0.01366"
"298.59000","24.88267","0.01363"
"298.59600","24.88321","0.01367"
"298.60200","24.88369","0.01375"
"298.60800","24.88417","0.01379"
"298.61400","24.88464","0.01377"
"298.62000","24.88518","0.01379"
"298.62600","24.88566","0.01369"
"298.63200","24.88614","0.01359"
"298.63800","24.88662","0.01362"
"298.64400","24.88716","0.01369"
"298.65000","24.88763","0.01375"
"298.65600","24.88811","0.01373"
"298.66200","24.88865","0.01380"
"298.66800","24.88913","0.01379"
"298.67400","24.88960","0.01370"
"298.68000","24.89014","0.01382"
"298.68600","24.89062","0.01402"
"298.69200","24.89116","0.01411"
"298.69800","24.89164","0.01411"
"298.70400","24.89212","0.01417"
"298.71000","24.89265","0.01425"
"298.71600","24.89314","0.01425"
"298.72200","24.89367","0.01417"
"298.72800","24.89415","0.01415"
"298.73400","24.89463","0.01412"
"298.74000","24.89516","0.01401"
"298.74600","24.89565","0.01387"
"298.75200","24.89612","0.01390"
"298.75800","24.89660","0.01408"
"298.76400","24.89714","0.01427"
"298.77000","24.89762","0.01444"
"298.77600","24.89810","0.01440"
"298.78200","24.89863","0.01426"
"298.78800","24.89911","0.01405"
"298.79400","24.89959","0.01379"
"298.80000","24.90007","0.01369"
"298.80600","24.90061","0.01375"
"298.81200","24.90109","0.01391"
"298.81800","24.90162","0.01413"
"298.82400","24.90210","0.01424"
"298.83000","24.90264","0.01431"
"298.83600","24.90318","0.01422"
"298.84200","24.90372","0.01397"
"298.84800","24.90420","0.01381"
"298.85400","24.90473","0.01374"
"298.86000","24.90521","0.01372"
"298.86600","24.90575","0.01374"
"298.87200","24.90623","0.01378"
"298.87800","24.90670","0.01397"
"298.88400","24.90718","0.01418"
"298.89000","24.90766","0.01426"
"298.89600","24.90820","0.01429"
"298.90200","24.90868","0.01426"
"298.90800","24.90915","0.01413"
"298.91400","24.90964","0.01409"
"298.92000","24.91017","0.01406"
"298.92600","24.91065","0.01410"
"298.93200","24.91113","0.01408"
"298.93800","24.91167","0.01397"
"298.94400","24.91215","0.01384"
"298.95000","24.91268","0.01376"
"298.95600","24.91316","0.01363"
"298.96200","24.91370","0.01352"
"298.96800","24.91418","0.01333"
"298.97400","24.91471","0.01321"
"298.98000","24.91520","0.01320"
"298.98600","24.91573","0.01325"
"298.99200","24.91621","0.01329"
"298.99800","24.91669","0.01337"
"299.00400","24.91723","0.01349"
"299.01000","24.91771","0.01354"
"299.01600","24.91819","0.01355"
"299.02200","24.91866","0.01363"
"299.02800","24.91920","0.01370"
"299.03400","24.91968","0.01365"
"299.04000","24.92016","0.01357"
"299.04600","24.92064","0.01354"
"299.05200","24.92118","0.01358"
"299.05800","24.92165","0.01364"
"299.06400","24.92213","0.01384"
"299.07000","24.92261","0.01410"
"299.07600","24.92315","0.01432"
"299.08200","24.92363","0.01440"
"299.08800","24.92410","0.01443"
"299.09400","24.92464","0.01436"
"299.10000","24.92512","0.01427"
"299.10600","24.92566","0.01423"
"299.11200","24.92614","0.01427"
"299.11800","24.92662","0.01424"
"299.12400","24.92715","0.01414"
"299.13000","24.92763","0.01399"
"299.13600","24.92811","0.01394"
"299.14200","24.92859","0.01389"
"299.14800","24.92912","0.01381"
"299.15400","24.92961","0.01382"
"299.16000","24.93008","0.01392"
"299.16600","24.93056","0.01398"
"299.17200","24.93110","0.01404"
"299.17800","24.93158","0.01416"
"299.18400","24.93205","0.01430"
"299.19000","24.93259","0.01436"
"299.19600","24.93307","0.01428"
"299.20200","24.93361","0.01421"
"299.20800","24.93409","0.01410"
"299.21400","24.93457","0.01396"
"299.22000","24.93510","0.01392"
"299.22600","24.93559","0.01379"
"299.23200","24.93606","0.01363"
"299.23800","24.93660","0.01356"
"299.24400","24.93708","0.01363"
"299.25000","24.93761","0.01370"
"299.25600","24.93810","0.01374"
"299.26200","24.93863","0.01386"
"299.26800","24.93917","0.01395"
"299.27400","24.93965","0.01391"
"299.28000","24.94019","0.01391"
"299.28600","24.94067","0.01404"
"299.29200","24.94114","0.01413"
"299.29800","24.94168","0.01424"
"299.30400","24.94216","0.01431"
"299.31000","24.94264","0.01438"
"299.31600","24.94312","0.01448"
"299.32200","24.94365","0.01452"
"299.32800","24.94413","0.01455"
"299.33400","24.94467","0.01450"
"299.34000","24.94515","0.01435"
"299.34600","24.94563","0.01414"
"299.35200","24.94617","0.01411"
"299.35800","24.94665","0.01413"
"299.36400","24.94718","0.01412"
"299.37000","24.94766","0.01422"
"299.37600","24.94814","0.01439"
"299.38200","24.94868","0.01454"
"299.38800","24.94916","0.01459"
"299.39400","24.94969","0.01464"
"299.40000","24.95017","0.01461"
"299.40600","24.95071","0.01448"
"299.41200","24.95119","0.01438"
"299.41800","24.95167","0.01436"
"299.42400","24.95221","0.01425"
"299.43000","24.95268","0.01414"
"299.43600","24.95316","0.01414"
"299.44200","24.95370","0.01413"
"299.44800","24.95418","0.01415"
"299.45400","24.95466","0.01421"
"299.46000","24.95520","0.01433"
"299.46600","24.95567","0.01437"
"299.47200","24.95615","0.01432"
"299.47800","24.95669","0.01425"
"299.48400","24.95723","0.01418"
"299.49000","24.95770","0.01413"
"299.49600","24.95824","0.01405"
"299.50200","24.95872","0.01393"
"299.50800","24.95920","0.01380"
"299.51400","24.95974","0.01384"
"299.52000","24.96022","0.01399"
"299.52600","24.96070","0.01405"
"299.53200","24.96123","0.01404"
"299.53800","24.96171","0.01409"
"299.54400","24.96219","0.01412"
"299.55000","24.96273","0.01409"
"299.55600","24.96321","0.01413"
"299.56200","24.96368","0.01412"
"299.56800","24.96422","0.01411"
"299.57400","24.96470","0.01410"
"299.58000","24.96518","0.01417"
"299.58600","24.96572","0.01434"
"299.59200","24.96620","0.01444"
"299.59800","24.96667","0.01437"
"299.60400","24.96721","0.01439"
"299.61000","24.96769","0.01432"
"299.61600","24.96817","0.01408"
"299.62200","24.96871","0.01389"
"299.62800","24.96919","0.01388"
"299.63400","24.96966","0.01388"
"299.64000","24.97020","0.01380"
"299.64600","24.97068","0.01382"
"299.65200","24.97116","0.01383"
"299.65800","24.97170","0.01373"
"299.66400","24.97218","0.01363"
"299.67000","24.97265","0.01358"
"299.67600","24.97313","0.01360"
"299.68200","24.97367","0.01369"
"299.68800","24.97415","0.01382"
"299.69400","24.97462","0.01401"
"299.70000","24.97517","0.01409"
"299.70600","24.97564","0.01406"
"299.71200","24.97612","0.01411"
"299.71800","24.97660","0.01419"
"299.72400","24.97714","0.01415"
"299.73000","24.97762","0.01402"
"299.73600","24.97816","0.01393"
"299.74200","24.97863","0.01391"
"299.74800","24.97911","0.01395"
"299.75400","24.97965","0.01404"
"299.76000","24.98013","0.01417"
"299.76600","24.98060","0.01418"
"299.77200","24.98114","0.01410"
"299.77800","24.98162","0.01405"
"299.78400","24.98216","0.01394"
"299.79000","24.98264","0.01382"
"299.79600","24.98312","0.01379"
"299.80200","24.98366","0.01383"
"299.80800","24.98413","0.01391"
"299.81400","24.98461","0.01397"
"299.82000","24.98515","0.01405"
"299.82600","24.98563","0.01411"
"299.83200","24.98611","0.01407"
"299.83800","24.98664","0.01411"
"299.84400","24.98712","0.01415"
"299.85000","24.98760","0.01418"
"299.85600","24.98814","0.01416"
"299.86200","24.98862","0.01425"
"299.86800","24.98910","0.01433"
"299.87400","24.98964","0.01445"
"299.88000","24.99011","0.01450"
"299.88600","24.99065","0.01461"
"299.89200","24.99113","0.01459"
"299.89800","24.99167","0.01445"
"299.90400","24.99214","0.01433"
"299.91000","24.99268","0.01431"
"299.91600","24.99316","0.01433"
"299.92200","24.99364","0.01432"
"299.92800","24.99417","0.01437"
"299.93400","24.99466","0.01438"
"299.94000","24.99519","0.01424"
"299.94600","24.99567","0.01425"
"299.95200","24.99615","0.01439"
"299.95800","24.99669","0.01447"
"299.96400","24.99717","0.01438"
"299.97000","24.99770","0.01429"
"299.97600","24.99818","0.01424"
"299.98200","24.99866","0.01419"
"299.98800","24.99920","0.01409"
"299.99400","24.99968","0.01407"
"300.00000","25.00015","0.01404"
"300.00600","25.00069","0.01402"
"300.01200","25.00117","0.01399"
"300.01800","25.00165","0.01405"
"300.02400","25.00219","0.01420"
"300.03000","25.00267","0.01427"
"300.03600","25.00321","0.01425"
"300.04200","25.00368","0.01422"
"300.04800","25.00422","0.01410"
"300.05400","25.00470","0.01400"
"300.06000","25.00524","0.01396"
"300.06600","25.00571","0.01400"
"300.07200","25.00620","0.01413"
"300.07800","25.00673","0.01435"
"300.08400","25.00721","0.01456"
"300.09000","25.00769","0.01473"
"300.09600","25.00823","0.01484"
"300.10200","25.00871","0.01476"
