End date,"2/25/2017"
Specimen label,"1BG_5.2"
Maximum Load,"0.02768",N

Time,Extension,Load
(s),(mm),(N)
"128.52600","10.71064","0.00637"
"128.53200","10.71111","0.00648"
"128.53800","10.71165","0.00661"
"128.54400","10.71213","0.00668"
"128.55000","10.71267","0.00671"
"128.55600","10.71315","0.00651"
"128.56200","10.71363","0.00639"
"128.56800","10.71410","0.00638"
"128.57400","10.71464","0.00638"
"128.58000","10.71512","0.00640"
"128.58600","10.71560","0.00655"
"128.59200","10.71608","0.00650"
"128.59800","10.71662","0.00627"
"128.60400","10.71709","0.00611"
"128.61000","10.71763","0.00615"
"128.61600","10.71811","0.00628"
"128.62200","10.71859","0.00637"
"128.62800","10.71913","0.00642"
"128.63400","10.71961","0.00639"
"128.64000","10.72008","0.00636"
"128.64600","10.72062","0.00636"
"128.65200","10.72110","0.00644"
"128.65800","10.72158","0.00659"
"128.66400","10.72212","0.00675"
"128.67000","10.72260","0.00687"
"128.67600","10.72313","0.00702"
"128.68200","10.72361","0.00712"
"128.68800","10.72409","0.00714"
"128.69400","10.72463","0.00714"
"128.70000","10.72511","0.00712"
"128.70600","10.72558","0.00690"
"128.71200","10.72612","0.00665"
"128.71800","10.72660","0.00645"
"128.72400","10.72708","0.00629"
"128.73000","10.72756","0.00626"
"128.73600","10.72810","0.00651"
"128.74200","10.72857","0.00676"
"128.74800","10.72905","0.00698"
"128.75400","10.72953","0.00712"
"128.76000","10.73007","0.00728"
"128.76600","10.73055","0.00737"
"128.77200","10.73108","0.00725"
"128.77800","10.73156","0.00708"
"128.78400","10.73204","0.00700"
"128.79000","10.73258","0.00696"
"128.79600","10.73306","0.00711"
"128.80200","10.73354","0.00737"
"128.80800","10.73407","0.00748"
"128.81400","10.73455","0.00757"
"128.82000","10.73509","0.00760"
"128.82600","10.73557","0.00752"
"128.83200","10.73611","0.00755"
"128.83800","10.73665","0.00779"
"128.84400","10.73712","0.00783"
"128.85000","10.73760","0.00764"
"128.85600","10.73814","0.00736"
"128.86200","10.73862","0.00718"
"128.86800","10.73910","0.00721"
"128.87400","10.73964","0.00733"
"128.88000","10.74011","0.00742"
"128.88600","10.74059","0.00744"
"128.89200","10.74113","0.00728"
"128.89800","10.74167","0.00706"
"128.90400","10.74215","0.00694"
"128.91000","10.74263","0.00707"
"128.91600","10.74316","0.00742"
"128.92200","10.74364","0.00772"
"128.92800","10.74418","0.00784"
"128.93400","10.74466","0.00750"
"128.94000","10.74514","0.00706"
"128.94600","10.74567","0.00668"
"128.95200","10.74615","0.00645"
"128.95800","10.74669","0.00638"
"128.96400","10.74717","0.00631"
"128.97000","10.74771","0.00623"
"128.97600","10.74819","0.00611"
"128.98200","10.74866","0.00587"
"128.98800","10.74920","0.00568"
"128.99400","10.74968","0.00566"
"129.00000","10.75016","0.00554"
"129.00600","10.75064","0.00531"
"129.01200","10.75117","0.00513"
"129.01800","10.75165","0.00500"
"129.02400","10.75213","0.00498"
"129.03000","10.75267","0.00508"
"129.03600","10.75315","0.00529"
"129.04200","10.75363","0.00540"
"129.04800","10.75416","0.00537"
"129.05400","10.75464","0.00531"
"129.06000","10.75518","0.00540"
"129.06600","10.75566","0.00556"
"129.07200","10.75620","0.00580"
"129.07800","10.75667","0.00604"
"129.08400","10.75715","0.00610"
"129.09000","10.75769","0.00589"
"129.09600","10.75817","0.00576"
"129.10200","10.75865","0.00569"
"129.10800","10.75913","0.00558"
"129.11400","10.75966","0.00550"
"129.12000","10.76014","0.00559"
"129.12600","10.76068","0.00569"
"129.13200","10.76116","0.00565"
"129.13800","10.76170","0.00560"
"129.14400","10.76218","0.00570"
"129.15000","10.76265","0.00579"
"129.15600","10.76313","0.00565"
"129.16200","10.76367","0.00564"
"129.16800","10.76415","0.00576"
"129.17400","10.76463","0.00586"
"129.18000","10.76517","0.00584"
"129.18600","10.76564","0.00580"
"129.19200","10.76612","0.00591"
"129.19800","10.76666","0.00600"
"129.20400","10.76714","0.00608"
"129.21000","10.76762","0.00605"
"129.21600","10.76810","0.00596"
"129.22200","10.76863","0.00594"
"129.22800","10.76911","0.00601"
"129.23400","10.76959","0.00602"
"129.24000","10.77013","0.00604"
"129.24600","10.77061","0.00609"
"129.25200","10.77114","0.00614"
"129.25800","10.77162","0.00613"
"129.26400","10.77210","0.00598"
"129.27000","10.77258","0.00584"
"129.27600","10.77312","0.00581"
"129.28200","10.77360","0.00592"
"129.28800","10.77407","0.00612"
"129.29400","10.77461","0.00648"
"129.30000","10.77509","0.00668"
"129.30600","10.77557","0.00668"
"129.31200","10.77605","0.00666"
"129.31800","10.77658","0.00676"
"129.32400","10.77706","0.00685"
"129.33000","10.77760","0.00681"
"129.33600","10.77808","0.00688"
"129.34200","10.77862","0.00713"
"129.34800","10.77910","0.00729"
"129.35400","10.77957","0.00731"
"129.36000","10.78011","0.00721"
"129.36600","10.78059","0.00711"
"129.37200","10.78113","0.00721"
"129.37800","10.78161","0.00724"
"129.38400","10.78209","0.00713"
"129.39000","10.78262","0.00695"
"129.39600","10.78316","0.00688"
"129.40200","10.78364","0.00686"
"129.40800","10.78418","0.00685"
"129.41400","10.78466","0.00676"
"129.42000","10.78520","0.00665"
"129.42600","10.78567","0.00657"
"129.43200","10.78615","0.00655"
"129.43800","10.78663","0.00659"
"129.44400","10.78717","0.00663"
"129.45000","10.78765","0.00674"
"129.45600","10.78818","0.00691"
"129.46200","10.78866","0.00692"
"129.46800","10.78914","0.00682"
"129.47400","10.78968","0.00673"
"129.48000","10.79016","0.00668"
"129.48600","10.79070","0.00668"
"129.49200","10.79117","0.00679"
"129.49800","10.79165","0.00699"
"129.50400","10.79219","0.00707"
"129.51000","10.79267","0.00704"
"129.51600","10.79315","0.00693"
"129.52200","10.79368","0.00687"
"129.52800","10.79416","0.00699"
"129.53400","10.79464","0.00715"
"129.54000","10.79518","0.00712"
"129.54600","10.79566","0.00695"
"129.55200","10.79620","0.00683"
"129.55800","10.79667","0.00679"
"129.56400","10.79715","0.00675"
"129.57000","10.79769","0.00687"
"129.57600","10.79817","0.00720"
"129.58200","10.79865","0.00747"
"129.58800","10.79912","0.00759"
"129.59400","10.79966","0.00759"
"129.60000","10.80014","0.00748"
"129.60600","10.80068","0.00737"
"129.61200","10.80116","0.00731"
"129.61800","10.80164","0.00737"
"129.62400","10.80217","0.00739"
"129.63000","10.80265","0.00735"
"129.63600","10.80313","0.00735"
"129.64200","10.80361","0.00740"
"129.64800","10.80415","0.00746"
"129.65400","10.80463","0.00760"
"129.66000","10.80516","0.00772"
"129.66600","10.80564","0.00773"
"129.67200","10.80618","0.00745"
"129.67800","10.80666","0.00723"
"129.68400","10.80720","0.00710"
"129.69000","10.80768","0.00700"
"129.69600","10.80821","0.00687"
"129.70200","10.80869","0.00683"
"129.70800","10.80917","0.00670"
"129.71400","10.80971","0.00649"
"129.72000","10.81019","0.00633"
"129.72600","10.81066","0.00634"
"129.73200","10.81114","0.00631"
"129.73800","10.81162","0.00639"
"129.74400","10.81216","0.00645"
"129.75000","10.81264","0.00647"
"129.75600","10.81312","0.00635"
"129.76200","10.81359","0.00629"
"129.76800","10.81413","0.00637"
"129.77400","10.81461","0.00654"
"129.78000","10.81509","0.00664"
"129.78600","10.81557","0.00666"
"129.79200","10.81611","0.00654"
"129.79800","10.81658","0.00635"
"129.80400","10.81706","0.00613"
"129.81000","10.81760","0.00613"
"129.81600","10.81808","0.00634"
"129.82200","10.81862","0.00637"
"129.82800","10.81910","0.00630"
"129.83400","10.81963","0.00621"
"129.84000","10.82011","0.00604"
"129.84600","10.82059","0.00586"
"129.85200","10.82107","0.00574"
"129.85800","10.82161","0.00567"
"129.86400","10.82208","0.00569"
"129.87000","10.82256","0.00585"
"129.87600","10.82304","0.00601"
"129.88200","10.82358","0.00623"
"129.88800","10.82406","0.00632"
"129.89400","10.82454","0.00625"
"129.90000","10.82507","0.00616"
"129.90600","10.82555","0.00598"
"129.91200","10.82609","0.00583"
"129.91800","10.82657","0.00582"
"129.92400","10.82711","0.00585"
"129.93000","10.82759","0.00596"
"129.93600","10.82812","0.00603"
"129.94200","10.82860","0.00613"
"129.94800","10.82914","0.00610"
"129.95400","10.82962","0.00597"
"129.96000","10.83016","0.00597"
"129.96600","10.83064","0.00609"
"129.97200","10.83117","0.00621"
"129.97800","10.83165","0.00626"
"129.98400","10.83219","0.00630"
"129.99000","10.83267","0.00627"
"129.99600","10.83321","0.00627"
"130.00200","10.83368","0.00637"
"130.00800","10.83416","0.00627"
"130.01400","10.83470","0.00616"
"130.02000","10.83518","0.00604"
"130.02600","10.83572","0.00584"
"130.03200","10.83619","0.00579"
"130.03800","10.83667","0.00591"
"130.04400","10.83715","0.00610"
"130.05000","10.83769","0.00616"
"130.05600","10.83817","0.00611"
"130.06200","10.83865","0.00602"
"130.06800","10.83912","0.00590"
"130.07400","10.83966","0.00587"
"130.08000","10.84014","0.00588"
"130.08600","10.84062","0.00595"
"130.09200","10.84116","0.00612"
"130.09800","10.84164","0.00632"
"130.10400","10.84217","0.00634"
"130.11000","10.84265","0.00626"
"130.11600","10.84319","0.00621"
"130.12200","10.84367","0.00614"
"130.12800","10.84415","0.00613"
"130.13400","10.84468","0.00612"
"130.14000","10.84516","0.00617"
"130.14600","10.84570","0.00628"
"130.15200","10.84618","0.00642"
"130.15800","10.84666","0.00660"
"130.16400","10.84714","0.00661"
"130.17000","10.84767","0.00656"
"130.17600","10.84815","0.00644"
"130.18200","10.84863","0.00638"
"130.18800","10.84911","0.00641"
"130.19400","10.84965","0.00647"
"130.20000","10.85013","0.00663"
"130.20600","10.85061","0.00666"
"130.21200","10.85108","0.00669"
"130.21800","10.85162","0.00671"
"130.22400","10.85210","0.00677"
"130.23000","10.85264","0.00672"
"130.23600","10.85312","0.00669"
"130.24200","10.85365","0.00664"
"130.24800","10.85413","0.00651"
"130.25400","10.85467","0.00650"
"130.26000","10.85515","0.00671"
"130.26600","10.85569","0.00687"
"130.27200","10.85617","0.00698"
"130.27800","10.85664","0.00707"
"130.28400","10.85718","0.00708"
"130.29000","10.85766","0.00699"
"130.29600","10.85814","0.00688"
"130.30200","10.85862","0.00684"
"130.30800","10.85915","0.00681"
"130.31400","10.85963","0.00680"
"130.32000","10.86011","0.00701"
"130.32600","10.86059","0.00717"
"130.33200","10.86113","0.00710"
"130.33800","10.86161","0.00695"
"130.34400","10.86214","0.00681"
"130.35000","10.86262","0.00666"
"130.35600","10.86310","0.00653"
"130.36200","10.86364","0.00644"
"130.36800","10.86412","0.00637"
"130.37400","10.86460","0.00640"
"130.38000","10.86513","0.00647"
"130.38600","10.86561","0.00656"
"130.39200","10.86609","0.00655"
"130.39800","10.86663","0.00655"
"130.40400","10.86711","0.00654"
"130.41000","10.86765","0.00654"
"130.41600","10.86812","0.00663"
"130.42200","10.86866","0.00671"
"130.42800","10.86914","0.00685"
"130.43400","10.86962","0.00706"
"130.44000","10.87010","0.00729"
"130.44600","10.87064","0.00741"
"130.45200","10.87111","0.00743"
"130.45800","10.87159","0.00753"
"130.46400","10.87213","0.00755"
"130.47000","10.87261","0.00763"
"130.47600","10.87309","0.00765"
"130.48200","10.87356","0.00761"
"130.48800","10.87410","0.00749"
"130.49400","10.87458","0.00736"
"130.50000","10.87506","0.00727"
"130.50600","10.87560","0.00710"
"130.51200","10.87607","0.00699"
"130.51800","10.87661","0.00691"
"130.52400","10.87709","0.00701"
"130.53000","10.87763","0.00709"
"130.53600","10.87817","0.00713"
"130.54200","10.87864","0.00712"
"130.54800","10.87918","0.00713"
"130.55400","10.87972","0.00711"
"130.56000","10.88020","0.00719"
"130.56600","10.88074","0.00736"
"130.57200","10.88122","0.00746"
"130.57800","10.88176","0.00751"
"130.58400","10.88223","0.00760"
"130.59000","10.88271","0.00762"
"130.59600","10.88319","0.00754"
"130.60200","10.88367","0.00753"
"130.60800","10.88421","0.00748"
"130.61400","10.88468","0.00740"
"130.62000","10.88516","0.00739"
"130.62600","10.88564","0.00733"
"130.63200","10.88618","0.00722"
"130.63800","10.88666","0.00716"
"130.64400","10.88713","0.00706"
"130.65000","10.88767","0.00711"
"130.65600","10.88815","0.00717"
"130.66200","10.88869","0.00724"
"130.66800","10.88917","0.00727"
"130.67400","10.88971","0.00726"
"130.68000","10.89019","0.00717"
"130.68600","10.89072","0.00703"
"130.69200","10.89120","0.00691"
"130.69800","10.89174","0.00700"
"130.70400","10.89222","0.00715"
"130.71000","10.89270","0.00726"
"130.71600","10.89317","0.00724"
"130.72200","10.89371","0.00701"
"130.72800","10.89419","0.00678"
"130.73400","10.89467","0.00668"
"130.74000","10.89515","0.00658"
"130.74600","10.89563","0.00661"
"130.75200","10.89616","0.00673"
"130.75800","10.89664","0.00679"
"130.76400","10.89712","0.00676"
"130.77000","10.89760","0.00680"
"130.77600","10.89814","0.00687"
"130.78200","10.89862","0.00687"
"130.78800","10.89909","0.00695"
"130.79400","10.89957","0.00694"
"130.80000","10.90011","0.00696"
"130.80600","10.90059","0.00688"
"130.81200","10.90113","0.00683"
"130.81800","10.90160","0.00691"
"130.82400","10.90208","0.00683"
"130.83000","10.90262","0.00675"
"130.83600","10.90310","0.00689"
"130.84200","10.90364","0.00703"
"130.84800","10.90412","0.00700"
"130.85400","10.90465","0.00699"
"130.86000","10.90513","0.00691"
"130.86600","10.90561","0.00689"
"130.87200","10.90615","0.00681"
"130.87800","10.90663","0.00684"
"130.88400","10.90711","0.00687"
"130.89000","10.90758","0.00681"
"130.89600","10.90812","0.00673"
"130.90200","10.90860","0.00673"
"130.90800","10.90908","0.00673"
"130.91400","10.90956","0.00673"
"130.92000","10.91004","0.00664"
"130.92600","10.91057","0.00664"
"130.93200","10.91105","0.00671"
"130.93800","10.91153","0.00667"
"130.94400","10.91207","0.00667"
"130.95000","10.91255","0.00661"
"130.95600","10.91308","0.00649"
"130.96200","10.91356","0.00642"
"130.96800","10.91410","0.00638"
"130.97400","10.91464","0.00640"
"130.98000","10.91512","0.00647"
"130.98600","10.91566","0.00655"
"130.99200","10.91613","0.00661"
"130.99800","10.91661","0.00655"
"131.00400","10.91715","0.00641"
"131.01000","10.91763","0.00640"
"131.01600","10.91811","0.00642"
"131.02200","10.91858","0.00642"
"131.02800","10.91906","0.00643"
"131.03400","10.91960","0.00638"
"131.04000","10.92008","0.00649"
"131.04600","10.92062","0.00659"
"131.05200","10.92110","0.00669"
"131.05800","10.92163","0.00683"
"131.06400","10.92211","0.00685"
"131.07000","10.92259","0.00683"
"131.07600","10.92313","0.00694"
"131.08200","10.92361","0.00712"
"131.08800","10.92409","0.00716"
"131.09400","10.92462","0.00708"
"131.10000","10.92510","0.00705"
"131.10600","10.92564","0.00710"
"131.11200","10.92612","0.00710"
"131.11800","10.92666","0.00699"
"131.12400","10.92719","0.00681"
"131.13000","10.92767","0.00673"
"131.13600","10.92815","0.00679"
"131.14200","10.92869","0.00680"
"131.14800","10.92917","0.00690"
"131.15400","10.92965","0.00712"
"131.16000","10.93012","0.00734"
"131.16600","10.93066","0.00757"
"131.17200","10.93114","0.00759"
"131.17800","10.93162","0.00747"
"131.18400","10.93216","0.00743"
"131.19000","10.93264","0.00748"
"131.19600","10.93317","0.00754"
"131.20200","10.93365","0.00765"
"131.20800","10.93419","0.00770"
"131.21400","10.93467","0.00767"
"131.22000","10.93515","0.00759"
"131.22600","10.93568","0.00740"
"131.23200","10.93616","0.00723"
"131.23800","10.93664","0.00707"
"131.24400","10.93718","0.00700"
"131.25000","10.93766","0.00695"
"131.25600","10.93820","0.00693"
"131.26200","10.93867","0.00692"
"131.26800","10.93921","0.00713"
"131.27400","10.93969","0.00731"
"131.28000","10.94017","0.00735"
"131.28600","10.94071","0.00736"
"131.29200","10.94119","0.00730"
"131.29800","10.94166","0.00719"
"131.30400","10.94214","0.00709"
"131.31000","10.94268","0.00716"
"131.31600","10.94316","0.00729"
"131.32200","10.94364","0.00747"
"131.32800","10.94412","0.00751"
"131.33400","10.94465","0.00760"
"131.34000","10.94513","0.00765"
"131.34600","10.94561","0.00741"
"131.35200","10.94615","0.00707"
"131.35800","10.94663","0.00689"
"131.36400","10.94711","0.00674"
"131.37000","10.94764","0.00671"
"131.37600","10.94812","0.00667"
"131.38200","10.94860","0.00671"
"131.38800","10.94914","0.00676"
"131.39400","10.94962","0.00681"
"131.40000","10.95009","0.00702"
"131.40600","10.95063","0.00716"
"131.41200","10.95111","0.00727"
"131.41800","10.95159","0.00736"
"131.42400","10.95213","0.00753"
"131.43000","10.95261","0.00747"
"131.43600","10.95308","0.00755"
"131.44200","10.95356","0.00766"
"131.44800","10.95410","0.00765"
"131.45400","10.95458","0.00753"
"131.46000","10.95506","0.00754"
"131.46600","10.95560","0.00750"
"131.47200","10.95607","0.00733"
"131.47800","10.95661","0.00721"
"131.48400","10.95709","0.00726"
"131.49000","10.95757","0.00716"
"131.49600","10.95811","0.00707"
"131.50200","10.95858","0.00699"
"131.50800","10.95906","0.00690"
"131.51400","10.95960","0.00694"
"131.52000","10.96008","0.00707"
"131.52600","10.96062","0.00732"
"131.53200","10.96109","0.00749"
"131.53800","10.96163","0.00754"
"131.54400","10.96211","0.00745"
"131.55000","10.96259","0.00741"
"131.55600","10.96313","0.00751"
"131.56200","10.96367","0.00766"
"131.56800","10.96414","0.00769"
"131.57400","10.96462","0.00771"
"131.58000","10.96516","0.00762"
"131.58600","10.96564","0.00743"
"131.59200","10.96612","0.00734"
"131.59800","10.96665","0.00738"
"131.60400","10.96713","0.00744"
"131.61000","10.96761","0.00759"
"131.61600","10.96815","0.00759"
"131.62200","10.96863","0.00756"
"131.62800","10.96917","0.00753"
"131.63400","10.96964","0.00759"
"131.64000","10.97012","0.00768"
"131.64600","10.97066","0.00763"
"131.65200","10.97114","0.00755"
"131.65800","10.97162","0.00751"
"131.66400","10.97216","0.00757"
"131.67000","10.97263","0.00758"
"131.67600","10.97317","0.00767"
"131.68200","10.97365","0.00771"
"131.68800","10.97413","0.00759"
"131.69400","10.97467","0.00758"
"131.70000","10.97521","0.00778"
"131.70600","10.97568","0.00781"
"131.71200","10.97616","0.00764"
"131.71800","10.97670","0.00739"
"131.72400","10.97718","0.00728"
"131.73000","10.97766","0.00727"
"131.73600","10.97814","0.00726"
"131.74200","10.97867","0.00722"
"131.74800","10.97915","0.00703"
"131.75400","10.97969","0.00690"
"131.76000","10.98017","0.00688"
"131.76600","10.98065","0.00695"
"131.77200","10.98118","0.00686"
"131.77800","10.98166","0.00685"
"131.78400","10.98220","0.00692"
"131.79000","10.98268","0.00709"
