End date,"1/8/2017"
Specimen label,"11AT_NL"
Maximum Load,"0.06823",N

Time,Extension,Load
(s),(mm),(N)
"4.71000","0.39264","0.00091"
"4.71600","0.39318","0.00088"
"4.72200","0.39365","0.00072"
"4.72800","0.39419","0.00047"
"4.73400","0.39467","0.00026"
"4.74000","0.39521","0.00005"
"4.74600","0.39569","-0.00006"
"4.75200","0.39623","-0.00004"
"4.75800","0.39670","-0.00007"
"4.76400","0.39718","-0.00004"
"4.77000","0.39766","0.00001"
"4.77600","0.39820","0.00020"
"4.78200","0.39868","0.00033"
"4.78800","0.39915","0.00041"
"4.79400","0.39969","0.00050"
"4.80000","0.40017","0.00049"
"4.80600","0.40071","0.00045"
"4.81200","0.40119","0.00043"
"4.81800","0.40167","0.00039"
"4.82400","0.40220","0.00036"
"4.83000","0.40268","0.00046"
"4.83600","0.40322","0.00046"
"4.84200","0.40370","0.00034"
"4.84800","0.40424","0.00020"
"4.85400","0.40472","0.00010"
"4.86000","0.40525","0.00007"
"4.86600","0.40573","0.00014"
"4.87200","0.40627","0.00027"
"4.87800","0.40675","0.00038"
"4.88400","0.40729","0.00056"
"4.89000","0.40776","0.00054"
"4.89600","0.40824","0.00053"
"4.90200","0.40878","0.00050"
"4.90800","0.40926","0.00049"
"4.91400","0.40974","0.00047"
"4.92000","0.41022","0.00040"
"4.92600","0.41069","0.00031"
"4.93200","0.41123","0.00021"
"4.93800","0.41171","0.00003"
"4.94400","0.41219","-0.00004"
"4.95000","0.41267","0.00002"
"4.95600","0.41321","0.00014"
"4.96200","0.41368","0.00033"
"4.96800","0.41416","0.00052"
"4.97400","0.41470","0.00065"
"4.98000","0.41518","0.00069"
"4.98600","0.41572","0.00055"
"4.99200","0.41619","0.00036"
"4.99800","0.41673","0.00023"
"5.00400","0.41721","0.00014"
"5.01000","0.41775","0.00001"
"5.01600","0.41823","-0.00009"
"5.02200","0.41877","-0.00007"
"5.02800","0.41924","-0.00001"
"5.03400","0.41972","0.00002"
"5.04000","0.42026","0.00002"
"5.04600","0.42074","0.00005"
"5.05200","0.42122","0.00002"
"5.05800","0.42170","-0.00005"
"5.06400","0.42223","-0.00004"
"5.07000","0.42271","0.00000"
"5.07600","0.42325","0.00005"
"5.08200","0.42373","0.00010"
"5.08800","0.42421","0.00005"
"5.09400","0.42469","-0.00002"
"5.10000","0.42516","0.00000"
"5.10600","0.42570","0.00004"
"5.11200","0.42618","0.00016"
"5.11800","0.42666","0.00034"
"5.12400","0.42720","0.00040"
"5.13000","0.42767","0.00044"
"5.13600","0.42821","0.00044"
"5.14200","0.42869","0.00040"
"5.14800","0.42917","0.00039"
"5.15400","0.42971","0.00038"
"5.16000","0.43019","0.00024"
"5.16600","0.43066","0.00005"
"5.17200","0.43120","-0.00005"
"5.17800","0.43168","-0.00006"
"5.18400","0.43216","0.00001"
"5.19000","0.43264","0.00010"
"5.19600","0.43312","0.00024"
"5.20200","0.43359","0.00034"
"5.20800","0.43413","0.00043"
"5.21400","0.43461","0.00048"
"5.22000","0.43509","0.00045"
"5.22600","0.43563","0.00043"
"5.23200","0.43610","0.00044"
"5.23800","0.43658","0.00047"
"5.24400","0.43712","0.00035"
"5.25000","0.43760","0.00015"
"5.25600","0.43808","0.00004"
"5.26200","0.43862","0.00010"
"5.26800","0.43909","0.00016"
"5.27400","0.43963","0.00019"
"5.28000","0.44011","0.00019"
"5.28600","0.44065","0.00016"
"5.29200","0.44119","0.00021"
"5.29800","0.44173","0.00030"
"5.30400","0.44220","0.00041"
"5.31000","0.44274","0.00042"
"5.31600","0.44322","0.00038"
"5.32200","0.44370","0.00028"
"5.32800","0.44424","0.00023"
"5.33400","0.44471","0.00020"
"5.34000","0.44525","0.00026"
"5.34600","0.44573","0.00034"
"5.35200","0.44621","0.00036"
"5.35800","0.44675","0.00023"
"5.36400","0.44723","0.00007"
"5.37000","0.44770","-0.00002"
"5.37600","0.44824","-0.00006"
"5.38200","0.44872","-0.00006"
"5.38800","0.44926","0.00003"
"5.39400","0.44974","0.00013"
"5.40000","0.45022","0.00008"
"5.40600","0.45075","0.00008"
"5.41200","0.45123","0.00015"
"5.41800","0.45171","0.00024"
"5.42400","0.45225","0.00026"
"5.43000","0.45279","0.00016"
"5.43600","0.45326","0.00004"
"5.44200","0.45380","-0.00004"
"5.44800","0.45428","-0.00002"
"5.45400","0.45482","0.00009"
"5.46000","0.45530","0.00024"
"5.46600","0.45584","0.00026"
"5.47200","0.45631","0.00032"
"5.47800","0.45679","0.00033"
"5.48400","0.45727","0.00023"
"5.49000","0.45775","0.00022"
"5.49600","0.45823","0.00034"
"5.50200","0.45871","0.00045"
"5.50800","0.45924","0.00043"
"5.51400","0.45972","0.00042"
"5.52000","0.46020","0.00033"
"5.52600","0.46074","0.00027"
"5.53200","0.46122","0.00028"
"5.53800","0.46169","0.00033"
"5.54400","0.46223","0.00033"
"5.55000","0.46271","0.00029"
"5.55600","0.46325","0.00026"
"5.56200","0.46373","0.00030"
"5.56800","0.46427","0.00045"
"5.57400","0.46474","0.00064"
"5.58000","0.46528","0.00078"
"5.58600","0.46576","0.00091"
"5.59200","0.46630","0.00101"
"5.59800","0.46678","0.00104"
"5.60400","0.46726","0.00091"
"5.61000","0.46779","0.00066"
"5.61600","0.46827","0.00048"
"5.62200","0.46875","0.00039"
"5.62800","0.46923","0.00044"
"5.63400","0.46971","0.00050"
"5.64000","0.47018","0.00050"
"5.64600","0.47072","0.00042"
"5.65200","0.47120","0.00045"
"5.65800","0.47168","0.00044"
"5.66400","0.47216","0.00038"
"5.67000","0.47270","0.00036"
"5.67600","0.47317","0.00035"
"5.68200","0.47365","0.00029"
"5.68800","0.47419","0.00018"
"5.69400","0.47467","0.00019"
"5.70000","0.47515","0.00019"
"5.70600","0.47569","0.00026"
"5.71200","0.47616","0.00029"
"5.71800","0.47664","0.00028"
"5.72400","0.47718","0.00032"
"5.73000","0.47766","0.00048"
"5.73600","0.47814","0.00063"
"5.74200","0.47868","0.00070"
"5.74800","0.47915","0.00065"
"5.75400","0.47963","0.00052"
"5.76000","0.48017","0.00042"
"5.76600","0.48065","0.00033"
"5.77200","0.48113","0.00032"
"5.77800","0.48166","0.00043"
"5.78400","0.48214","0.00057"
"5.79000","0.48262","0.00060"
"5.79600","0.48316","0.00061"
"5.80200","0.48364","0.00060"
"5.80800","0.48418","0.00056"
"5.81400","0.48465","0.00051"
"5.82000","0.48513","0.00049"
"5.82600","0.48567","0.00046"
"5.83200","0.48615","0.00041"
"5.83800","0.48669","0.00044"
"5.84400","0.48717","0.00049"
"5.85000","0.48770","0.00054"
"5.85600","0.48818","0.00055"
"5.86200","0.48866","0.00049"
"5.86800","0.48920","0.00032"
"5.87400","0.48968","0.00009"
"5.88000","0.49021","0.00004"
"5.88600","0.49069","0.00006"
"5.89200","0.49123","0.00002"
"5.89800","0.49171","-0.00001"
"5.90400","0.49219","0.00010"
"5.91000","0.49273","0.00030"
"5.91600","0.49320","0.00041"
"5.92200","0.49368","0.00048"
"5.92800","0.49422","0.00053"
"5.93400","0.49470","0.00052"
"5.94000","0.49524","0.00036"
"5.94600","0.49572","0.00025"
"5.95200","0.49625","0.00011"
"5.95800","0.49673","-0.00008"
"5.96400","0.49721","-0.00018"
"5.97000","0.49775","-0.00025"
"5.97600","0.49823","-0.00027"
"5.98200","0.49870","-0.00035"
"5.98800","0.49924","-0.00041"
"5.99400","0.49972","-0.00033"
"6.00000","0.50020","-0.00026"
"6.00600","0.50074","-0.00024"
"6.01200","0.50122","-0.00012"
"6.01800","0.50175","-0.00003"
"6.02400","0.50223","0.00005"
"6.03000","0.50271","0.00007"
"6.03600","0.50319","0.00006"
"6.04200","0.50373","0.00010"
"6.04800","0.50421","0.00013"
"6.05400","0.50468","0.00019"
"6.06000","0.50522","0.00030"
"6.06600","0.50570","0.00037"
"6.07200","0.50618","0.00038"
"6.07800","0.50672","0.00039"
"6.08400","0.50719","0.00042"
"6.09000","0.50773","0.00041"
"6.09600","0.50821","0.00043"
"6.10200","0.50869","0.00030"
"6.10800","0.50923","0.00014"
"6.11400","0.50971","0.00017"
"6.12000","0.51018","0.00025"
"6.12600","0.51072","0.00034"
"6.13200","0.51120","0.00046"
"6.13800","0.51168","0.00043"
"6.14400","0.51222","0.00041"
"6.15000","0.51270","0.00048"
"6.15600","0.51323","0.00044"
"6.16200","0.51371","0.00046"
"6.16800","0.51419","0.00058"
"6.17400","0.51473","0.00066"
"6.18000","0.51521","0.00066"
"6.18600","0.51568","0.00068"
"6.19200","0.51622","0.00078"
"6.19800","0.51670","0.00085"
"6.20400","0.51718","0.00093"
"6.21000","0.51772","0.00098"
"6.21600","0.51820","0.00089"
"6.22200","0.51873","0.00071"
"6.22800","0.51921","0.00060"
"6.23400","0.51969","0.00049"
"6.24000","0.52023","0.00031"
"6.24600","0.52071","0.00022"
"6.25200","0.52119","0.00021"
"6.25800","0.52172","0.00020"
"6.26400","0.52220","0.00020"
"6.27000","0.52268","0.00020"
"6.27600","0.52316","0.00029"
"6.28200","0.52370","0.00041"
"6.28800","0.52417","0.00052"
"6.29400","0.52465","0.00060"
"6.30000","0.52519","0.00061"
"6.30600","0.52567","0.00054"
"6.31200","0.52615","0.00047"
"6.31800","0.52669","0.00036"
"6.32400","0.52716","0.00026"
"6.33000","0.52764","0.00019"
"6.33600","0.52812","0.00020"
"6.34200","0.52866","0.00018"
"6.34800","0.52914","0.00016"
"6.35400","0.52962","0.00021"
"6.36000","0.53015","0.00033"
"6.36600","0.53063","0.00028"
"6.37200","0.53117","0.00015"
"6.37800","0.53165","0.00004"
"6.38400","0.53219","0.00005"
"6.39000","0.53266","0.00011"
"6.39600","0.53314","0.00017"
"6.40200","0.53368","0.00026"
"6.40800","0.53416","0.00023"
"6.41400","0.53470","0.00022"
"6.42000","0.53518","0.00020"
"6.42600","0.53571","0.00018"
"6.43200","0.53619","0.00023"
"6.43800","0.53673","0.00027"
"6.44400","0.53721","0.00035"
"6.45000","0.53775","0.00033"
"6.45600","0.53823","0.00028"
"6.46200","0.53876","0.00027"
"6.46800","0.53924","0.00029"
"6.47400","0.53972","0.00031"
"6.48000","0.54026","0.00036"
"6.48600","0.54074","0.00049"
"6.49200","0.54121","0.00054"
"6.49800","0.54175","0.00048"
"6.50400","0.54223","0.00048"
"6.51000","0.54277","0.00053"
"6.51600","0.54325","0.00066"
"6.52200","0.54379","0.00072"
"6.52800","0.54426","0.00077"
"6.53400","0.54474","0.00065"
"6.54000","0.54522","0.00043"
"6.54600","0.54576","0.00030"
"6.55200","0.54624","0.00026"
"6.55800","0.54672","0.00027"
"6.56400","0.54725","0.00032"
"6.57000","0.54773","0.00035"
"6.57600","0.54827","0.00028"
"6.58200","0.54875","0.00013"
"6.58800","0.54929","0.00009"
"6.59400","0.54976","0.00019"
"6.60000","0.55030","0.00032"
"6.60600","0.55078","0.00044"
"6.61200","0.55126","0.00047"
"6.61800","0.55180","0.00041"
"6.62400","0.55228","0.00032"
"6.63000","0.55275","0.00016"
"6.63600","0.55323","0.00015"
"6.64200","0.55377","0.00029"
"6.64800","0.55425","0.00050"
"6.65400","0.55473","0.00060"
"6.66000","0.55521","0.00059"
"6.66600","0.55574","0.00058"
"6.67200","0.55622","0.00049"
"6.67800","0.55670","0.00044"
"6.68400","0.55724","0.00036"
"6.69000","0.55772","0.00030"
"6.69600","0.55820","0.00030"
"6.70200","0.55867","0.00030"
"6.70800","0.55921","0.00024"
"6.71400","0.55969","0.00030"
"6.72000","0.56023","0.00047"
"6.72600","0.56071","0.00063"
"6.73200","0.56124","0.00078"
"6.73800","0.56172","0.00073"
"6.74400","0.56226","0.00060"
"6.75000","0.56274","0.00050"
"6.75600","0.56322","0.00038"
"6.76200","0.56370","0.00028"
"6.76800","0.56423","0.00026"
"6.77400","0.56471","0.00025"
"6.78000","0.56519","0.00020"
"6.78600","0.56567","0.00028"
"6.79200","0.56621","0.00040"
"6.79800","0.56669","0.00056"
"6.80400","0.56722","0.00071"
"6.81000","0.56770","0.00089"
"6.81600","0.56818","0.00091"
"6.82200","0.56872","0.00081"
"6.82800","0.56920","0.00073"
"6.83400","0.56967","0.00058"
"6.84000","0.57021","0.00054"
"6.84600","0.57069","0.00059"
"6.85200","0.57117","0.00064"
"6.85800","0.57171","0.00073"
"6.86400","0.57219","0.00068"
"6.87000","0.57272","0.00062"
"6.87600","0.57320","0.00062"
"6.88200","0.57374","0.00060"
"6.88800","0.57422","0.00050"
"6.89400","0.57470","0.00033"
"6.90000","0.57524","0.00023"
"6.90600","0.57571","0.00019"
"6.91200","0.57619","0.00023"
"6.91800","0.57673","0.00034"
"6.92400","0.57721","0.00044"
"6.93000","0.57769","0.00046"
"6.93600","0.57816","0.00037"
"6.94200","0.57864","0.00036"
"6.94800","0.57918","0.00036"
"6.95400","0.57966","0.00038"
"6.96000","0.58014","0.00040"
"6.96600","0.58068","0.00036"
"6.97200","0.58115","0.00028"
"6.97800","0.58163","0.00028"
"6.98400","0.58217","0.00036"
"6.99000","0.58271","0.00034"
"6.99600","0.58319","0.00034"
"7.00200","0.58373","0.00026"
"7.00800","0.58420","0.00015"
"7.01400","0.58474","0.00003"
"7.02000","0.58522","0.00002"
"7.02600","0.58576","0.00012"
"7.03200","0.58624","0.00029"
"7.03800","0.58677","0.00039"
"7.04400","0.58725","0.00038"
"7.05000","0.58779","0.00039"
"7.05600","0.58827","0.00040"
"7.06200","0.58875","0.00047"
"7.06800","0.58929","0.00052"
"7.07400","0.58976","0.00055"
"7.08000","0.59024","0.00061"
"7.08600","0.59072","0.00065"
"7.09200","0.59120","0.00057"
"7.09800","0.59168","0.00048"
"7.10400","0.59222","0.00044"
"7.11000","0.59269","0.00053"
"7.11600","0.59317","0.00063"
"7.12200","0.59371","0.00067"
"7.12800","0.59419","0.00060"
"7.13400","0.59473","0.00058"
"7.14000","0.59520","0.00058"
"7.14600","0.59574","0.00058"
"7.15200","0.59622","0.00067"
"7.15800","0.59676","0.00082"
"7.16400","0.59724","0.00087"
"7.17000","0.59772","0.00089"
"7.17600","0.59825","0.00087"
"7.18200","0.59873","0.00083"
"7.18800","0.59921","0.00078"
"7.19400","0.59975","0.00083"
"7.20000","0.60023","0.00081"
"7.20600","0.60071","0.00062"
"7.21200","0.60124","0.00048"
"7.21800","0.60172","0.00046"
"7.22400","0.60220","0.00055"
"7.23000","0.60274","0.00062"
"7.23600","0.60322","0.00067"
"7.24200","0.60369","0.00076"
"7.24800","0.60423","0.00073"
"7.25400","0.60471","0.00062"
"7.26000","0.60519","0.00064"
"7.26600","0.60567","0.00075"
"7.27200","0.60621","0.00076"
"7.27800","0.60668","0.00074"
"7.28400","0.60722","0.00061"
"7.29000","0.60770","0.00040"
"7.29600","0.60818","0.00015"
"7.30200","0.60872","0.00005"
"7.30800","0.60920","0.00012"
"7.31400","0.60973","0.00024"
"7.32000","0.61021","0.00035"
"7.32600","0.61069","0.00044"
"7.33200","0.61117","0.00047"
"7.33800","0.61171","0.00037"
"7.34400","0.61219","0.00021"
"7.35000","0.61266","0.00011"
"7.35600","0.61320","0.00008"
"7.36200","0.61368","0.00010"
"7.36800","0.61416","0.00021"
"7.37400","0.61470","0.00034"
"7.38000","0.61517","0.00032"
"7.38600","0.61565","0.00032"
"7.39200","0.61613","0.00044"
"7.39800","0.61667","0.00062"
"7.40400","0.61715","0.00069"
"7.41000","0.61763","0.00073"
"7.41600","0.61816","0.00075"
"7.42200","0.61864","0.00086"
"7.42800","0.61918","0.00087"
"7.43400","0.61966","0.00081"
"7.44000","0.62020","0.00071"
"7.44600","0.62068","0.00067"
"7.45200","0.62121","0.00061"
"7.45800","0.62169","0.00061"
"7.46400","0.62223","0.00060"
"7.47000","0.62271","0.00060"
"7.47600","0.62319","0.00059"
"7.48200","0.62372","0.00063"
"7.48800","0.62420","0.00069"
"7.49400","0.62468","0.00075"
"7.50000","0.62522","0.00074"
"7.50600","0.62570","0.00072"
"7.51200","0.62618","0.00079"
"7.51800","0.62671","0.00090"
"7.52400","0.62719","0.00084"
"7.53000","0.62773","0.00067"
"7.53600","0.62821","0.00057"
"7.54200","0.62869","0.00048"
"7.54800","0.62923","0.00043"
"7.55400","0.62970","0.00048"
"7.56000","0.63018","0.00056"
"7.56600","0.63072","0.00058"
"7.57200","0.63120","0.00056"
"7.57800","0.63168","0.00062"
"7.58400","0.63221","0.00068"
"7.59000","0.63275","0.00068"
"7.59600","0.63323","0.00068"
"7.60200","0.63371","0.00068"
"7.60800","0.63425","0.00059"
"7.61400","0.63473","0.00051"
"7.62000","0.63526","0.00055"
"7.62600","0.63574","0.00066"
"7.63200","0.63622","0.00064"
"7.63800","0.63676","0.00058"
"7.64400","0.63724","0.00059"
"7.65000","0.63772","0.00050"
"7.65600","0.63825","0.00040"
"7.66200","0.63873","0.00029"
"7.66800","0.63927","0.00026"
"7.67400","0.63975","0.00024"
"7.68000","0.64029","0.00032"
"7.68600","0.64076","0.00042"
"7.69200","0.64124","0.00037"
"7.69800","0.64178","0.00028"
"7.70400","0.64226","0.00031"
"7.71000","0.64274","0.00034"
"7.71600","0.64322","0.00034"
"7.72200","0.64375","0.00036"
"7.72800","0.64423","0.00040"
"7.73400","0.64477","0.00040"
"7.74000","0.64525","0.00037"
"7.74600","0.64573","0.00042"
"7.75200","0.64621","0.00055"
"7.75800","0.64674","0.00056"
"7.76400","0.64722","0.00041"
"7.77000","0.64776","0.00026"
"7.77600","0.64824","0.00018"
"7.78200","0.64872","0.00023"
"7.78800","0.64925","0.00035"
"7.79400","0.64973","0.00040"
"7.80000","0.65021","0.00036"
"7.80600","0.65075","0.00020"
"7.81200","0.65123","0.00007"
"7.81800","0.65171","0.00006"
"7.82400","0.65218","0.00005"
"7.83000","0.65266","0.00002"
"7.83600","0.65320","0.00002"
"7.84200","0.65368","0.00003"
"7.84800","0.65416","0.00000"
"7.85400","0.65470","0.00013"
"7.86000","0.65517","0.00033"
"7.86600","0.65565","0.00049"
"7.87200","0.65619","0.00050"
"7.87800","0.65667","0.00044"
"7.88400","0.65721","0.00039"
"7.89000","0.65768","0.00034"
"7.89600","0.65816","0.00024"
"7.90200","0.65864","0.00014"
"7.90800","0.65918","0.00011"
"7.91400","0.65966","0.00023"
"7.92000","0.66020","0.00046"
"7.92600","0.66067","0.00063"
"7.93200","0.66115","0.00075"
"7.93800","0.66169","0.00067"
"7.94400","0.66217","0.00058"
"7.95000","0.66265","0.00044"
"7.95600","0.66319","0.00025"
"7.96200","0.66366","0.00020"
"7.96800","0.66414","0.00020"
"7.97400","0.66462","0.00025"
"7.98000","0.66510","0.00034"
"7.98600","0.66564","0.00035"
"7.99200","0.66612","0.00028"
"7.99800","0.66665","0.00014"
"8.00400","0.66713","0.00007"
"8.01000","0.66767","0.00011"
"8.01600","0.66821","0.00016"
"8.02200","0.66869","0.00018"
"8.02800","0.66922","0.00025"
"8.03400","0.66970","0.00019"
"8.04000","0.67024","0.00005"
"8.04600","0.67072","-0.00005"
"8.05200","0.67120","-0.00009"
"8.05800","0.67174","-0.00012"
"8.06400","0.67221","-0.00010"
"8.07000","0.67275","-0.00015"
"8.07600","0.67323","-0.00016"
"8.08200","0.67377","-0.00005"
"8.08800","0.67425","0.00007"
"8.09400","0.67472","0.00020"
"8.10000","0.67526","0.00023"
"8.10600","0.67574","0.00021"
"8.11200","0.67622","0.00015"
"8.11800","0.67676","0.00009"
"8.12400","0.67724","0.00011"
"8.13000","0.67771","0.00022"
"8.13600","0.67825","0.00018"
"8.14200","0.67873","0.00004"
"8.14800","0.67921","0.00001"
"8.15400","0.67975","-0.00001"
"8.16000","0.68023","0.00013"
"8.16600","0.68076","0.00035"
"8.17200","0.68124","0.00055"
"8.17800","0.68172","0.00066"
"8.18400","0.68226","0.00073"
"8.19000","0.68274","0.00071"
"8.19600","0.68322","0.00053"
"8.20200","0.68375","0.00022"
"8.20800","0.68423","-0.00001"
"8.21400","0.68471","-0.00008"
"8.22000","0.68525","0.00006"
"8.22600","0.68573","0.00020"
"8.23200","0.68620","0.00028"
"8.23800","0.68674","0.00028"
"8.24400","0.68722","0.00027"
"8.25000","0.68770","0.00032"
"8.25600","0.68824","0.00030"
"8.26200","0.68872","0.00023"
"8.26800","0.68919","0.00025"
"8.27400","0.68973","0.00025"
"8.28000","0.69021","0.00017"
"8.28600","0.69075","0.00011"
"8.29200","0.69123","0.00018"
"8.29800","0.69176","0.00024"
"8.30400","0.69224","0.00034"
"8.31000","0.69278","0.00041"
"8.31600","0.69326","0.00047"
"8.32200","0.69380","0.00052"
"8.32800","0.69428","0.00058"
"8.33400","0.69475","0.00068"
"8.34000","0.69529","0.00066"
"8.34600","0.69577","0.00058"
"8.35200","0.69625","0.00056"
"8.35800","0.69673","0.00072"
"8.36400","0.69721","0.00091"
"8.37000","0.69774","0.00096"
"8.37600","0.69822","0.00097"
"8.38200","0.69870","0.00084"
"8.38800","0.69918","0.00071"
"8.39400","0.69972","0.00062"
"8.40000","0.70020","0.00063"
"8.40600","0.70067","0.00060"
"8.41200","0.70115","0.00058"
"8.41800","0.70169","0.00048"
"8.42400","0.70217","0.00040"
"8.43000","0.70265","0.00020"
"8.43600","0.70318","0.00016"
"8.44200","0.70366","0.00028"
"8.44800","0.70420","0.00046"
"8.45400","0.70468","0.00049"
"8.46000","0.70522","0.00040"
"8.46600","0.70570","0.00024"
"8.47200","0.70617","0.00006"
"8.47800","0.70671","0.00002"
"8.48400","0.70719","0.00012"
"8.49000","0.70767","0.00025"
"8.49600","0.70815","0.00031"
"8.50200","0.70863","0.00032"
"8.50800","0.70916","0.00034"
"8.51400","0.70964","0.00042"
"8.52000","0.71012","0.00054"
"8.52600","0.71066","0.00061"
"8.53200","0.71114","0.00067"
"8.53800","0.71161","0.00066"
"8.54400","0.71215","0.00059"
"8.55000","0.71263","0.00061"
"8.55600","0.71317","0.00063"
"8.56200","0.71365","0.00064"
"8.56800","0.71419","0.00068"
"8.57400","0.71466","0.00060"
"8.58000","0.71520","0.00049"
"8.58600","0.71568","0.00042"
"8.59200","0.71622","0.00040"
"8.59800","0.71676","0.00048"
"8.60400","0.71724","0.00059"
"8.61000","0.71777","0.00061"
"8.61600","0.71825","0.00064"
"8.62200","0.71873","0.00058"
"8.62800","0.71927","0.00059"
"8.63400","0.71975","0.00063"
"8.64000","0.72022","0.00062"
"8.64600","0.72070","0.00056"
"8.65200","0.72124","0.00046"
"8.65800","0.72172","0.00031"
"8.66400","0.72220","0.00023"
"8.67000","0.72274","0.00028"
"8.67600","0.72321","0.00043"
"8.68200","0.72369","0.00055"
"8.68800","0.72423","0.00061"
"8.69400","0.72471","0.00061"
"8.70000","0.72519","0.00056"
"8.70600","0.72567","0.00046"
"8.71200","0.72620","0.00050"
"8.71800","0.72668","0.00071"
"8.72400","0.72722","0.00087"
"8.73000","0.72770","0.00093"
"8.73600","0.72824","0.00083"
"8.74200","0.72871","0.00064"
"8.74800","0.72925","0.00049"
"8.75400","0.72973","0.00032"
"8.76000","0.73027","0.00028"
"8.76600","0.73075","0.00030"
"8.77200","0.73123","0.00030"
"8.77800","0.73176","0.00032"
"8.78400","0.73224","0.00033"
"8.79000","0.73272","0.00045"
"8.79600","0.73326","0.00047"
"8.80200","0.73374","0.00049"
"8.80800","0.73422","0.00055"
"8.81400","0.73475","0.00062"
"8.82000","0.73523","0.00068"
"8.82600","0.73571","0.00074"
"8.83200","0.73625","0.00086"
"8.83800","0.73673","0.00089"
"8.84400","0.73720","0.00090"
"8.85000","0.73774","0.00075"
"8.85600","0.73822","0.00057"
"8.86200","0.73876","0.00050"
"8.86800","0.73924","0.00059"
"8.87400","0.73972","0.00074"
"8.88000","0.74025","0.00079"
"8.88600","0.74079","0.00070"
"8.89200","0.74127","0.00058"
"8.89800","0.74175","0.00041"
"8.90400","0.74229","0.00032"
"8.91000","0.74277","0.00035"
"8.91600","0.74324","0.00040"
