End date,"1/8/2017"
Specimen label,"20DT_UNK"
Maximum Load,"0.19153",N

Time,Extension,Load
(s),(mm),(N)
"4.80000","0.40017","0.00532"
"4.80600","0.40065","0.00532"
"4.81200","0.40113","0.00539"
"4.81800","0.40167","0.00548"
"4.82400","0.40214","0.00552"
"4.83000","0.40268","0.00546"
"4.83600","0.40316","0.00536"
"4.84200","0.40364","0.00529"
"4.84800","0.40418","0.00524"
"4.85400","0.40466","0.00526"
"4.86000","0.40519","0.00528"
"4.86600","0.40567","0.00525"
"4.87200","0.40621","0.00525"
"4.87800","0.40669","0.00529"
"4.88400","0.40723","0.00536"
"4.89000","0.40770","0.00544"
"4.89600","0.40824","0.00552"
"4.90200","0.40872","0.00556"
"4.90800","0.40926","0.00561"
"4.91400","0.40974","0.00567"
"4.92000","0.41022","0.00568"
"4.92600","0.41075","0.00571"
"4.93200","0.41123","0.00568"
"4.93800","0.41171","0.00554"
"4.94400","0.41219","0.00543"
"4.95000","0.41267","0.00537"
"4.95600","0.41315","0.00535"
"4.96200","0.41368","0.00530"
"4.96800","0.41416","0.00530"
"4.97400","0.41464","0.00532"
"4.98000","0.41518","0.00529"
"4.98600","0.41566","0.00529"
"4.99200","0.41614","0.00541"
"4.99800","0.41667","0.00557"
"5.00400","0.41715","0.00568"
"5.01000","0.41769","0.00572"
"5.01600","0.41817","0.00570"
"5.02200","0.41871","0.00557"
"5.02800","0.41918","0.00541"
"5.03400","0.41972","0.00533"
"5.04000","0.42020","0.00529"
"5.04600","0.42074","0.00525"
"5.05200","0.42122","0.00527"
"5.05800","0.42170","0.00532"
"5.06400","0.42223","0.00531"
"5.07000","0.42271","0.00529"
"5.07600","0.42319","0.00531"
"5.08200","0.42367","0.00537"
"5.08800","0.42421","0.00542"
"5.09400","0.42469","0.00545"
"5.10000","0.42516","0.00547"
"5.10600","0.42570","0.00544"
"5.11200","0.42618","0.00548"
"5.11800","0.42672","0.00555"
"5.12400","0.42720","0.00558"
"5.13000","0.42767","0.00555"
"5.13600","0.42821","0.00551"
"5.14200","0.42869","0.00543"
"5.14800","0.42917","0.00534"
"5.15400","0.42971","0.00531"
"5.16000","0.43019","0.00537"
"5.16600","0.43066","0.00544"
"5.17200","0.43120","0.00546"
"5.17800","0.43174","0.00550"
"5.18400","0.43222","0.00551"
"5.19000","0.43270","0.00551"
"5.19600","0.43323","0.00552"
"5.20200","0.43371","0.00553"
"5.20800","0.43419","0.00556"
"5.21400","0.43467","0.00559"
"5.22000","0.43515","0.00560"
"5.22600","0.43569","0.00559"
"5.23200","0.43616","0.00560"
"5.23800","0.43664","0.00565"
"5.24400","0.43718","0.00569"
"5.25000","0.43766","0.00575"
"5.25600","0.43814","0.00579"
"5.26200","0.43868","0.00577"
"5.26800","0.43915","0.00573"
"5.27400","0.43963","0.00568"
"5.28000","0.44011","0.00564"
"5.28600","0.44065","0.00559"
"5.29200","0.44113","0.00560"
"5.29800","0.44161","0.00559"
"5.30400","0.44214","0.00554"
"5.31000","0.44262","0.00549"
"5.31600","0.44310","0.00555"
"5.32200","0.44364","0.00560"
"5.32800","0.44418","0.00561"
"5.33400","0.44465","0.00564"
"5.34000","0.44519","0.00566"
"5.34600","0.44567","0.00565"
"5.35200","0.44615","0.00566"
"5.35800","0.44669","0.00567"
"5.36400","0.44717","0.00565"
"5.37000","0.44764","0.00567"
"5.37600","0.44818","0.00568"
"5.38200","0.44866","0.00568"
"5.38800","0.44920","0.00564"
"5.39400","0.44968","0.00565"
"5.40000","0.45022","0.00568"
"5.40600","0.45069","0.00569"
"5.41200","0.45117","0.00569"
"5.41800","0.45171","0.00572"
"5.42400","0.45219","0.00582"
"5.43000","0.45273","0.00592"
"5.43600","0.45320","0.00597"
"5.44200","0.45368","0.00603"
"5.44800","0.45422","0.00603"
"5.45400","0.45470","0.00600"
"5.46000","0.45524","0.00597"
"5.46600","0.45572","0.00597"
"5.47200","0.45625","0.00597"
"5.47800","0.45673","0.00602"
"5.48400","0.45727","0.00603"
"5.49000","0.45775","0.00597"
"5.49600","0.45823","0.00592"
"5.50200","0.45871","0.00596"
"5.50800","0.45918","0.00598"
"5.51400","0.45972","0.00598"
"5.52000","0.46020","0.00599"
"5.52600","0.46068","0.00601"
"5.53200","0.46116","0.00605"
"5.53800","0.46169","0.00607"
"5.54400","0.46217","0.00614"
"5.55000","0.46265","0.00617"
"5.55600","0.46319","0.00612"
"5.56200","0.46367","0.00608"
"5.56800","0.46421","0.00606"
"5.57400","0.46468","0.00605"
"5.58000","0.46516","0.00596"
"5.58600","0.46570","0.00585"
"5.59200","0.46618","0.00580"
"5.59800","0.46672","0.00578"
"5.60400","0.46720","0.00576"
"5.61000","0.46773","0.00581"
"5.61600","0.46821","0.00589"
"5.62200","0.46875","0.00590"
"5.62800","0.46923","0.00592"
"5.63400","0.46971","0.00596"
"5.64000","0.47018","0.00599"
"5.64600","0.47072","0.00599"
"5.65200","0.47120","0.00600"
"5.65800","0.47168","0.00598"
"5.66400","0.47222","0.00596"
"5.67000","0.47270","0.00593"
"5.67600","0.47317","0.00594"
"5.68200","0.47371","0.00597"
"5.68800","0.47419","0.00597"
"5.69400","0.47467","0.00599"
"5.70000","0.47521","0.00601"
"5.70600","0.47569","0.00598"
"5.71200","0.47616","0.00592"
"5.71800","0.47670","0.00590"
"5.72400","0.47718","0.00587"
"5.73000","0.47766","0.00586"
"5.73600","0.47820","0.00578"
"5.74200","0.47868","0.00574"
"5.74800","0.47921","0.00572"
"5.75400","0.47969","0.00570"
"5.76000","0.48023","0.00567"
"5.76600","0.48071","0.00567"
"5.77200","0.48119","0.00570"
"5.77800","0.48172","0.00578"
"5.78400","0.48220","0.00589"
"5.79000","0.48268","0.00598"
"5.79600","0.48316","0.00603"
"5.80200","0.48364","0.00607"
"5.80800","0.48418","0.00613"
"5.81400","0.48465","0.00616"
"5.82000","0.48513","0.00617"
"5.82600","0.48561","0.00618"
"5.83200","0.48615","0.00620"
"5.83800","0.48663","0.00627"
"5.84400","0.48711","0.00630"
"5.85000","0.48764","0.00628"
"5.85600","0.48812","0.00619"
"5.86200","0.48860","0.00613"
"5.86800","0.48914","0.00606"
"5.87400","0.48962","0.00603"
"5.88000","0.49015","0.00604"
"5.88600","0.49063","0.00608"
"5.89200","0.49117","0.00614"
"5.89800","0.49165","0.00622"
"5.90400","0.49219","0.00624"
"5.91000","0.49267","0.00628"
"5.91600","0.49320","0.00627"
"5.92200","0.49368","0.00623"
"5.92800","0.49416","0.00615"
"5.93400","0.49470","0.00609"
"5.94000","0.49518","0.00607"
"5.94600","0.49566","0.00612"
"5.95200","0.49613","0.00615"
"5.95800","0.49667","0.00615"
"5.96400","0.49715","0.00616"
"5.97000","0.49769","0.00616"
"5.97600","0.49817","0.00615"
"5.98200","0.49870","0.00622"
"5.98800","0.49918","0.00627"
"5.99400","0.49966","0.00626"
"6.00000","0.50020","0.00627"
"6.00600","0.50068","0.00627"
"6.01200","0.50122","0.00633"
"6.01800","0.50169","0.00642"
"6.02400","0.50223","0.00648"
"6.03000","0.50271","0.00652"
"6.03600","0.50325","0.00651"
"6.04200","0.50373","0.00651"
"6.04800","0.50421","0.00642"
"6.05400","0.50474","0.00632"
"6.06000","0.50522","0.00629"
"6.06600","0.50570","0.00628"
"6.07200","0.50624","0.00625"
"6.07800","0.50672","0.00625"
"6.08400","0.50719","0.00631"
"6.09000","0.50767","0.00635"
"6.09600","0.50821","0.00629"
"6.10200","0.50869","0.00623"
"6.10800","0.50917","0.00620"
"6.11400","0.50971","0.00623"
"6.12000","0.51018","0.00622"
"6.12600","0.51066","0.00620"
"6.13200","0.51120","0.00623"
"6.13800","0.51168","0.00625"
"6.14400","0.51216","0.00631"
"6.15000","0.51270","0.00643"
"6.15600","0.51317","0.00649"
"6.16200","0.51371","0.00647"
"6.16800","0.51419","0.00645"
"6.17400","0.51473","0.00644"
"6.18000","0.51521","0.00644"
"6.18600","0.51574","0.00640"
"6.19200","0.51622","0.00637"
"6.19800","0.51670","0.00640"
"6.20400","0.51724","0.00643"
"6.21000","0.51772","0.00653"
"6.21600","0.51820","0.00659"
"6.22200","0.51873","0.00658"
"6.22800","0.51921","0.00656"
"6.23400","0.51969","0.00656"
"6.24000","0.52023","0.00653"
"6.24600","0.52071","0.00653"
"6.25200","0.52119","0.00653"
"6.25800","0.52166","0.00654"
"6.26400","0.52214","0.00655"
"6.27000","0.52268","0.00653"
"6.27600","0.52316","0.00649"
"6.28200","0.52364","0.00645"
"6.28800","0.52417","0.00641"
"6.29400","0.52465","0.00646"
"6.30000","0.52513","0.00654"
"6.30600","0.52567","0.00657"
"6.31200","0.52615","0.00657"
"6.31800","0.52669","0.00659"
"6.32400","0.52716","0.00659"
"6.33000","0.52764","0.00654"
"6.33600","0.52818","0.00645"
"6.34200","0.52866","0.00637"
"6.34800","0.52914","0.00640"
"6.35400","0.52968","0.00646"
"6.36000","0.53015","0.00647"
"6.36600","0.53063","0.00648"
"6.37200","0.53117","0.00655"
"6.37800","0.53165","0.00662"
"6.38400","0.53213","0.00665"
"6.39000","0.53266","0.00667"
"6.39600","0.53314","0.00669"
"6.40200","0.53368","0.00668"
"6.40800","0.53416","0.00670"
"6.41400","0.53464","0.00678"
"6.42000","0.53518","0.00678"
"6.42600","0.53565","0.00680"
"6.43200","0.53613","0.00689"
"6.43800","0.53667","0.00693"
"6.44400","0.53715","0.00690"
"6.45000","0.53769","0.00684"
"6.45600","0.53817","0.00682"
"6.46200","0.53864","0.00684"
"6.46800","0.53918","0.00684"
"6.47400","0.53966","0.00681"
"6.48000","0.54020","0.00679"
"6.48600","0.54068","0.00680"
"6.49200","0.54116","0.00684"
"6.49800","0.54169","0.00685"
"6.50400","0.54217","0.00681"
"6.51000","0.54271","0.00678"
"6.51600","0.54319","0.00675"
"6.52200","0.54367","0.00675"
"6.52800","0.54420","0.00675"
"6.53400","0.54468","0.00683"
"6.54000","0.54522","0.00692"
"6.54600","0.54570","0.00691"
"6.55200","0.54618","0.00693"
"6.55800","0.54666","0.00694"
"6.56400","0.54719","0.00689"
"6.57000","0.54767","0.00685"
"6.57600","0.54815","0.00681"
"6.58200","0.54863","0.00683"
"6.58800","0.54917","0.00681"
"6.59400","0.54970","0.00689"
"6.60000","0.55018","0.00694"
"6.60600","0.55066","0.00699"
"6.61200","0.55120","0.00697"
"6.61800","0.55174","0.00691"
"6.62400","0.55222","0.00689"
"6.63000","0.55269","0.00690"
"6.63600","0.55323","0.00692"
"6.64200","0.55371","0.00696"
"6.64800","0.55425","0.00700"
"6.65400","0.55473","0.00702"
"6.66000","0.55521","0.00699"
"6.66600","0.55574","0.00697"
"6.67200","0.55622","0.00694"
"6.67800","0.55676","0.00693"
"6.68400","0.55724","0.00694"
"6.69000","0.55772","0.00697"
"6.69600","0.55825","0.00700"
"6.70200","0.55873","0.00705"
"6.70800","0.55921","0.00705"
"6.71400","0.55969","0.00712"
"6.72000","0.56017","0.00721"
"6.72600","0.56065","0.00721"
"6.73200","0.56118","0.00714"
"6.73800","0.56166","0.00705"
"6.74400","0.56214","0.00700"
"6.75000","0.56268","0.00700"
"6.75600","0.56316","0.00698"
"6.76200","0.56370","0.00695"
"6.76800","0.56417","0.00695"
"6.77400","0.56465","0.00692"
"6.78000","0.56519","0.00689"
"6.78600","0.56567","0.00684"
"6.79200","0.56615","0.00683"
"6.79800","0.56669","0.00687"
"6.80400","0.56716","0.00688"
"6.81000","0.56764","0.00692"
"6.81600","0.56818","0.00693"
"6.82200","0.56866","0.00691"
"6.82800","0.56920","0.00688"
"6.83400","0.56967","0.00689"
"6.84000","0.57015","0.00696"
"6.84600","0.57069","0.00705"
"6.85200","0.57117","0.00711"
"6.85800","0.57165","0.00711"
"6.86400","0.57213","0.00712"
"6.87000","0.57266","0.00708"
"6.87600","0.57314","0.00706"
"6.88200","0.57362","0.00704"
"6.88800","0.57410","0.00706"
"6.89400","0.57464","0.00712"
"6.90000","0.57512","0.00720"
"6.90600","0.57565","0.00730"
"6.91200","0.57613","0.00738"
"6.91800","0.57661","0.00737"
"6.92400","0.57715","0.00732"
"6.93000","0.57763","0.00728"
"6.93600","0.57816","0.00721"
"6.94200","0.57864","0.00715"
"6.94800","0.57918","0.00713"
"6.95400","0.57966","0.00717"
"6.96000","0.58020","0.00719"
"6.96600","0.58068","0.00718"
"6.97200","0.58121","0.00716"
"6.97800","0.58169","0.00708"
"6.98400","0.58217","0.00701"
"6.99000","0.58271","0.00698"
"6.99600","0.58319","0.00702"
"7.00200","0.58367","0.00702"
"7.00800","0.58414","0.00705"
"7.01400","0.58468","0.00716"
"7.02000","0.58516","0.00721"
"7.02600","0.58570","0.00721"
"7.03200","0.58618","0.00719"
"7.03800","0.58665","0.00721"
"7.04400","0.58719","0.00731"
"7.05000","0.58767","0.00742"
"7.05600","0.58821","0.00758"
"7.06200","0.58869","0.00767"
"7.06800","0.58923","0.00770"
"7.07400","0.58970","0.00772"
"7.08000","0.59024","0.00773"
"7.08600","0.59072","0.00763"
"7.09200","0.59120","0.00755"
"7.09800","0.59174","0.00761"
"7.10400","0.59222","0.00764"
"7.11000","0.59269","0.00774"
"7.11600","0.59317","0.00771"
"7.12200","0.59371","0.00757"
"7.12800","0.59419","0.00743"
"7.13400","0.59467","0.00731"
"7.14000","0.59520","0.00718"
"7.14600","0.59568","0.00710"
"7.15200","0.59616","0.00705"
"7.15800","0.59670","0.00709"
"7.16400","0.59718","0.00715"
"7.17000","0.59772","0.00719"
"7.17600","0.59819","0.00723"
"7.18200","0.59873","0.00732"
"7.18800","0.59921","0.00736"
"7.19400","0.59969","0.00746"
"7.20000","0.60023","0.00751"
"7.20600","0.60071","0.00754"
"7.21200","0.60118","0.00752"
"7.21800","0.60166","0.00746"
"7.22400","0.60220","0.00737"
"7.23000","0.60268","0.00731"
"7.23600","0.60322","0.00723"
"7.24200","0.60369","0.00722"
"7.24800","0.60417","0.00727"
"7.25400","0.60465","0.00734"
"7.26000","0.60519","0.00745"
"7.26600","0.60567","0.00745"
"7.27200","0.60615","0.00736"
"7.27800","0.60662","0.00725"
"7.28400","0.60716","0.00718"
"7.29000","0.60764","0.00716"
"7.29600","0.60818","0.00714"
"7.30200","0.60866","0.00710"
"7.30800","0.60914","0.00714"
"7.31400","0.60967","0.00717"
"7.32000","0.61015","0.00717"
"7.32600","0.61063","0.00722"
"7.33200","0.61117","0.00730"
"7.33800","0.61165","0.00733"
"7.34400","0.61219","0.00732"
"7.35000","0.61266","0.00741"
"7.35600","0.61314","0.00749"
"7.36200","0.61362","0.00754"
"7.36800","0.61416","0.00761"
"7.37400","0.61464","0.00770"
"7.38000","0.61511","0.00776"
"7.38600","0.61565","0.00778"
"7.39200","0.61613","0.00780"
"7.39800","0.61661","0.00785"
"7.40400","0.61709","0.00782"
"7.41000","0.61763","0.00777"
"7.41600","0.61810","0.00783"
"7.42200","0.61858","0.00788"
"7.42800","0.61906","0.00787"
"7.43400","0.61960","0.00779"
"7.44000","0.62008","0.00774"
"7.44600","0.62056","0.00769"
"7.45200","0.62109","0.00762"
"7.45800","0.62163","0.00754"
"7.46400","0.62211","0.00752"
"7.47000","0.62265","0.00758"
"7.47600","0.62313","0.00767"
"7.48200","0.62366","0.00780"
"7.48800","0.62414","0.00785"
"7.49400","0.62468","0.00784"
"7.50000","0.62516","0.00780"
"7.50600","0.62570","0.00781"
"7.51200","0.62618","0.00787"
"7.51800","0.62665","0.00790"
"7.52400","0.62719","0.00794"
"7.53000","0.62767","0.00801"
"7.53600","0.62815","0.00795"
"7.54200","0.62869","0.00791"
"7.54800","0.62917","0.00794"
"7.55400","0.62964","0.00795"
"7.56000","0.63018","0.00791"
"7.56600","0.63066","0.00780"
"7.57200","0.63114","0.00772"
"7.57800","0.63168","0.00762"
"7.58400","0.63215","0.00753"
"7.59000","0.63269","0.00751"
"7.59600","0.63317","0.00760"
"7.60200","0.63371","0.00764"
"7.60800","0.63419","0.00766"
"7.61400","0.63473","0.00768"
"7.62000","0.63520","0.00767"
"7.62600","0.63574","0.00768"
"7.63200","0.63622","0.00768"
"7.63800","0.63676","0.00768"
"7.64400","0.63724","0.00771"
"7.65000","0.63772","0.00771"
"7.65600","0.63819","0.00773"
"7.66200","0.63873","0.00771"
"7.66800","0.63921","0.00774"
"7.67400","0.63969","0.00780"
"7.68000","0.64017","0.00785"
"7.68600","0.64064","0.00784"
"7.69200","0.64118","0.00787"
"7.69800","0.64166","0.00793"
"7.70400","0.64214","0.00794"
"7.71000","0.64268","0.00795"
"7.71600","0.64316","0.00794"
"7.72200","0.64369","0.00791"
"7.72800","0.64417","0.00787"
"7.73400","0.64465","0.00787"
"7.74000","0.64519","0.00788"
"7.74600","0.64567","0.00788"
"7.75200","0.64615","0.00782"
"7.75800","0.64668","0.00789"
"7.76400","0.64716","0.00806"
"7.77000","0.64770","0.00820"
"7.77600","0.64818","0.00831"
"7.78200","0.64872","0.00836"
"7.78800","0.64919","0.00835"
"7.79400","0.64967","0.00831"
"7.80000","0.65015","0.00826"
"7.80600","0.65069","0.00822"
"7.81200","0.65117","0.00824"
"7.81800","0.65165","0.00822"
"7.82400","0.65212","0.00820"
"7.83000","0.65266","0.00826"
"7.83600","0.65314","0.00827"
"7.84200","0.65362","0.00834"
"7.84800","0.65410","0.00847"
"7.85400","0.65464","0.00848"
"7.86000","0.65511","0.00837"
"7.86600","0.65565","0.00825"
"7.87200","0.65613","0.00810"
"7.87800","0.65661","0.00800"
"7.88400","0.65715","0.00793"
"7.89000","0.65763","0.00797"
"7.89600","0.65816","0.00808"
"7.90200","0.65864","0.00809"
"7.90800","0.65918","0.00816"
"7.91400","0.65966","0.00826"
"7.92000","0.66020","0.00834"
"7.92600","0.66067","0.00842"
"7.93200","0.66115","0.00844"
"7.93800","0.66169","0.00834"
"7.94400","0.66217","0.00823"
"7.95000","0.66265","0.00817"
"7.95600","0.66313","0.00817"
"7.96200","0.66366","0.00821"
"7.96800","0.66414","0.00820"
"7.97400","0.66462","0.00814"
"7.98000","0.66510","0.00812"
"7.98600","0.66564","0.00801"
"7.99200","0.66612","0.00792"
"7.99800","0.66659","0.00793"
"8.00400","0.66713","0.00797"
"8.01000","0.66761","0.00803"
"8.01600","0.66815","0.00812"
"8.02200","0.66863","0.00834"
"8.02800","0.66916","0.00856"
"8.03400","0.66964","0.00864"
"8.04000","0.67018","0.00868"
"8.04600","0.67066","0.00870"
"8.05200","0.67120","0.00868"
"8.05800","0.67168","0.00863"
"8.06400","0.67221","0.00861"
"8.07000","0.67269","0.00853"
"8.07600","0.67317","0.00857"
"8.08200","0.67371","0.00867"
"8.08800","0.67419","0.00874"
"8.09400","0.67467","0.00874"
"8.10000","0.67514","0.00864"
"8.10600","0.67568","0.00854"
"8.11200","0.67616","0.00849"
"8.11800","0.67670","0.00845"
"8.12400","0.67718","0.00836"
"8.13000","0.67765","0.00830"
"8.13600","0.67819","0.00825"
"8.14200","0.67867","0.00829"
"8.14800","0.67921","0.00842"
"8.15400","0.67969","0.00846"
"8.16000","0.68017","0.00847"
"8.16600","0.68070","0.00845"
"8.17200","0.68118","0.00837"
"8.17800","0.68172","0.00827"
"8.18400","0.68220","0.00818"
"8.19000","0.68274","0.00814"
"8.19600","0.68322","0.00818"
"8.20200","0.68375","0.00827"
"8.20800","0.68423","0.00838"
"8.21400","0.68471","0.00851"
"8.22000","0.68525","0.00860"
"8.22600","0.68573","0.00862"
"8.23200","0.68620","0.00867"
"8.23800","0.68668","0.00861"
"8.24400","0.68716","0.00856"
"8.25000","0.68770","0.00847"
"8.25600","0.68818","0.00840"
"8.26200","0.68872","0.00836"
"8.26800","0.68919","0.00839"
"8.27400","0.68967","0.00843"
"8.28000","0.69021","0.00850"
"8.28600","0.69069","0.00852"
"8.29200","0.69117","0.00854"
"8.29800","0.69171","0.00852"
"8.30400","0.69218","0.00851"
"8.31000","0.69266","0.00854"
"8.31600","0.69320","0.00860"
"8.32200","0.69368","0.00863"
"8.32800","0.69422","0.00871"
"8.33400","0.69469","0.00875"
"8.34000","0.69523","0.00877"
"8.34600","0.69571","0.00880"
"8.35200","0.69625","0.00883"
"8.35800","0.69673","0.00885"
"8.36400","0.69721","0.00883"
"8.37000","0.69774","0.00884"
"8.37600","0.69822","0.00880"
"8.38200","0.69870","0.00879"
"8.38800","0.69918","0.00881"
"8.39400","0.69966","0.00888"
"8.40000","0.70014","0.00893"
"8.40600","0.70067","0.00895"
"8.41200","0.70115","0.00896"
"8.41800","0.70163","0.00898"
"8.42400","0.70217","0.00907"
"8.43000","0.70265","0.00926"
"8.43600","0.70312","0.00929"
"8.44200","0.70360","0.00927"
"8.44800","0.70414","0.00930"
"8.45400","0.70462","0.00928"
"8.46000","0.70516","0.00919"
"8.46600","0.70564","0.00921"
"8.47200","0.70617","0.00923"
"8.47800","0.70665","0.00922"
"8.48400","0.70719","0.00915"
"8.49000","0.70767","0.00910"
"8.49600","0.70815","0.00913"
"8.50200","0.70869","0.00917"
"8.50800","0.70916","0.00920"
"8.51400","0.70964","0.00928"
"8.52000","0.71012","0.00930"
"8.52600","0.71066","0.00928"
"8.53200","0.71114","0.00926"
"8.53800","0.71161","0.00918"
"8.54400","0.71215","0.00919"
"8.55000","0.71263","0.00918"
"8.55600","0.71311","0.00922"
"8.56200","0.71365","0.00929"
"8.56800","0.71413","0.00924"
"8.57400","0.71466","0.00916"
"8.58000","0.71514","0.00906"
"8.58600","0.71562","0.00895"
"8.59200","0.71616","0.00888"
"8.59800","0.71664","0.00902"
"8.60400","0.71718","0.00919"
"8.61000","0.71765","0.00926"
"8.61600","0.71819","0.00927"
"8.62200","0.71867","0.00921"
"8.62800","0.71921","0.00915"
"8.63400","0.71969","0.00903"
"8.64000","0.72022","0.00897"
"8.64600","0.72070","0.00893"
"8.65200","0.72124","0.00892"
"8.65800","0.72172","0.00890"
"8.66400","0.72220","0.00890"
"8.67000","0.72274","0.00888"
"8.67600","0.72321","0.00891"
"8.68200","0.72369","0.00894"
"8.68800","0.72423","0.00889"
"8.69400","0.72471","0.00889"
"8.70000","0.72519","0.00893"
"8.70600","0.72567","0.00896"
"8.71200","0.72620","0.00899"
"8.71800","0.72668","0.00914"
"8.72400","0.72716","0.00925"
"8.73000","0.72764","0.00929"
"8.73600","0.72818","0.00929"
"8.74200","0.72866","0.00923"
"8.74800","0.72919","0.00929"
"8.75400","0.72967","0.00930"
"8.76000","0.73021","0.00928"
"8.76600","0.73069","0.00925"
"8.77200","0.73123","0.00926"
"8.77800","0.73170","0.00931"
"8.78400","0.73224","0.00929"
"8.79000","0.73272","0.00928"
"8.79600","0.73320","0.00924"
"8.80200","0.73374","0.00914"
"8.80800","0.73422","0.00906"
"8.81400","0.73475","0.00906"
"8.82000","0.73523","0.00912"
"8.82600","0.73571","0.00905"
"8.83200","0.73619","0.00884"
"8.83800","0.73673","0.00860"
"8.84400","0.73720","0.00848"
"8.85000","0.73768","0.00840"
"8.85600","0.73822","0.00838"
"8.86200","0.73870","0.00836"
"8.86800","0.73918","0.00838"
"8.87400","0.73972","0.00841"
"8.88000","0.74019","0.00836"
"8.88600","0.74073","0.00830"
"8.89200","0.74121","0.00843"
"8.89800","0.74169","0.00862"
"8.90400","0.74223","0.00871"
"8.91000","0.74271","0.00877"
"8.91600","0.74324","0.00892"
"8.92200","0.74372","0.00897"
"8.92800","0.74420","0.00902"
"8.93400","0.74468","0.00910"
"8.94000","0.74516","0.00905"
"8.94600","0.74570","0.00889"
"8.95200","0.74617","0.00872"
"8.95800","0.74665","0.00855"
"8.96400","0.74713","0.00846"
