End date,"1/21/2017"
Specimen label,"19DT_NT"
Maximum Load,"0.07495",N

Time,Extension,Load
(s),(mm),(N)
"59.38800","4.94914","0.01019"
"59.39400","4.94962","0.01025"
"59.40000","4.95015","0.01036"
"59.40600","4.95063","0.01037"
"59.41200","4.95117","0.01042"
"59.41800","4.95165","0.01046"
"59.42400","4.95219","0.01059"
"59.43000","4.95267","0.01073"
"59.43600","4.95314","0.01085"
"59.44200","4.95368","0.01088"
"59.44800","4.95416","0.01088"
"59.45400","4.95470","0.01091"
"59.46000","4.95518","0.01103"
"59.46600","4.95566","0.01112"
"59.47200","4.95619","0.01107"
"59.47800","4.95667","0.01105"
"59.48400","4.95715","0.01108"
"59.49000","4.95769","0.01103"
"59.49600","4.95817","0.01097"
"59.50200","4.95864","0.01088"
"59.50800","4.95918","0.01078"
"59.51400","4.95966","0.01074"
"59.52000","4.96020","0.01060"
"59.52600","4.96068","0.01044"
"59.53200","4.96122","0.01040"
"59.53800","4.96169","0.01043"
"59.54400","4.96223","0.01057"
"59.55000","4.96271","0.01074"
"59.55600","4.96325","0.01095"
"59.56200","4.96373","0.01109"
"59.56800","4.96421","0.01120"
"59.57400","4.96474","0.01117"
"59.58000","4.96522","0.01103"
"59.58600","4.96570","0.01090"
"59.59200","4.96624","0.01087"
"59.59800","4.96672","0.01088"
"59.60400","4.96720","0.01102"
"59.61000","4.96773","0.01119"
"59.61600","4.96821","0.01124"
"59.62200","4.96875","0.01113"
"59.62800","4.96923","0.01103"
"59.63400","4.96971","0.01087"
"59.64000","4.97018","0.01082"
"59.64600","4.97072","0.01082"
"59.65200","4.97120","0.01080"
"59.65800","4.97168","0.01070"
"59.66400","4.97216","0.01067"
"59.67000","4.97269","0.01067"
"59.67600","4.97317","0.01072"
"59.68200","4.97365","0.01067"
"59.68800","4.97419","0.01051"
"59.69400","4.97467","0.01038"
"59.70000","4.97521","0.01024"
"59.70600","4.97568","0.01016"
"59.71200","4.97616","0.01029"
"59.71800","4.97670","0.01036"
"59.72400","4.97718","0.01040"
"59.73000","4.97766","0.01038"
"59.73600","4.97820","0.01035"
"59.74200","4.97867","0.01039"
"59.74800","4.97915","0.01049"
"59.75400","4.97963","0.01048"
"59.76000","4.98017","0.01048"
"59.76600","4.98065","0.01062"
"59.77200","4.98119","0.01084"
"59.77800","4.98166","0.01101"
"59.78400","4.98220","0.01099"
"59.79000","4.98268","0.01092"
"59.79600","4.98316","0.01092"
"59.80200","4.98370","0.01103"
"59.80800","4.98418","0.01118"
"59.81400","4.98465","0.01119"
"59.82000","4.98519","0.01097"
"59.82600","4.98567","0.01090"
"59.83200","4.98621","0.01092"
"59.83800","4.98669","0.01084"
"59.84400","4.98722","0.01080"
"59.85000","4.98770","0.01065"
"59.85600","4.98824","0.01059"
"59.86200","4.98872","0.01056"
"59.86800","4.98920","0.01046"
"59.87400","4.98974","0.01037"
"59.88000","4.99021","0.01027"
"59.88600","4.99069","0.01022"
"59.89200","4.99117","0.01016"
"59.89800","4.99165","0.01018"
"59.90400","4.99219","0.01025"
"59.91000","4.99266","0.01044"
"59.91600","4.99314","0.01064"
"59.92200","4.99362","0.01081"
"59.92800","4.99416","0.01091"
"59.93400","4.99464","0.01086"
"59.94000","4.99512","0.01086"
"59.94600","4.99559","0.01086"
"59.95200","4.99613","0.01090"
"59.95800","4.99661","0.01091"
"59.96400","4.99709","0.01090"
"59.97000","4.99763","0.01074"
"59.97600","4.99811","0.01061"
"59.98200","4.99858","0.01063"
"59.98800","4.99912","0.01075"
"59.99400","4.99966","0.01080"
"60.00000","5.00014","0.01074"
"60.00600","5.00068","0.01060"
"60.01200","5.00116","0.01047"
"60.01800","5.00169","0.01057"
"60.02400","5.00217","0.01087"
"60.03000","5.00265","0.01104"
"60.03600","5.00313","0.01103"
"60.04200","5.00367","0.01103"
"60.04800","5.00414","0.01093"
"60.05400","5.00462","0.01077"
"60.06000","5.00516","0.01071"
"60.06600","5.00564","0.01076"
"60.07200","5.00618","0.01076"
"60.07800","5.00666","0.01070"
"60.08400","5.00719","0.01073"
"60.09000","5.00767","0.01067"
"60.09600","5.00815","0.01062"
"60.10200","5.00869","0.01060"
"60.10800","5.00917","0.01076"
"60.11400","5.00971","0.01089"
"60.12000","5.01018","0.01091"
"60.12600","5.01072","0.01098"
"60.13200","5.01120","0.01108"
"60.13800","5.01174","0.01103"
"60.14400","5.01222","0.01094"
"60.15000","5.01275","0.01081"
"60.15600","5.01323","0.01077"
"60.16200","5.01371","0.01072"
"60.16800","5.01419","0.01088"
"60.17400","5.01473","0.01103"
"60.18000","5.01521","0.01113"
"60.18600","5.01568","0.01114"
"60.19200","5.01616","0.01118"
"60.19800","5.01670","0.01121"
"60.20400","5.01718","0.01110"
"60.21000","5.01766","0.01099"
"60.21600","5.01819","0.01095"
"60.22200","5.01867","0.01088"
"60.22800","5.01915","0.01085"
"60.23400","5.01969","0.01093"
"60.24000","5.02017","0.01092"
"60.24600","5.02065","0.01086"
"60.25200","5.02118","0.01070"
"60.25800","5.02166","0.01065"
"60.26400","5.02220","0.01072"
"60.27000","5.02268","0.01071"
"60.27600","5.02322","0.01077"
"60.28200","5.02370","0.01077"
"60.28800","5.02423","0.01073"
"60.29400","5.02471","0.01065"
"60.30000","5.02519","0.01071"
"60.30600","5.02573","0.01080"
"60.31200","5.02621","0.01089"
"60.31800","5.02669","0.01096"
"60.32400","5.02722","0.01112"
"60.33000","5.02770","0.01134"
"60.33600","5.02818","0.01149"
"60.34200","5.02866","0.01156"
"60.34800","5.02920","0.01160"
"60.35400","5.02968","0.01157"
"60.36000","5.03015","0.01151"
"60.36600","5.03069","0.01137"
"60.37200","5.03117","0.01134"
"60.37800","5.03165","0.01139"
"60.38400","5.03213","0.01138"
"60.39000","5.03266","0.01129"
"60.39600","5.03314","0.01134"
"60.40200","5.03362","0.01137"
"60.40800","5.03416","0.01162"
"60.41400","5.03464","0.01188"
"60.42000","5.03517","0.01185"
"60.42600","5.03565","0.01169"
"60.43200","5.03613","0.01155"
"60.43800","5.03661","0.01148"
"60.44400","5.03715","0.01138"
"60.45000","5.03763","0.01129"
"60.45600","5.03811","0.01126"
"60.46200","5.03864","0.01141"
"60.46800","5.03912","0.01140"
"60.47400","5.03960","0.01129"
"60.48000","5.04014","0.01125"
"60.48600","5.04062","0.01109"
"60.49200","5.04115","0.01093"
"60.49800","5.04163","0.01087"
"60.50400","5.04211","0.01077"
"60.51000","5.04265","0.01074"
"60.51600","5.04313","0.01081"
"60.52200","5.04361","0.01093"
"60.52800","5.04408","0.01095"
"60.53400","5.04462","0.01095"
"60.54000","5.04510","0.01113"
"60.54600","5.04558","0.01129"
"60.55200","5.04612","0.01135"
"60.55800","5.04666","0.01138"
"60.56400","5.04713","0.01147"
"60.57000","5.04761","0.01141"
"60.57600","5.04815","0.01142"
"60.58200","5.04863","0.01142"
"60.58800","5.04917","0.01137"
"60.59400","5.04964","0.01134"
"60.60000","5.05012","0.01147"
"60.60600","5.05066","0.01154"
"60.61200","5.05114","0.01157"
"60.61800","5.05168","0.01159"
"60.62400","5.05216","0.01161"
"60.63000","5.05269","0.01168"
"60.63600","5.05317","0.01165"
"60.64200","5.05371","0.01153"
"60.64800","5.05419","0.01148"
"60.65400","5.05467","0.01148"
"60.66000","5.05520","0.01151"
"60.66600","5.05568","0.01162"
"60.67200","5.05622","0.01169"
"60.67800","5.05670","0.01175"
"60.68400","5.05718","0.01177"
"60.69000","5.05772","0.01167"
"60.69600","5.05819","0.01156"
"60.70200","5.05867","0.01158"
"60.70800","5.05921","0.01159"
"60.71400","5.05969","0.01161"
"60.72000","5.06023","0.01150"
"60.72600","5.06071","0.01142"
"60.73200","5.06118","0.01124"
"60.73800","5.06166","0.01099"
"60.74400","5.06220","0.01088"
"60.75000","5.06268","0.01092"
"60.75600","5.06316","0.01113"
"60.76200","5.06369","0.01127"
"60.76800","5.06417","0.01149"
"60.77400","5.06465","0.01169"
"60.78000","5.06519","0.01171"
"60.78600","5.06567","0.01166"
"60.79200","5.06621","0.01175"
"60.79800","5.06668","0.01178"
"60.80400","5.06716","0.01183"
"60.81000","5.06770","0.01186"
"60.81600","5.06818","0.01187"
"60.82200","5.06872","0.01185"
"60.82800","5.06920","0.01187"
"60.83400","5.06967","0.01189"
"60.84000","5.07021","0.01183"
"60.84600","5.07069","0.01172"
"60.85200","5.07117","0.01170"
"60.85800","5.07171","0.01172"
"60.86400","5.07219","0.01187"
"60.87000","5.07272","0.01186"
"60.87600","5.07320","0.01189"
"60.88200","5.07368","0.01205"
"60.88800","5.07422","0.01211"
"60.89400","5.07470","0.01209"
"60.90000","5.07517","0.01204"
"60.90600","5.07565","0.01198"
"60.91200","5.07619","0.01207"
"60.91800","5.07667","0.01215"
"60.92400","5.07721","0.01211"
"60.93000","5.07769","0.01196"
"60.93600","5.07816","0.01183"
"60.94200","5.07864","0.01178"
"60.94800","5.07918","0.01178"
"60.95400","5.07966","0.01168"
"60.96000","5.08014","0.01159"
"60.96600","5.08067","0.01161"
"60.97200","5.08115","0.01151"
"60.97800","5.08163","0.01150"
"60.98400","5.08211","0.01152"
"60.99000","5.08265","0.01155"
"60.99600","5.08313","0.01171"
"61.00200","5.08361","0.01183"
"61.00800","5.08408","0.01189"
"61.01400","5.08462","0.01195"
"61.02000","5.08510","0.01199"
"61.02600","5.08558","0.01191"
"61.03200","5.08612","0.01181"
"61.03800","5.08659","0.01178"
"61.04400","5.08707","0.01171"
"61.05000","5.08761","0.01166"
"61.05600","5.08809","0.01168"
"61.06200","5.08863","0.01166"
"61.06800","5.08911","0.01166"
"61.07400","5.08958","0.01166"
"61.08000","5.09012","0.01167"
"61.08600","5.09060","0.01164"
"61.09200","5.09114","0.01171"
"61.09800","5.09162","0.01178"
"61.10400","5.09209","0.01172"
"61.11000","5.09263","0.01163"
"61.11600","5.09311","0.01165"
"61.12200","5.09365","0.01168"
"61.12800","5.09419","0.01166"
"61.13400","5.09467","0.01174"
"61.14000","5.09520","0.01188"
"61.14600","5.09568","0.01209"
"61.15200","5.09622","0.01235"
"61.15800","5.09670","0.01248"
"61.16400","5.09724","0.01249"
"61.17000","5.09772","0.01253"
"61.17600","5.09819","0.01246"
"61.18200","5.09867","0.01239"
"61.18800","5.09921","0.01216"
"61.19400","5.09969","0.01205"
"61.20000","5.10023","0.01200"
"61.20600","5.10070","0.01196"
"61.21200","5.10118","0.01189"
"61.21800","5.10172","0.01192"
"61.22400","5.10220","0.01194"
"61.23000","5.10268","0.01200"
"61.23600","5.10322","0.01192"
"61.24200","5.10369","0.01181"
"61.24800","5.10423","0.01179"
"61.25400","5.10471","0.01178"
"61.26000","5.10519","0.01183"
"61.26600","5.10573","0.01196"
"61.27200","5.10620","0.01214"
"61.27800","5.10674","0.01235"
"61.28400","5.10722","0.01248"
"61.29000","5.10776","0.01251"
"61.29600","5.10824","0.01247"
"61.30200","5.10872","0.01245"
"61.30800","5.10919","0.01248"
"61.31400","5.10973","0.01248"
"61.32000","5.11021","0.01244"
"61.32600","5.11069","0.01232"
"61.33200","5.11117","0.01224"
"61.33800","5.11171","0.01215"
"61.34400","5.11218","0.01208"
"61.35000","5.11266","0.01202"
"61.35600","5.11320","0.01202"
"61.36200","5.11368","0.01201"
"61.36800","5.11416","0.01200"
"61.37400","5.11470","0.01214"
"61.38000","5.11517","0.01221"
"61.38600","5.11565","0.01225"
"61.39200","5.11619","0.01233"
"61.39800","5.11667","0.01255"
"61.40400","5.11721","0.01274"
"61.41000","5.11768","0.01287"
"61.41600","5.11822","0.01299"
"61.42200","5.11870","0.01291"
"61.42800","5.11924","0.01277"
"61.43400","5.11972","0.01269"
"61.44000","5.12020","0.01253"
"61.44600","5.12073","0.01237"
"61.45200","5.12121","0.01229"
"61.45800","5.12169","0.01230"
"61.46400","5.12223","0.01235"
"61.47000","5.12271","0.01245"
"61.47600","5.12319","0.01257"
"61.48200","5.12366","0.01261"
"61.48800","5.12414","0.01258"
"61.49400","5.12468","0.01246"
"61.50000","5.12516","0.01230"
"61.50600","5.12564","0.01202"
"61.51200","5.12612","0.01181"
"61.51800","5.12665","0.01173"
"61.52400","5.12713","0.01177"
"61.53000","5.12767","0.01185"
"61.53600","5.12815","0.01196"
"61.54200","5.12863","0.01207"
"61.54800","5.12916","0.01223"
"61.55400","5.12964","0.01240"
"61.56000","5.13018","0.01260"
"61.56600","5.13066","0.01267"
"61.57200","5.13114","0.01260"
"61.57800","5.13162","0.01262"
"61.58400","5.13215","0.01272"
"61.59000","5.13263","0.01272"
"61.59600","5.13311","0.01269"
"61.60200","5.13365","0.01267"
"61.60800","5.13413","0.01267"
"61.61400","5.13461","0.01266"
"61.62000","5.13514","0.01270"
"61.62600","5.13562","0.01284"
"61.63200","5.13610","0.01296"
"61.63800","5.13664","0.01287"
"61.64400","5.13712","0.01275"
"61.65000","5.13759","0.01260"
"61.65600","5.13813","0.01238"
"61.66200","5.13861","0.01231"
"61.66800","5.13909","0.01235"
"61.67400","5.13963","0.01254"
"61.68000","5.14011","0.01279"
"61.68600","5.14064","0.01279"
"61.69200","5.14112","0.01266"
"61.69800","5.14166","0.01263"
"61.70400","5.14214","0.01255"
"61.71000","5.14268","0.01255"
"61.71600","5.14316","0.01264"
"61.72200","5.14369","0.01277"
"61.72800","5.14417","0.01296"
"61.73400","5.14471","0.01305"
"61.74000","5.14519","0.01301"
"61.74600","5.14567","0.01279"
"61.75200","5.14620","0.01259"
"61.75800","5.14668","0.01256"
"61.76400","5.14722","0.01257"
"61.77000","5.14770","0.01255"
"61.77600","5.14824","0.01254"
"61.78200","5.14872","0.01257"
"61.78800","5.14919","0.01255"
"61.79400","5.14973","0.01251"
"61.80000","5.15021","0.01249"
"61.80600","5.15069","0.01239"
"61.81200","5.15117","0.01240"
"61.81800","5.15170","0.01235"
"61.82400","5.15218","0.01236"
"61.83000","5.15266","0.01239"
"61.83600","5.15320","0.01237"
"61.84200","5.15368","0.01237"
"61.84800","5.15422","0.01246"
"61.85400","5.15469","0.01258"
"61.86000","5.15523","0.01269"
"61.86600","5.15571","0.01281"
"61.87200","5.15619","0.01277"
"61.87800","5.15673","0.01269"
"61.88400","5.15721","0.01261"
"61.89000","5.15768","0.01243"
"61.89600","5.15822","0.01239"
"61.90200","5.15870","0.01253"
"61.90800","5.15924","0.01267"
"61.91400","5.15972","0.01270"
"61.92000","5.16020","0.01261"
"61.92600","5.16073","0.01262"
"61.93200","5.16121","0.01263"
"61.93800","5.16175","0.01251"
"61.94400","5.16223","0.01245"
"61.95000","5.16271","0.01245"
"61.95600","5.16318","0.01243"
"61.96200","5.16372","0.01240"
"61.96800","5.16420","0.01242"
"61.97400","5.16468","0.01237"
"61.98000","5.16516","0.01233"
"61.98600","5.16570","0.01231"
"61.99200","5.16617","0.01246"
"61.99800","5.16665","0.01261"
"62.00400","5.16719","0.01249"
"62.01000","5.16767","0.01236"
"62.01600","5.16815","0.01220"
"62.02200","5.16869","0.01223"
"62.02800","5.16916","0.01234"
"62.03400","5.16964","0.01243"
"62.04000","5.17012","0.01242"
"62.04600","5.17066","0.01238"
"62.05200","5.17114","0.01233"
"62.05800","5.17162","0.01228"
"62.06400","5.17215","0.01235"
"62.07000","5.17263","0.01236"
"62.07600","5.17317","0.01241"
"62.08200","5.17365","0.01245"
"62.08800","5.17413","0.01246"
"62.09400","5.17466","0.01241"
"62.10000","5.17514","0.01245"
"62.10600","5.17562","0.01255"
"62.11200","5.17616","0.01272"
"62.11800","5.17664","0.01282"
"62.12400","5.17712","0.01295"
"62.13000","5.17759","0.01308"
"62.13600","5.17813","0.01313"
"62.14200","5.17861","0.01313"
"62.14800","5.17915","0.01304"
"62.15400","5.17963","0.01305"
"62.16000","5.18017","0.01313"
"62.16600","5.18064","0.01320"
"62.17200","5.18118","0.01326"
"62.17800","5.18166","0.01332"
"62.18400","5.18214","0.01326"
"62.19000","5.18268","0.01312"
"62.19600","5.18315","0.01309"
"62.20200","5.18363","0.01311"
"62.20800","5.18417","0.01321"
"62.21400","5.18465","0.01340"
"62.22000","5.18519","0.01352"
"62.22600","5.18567","0.01363"
"62.23200","5.18620","0.01365"
"62.23800","5.18668","0.01361"
"62.24400","5.18716","0.01346"
"62.25000","5.18770","0.01334"
"62.25600","5.18818","0.01312"
"62.26200","5.18865","0.01293"
"62.26800","5.18919","0.01289"
"62.27400","5.18967","0.01288"
"62.28000","5.19021","0.01291"
"62.28600","5.19069","0.01297"
"62.29200","5.19117","0.01295"
"62.29800","5.19170","0.01296"
"62.30400","5.19218","0.01295"
"62.31000","5.19272","0.01293"
"62.31600","5.19320","0.01293"
"62.32200","5.19374","0.01298"
"62.32800","5.19422","0.01306"
"62.33400","5.19475","0.01311"
"62.34000","5.19523","0.01318"
"62.34600","5.19571","0.01322"
"62.35200","5.19619","0.01319"
"62.35800","5.19667","0.01307"
"62.36400","5.19720","0.01304"
"62.37000","5.19768","0.01305"
"62.37600","5.19816","0.01300"
"62.38200","5.19870","0.01297"
"62.38800","5.19918","0.01299"
"62.39400","5.19966","0.01309"
"62.40000","5.20019","0.01317"
"62.40600","5.20067","0.01324"
"62.41200","5.20115","0.01321"
"62.41800","5.20169","0.01320"
"62.42400","5.20217","0.01319"
"62.43000","5.20271","0.01318"
"62.43600","5.20318","0.01319"
"62.44200","5.20372","0.01319"
"62.44800","5.20420","0.01320"
"62.45400","5.20468","0.01313"
"62.46000","5.20522","0.01298"
"62.46600","5.20570","0.01296"
"62.47200","5.20623","0.01298"
"62.47800","5.20671","0.01304"
"62.48400","5.20719","0.01315"
"62.49000","5.20767","0.01327"
"62.49600","5.20821","0.01335"
"62.50200","5.20868","0.01340"
"62.50800","5.20916","0.01339"
"62.51400","5.20970","0.01330"
"62.52000","5.21018","0.01323"
"62.52600","5.21066","0.01332"
"62.53200","5.21114","0.01342"
"62.53800","5.21167","0.01343"
"62.54400","5.21215","0.01337"
"62.55000","5.21269","0.01331"
"62.55600","5.21317","0.01324"
"62.56200","5.21365","0.01318"
"62.56800","5.21419","0.01325"
"62.57400","5.21466","0.01342"
"62.58000","5.21514","0.01347"
"62.58600","5.21568","0.01333"
"62.59200","5.21616","0.01319"
"62.59800","5.21664","0.01307"
"62.60400","5.21712","0.01297"
"62.61000","5.21765","0.01292"
"62.61600","5.21813","0.01288"
"62.62200","5.21861","0.01275"
"62.62800","5.21909","0.01265"
"62.63400","5.21963","0.01266"
"62.64000","5.22010","0.01270"
"62.64600","5.22058","0.01276"
"62.65200","5.22112","0.01291"
"62.65800","5.22160","0.01307"
"62.66400","5.22208","0.01320"
"62.67000","5.22262","0.01316"
"62.67600","5.22309","0.01324"
"62.68200","5.22363","0.01335"
"62.68800","5.22411","0.01338"
"62.69400","5.22465","0.01336"
"62.70000","5.22513","0.01332"
"62.70600","5.22567","0.01333"
"62.71200","5.22614","0.01326"
"62.71800","5.22668","0.01321"
"62.72400","5.22716","0.01319"
"62.73000","5.22770","0.01330"
"62.73600","5.22818","0.01343"
"62.74200","5.22865","0.01370"
"62.74800","5.22919","0.01388"
"62.75400","5.22967","0.01405"
"62.76000","5.23015","0.01419"
"62.76600","5.23063","0.01413"
"62.77200","5.23111","0.01399"
"62.77800","5.23164","0.01391"
"62.78400","5.23212","0.01387"
"62.79000","5.23260","0.01374"
"62.79600","5.23314","0.01360"
"62.80200","5.23362","0.01345"
"62.80800","5.23415","0.01336"
"62.81400","5.23463","0.01345"
"62.82000","5.23511","0.01357"
"62.82600","5.23565","0.01375"
"62.83200","5.23613","0.01394"
"62.83800","5.23667","0.01423"
"62.84400","5.23714","0.01440"
"62.85000","5.23768","0.01441"
"62.85600","5.23816","0.01438"
"62.86200","5.23870","0.01428"
"62.86800","5.23918","0.01416"
"62.87400","5.23972","0.01398"
"62.88000","5.24019","0.01389"
"62.88600","5.24067","0.01390"
"62.89200","5.24121","0.01385"
"62.89800","5.24169","0.01380"
"62.90400","5.24217","0.01377"
"62.91000","5.24265","0.01376"
"62.91600","5.24312","0.01378"
"62.92200","5.24366","0.01380"
"62.92800","5.24414","0.01390"
"62.93400","5.24468","0.01401"
"62.94000","5.24516","0.01395"
"62.94600","5.24569","0.01385"
"62.95200","5.24617","0.01371"
"62.95800","5.24665","0.01356"
"62.96400","5.24719","0.01353"
"62.97000","5.24767","0.01351"
"62.97600","5.24821","0.01354"
"62.98200","5.24868","0.01354"
"62.98800","5.24922","0.01358"
"62.99400","5.24970","0.01366"
"63.00000","5.25024","0.01376"
"63.00600","5.25072","0.01388"
"63.01200","5.25126","0.01403"
"63.01800","5.25173","0.01409"
"63.02400","5.25221","0.01416"
"63.03000","5.25275","0.01419"
"63.03600","5.25323","0.01412"
"63.04200","5.25371","0.01394"
"63.04800","5.25418","0.01385"
"63.05400","5.25466","0.01395"
"63.06000","5.25520","0.01408"
"63.06600","5.25568","0.01414"
"63.07200","5.25616","0.01406"
"63.07800","5.25664","0.01403"
"63.08400","5.25711","0.01407"
"63.09000","5.25765","0.01415"
"63.09600","5.25813","0.01421"
"63.10200","5.25861","0.01425"
"63.10800","5.25915","0.01432"
"63.11400","5.25963","0.01425"
"63.12000","5.26010","0.01418"
"63.12600","5.26064","0.01422"
"63.13200","5.26112","0.01425"
"63.13800","5.26166","0.01423"
"63.14400","5.26214","0.01417"
"63.15000","5.26267","0.01423"
"63.15600","5.26315","0.01436"
"63.16200","5.26363","0.01437"
"63.16800","5.26417","0.01432"
"63.17400","5.26465","0.01439"
"63.18000","5.26513","0.01446"
