End date,"1/21/2017"
Specimen label,"14DT_NoLabel"
Maximum Load,"0.00887",N

Time,Extension,Load
(s),(mm),(N)
"145.38600","12.11563","0.00056"
"145.39200","12.11611","0.00049"
"145.39800","12.11665","0.00042"
"145.40400","12.11713","0.00040"
"145.41000","12.11760","0.00050"
"145.41600","12.11814","0.00055"
"145.42200","12.11862","0.00050"
"145.42800","12.11910","0.00051"
"145.43400","12.11964","0.00044"
"145.44000","12.12012","0.00040"
"145.44600","12.12059","0.00032"
"145.45200","12.12113","0.00024"
"145.45800","12.12161","0.00022"
"145.46400","12.12215","0.00027"
"145.47000","12.12263","0.00028"
"145.47600","12.12317","0.00033"
"145.48200","12.12370","0.00042"
"145.48800","12.12418","0.00055"
"145.49400","12.12472","0.00075"
"145.50000","12.12520","0.00095"
"145.50600","12.12574","0.00119"
"145.51200","12.12621","0.00131"
"145.51800","12.12669","0.00123"
"145.52400","12.12723","0.00119"
"145.53000","12.12771","0.00114"
"145.53600","12.12819","0.00094"
"145.54200","12.12873","0.00072"
"145.54800","12.12920","0.00053"
"145.55400","12.12974","0.00044"
"145.56000","12.13022","0.00034"
"145.56600","12.13070","0.00039"
"145.57200","12.13118","0.00050"
"145.57800","12.13171","0.00057"
"145.58400","12.13219","0.00060"
"145.59000","12.13273","0.00061"
"145.59600","12.13321","0.00064"
"145.60200","12.13369","0.00070"
"145.60800","12.13422","0.00067"
"145.61400","12.13476","0.00073"
"145.62000","12.13524","0.00072"
"145.62600","12.13578","0.00061"
"145.63200","12.13626","0.00053"
"145.63800","12.13674","0.00048"
"145.64400","12.13727","0.00042"
"145.65000","12.13775","0.00043"
"145.65600","12.13823","0.00050"
"145.66200","12.13877","0.00052"
"145.66800","12.13925","0.00055"
"145.67400","12.13973","0.00064"
"145.68000","12.14020","0.00074"
"145.68600","12.14074","0.00078"
"145.69200","12.14122","0.00067"
"145.69800","12.14170","0.00052"
"145.70400","12.14218","0.00042"
"145.71000","12.14272","0.00040"
"145.71600","12.14319","0.00048"
"145.72200","12.14373","0.00058"
"145.72800","12.14421","0.00073"
"145.73400","12.14469","0.00084"
"145.74000","12.14523","0.00091"
"145.74600","12.14571","0.00086"
"145.75200","12.14624","0.00079"
"145.75800","12.14672","0.00070"
"145.76400","12.14726","0.00058"
"145.77000","12.14774","0.00050"
"145.77600","12.14822","0.00055"
"145.78200","12.14876","0.00068"
"145.78800","12.14923","0.00081"
"145.79400","12.14977","0.00090"
"145.80000","12.15025","0.00097"
"145.80600","12.15073","0.00108"
"145.81200","12.15121","0.00116"
"145.81800","12.15168","0.00118"
"145.82400","12.15222","0.00119"
"145.83000","12.15270","0.00115"
"145.83600","12.15318","0.00107"
"145.84200","12.15366","0.00092"
"145.84800","12.15420","0.00081"
"145.85400","12.15467","0.00067"
"145.86000","12.15515","0.00058"
"145.86600","12.15569","0.00066"
"145.87200","12.15617","0.00072"
"145.87800","12.15665","0.00080"
"145.88400","12.15719","0.00083"
"145.89000","12.15766","0.00087"
"145.89600","12.15814","0.00085"
"145.90200","12.15868","0.00077"
"145.90800","12.15916","0.00070"
"145.91400","12.15970","0.00059"
"145.92000","12.16018","0.00044"
"145.92600","12.16071","0.00037"
"145.93200","12.16119","0.00040"
"145.93800","12.16173","0.00043"
"145.94400","12.16221","0.00041"
"145.95000","12.16269","0.00047"
"145.95600","12.16322","0.00050"
"145.96200","12.16370","0.00050"
"145.96800","12.16418","0.00057"
"145.97400","12.16472","0.00066"
"145.98000","12.16520","0.00067"
"145.98600","12.16568","0.00064"
"145.99200","12.16621","0.00065"
"145.99800","12.16669","0.00069"
"146.00400","12.16717","0.00082"
"146.01000","12.16765","0.00095"
"146.01600","12.16819","0.00102"
"146.02200","12.16867","0.00102"
"146.02800","12.16920","0.00098"
"146.03400","12.16968","0.00091"
"146.04000","12.17016","0.00080"
"146.04600","12.17070","0.00065"
"146.05200","12.17124","0.00052"
"146.05800","12.17171","0.00046"
"146.06400","12.17219","0.00044"
"146.07000","12.17273","0.00034"
"146.07600","12.17321","0.00039"
"146.08200","12.17369","0.00046"
"146.08800","12.17423","0.00050"
"146.09400","12.17470","0.00052"
"146.10000","12.17518","0.00054"
"146.10600","12.17566","0.00059"
"146.11200","12.17620","0.00066"
"146.11800","12.17668","0.00063"
"146.12400","12.17721","0.00056"
"146.13000","12.17769","0.00046"
"146.13600","12.17817","0.00032"
"146.14200","12.17871","0.00029"
"146.14800","12.17919","0.00041"
"146.15400","12.17967","0.00055"
"146.16000","12.18020","0.00070"
"146.16600","12.18068","0.00084"
"146.17200","12.18116","0.00079"
"146.17800","12.18170","0.00069"
"146.18400","12.18218","0.00059"
"146.19000","12.18271","0.00058"
"146.19600","12.18319","0.00063"
"146.20200","12.18367","0.00065"
"146.20800","12.18421","0.00061"
"146.21400","12.18469","0.00059"
"146.22000","12.18523","0.00053"
"146.22600","12.18570","0.00054"
"146.23200","12.18618","0.00071"
"146.23800","12.18672","0.00089"
"146.24400","12.18720","0.00098"
"146.25000","12.18768","0.00100"
"146.25600","12.18822","0.00105"
"146.26200","12.18869","0.00112"
"146.26800","12.18923","0.00114"
"146.27400","12.18971","0.00110"
"146.28000","12.19019","0.00098"
"146.28600","12.19073","0.00086"
"146.29200","12.19121","0.00073"
"146.29800","12.19168","0.00064"
"146.30400","12.19222","0.00062"
"146.31000","12.19270","0.00054"
"146.31600","12.19318","0.00045"
"146.32200","12.19372","0.00039"
"146.32800","12.19420","0.00033"
"146.33400","12.19473","0.00041"
"146.34000","12.19521","0.00048"
"146.34600","12.19569","0.00046"
"146.35200","12.19623","0.00051"
"146.35800","12.19671","0.00058"
"146.36400","12.19724","0.00065"
"146.37000","12.19772","0.00070"
"146.37600","12.19820","0.00065"
"146.38200","12.19874","0.00059"
"146.38800","12.19922","0.00057"
"146.39400","12.19970","0.00061"
"146.40000","12.20023","0.00067"
"146.40600","12.20071","0.00068"
"146.41200","12.20119","0.00065"
"146.41800","12.20173","0.00055"
"146.42400","12.20221","0.00048"
"146.43000","12.20269","0.00044"
"146.43600","12.20322","0.00038"
"146.44200","12.20370","0.00049"
"146.44800","12.20418","0.00066"
"146.45400","12.20466","0.00084"
"146.46000","12.20520","0.00102"
"146.46600","12.20568","0.00109"
"146.47200","12.20615","0.00108"
"146.47800","12.20663","0.00097"
"146.48400","12.20717","0.00088"
"146.49000","12.20765","0.00083"
"146.49600","12.20813","0.00076"
"146.50200","12.20866","0.00068"
"146.50800","12.20914","0.00078"
"146.51400","12.20962","0.00088"
"146.52000","12.21016","0.00093"
"146.52600","12.21064","0.00098"
"146.53200","12.21118","0.00100"
"146.53800","12.21165","0.00098"
"146.54400","12.21213","0.00090"
"146.55000","12.21267","0.00075"
"146.55600","12.21315","0.00063"
"146.56200","12.21369","0.00057"
"146.56800","12.21416","0.00066"
"146.57400","12.21470","0.00079"
"146.58000","12.21518","0.00092"
"146.58600","12.21566","0.00103"
"146.59200","12.21620","0.00111"
"146.59800","12.21667","0.00116"
"146.60400","12.21721","0.00114"
"146.61000","12.21769","0.00107"
"146.61600","12.21817","0.00097"
"146.62200","12.21871","0.00086"
"146.62800","12.21919","0.00080"
"146.63400","12.21973","0.00076"
"146.64000","12.22020","0.00075"
"146.64600","12.22074","0.00070"
"146.65200","12.22122","0.00070"
"146.65800","12.22170","0.00072"
"146.66400","12.22224","0.00074"
"146.67000","12.22271","0.00088"
"146.67600","12.22325","0.00088"
"146.68200","12.22373","0.00085"
"146.68800","12.22421","0.00070"
"146.69400","12.22475","0.00055"
"146.70000","12.22523","0.00042"
"146.70600","12.22576","0.00039"
"146.71200","12.22624","0.00036"
"146.71800","12.22672","0.00048"
"146.72400","12.22720","0.00068"
"146.73000","12.22768","0.00087"
"146.73600","12.22815","0.00097"
"146.74200","12.22869","0.00092"
"146.74800","12.22917","0.00078"
"146.75400","12.22965","0.00068"
"146.76000","12.23019","0.00062"
"146.76600","12.23067","0.00061"
"146.77200","12.23120","0.00059"
"146.77800","12.23168","0.00050"
"146.78400","12.23222","0.00042"
"146.79000","12.23270","0.00038"
"146.79600","12.23324","0.00036"
"146.80200","12.23372","0.00035"
"146.80800","12.23419","0.00045"
"146.81400","12.23473","0.00055"
"146.82000","12.23521","0.00060"
"146.82600","12.23575","0.00062"
"146.83200","12.23623","0.00065"
"146.83800","12.23670","0.00062"
"146.84400","12.23724","0.00056"
"146.85000","12.23772","0.00056"
"146.85600","12.23820","0.00066"
"146.86200","12.23874","0.00082"
"146.86800","12.23922","0.00094"
"146.87400","12.23969","0.00098"
"146.88000","12.24023","0.00106"
"146.88600","12.24071","0.00103"
"146.89200","12.24119","0.00089"
"146.89800","12.24167","0.00081"
"146.90400","12.24221","0.00087"
"146.91000","12.24268","0.00097"
"146.91600","12.24322","0.00108"
"146.92200","12.24370","0.00114"
"146.92800","12.24418","0.00121"
"146.93400","12.24472","0.00119"
"146.94000","12.24520","0.00106"
"146.94600","12.24567","0.00089"
"146.95200","12.24621","0.00078"
"146.95800","12.24669","0.00068"
"146.96400","12.24717","0.00058"
"146.97000","12.24765","0.00054"
"146.97600","12.24813","0.00049"
"146.98200","12.24866","0.00047"
"146.98800","12.24914","0.00055"
"146.99400","12.24962","0.00068"
"147.00000","12.25016","0.00076"
"147.00600","12.25064","0.00088"
"147.01200","12.25112","0.00093"
"147.01800","12.25165","0.00096"
"147.02400","12.25213","0.00095"
"147.03000","12.25261","0.00084"
"147.03600","12.25315","0.00071"
"147.04200","12.25362","0.00066"
"147.04800","12.25410","0.00073"
"147.05400","12.25464","0.00078"
"147.06000","12.25512","0.00076"
"147.06600","12.25566","0.00071"
"147.07200","12.25620","0.00060"
"147.07800","12.25668","0.00055"
"147.08400","12.25721","0.00055"
"147.09000","12.25769","0.00053"
"147.09600","12.25823","0.00040"
"147.10200","12.25871","0.00025"
"147.10800","12.25919","0.00025"
"147.11400","12.25972","0.00033"
"147.12000","12.26020","0.00049"
"147.12600","12.26068","0.00057"
"147.13200","12.26122","0.00056"
"147.13800","12.26170","0.00050"
"147.14400","12.26217","0.00040"
"147.15000","12.26271","0.00029"
"147.15600","12.26319","0.00034"
"147.16200","12.26373","0.00054"
"147.16800","12.26421","0.00071"
"147.17400","12.26475","0.00082"
"147.18000","12.26523","0.00084"
"147.18600","12.26570","0.00084"
"147.19200","12.26624","0.00082"
"147.19800","12.26678","0.00077"
"147.20400","12.26726","0.00074"
"147.21000","12.26780","0.00063"
"147.21600","12.26828","0.00055"
"147.22200","12.26881","0.00061"
"147.22800","12.26929","0.00073"
"147.23400","12.26977","0.00085"
"147.24000","12.27031","0.00089"
"147.24600","12.27079","0.00083"
"147.25200","12.27126","0.00079"
"147.25800","12.27174","0.00074"
"147.26400","12.27222","0.00070"
"147.27000","12.27270","0.00066"
"147.27600","12.27318","0.00060"
"147.28200","12.27372","0.00063"
"147.28800","12.27419","0.00076"
"147.29400","12.27467","0.00076"
"147.30000","12.27515","0.00073"
"147.30600","12.27569","0.00074"
"147.31200","12.27617","0.00080"
"147.31800","12.27670","0.00077"
"147.32400","12.27718","0.00069"
"147.33000","12.27766","0.00067"
"147.33600","12.27820","0.00063"
"147.34200","12.27868","0.00051"
"147.34800","12.27922","0.00034"
"147.35400","12.27969","0.00021"
"147.36000","12.28023","0.00019"
"147.36600","12.28071","0.00026"
"147.37200","12.28125","0.00045"
"147.37800","12.28173","0.00060"
"147.38400","12.28221","0.00074"
"147.39000","12.28268","0.00092"
"147.39600","12.28316","0.00101"
"147.40200","12.28370","0.00091"
"147.40800","12.28418","0.00075"
"147.41400","12.28466","0.00068"
"147.42000","12.28520","0.00068"
"147.42600","12.28567","0.00069"
"147.43200","12.28615","0.00075"
"147.43800","12.28669","0.00080"
"147.44400","12.28717","0.00083"
"147.45000","12.28765","0.00088"
"147.45600","12.28819","0.00093"
"147.46200","12.28866","0.00094"
"147.46800","12.28920","0.00098"
"147.47400","12.28968","0.00106"
"147.48000","12.29016","0.00103"
"147.48600","12.29070","0.00100"
"147.49200","12.29117","0.00094"
"147.49800","12.29165","0.00097"
"147.50400","12.29219","0.00101"
"147.51000","12.29267","0.00099"
"147.51600","12.29321","0.00094"
"147.52200","12.29368","0.00087"
"147.52800","12.29416","0.00095"
"147.53400","12.29464","0.00098"
"147.54000","12.29512","0.00100"
"147.54600","12.29566","0.00101"
"147.55200","12.29614","0.00100"
"147.55800","12.29662","0.00095"
"147.56400","12.29715","0.00099"
"147.57000","12.29763","0.00099"
"147.57600","12.29811","0.00096"
"147.58200","12.29865","0.00094"
"147.58800","12.29912","0.00082"
"147.59400","12.29960","0.00068"
"147.60000","12.30014","0.00062"
"147.60600","12.30062","0.00063"
"147.61200","12.30110","0.00067"
"147.61800","12.30164","0.00069"
"147.62400","12.30211","0.00074"
"147.63000","12.30265","0.00076"
"147.63600","12.30313","0.00079"
"147.64200","12.30367","0.00079"
"147.64800","12.30415","0.00094"
"147.65400","12.30468","0.00110"
"147.66000","12.30516","0.00121"
"147.66600","12.30564","0.00114"
"147.67200","12.30618","0.00110"
"147.67800","12.30666","0.00103"
"147.68400","12.30720","0.00101"
"147.69000","12.30767","0.00095"
"147.69600","12.30815","0.00081"
"147.70200","12.30869","0.00079"
"147.70800","12.30917","0.00083"
"147.71400","12.30971","0.00083"
"147.72000","12.31019","0.00084"
"147.72600","12.31072","0.00091"
"147.73200","12.31120","0.00103"
"147.73800","12.31168","0.00112"
"147.74400","12.31222","0.00119"
"147.75000","12.31270","0.00120"
"147.75600","12.31318","0.00115"
"147.76200","12.31371","0.00102"
"147.76800","12.31419","0.00085"
"147.77400","12.31473","0.00073"
"147.78000","12.31521","0.00064"
"147.78600","12.31575","0.00061"
"147.79200","12.31623","0.00055"
"147.79800","12.31670","0.00055"
"147.80400","12.31724","0.00055"
"147.81000","12.31772","0.00061"
"147.81600","12.31820","0.00063"
"147.82200","12.31874","0.00059"
"147.82800","12.31921","0.00046"
"147.83400","12.31969","0.00037"
"147.84000","12.32023","0.00031"
"147.84600","12.32071","0.00023"
"147.85200","12.32125","0.00023"
"147.85800","12.32173","0.00026"
"147.86400","12.32220","0.00033"
"147.87000","12.32274","0.00040"
"147.87600","12.32322","0.00037"
"147.88200","12.32376","0.00041"
"147.88800","12.32424","0.00054"
"147.89400","12.32471","0.00057"
"147.90000","12.32525","0.00051"
"147.90600","12.32573","0.00052"
"147.91200","12.32621","0.00059"
"147.91800","12.32675","0.00071"
"147.92400","12.32723","0.00078"
"147.93000","12.32776","0.00085"
"147.93600","12.32824","0.00091"
"147.94200","12.32872","0.00086"
"147.94800","12.32920","0.00083"
"147.95400","12.32974","0.00080"
"147.96000","12.33022","0.00076"
"147.96600","12.33075","0.00080"
"147.97200","12.33123","0.00086"
"147.97800","12.33171","0.00092"
"147.98400","12.33225","0.00096"
"147.99000","12.33273","0.00093"
"147.99600","12.33321","0.00076"
"148.00200","12.33374","0.00067"
"148.00800","12.33422","0.00065"
"148.01400","12.33470","0.00075"
"148.02000","12.33524","0.00084"
"148.02600","12.33572","0.00087"
"148.03200","12.33619","0.00097"
"148.03800","12.33673","0.00103"
"148.04400","12.33721","0.00097"
"148.05000","12.33769","0.00086"
"148.05600","12.33817","0.00073"
"148.06200","12.33871","0.00059"
"148.06800","12.33918","0.00043"
"148.07400","12.33972","0.00029"
"148.08000","12.34020","0.00024"
"148.08600","12.34068","0.00024"
"148.09200","12.34116","0.00022"
"148.09800","12.34170","0.00019"
"148.10400","12.34217","0.00019"
"148.11000","12.34265","0.00034"
"148.11600","12.34319","0.00049"
"148.12200","12.34367","0.00060"
"148.12800","12.34415","0.00075"
"148.13400","12.34469","0.00080"
"148.14000","12.34516","0.00081"
"148.14600","12.34564","0.00084"
"148.15200","12.34618","0.00085"
"148.15800","12.34666","0.00088"
"148.16400","12.34714","0.00094"
"148.17000","12.34768","0.00090"
"148.17600","12.34815","0.00077"
"148.18200","12.34869","0.00062"
"148.18800","12.34917","0.00052"
"148.19400","12.34971","0.00047"
"148.20000","12.35018","0.00055"
"148.20600","12.35066","0.00068"
"148.21200","12.35120","0.00078"
"148.21800","12.35174","0.00080"
"148.22400","12.35222","0.00088"
"148.23000","12.35270","0.00090"
"148.23600","12.35324","0.00089"
"148.24200","12.35371","0.00085"
"148.24800","12.35419","0.00078"
"148.25400","12.35473","0.00072"
"148.26000","12.35521","0.00068"
"148.26600","12.35575","0.00060"
"148.27200","12.35622","0.00053"
"148.27800","12.35670","0.00054"
"148.28400","12.35724","0.00059"
"148.29000","12.35772","0.00053"
"148.29600","12.35826","0.00037"
"148.30200","12.35874","0.00022"
"148.30800","12.35921","0.00017"
"148.31400","12.35975","0.00024"
"148.32000","12.36023","0.00033"
"148.32600","12.36071","0.00046"
"148.33200","12.36125","0.00053"
"148.33800","12.36172","0.00054"
"148.34400","12.36220","0.00059"
"148.35000","12.36274","0.00069"
"148.35600","12.36322","0.00090"
"148.36200","12.36376","0.00106"
"148.36800","12.36424","0.00114"
"148.37400","12.36471","0.00109"
"148.38000","12.36525","0.00101"
"148.38600","12.36573","0.00090"
"148.39200","12.36621","0.00075"
"148.39800","12.36669","0.00069"
"148.40400","12.36723","0.00070"
"148.41000","12.36770","0.00063"
"148.41600","12.36818","0.00054"
"148.42200","12.36872","0.00054"
"148.42800","12.36920","0.00061"
"148.43400","12.36974","0.00063"
"148.44000","12.37022","0.00070"
"148.44600","12.37069","0.00074"
"148.45200","12.37123","0.00077"
"148.45800","12.37171","0.00079"
"148.46400","12.37219","0.00086"
"148.47000","12.37273","0.00081"
"148.47600","12.37321","0.00078"
"148.48200","12.37374","0.00078"
"148.48800","12.37422","0.00075"
"148.49400","12.37476","0.00064"
"148.50000","12.37524","0.00056"
"148.50600","12.37578","0.00046"
"148.51200","12.37625","0.00044"
"148.51800","12.37673","0.00043"
"148.52400","12.37727","0.00044"
"148.53000","12.37775","0.00048"
"148.53600","12.37823","0.00054"
"148.54200","12.37871","0.00053"
"148.54800","12.37924","0.00053"
"148.55400","12.37972","0.00051"
"148.56000","12.38020","0.00054"
"148.56600","12.38068","0.00052"
"148.57200","12.38122","0.00050"
"148.57800","12.38169","0.00046"
"148.58400","12.38217","0.00047"
"148.59000","12.38265","0.00053"
"148.59600","12.38319","0.00061"
"148.60200","12.38367","0.00070"
"148.60800","12.38415","0.00080"
"148.61400","12.38468","0.00085"
"148.62000","12.38516","0.00080"
"148.62600","12.38564","0.00072"
"148.63200","12.38618","0.00067"
"148.63800","12.38666","0.00054"
"148.64400","12.38720","0.00042"
"148.65000","12.38767","0.00028"
