End date,"1/21/2017"
Specimen label,"19CG_NoLabel2"
"4.88400","0.40717","0.00097"
"4.89000","0.40770","0.00092"
"4.89600","0.40818","0.00083"
"4.90200","0.40866","0.00077"
"4.90800","0.40920","0.00074"
"4.91400","0.40968","0.00072"
"4.92000","0.41022","0.00073"
"4.92600","0.41069","0.00069"
"4.93200","0.41117","0.00070"
"4.93800","0.41171","0.00074"
"4.94400","0.41219","0.00085"
"4.95000","0.41267","0.00092"
"4.95600","0.41321","0.00096"
"4.96200","0.41368","0.00091"
"4.96800","0.41422","0.00087"
"4.97400","0.41470","0.00082"
"4.98000","0.41518","0.00071"
"4.98600","0.41572","0.00064"
"4.99200","0.41619","0.00065"
"4.99800","0.41673","0.00070"
"5.00400","0.41721","0.00072"
"5.01000","0.41775","0.00070"
"5.01600","0.41823","0.00074"
"5.02200","0.41871","0.00084"
"5.02800","0.41918","0.00095"
"5.03400","0.41966","0.00099"
"5.04000","0.42020","0.00103"
"5.04600","0.42068","0.00111"
"5.05200","0.42116","0.00118"
"5.05800","0.42164","0.00114"
"5.06400","0.42217","0.00108"
"5.07000","0.42265","0.00104"
"5.07600","0.42313","0.00102"
"5.08200","0.42367","0.00098"
"5.08800","0.42415","0.00093"
"5.09400","0.42463","0.00095"
"5.10000","0.42516","0.00098"
"5.10600","0.42564","0.00096"
"5.11200","0.42612","0.00097"
"5.11800","0.42666","0.00101"
"5.12400","0.42714","0.00107"
"5.13000","0.42767","0.00120"
"5.13600","0.42815","0.00121"
"5.14200","0.42863","0.00121"
"5.14800","0.42917","0.00117"
"5.15400","0.42965","0.00109"
"5.16000","0.43013","0.00100"
"5.16600","0.43060","0.00095"
"5.17200","0.43108","0.00091"
"5.17800","0.43162","0.00087"
"5.18400","0.43210","0.00092"
"5.19000","0.43258","0.00091"
"5.19600","0.43312","0.00094"
"5.20200","0.43359","0.00092"
"5.20800","0.43413","0.00094"
"5.21400","0.43461","0.00102"
"5.22000","0.43509","0.00102"
"5.22600","0.43563","0.00101"
"5.23200","0.43610","0.00100"
"5.23800","0.43664","0.00091"
"5.24400","0.43712","0.00086"
"5.25000","0.43766","0.00084"
"5.25600","0.43814","0.00079"
"5.26200","0.43868","0.00079"
"5.26800","0.43915","0.00084"
"5.27400","0.43969","0.00080"
"5.28000","0.44017","0.00082"
"5.28600","0.44071","0.00081"
"5.29200","0.44119","0.00078"
"5.29800","0.44173","0.00082"
"5.30400","0.44220","0.00084"
"5.31000","0.44274","0.00090"
"5.31600","0.44322","0.00100"
"5.32200","0.44370","0.00115"
"5.32800","0.44424","0.00132"
"5.33400","0.44471","0.00138"
"5.34000","0.44519","0.00126"
"5.34600","0.44573","0.00116"
"5.35200","0.44621","0.00110"
"5.35800","0.44669","0.00099"
"5.36400","0.44717","0.00093"
"5.37000","0.44770","0.00079"
"5.37600","0.44818","0.00063"
"5.38200","0.44866","0.00057"
"5.38800","0.44920","0.00064"
"5.39400","0.44968","0.00068"
"5.40000","0.45022","0.00078"
"5.40600","0.45069","0.00091"
"5.41200","0.45123","0.00103"
"5.41800","0.45171","0.00106"
"5.42400","0.45225","0.00100"
"5.43000","0.45273","0.00096"
"5.43600","0.45320","0.00092"
"5.44200","0.45368","0.00090"
"5.44800","0.45422","0.00090"
"5.45400","0.45470","0.00093"
"5.46000","0.45518","0.00092"
"5.46600","0.45566","0.00096"
"5.47200","0.45619","0.00094"
"5.47800","0.45667","0.00095"
"5.48400","0.45715","0.00097"
"5.49000","0.45769","0.00093"
"5.49600","0.45817","0.00091"
"5.50200","0.45865","0.00092"
"5.50800","0.45918","0.00094"
"5.51400","0.45966","0.00100"
"5.52000","0.46014","0.00098"
"5.52600","0.46068","0.00098"
"5.53200","0.46116","0.00103"
"5.53800","0.46169","0.00102"
"5.54400","0.46217","0.00097"
"5.55000","0.46271","0.00095"
"5.55600","0.46319","0.00097"
"5.56200","0.46373","0.00103"
"5.56800","0.46421","0.00101"
"5.57400","0.46474","0.00089"
"5.58000","0.46522","0.00080"
"5.58600","0.46570","0.00072"
"5.59200","0.46618","0.00068"
"5.59800","0.46672","0.00070"
"5.60400","0.46720","0.00079"
"5.61000","0.46767","0.00080"
"5.61600","0.46815","0.00079"
"5.62200","0.46869","0.00083"
"5.62800","0.46917","0.00082"
"5.63400","0.46965","0.00076"
"5.64000","0.47018","0.00077"
"5.64600","0.47066","0.00074"
"5.65200","0.47114","0.00071"
"5.65800","0.47168","0.00069"
"5.66400","0.47216","0.00067"
"5.67000","0.47264","0.00068"
"5.67600","0.47317","0.00072"
"5.68200","0.47365","0.00080"
"5.68800","0.47413","0.00087"
"5.69400","0.47467","0.00087"
"5.70000","0.47515","0.00092"
"5.70600","0.47569","0.00095"
"5.71200","0.47616","0.00089"
"5.71800","0.47670","0.00085"
"5.72400","0.47718","0.00083"
"5.73000","0.47766","0.00083"
"5.73600","0.47820","0.00083"
"5.74200","0.47868","0.00081"
"5.74800","0.47915","0.00080"
"5.75400","0.47963","0.00074"
"5.76000","0.48017","0.00073"
"5.76600","0.48065","0.00081"
"5.77200","0.48113","0.00091"
"5.77800","0.48160","0.00100"
"5.78400","0.48214","0.00111"
"5.79000","0.48262","0.00116"
"5.79600","0.48316","0.00121"
"5.80200","0.48364","0.00124"
"5.80800","0.48412","0.00128"
"5.81400","0.48465","0.00131"
"5.82000","0.48513","0.00127"
"5.82600","0.48567","0.00133"
"5.83200","0.48615","0.00146"
"5.83800","0.48669","0.00155"
"5.84400","0.48722","0.00154"
"5.85000","0.48770","0.00131"
"5.85600","0.48824","0.00110"
"5.86200","0.48878","0.00105"
"5.86800","0.48926","0.00101"
"5.87400","0.48980","0.00092"
"5.88000","0.49027","0.00090"
"5.88600","0.49075","0.00093"
"5.89200","0.49123","0.00095"
"5.89800","0.49171","0.00098"
"5.90400","0.49225","0.00102"
"5.91000","0.49273","0.00096"
"5.91600","0.49320","0.00088"
"5.92200","0.49368","0.00088"
"5.92800","0.49422","0.00092"
"5.93400","0.49470","0.00087"
"5.94000","0.49518","0.00081"
"5.94600","0.49566","0.00078"
"5.95200","0.49619","0.00070"
"5.95800","0.49667","0.00064"
"5.96400","0.49721","0.00067"
"5.97000","0.49769","0.00072"
"5.97600","0.49823","0.00074"
"5.98200","0.49870","0.00083"
"5.98800","0.49924","0.00087"
"5.99400","0.49972","0.00089"
"6.00000","0.50020","0.00096"
"6.00600","0.50074","0.00101"
"6.01200","0.50122","0.00110"
"6.01800","0.50169","0.00115"
"6.02400","0.50223","0.00118"
"6.03000","0.50271","0.00120"
"6.03600","0.50319","0.00120"
"6.04200","0.50367","0.00122"
"6.04800","0.50415","0.00140"
"6.05400","0.50468","0.00149"
"6.06000","0.50516","0.00143"
"6.06600","0.50564","0.00137"
"6.07200","0.50612","0.00137"
"6.07800","0.50666","0.00126"
"6.08400","0.50713","0.00123"
"6.09000","0.50767","0.00130"
"6.09600","0.50815","0.00133"
"6.10200","0.50863","0.00133"
"6.10800","0.50917","0.00137"
"6.11400","0.50965","0.00134"
"6.12000","0.51012","0.00127"
"6.12600","0.51066","0.00119"
"6.13200","0.51114","0.00114"
"6.13800","0.51168","0.00104"
"6.14400","0.51216","0.00097"
"6.15000","0.51270","0.00089"
"6.15600","0.51317","0.00092"
"6.16200","0.51371","0.00085"
"6.16800","0.51419","0.00075"
"6.17400","0.51467","0.00072"
"6.18000","0.51515","0.00071"
"6.18600","0.51562","0.00082"
"6.19200","0.51616","0.00098"
"6.19800","0.51664","0.00111"
"6.20400","0.51712","0.00117"
"6.21000","0.51760","0.00118"
"6.21600","0.51814","0.00119"
"6.22200","0.51861","0.00117"
"6.22800","0.51909","0.00110"
"6.23400","0.51963","0.00097"
"6.24000","0.52011","0.00095"
"6.24600","0.52059","0.00099"
"6.25200","0.52113","0.00098"
"6.25800","0.52160","0.00099"
"6.26400","0.52214","0.00099"
"6.27000","0.52262","0.00086"
"6.27600","0.52316","0.00067"
"6.28200","0.52370","0.00059"
"6.28800","0.52417","0.00056"
"6.29400","0.52465","0.00061"
"6.30000","0.52519","0.00068"
"6.30600","0.52567","0.00076"
"6.31200","0.52615","0.00090"
"6.31800","0.52663","0.00107"
"6.32400","0.52716","0.00129"
"6.33000","0.52764","0.00148"
"6.33600","0.52812","0.00155"
"6.34200","0.52866","0.00145"
"6.34800","0.52914","0.00135"
"6.35400","0.52968","0.00129"
"6.36000","0.53015","0.00128"
"6.36600","0.53069","0.00134"
"6.37200","0.53117","0.00139"
"6.37800","0.53165","0.00138"
"6.38400","0.53219","0.00135"
"6.39000","0.53266","0.00125"
"6.39600","0.53320","0.00112"
"6.40200","0.53368","0.00099"
"6.40800","0.53422","0.00100"
"6.41400","0.53470","0.00105"
"6.42000","0.53524","0.00108"
"6.42600","0.53571","0.00106"
"6.43200","0.53619","0.00101"
"6.43800","0.53673","0.00093"
"6.44400","0.53721","0.00084"
"6.45000","0.53769","0.00085"
"6.45600","0.53817","0.00082"
"6.46200","0.53870","0.00067"
"6.46800","0.53918","0.00058"
"6.47400","0.53966","0.00052"
"6.48000","0.54020","0.00050"
"6.48600","0.54068","0.00051"
"6.49200","0.54121","0.00055"
"6.49800","0.54169","0.00062"
"6.50400","0.54223","0.00068"
"6.51000","0.54271","0.00083"
"6.51600","0.54319","0.00101"
"6.52200","0.54373","0.00116"
"6.52800","0.54420","0.00123"
"6.53400","0.54474","0.00127"
"6.54000","0.54522","0.00127"
"6.54600","0.54570","0.00125"
"6.55200","0.54624","0.00120"
"6.55800","0.54672","0.00113"
"6.56400","0.54719","0.00103"
"6.57000","0.54773","0.00096"
"6.57600","0.54821","0.00094"
"6.58200","0.54869","0.00101"
"6.58800","0.54923","0.00102"
"6.59400","0.54970","0.00098"
"6.60000","0.55018","0.00099"
"6.60600","0.55072","0.00104"
"6.61200","0.55120","0.00117"
"6.61800","0.55168","0.00124"
"6.62400","0.55216","0.00123"
"6.63000","0.55269","0.00128"
"6.63600","0.55317","0.00125"
"6.64200","0.55365","0.00115"
"6.64800","0.55419","0.00103"
"6.65400","0.55467","0.00093"
"6.66000","0.55515","0.00081"
"6.66600","0.55568","0.00083"
"6.67200","0.55616","0.00083"
"6.67800","0.55664","0.00083"
"6.68400","0.55718","0.00089"
"6.69000","0.55766","0.00088"
"6.69600","0.55814","0.00085"
"6.70200","0.55867","0.00086"
"6.70800","0.55915","0.00093"
"6.71400","0.55963","0.00096"
"6.72000","0.56017","0.00106"
"6.72600","0.56065","0.00109"
"6.73200","0.56112","0.00112"
"6.73800","0.56160","0.00112"
"6.74400","0.56214","0.00114"
"6.75000","0.56262","0.00120"
"6.75600","0.56310","0.00124"
"6.76200","0.56364","0.00129"
"6.76800","0.56411","0.00134"
"6.77400","0.56459","0.00134"
"6.78000","0.56513","0.00133"
"6.78600","0.56561","0.00120"
"6.79200","0.56615","0.00109"
"6.79800","0.56663","0.00110"
"6.80400","0.56716","0.00114"
"6.81000","0.56764","0.00113"
"6.81600","0.56812","0.00110"
"6.82200","0.56866","0.00106"
"6.82800","0.56914","0.00103"
"6.83400","0.56967","0.00103"
"6.84000","0.57015","0.00110"
"6.84600","0.57063","0.00119"
"6.85200","0.57117","0.00125"
"6.85800","0.57165","0.00120"
"6.86400","0.57219","0.00118"
"6.87000","0.57266","0.00122"
"6.87600","0.57320","0.00124"
"6.88200","0.57368","0.00131"
"6.88800","0.57416","0.00129"
"6.89400","0.57464","0.00120"
"6.90000","0.57518","0.00103"
"6.90600","0.57565","0.00088"
"6.91200","0.57619","0.00082"
"6.91800","0.57667","0.00085"
"6.92400","0.57715","0.00089"
"6.93000","0.57769","0.00102"
"6.93600","0.57816","0.00106"
"6.94200","0.57864","0.00105"
"6.94800","0.57918","0.00104"
"6.95400","0.57966","0.00104"
"6.96000","0.58014","0.00102"
"6.96600","0.58068","0.00097"
"6.97200","0.58115","0.00093"
"6.97800","0.58169","0.00099"
"6.98400","0.58217","0.00107"
"6.99000","0.58265","0.00116"
"6.99600","0.58319","0.00124"
"7.00200","0.58367","0.00128"
"7.00800","0.58420","0.00133"
"7.01400","0.58468","0.00139"
"7.02000","0.58516","0.00146"
"7.02600","0.58570","0.00151"
"7.03200","0.58618","0.00151"
"7.03800","0.58665","0.00146"
"7.04400","0.58719","0.00144"
"7.05000","0.58767","0.00147"
"7.05600","0.58815","0.00145"
"7.06200","0.58869","0.00136"
"7.06800","0.58917","0.00124"
"7.07400","0.58970","0.00106"
"7.08000","0.59018","0.00096"
"7.08600","0.59066","0.00085"
"7.09200","0.59120","0.00076"
"7.09800","0.59168","0.00074"
"7.10400","0.59216","0.00070"
"7.11000","0.59269","0.00069"
"7.11600","0.59317","0.00080"
"7.12200","0.59365","0.00096"
"7.12800","0.59419","0.00109"
"7.13400","0.59467","0.00118"
"7.14000","0.59520","0.00121"
"7.14600","0.59568","0.00121"
"7.15200","0.59622","0.00123"
"7.15800","0.59670","0.00123"
"7.16400","0.59718","0.00131"
"7.17000","0.59766","0.00131"
"7.17600","0.59819","0.00121"
"7.18200","0.59867","0.00113"
"7.18800","0.59915","0.00111"
"7.19400","0.59963","0.00111"
"7.20000","0.60011","0.00114"
"7.20600","0.60065","0.00108"
"7.21200","0.60112","0.00095"
"7.21800","0.60160","0.00086"
"7.22400","0.60214","0.00089"
"7.23000","0.60262","0.00101"
"7.23600","0.60310","0.00108"
"7.24200","0.60364","0.00111"
"7.24800","0.60411","0.00112"
"7.25400","0.60459","0.00117"
"7.26000","0.60513","0.00114"
"7.26600","0.60561","0.00108"
"7.27200","0.60615","0.00101"
"7.27800","0.60662","0.00091"
"7.28400","0.60716","0.00091"
"7.29000","0.60764","0.00096"
"7.29600","0.60812","0.00100"
"7.30200","0.60866","0.00101"
"7.30800","0.60914","0.00109"
"7.31400","0.60967","0.00117"
"7.32000","0.61015","0.00123"
"7.32600","0.61063","0.00133"
"7.33200","0.61111","0.00144"
"7.33800","0.61165","0.00143"
"7.34400","0.61213","0.00131"
"7.35000","0.61260","0.00116"
"7.35600","0.61314","0.00106"
"7.36200","0.61362","0.00111"
"7.36800","0.61410","0.00116"
"7.37400","0.61464","0.00118"
"7.38000","0.61511","0.00119"
"7.38600","0.61565","0.00119"
"7.39200","0.61613","0.00120"
"7.39800","0.61661","0.00123"
"7.40400","0.61715","0.00118"
"7.41000","0.61763","0.00116"
"7.41600","0.61816","0.00108"
"7.42200","0.61864","0.00098"
"7.42800","0.61918","0.00096"
"7.43400","0.61966","0.00091"
"7.44000","0.62020","0.00095"
"7.44600","0.62068","0.00094"
"7.45200","0.62121","0.00090"
"7.45800","0.62169","0.00088"
"7.46400","0.62217","0.00096"
"7.47000","0.62271","0.00101"
"7.47600","0.62319","0.00098"
"7.48200","0.62366","0.00105"
"7.48800","0.62414","0.00113"
"7.49400","0.62468","0.00110"
"7.50000","0.62516","0.00108"
"7.50600","0.62564","0.00116"
"7.51200","0.62618","0.00125"
"7.51800","0.62665","0.00123"
"7.52400","0.62713","0.00116"
"7.53000","0.62767","0.00114"
"7.53600","0.62815","0.00114"
"7.54200","0.62863","0.00112"
"7.54800","0.62917","0.00113"
"7.55400","0.62964","0.00103"
"7.56000","0.63018","0.00092"
"7.56600","0.63072","0.00090"
"7.57200","0.63120","0.00097"
"7.57800","0.63168","0.00103"
"7.58400","0.63221","0.00108"
"7.59000","0.63269","0.00107"
"7.59600","0.63323","0.00108"
"7.60200","0.63371","0.00103"
"7.60800","0.63419","0.00109"
"7.61400","0.63473","0.00121"
"7.62000","0.63520","0.00131"
"7.62600","0.63568","0.00130"
"7.63200","0.63622","0.00135"
"7.63800","0.63670","0.00136"
"7.64400","0.63718","0.00141"
"7.65000","0.63772","0.00139"
"7.65600","0.63819","0.00135"
"7.66200","0.63867","0.00126"
"7.66800","0.63915","0.00121"
"7.67400","0.63969","0.00123"
"7.68000","0.64017","0.00131"
"7.68600","0.64064","0.00140"
"7.69200","0.64118","0.00144"
"7.69800","0.64166","0.00142"
"7.70400","0.64220","0.00130"
"7.71000","0.64268","0.00104"
"7.71600","0.64322","0.00091"
"7.72200","0.64369","0.00095"
"7.72800","0.64417","0.00100"
"7.73400","0.64471","0.00095"
"7.74000","0.64519","0.00089"
"7.74600","0.64567","0.00087"
"7.75200","0.64615","0.00096"
"7.75800","0.64668","0.00112"
"7.76400","0.64716","0.00121"
"7.77000","0.64764","0.00123"
"7.77600","0.64818","0.00120"
"7.78200","0.64866","0.00116"
"7.78800","0.64919","0.00114"
"7.79400","0.64967","0.00122"
"7.80000","0.65015","0.00133"
"7.80600","0.65069","0.00139"
"7.81200","0.65117","0.00137"
"7.81800","0.65165","0.00122"
"7.82400","0.65212","0.00112"
"7.83000","0.65260","0.00104"
"7.83600","0.65314","0.00099"
"7.84200","0.65362","0.00097"
"7.84800","0.65410","0.00106"
"7.85400","0.65464","0.00105"
"7.86000","0.65511","0.00099"
"7.86600","0.65565","0.00107"
"7.87200","0.65613","0.00118"
"7.87800","0.65661","0.00123"
"7.88400","0.65715","0.00131"
"7.89000","0.65763","0.00133"
"7.89600","0.65816","0.00132"
"7.90200","0.65864","0.00118"
"7.90800","0.65912","0.00101"
"7.91400","0.65966","0.00092"
"7.92000","0.66014","0.00093"
"7.92600","0.66067","0.00097"
"7.93200","0.66115","0.00107"
"7.93800","0.66163","0.00111"
"7.94400","0.66217","0.00106"
"7.95000","0.66265","0.00099"
"7.95600","0.66313","0.00089"
"7.96200","0.66366","0.00080"
"7.96800","0.66414","0.00086"
"7.97400","0.66468","0.00094"
"7.98000","0.66516","0.00099"
"7.98600","0.66564","0.00103"
"7.99200","0.66618","0.00102"
"7.99800","0.66665","0.00110"
"8.00400","0.66719","0.00112"
"8.01000","0.66767","0.00110"
"8.01600","0.66821","0.00113"
"8.02200","0.66869","0.00117"
"8.02800","0.66916","0.00115"
"8.03400","0.66970","0.00110"
"8.04000","0.67018","0.00108"
"8.04600","0.67066","0.00111"
"8.05200","0.67120","0.00110"
"8.05800","0.67168","0.00106"
"8.06400","0.67215","0.00117"
"8.07000","0.67269","0.00127"
"8.07600","0.67317","0.00138"
"8.08200","0.67365","0.00148"
"8.08800","0.67419","0.00147"
"8.09400","0.67467","0.00135"
"8.10000","0.67514","0.00121"
"8.10600","0.67568","0.00108"
"8.11200","0.67616","0.00105"
"8.11800","0.67670","0.00118"
"8.12400","0.67718","0.00134"
"8.13000","0.67765","0.00145"
"8.13600","0.67819","0.00154"
"8.14200","0.67867","0.00149"
"8.14800","0.67921","0.00141"
"8.15400","0.67969","0.00139"
"8.16000","0.68017","0.00129"
"8.16600","0.68070","0.00120"
"8.17200","0.68118","0.00110"
"8.17800","0.68172","0.00098"
"8.18400","0.68220","0.00084"
"8.19000","0.68268","0.00076"
"8.19600","0.68322","0.00077"
"8.20200","0.68369","0.00073"
"8.20800","0.68417","0.00070"
"8.21400","0.68471","0.00068"
"8.22000","0.68519","0.00075"
"8.22600","0.68573","0.00088"
"8.23200","0.68620","0.00104"
"8.23800","0.68668","0.00114"
"8.24400","0.68716","0.00110"
"8.25000","0.68764","0.00098"
"8.25600","0.68818","0.00093"
"8.26200","0.68866","0.00087"
"8.26800","0.68913","0.00084"
"8.27400","0.68967","0.00081"
"8.28000","0.69015","0.00086"
"8.28600","0.69063","0.00090"
"8.29200","0.69111","0.00094"
"8.29800","0.69165","0.00098"
"8.30400","0.69212","0.00112"
"8.31000","0.69260","0.00122"
"8.31600","0.69314","0.00129"
"8.32200","0.69362","0.00128"
"8.32800","0.69416","0.00125"
"8.33400","0.69463","0.00117"
"8.34000","0.69511","0.00107"
"8.34600","0.69565","0.00105"
"8.35200","0.69613","0.00099"
"8.35800","0.69667","0.00092"
"8.36400","0.69715","0.00094"
"8.37000","0.69762","0.00101"
"8.37600","0.69810","0.00112"
"8.38200","0.69864","0.00121"
"8.38800","0.69912","0.00132"
"8.39400","0.69960","0.00130"
"8.40000","0.70008","0.00125"
"8.40600","0.70061","0.00121"
"8.41200","0.70109","0.00111"
"8.41800","0.70163","0.00094"
"8.42400","0.70211","0.00083"
"8.43000","0.70265","0.00088"
"8.43600","0.70312","0.00091"
"8.44200","0.70366","0.00088"
"8.44800","0.70414","0.00086"
"8.45400","0.70462","0.00081"
"8.46000","0.70516","0.00087"
"8.46600","0.70564","0.00097"
"8.47200","0.70617","0.00108"
"8.47800","0.70665","0.00114"
"8.48400","0.70713","0.00114"
"8.49000","0.70767","0.00116"
"8.49600","0.70815","0.00113"
"8.50200","0.70869","0.00114"
"8.50800","0.70916","0.00119"
"8.51400","0.70964","0.00134"
"8.52000","0.71018","0.00152"
"8.52600","0.71066","0.00170"
"8.53200","0.71120","0.00176"
"8.53800","0.71167","0.00171"
"8.54400","0.71215","0.00156"
"8.55000","0.71269","0.00144"
"8.55600","0.71317","0.00135"
"8.56200","0.71365","0.00118"
"8.56800","0.71419","0.00102"
"8.57400","0.71466","0.00088"
"8.58000","0.71520","0.00078"
"8.58600","0.71568","0.00075"
"8.59200","0.71616","0.00068"
"8.59800","0.71670","0.00063"
"8.60400","0.71718","0.00059"
"8.61000","0.71765","0.00060"
"8.61600","0.71819","0.00065"
"8.62200","0.71867","0.00077"
"8.62800","0.71915","0.00084"
"8.63400","0.71969","0.00087"
"8.64000","0.72016","0.00079"
"8.64600","0.72070","0.00075"
"8.65200","0.72118","0.00075"
"8.65800","0.72172","0.00079"
"8.66400","0.72220","0.00091"
"8.67000","0.72268","0.00103"
"8.67600","0.72321","0.00102"
"8.68200","0.72369","0.00105"
"8.68800","0.72417","0.00108"
"8.69400","0.72471","0.00101"
"8.70000","0.72519","0.00090"
"8.70600","0.72567","0.00091"
"8.71200","0.72614","0.00098"
"8.71800","0.72668","0.00096"
"8.72400","0.72716","0.00095"
"8.73000","0.72770","0.00097"
"8.73600","0.72818","0.00092"
"8.74200","0.72866","0.00089"
"8.74800","0.72919","0.00083"
"8.75400","0.72967","0.00083"
"8.76000","0.73021","0.00087"
"8.76600","0.73069","0.00090"
"8.77200","0.73117","0.00096"
"8.77800","0.73164","0.00109"
"8.78400","0.73212","0.00115"
"8.79000","0.73266","0.00112"
"8.79600","0.73314","0.00111"
"8.80200","0.73362","0.00114"
"8.80800","0.73416","0.00118"
"8.81400","0.73463","0.00114"
"8.82000","0.73517","0.00108"
"8.82600","0.73565","0.00108"
"8.83200","0.73619","0.00107"
"8.83800","0.73667","0.00097"
"8.84400","0.73720","0.00089"
"8.85000","0.73768","0.00081"
"8.85600","0.73816","0.00083"
"8.86200","0.73870","0.00088"
"8.86800","0.73918","0.00091"
"8.87400","0.73966","0.00097"
"8.88000","0.74019","0.00106"
"8.88600","0.74067","0.00110"
"8.89200","0.74115","0.00110"
"8.89800","0.74163","0.00108"
"8.90400","0.74217","0.00106"
"8.91000","0.74265","0.00100"
"8.91600","0.74312","0.00094"
"8.92200","0.74366","0.00093"
"8.92800","0.74414","0.00096"
"8.93400","0.74462","0.00093"
"8.94000","0.74510","0.00086"
"8.94600","0.74558","0.00079"
"8.95200","0.74611","0.00075"
"8.95800","0.74659","0.00072"
"8.96400","0.74713","0.00078"
