End date,"12/21/2016"
Specimen label,"23DGG_81"
Maximum Load,"0.23561",N

Time,Extension,Load
(s),(mm),(N)
"408.21600","34.01821","0.08962"
"408.22200","34.01875","0.08970"
"408.22800","34.01923","0.09030"
"408.23400","34.01971","0.09035"
"408.24000","34.02019","0.08966"
"408.24600","34.02066","0.08903"
"408.25200","34.02120","0.08932"
"408.25800","34.02168","0.09009"
"408.26400","34.02216","0.09029"
"408.27000","34.02264","0.08970"
"408.27600","34.02317","0.08924"
"408.28200","34.02365","0.08966"
"408.28800","34.02413","0.09065"
"408.29400","34.02467","0.09100"
"408.30000","34.02515","0.09054"
"408.30600","34.02568","0.09008"
"408.31200","34.02617","0.09038"
"408.31800","34.02664","0.09121"
"408.32400","34.02718","0.09151"
"408.33000","34.02766","0.09113"
"408.33600","34.02819","0.09067"
"408.34200","34.02868","0.09068"
"408.34800","34.02915","0.09083"
"408.35400","34.02969","0.09063"
"408.36000","34.03023","0.09009"
"408.36600","34.03070","0.08980"
"408.37200","34.03125","0.09010"
"408.37800","34.03172","0.09052"
"408.38400","34.03220","0.09041"
"408.39000","34.03268","0.08997"
"408.39600","34.03322","0.08991"
"408.40200","34.03370","0.09051"
"408.40800","34.03417","0.09123"
"408.41400","34.03471","0.09147"
"408.42000","34.03519","0.09139"
"408.42600","34.03567","0.09143"
"408.43200","34.03621","0.09199"
"408.43800","34.03669","0.09268"
"408.44400","34.03722","0.09299"
"408.45000","34.03770","0.09313"
"408.45600","34.03818","0.09340"
"408.46200","34.03872","0.09388"
"408.46800","34.03920","0.09432"
"408.47400","34.03973","0.09428"
"408.48000","34.04021","0.09412"
"408.48600","34.04069","0.09437"
"408.49200","34.04123","0.09477"
"408.49800","34.04171","0.09493"
"408.50400","34.04219","0.09472"
"408.51000","34.04272","0.09444"
"408.51600","34.04321","0.09450"
"408.52200","34.04368","0.09478"
"408.52800","34.04422","0.09477"
"408.53400","34.04470","0.09460"
"408.54000","34.04523","0.09443"
"408.54600","34.04572","0.09433"
"408.55200","34.04619","0.09445"
"408.55800","34.04673","0.09449"
"408.56400","34.04721","0.09435"
"408.57000","34.04768","0.09427"
"408.57600","34.04823","0.09420"
"408.58200","34.04870","0.09420"
"408.58800","34.04924","0.09423"
"408.59400","34.04972","0.09418"
"408.60000","34.05026","0.09415"
"408.60600","34.05074","0.09399"
"408.61200","34.05121","0.09377"
"408.61800","34.05175","0.09374"
"408.62400","34.05223","0.09371"
"408.63000","34.05277","0.09363"
"408.63600","34.05325","0.09364"
"408.64200","34.05372","0.09363"
"408.64800","34.05426","0.09359"
"408.65400","34.05474","0.09359"
"408.66000","34.05522","0.09329"
"408.66600","34.05576","0.09298"
"408.67200","34.05624","0.09285"
"408.67800","34.05672","0.09285"
"408.68400","34.05725","0.09291"
"408.69000","34.05773","0.09288"
"408.69600","34.05821","0.09285"
"408.70200","34.05875","0.09289"
"408.70800","34.05923","0.09296"
"408.71400","34.05976","0.09310"
"408.72000","34.06024","0.09342"
"408.72600","34.06072","0.09357"
"408.73200","34.06120","0.09366"
"408.73800","34.06174","0.09388"
"408.74400","34.06222","0.09397"
"408.75000","34.06269","0.09410"
"408.75600","34.06317","0.09413"
"408.76200","34.06371","0.09415"
"408.76800","34.06419","0.09435"
"408.77400","34.06467","0.09449"
"408.78000","34.06520","0.09439"
"408.78600","34.06568","0.09426"
"408.79200","34.06616","0.09409"
"408.79800","34.06664","0.09410"
"408.80400","34.06712","0.09432"
"408.81000","34.06766","0.09431"
"408.81600","34.06813","0.09419"
"408.82200","34.06861","0.09409"
"408.82800","34.06915","0.09417"
"408.83400","34.06963","0.09437"
"408.84000","34.07017","0.09448"
"408.84600","34.07065","0.09445"
"408.85200","34.07119","0.09467"
"408.85800","34.07166","0.09495"
"408.86400","34.07214","0.09511"
"408.87000","34.07268","0.09529"
"408.87600","34.07316","0.09527"
"408.88200","34.07364","0.09526"
"408.88800","34.07411","0.09535"
"408.89400","34.07465","0.09533"
"408.90000","34.07513","0.09537"
"408.90600","34.07561","0.09545"
"408.91200","34.07615","0.09560"
"408.91800","34.07662","0.09590"
"408.92400","34.07716","0.09614"
"408.93000","34.07764","0.09609"
"408.93600","34.07812","0.09595"
"408.94200","34.07866","0.09586"
"408.94800","34.07914","0.09589"
"408.95400","34.07962","0.09603"
"408.96000","34.08015","0.09592"
"408.96600","34.08063","0.09578"
"408.97200","34.08117","0.09570"
"408.97800","34.08165","0.09557"
"408.98400","34.08218","0.09552"
"408.99000","34.08266","0.09539"
"408.99600","34.08320","0.09527"
"409.00200","34.08374","0.09542"
"409.00800","34.08422","0.09553"
"409.01400","34.08470","0.09552"
"409.02000","34.08524","0.09545"
"409.02600","34.08571","0.09523"
"409.03200","34.08619","0.09523"
"409.03800","34.08673","0.09540"
"409.04400","34.08721","0.09536"
"409.05000","34.08769","0.09526"
"409.05600","34.08822","0.09516"
"409.06200","34.08870","0.09501"
"409.06800","34.08918","0.09500"
"409.07400","34.08972","0.09489"
"409.08000","34.09020","0.09464"
"409.08600","34.09068","0.09455"
"409.09200","34.09122","0.09435"
"409.09800","34.09169","0.09421"
"409.10400","34.09217","0.09435"
"409.11000","34.09271","0.09428"
"409.11600","34.09319","0.09421"
"409.12200","34.09367","0.09419"
"409.12800","34.09420","0.09414"
"409.13400","34.09468","0.09424"
"409.14000","34.09522","0.09421"
"409.14600","34.09570","0.09395"
"409.15200","34.09624","0.09381"
"409.15800","34.09671","0.09362"
"409.16400","34.09726","0.09338"
"409.17000","34.09773","0.09332"
"409.17600","34.09821","0.09329"
"409.18200","34.09875","0.09340"
"409.18800","34.09922","0.09361"
"409.19400","34.09970","0.09361"
"409.20000","34.10024","0.09350"
"409.20600","34.10072","0.09340"
"409.21200","34.10120","0.09328"
"409.21800","34.10168","0.09320"
"409.22400","34.10221","0.09293"
"409.23000","34.10269","0.09247"
"409.23600","34.10317","0.09184"
"409.24200","34.10371","0.09092"
"409.24800","34.10419","0.08778"
"409.25400","34.10473","0.07706"
"409.26000","34.10521","0.05749"
"409.26600","34.10574","0.03489"
"409.27200","34.10622","0.01804"
"409.27800","34.10670","0.01194"
"409.28400","34.10724","0.01294"
"409.29000","34.10772","0.01291"
"409.29600","34.10825","0.00775"
"409.30200","34.10873","0.00024"
"409.30800","34.10921","-0.00339"
"409.31400","34.10975","-0.00017"
"409.32000","34.11023","0.00664"
"409.32600","34.11071","0.01067"
"409.33200","34.11118","0.00923"
"409.33800","34.11172","0.00552"
"409.34400","34.11220","0.00504"
"409.35000","34.11268","0.00957"
"409.35600","34.11322","0.01569"
"409.36200","34.11369","0.01829"
"409.36800","34.11417","0.01619"
"409.37400","34.11465","0.01311"
"409.38000","34.11519","0.01333"
"409.38600","34.11567","0.01717"
"409.39200","34.11615","0.02062"
"409.39800","34.11668","0.02048"
"409.40400","34.11716","0.01757"
"409.41000","34.11764","0.01550"
"409.41600","34.11818","0.01713"
"409.42200","34.11866","0.02139"
"409.42800","34.11920","0.02474"
"409.43400","34.11967","0.02479"
"409.44000","34.12016","0.02280"
"409.44600","34.12069","0.02234"
"409.45200","34.12117","0.02569"
"409.45800","34.12165","0.03088"
"409.46400","34.12218","0.03420"
"409.47000","34.12267","0.03433"
"409.47600","34.12320","0.03352"
"409.48200","34.12368","0.03467"
"409.48800","34.12416","0.03752"
"409.49400","34.12469","0.03919"
"409.50000","34.12518","0.03747"
"409.50600","34.12571","0.03319"
"409.51200","34.12619","0.02948"
"409.51800","34.12667","0.02812"
"409.52400","34.12720","0.02797"
"409.53000","34.12769","0.02678"
"409.53600","34.12816","0.02396"
"409.54200","34.12870","0.02081"
"409.54800","34.12918","0.01916"
"409.55400","34.12972","0.01943"
"409.56000","34.13020","0.02020"
"409.56600","34.13073","0.02017"
"409.57200","34.13121","0.01955"
"409.57800","34.13169","0.01960"
"409.58400","34.13223","0.02080"
"409.59000","34.13271","0.02239"
"409.59600","34.13324","0.02297"
"409.60200","34.13372","0.02199"
"409.60800","34.13420","0.02022"
"409.61400","34.13474","0.01871"
"409.62000","34.13522","0.01793"
"409.62600","34.13570","0.01706"
"409.63200","34.13623","0.01539"
"409.63800","34.13671","0.01320"
"409.64400","34.13725","0.01116"
"409.65000","34.13773","0.00992"
"409.65600","34.13827","0.00954"
"409.66200","34.13875","0.00934"
"409.66800","34.13923","0.00886"
"409.67400","34.13976","0.00803"
"409.68000","34.14024","0.00736"
"409.68600","34.14072","0.00747"
"409.69200","34.14120","0.00798"
"409.69800","34.14174","0.00840"
"409.70400","34.14222","0.00838"
"409.71000","34.14269","0.00793"
"409.71600","34.14323","0.00762"
"409.72200","34.14371","0.00777"
"409.72800","34.14419","0.00801"
"409.73400","34.14473","0.00807"
"409.74000","34.14520","0.00771"
"409.74600","34.14568","0.00717"
"409.75200","34.14622","0.00693"
"409.75800","34.14670","0.00709"
"409.76400","34.14718","0.00721"
"409.77000","34.14772","0.00703"
"409.77600","34.14819","0.00642"
"409.78200","34.14873","0.00588"
"409.78800","34.14921","0.00575"
"409.79400","34.14975","0.00583"
"409.80000","34.15023","0.00584"
"409.80600","34.15076","0.00553"
"409.81200","34.15124","0.00501"
"409.81800","34.15172","0.00481"
"409.82400","34.15220","0.00499"
"409.83000","34.15274","0.00536"
"409.83600","34.15322","0.00575"
"409.84200","34.15369","0.00590"
"409.84800","34.15417","0.00595"
"409.85400","34.15471","0.00640"
"409.86000","34.15519","0.00735"
"409.86600","34.15567","0.00862"
"409.87200","34.15621","0.00982"
"409.87800","34.15668","0.01065"
"409.88400","34.15722","0.01140"
"409.89000","34.15770","0.01234"
"409.89600","34.15818","0.01326"
"409.90200","34.15872","0.01387"
"409.90800","34.15919","0.01387"
"409.91400","34.15967","0.01340"
"409.92000","34.16021","0.01281"
"409.92600","34.16069","0.01222"
"409.93200","34.16123","0.01175"
"409.93800","34.16171","0.01136"
"409.94400","34.16225","0.01087"
"409.95000","34.16272","0.01060"
"409.95600","34.16326","0.01067"
"409.96200","34.16374","0.01119"
"409.96800","34.16422","0.01202"
"409.97400","34.16470","0.01278"
"409.98000","34.16523","0.01358"
"409.98600","34.16571","0.01464"
"409.99200","34.16619","0.01580"
"409.99800","34.16667","0.01706"
"410.00400","34.16721","0.01812"
"410.01000","34.16769","0.01869"
"410.01600","34.16816","0.01868"
"410.02200","34.16870","0.01841"
"410.02800","34.16918","0.01790"
"410.03400","34.16966","0.01730"
"410.04000","34.17020","0.01647"
"410.04600","34.17068","0.01544"
"410.05200","34.17121","0.01448"
"410.05800","34.17169","0.01355"
"410.06400","34.17223","0.01288"
"410.07000","34.17271","0.01250"
"410.07600","34.17325","0.01223"
"410.08200","34.17373","0.01196"
"410.08800","34.17420","0.01173"
"410.09400","34.17474","0.01161"
"410.10000","34.17522","0.01169"
"410.10600","34.17570","0.01192"
"410.11200","34.17617","0.01212"
"410.11800","34.17672","0.01228"
"410.12400","34.17719","0.01223"
"410.13000","34.17767","0.01198"
"410.13600","34.17821","0.01170"
"410.14200","34.17868","0.01130"
"410.14800","34.17916","0.01072"
"410.15400","34.17970","0.01007"
"410.16000","34.18018","0.00944"
"410.16600","34.18066","0.00889"
"410.17200","34.18120","0.00839"
"410.17800","34.18167","0.00802"
"410.18400","34.18215","0.00777"
"410.19000","34.18269","0.00746"
"410.19600","34.18317","0.00714"
"410.20200","34.18371","0.00699"
"410.20800","34.18419","0.00696"
"410.21400","34.18472","0.00685"
"410.22000","34.18526","0.00667"
"410.22600","34.18574","0.00644"
"410.23200","34.18622","0.00629"
"410.23800","34.18676","0.00626"
"410.24400","34.18724","0.00624"
"410.25000","34.18771","0.00619"
"410.25600","34.18825","0.00608"
"410.26200","34.18873","0.00589"
"410.26800","34.18921","0.00573"
"410.27400","34.18975","0.00558"
"410.28000","34.19023","0.00550"
"410.28600","34.19070","0.00547"
"410.29200","34.19124","0.00534"
"410.29800","34.19172","0.00512"
"410.30400","34.19220","0.00495"
"410.31000","34.19268","0.00487"
"410.31600","34.19321","0.00500"
"410.32200","34.19370","0.00506"
"410.32800","34.19417","0.00503"
"410.33400","34.19471","0.00502"
"410.34000","34.19519","0.00499"
"410.34600","34.19572","0.00495"
"410.35200","34.19621","0.00503"
"410.35800","34.19674","0.00511"
"410.36400","34.19722","0.00519"
"410.37000","34.19770","0.00527"
"410.37600","34.19823","0.00536"
"410.38200","34.19872","0.00551"
"410.38800","34.19919","0.00572"
"410.39400","34.19967","0.00592"
"410.40000","34.20021","0.00625"
"410.40600","34.20069","0.00652"
"410.41200","34.20117","0.00683"
"410.41800","34.20170","0.00733"
"410.42400","34.20218","0.00785"
"410.43000","34.20266","0.00845"
"410.43600","34.20320","0.00905"
"410.44200","34.20368","0.00959"
"410.44800","34.20415","0.01018"
"410.45400","34.20470","0.01083"
"410.46000","34.20517","0.01132"
"410.46600","34.20565","0.01183"
"410.47200","34.20619","0.01237"
"410.47800","34.20667","0.01295"
"410.48400","34.20715","0.01365"
"410.49000","34.20768","0.01436"
"410.49600","34.20816","0.01505"
"410.50200","34.20864","0.01583"
"410.50800","34.20918","0.01654"
"410.51400","34.20966","0.01704"
"410.52000","34.21019","0.01749"
"410.52600","34.21067","0.01774"
"410.53200","34.21121","0.01761"
"410.53800","34.21169","0.01688"
"410.54400","34.21217","0.01590"
"410.55000","34.21270","0.01544"
"410.55600","34.21318","0.01592"
"410.56200","34.21366","0.01699"
"410.56800","34.21414","0.01789"
"410.57400","34.21468","0.01807"
"410.58000","34.21516","0.01805"
"410.58600","34.21564","0.01823"
"410.59200","34.21617","0.01860"
"410.59800","34.21665","0.01861"
"410.60400","34.21719","0.01787"
"410.61000","34.21767","0.01655"
"410.61600","34.21821","0.01530"
"410.62200","34.21869","0.01439"
"410.62800","34.21922","0.01359"
"410.63400","34.21970","0.01271"
"410.64000","34.22024","0.01171"
"410.64600","34.22072","0.01086"
"410.65200","34.22126","0.01045"
"410.65800","34.22173","0.01032"
"410.66400","34.22227","0.01023"
"410.67000","34.22275","0.00995"
"410.67600","34.22329","0.00948"
"410.68200","34.22377","0.00912"
"410.68800","34.22430","0.00905"
"410.69400","34.22478","0.00908"
"410.70000","34.22526","0.00892"
"410.70600","34.22580","0.00846"
"410.71200","34.22628","0.00785"
"410.71800","34.22676","0.00736"
"410.72400","34.22724","0.00698"
"410.73000","34.22771","0.00664"
"410.73600","34.22819","0.00631"
"410.74200","34.22867","0.00588"
"410.74800","34.22915","0.00544"
"410.75400","34.22969","0.00515"
"410.76000","34.23016","0.00498"
"410.76600","34.23070","0.00496"
"410.77200","34.23118","0.00487"
"410.77800","34.23166","0.00477"
"410.78400","34.23220","0.00472"
"410.79000","34.23273","0.00473"
"410.79600","34.23321","0.00483"
"410.80200","34.23369","0.00500"
"410.80800","34.23423","0.00500"
"410.81400","34.23471","0.00497"
"410.82000","34.23524","0.00507"
"410.82600","34.23573","0.00523"
"410.83200","34.23620","0.00545"
"410.83800","34.23668","0.00565"
"410.84400","34.23716","0.00569"
"410.85000","34.23770","0.00559"
"410.85600","34.23818","0.00550"
"410.86200","34.23866","0.00553"
"410.86800","34.23919","0.00568"
"410.87400","34.23967","0.00583"
"410.88000","34.24015","0.00603"
"410.88600","34.24063","0.00627"
"410.89200","34.24117","0.00657"
"410.89800","34.24164","0.00695"
"410.90400","34.24218","0.00748"
"410.91000","34.24266","0.00800"
"410.91600","34.24320","0.00842"
"410.92200","34.24368","0.00885"
"410.92800","34.24422","0.00926"
"410.93400","34.24469","0.00974"
"410.94000","34.24523","0.01030"
"410.94600","34.24571","0.01076"
"410.95200","34.24619","0.01114"
"410.95800","34.24673","0.01138"
"410.96400","34.24720","0.01169"
"410.97000","34.24768","0.01207"
"410.97600","34.24816","0.01237"
"410.98200","34.24870","0.01273"
"410.98800","34.24918","0.01293"
"410.99400","34.24966","0.01308"
"411.00000","34.25014","0.01323"
"411.00600","34.25067","0.01335"
"411.01200","34.25115","0.01337"
"411.01800","34.25163","0.01346"
"411.02400","34.25217","0.01354"
"411.03000","34.25265","0.01365"
"411.03600","34.25312","0.01379"
"411.04200","34.25360","0.01373"
"411.04800","34.25414","0.01349"
"411.05400","34.25462","0.01314"
"411.06000","34.25516","0.01270"
"411.06600","34.25563","0.01227"
"411.07200","34.25618","0.01186"
"411.07800","34.25671","0.01150"
"411.08400","34.25719","0.01107"
"411.09000","34.25773","0.01066"
"411.09600","34.25821","0.01029"
"411.10200","34.25875","0.01003"
"411.10800","34.25922","0.00991"
"411.11400","34.25970","0.00970"
"411.12000","34.26024","0.00945"
"411.12600","34.26072","0.00924"
"411.13200","34.26120","0.00905"
"411.13800","34.26167","0.00882"
"411.14400","34.26221","0.00849"
"411.15000","34.26269","0.00821"
"411.15600","34.26317","0.00799"
"411.16200","34.26371","0.00772"
"411.16800","34.26418","0.00746"
"411.17400","34.26466","0.00713"
"411.18000","34.26514","0.00679"
"411.18600","34.26568","0.00648"
"411.19200","34.26616","0.00618"
"411.19800","34.26670","0.00594"
"411.20400","34.26718","0.00575"
"411.21000","34.26771","0.00555"
"411.21600","34.26819","0.00543"
"411.22200","34.26873","0.00535"
"411.22800","34.26921","0.00531"
"411.23400","34.26974","0.00532"
"411.24000","34.27022","0.00525"
"411.24600","34.27076","0.00519"
"411.25200","34.27124","0.00529"
"411.25800","34.27172","0.00534"
"411.26400","34.27220","0.00539"
"411.27000","34.27267","0.00545"
"411.27600","34.27316","0.00540"
"411.28200","34.27369","0.00529"
"411.28800","34.27417","0.00527"
"411.29400","34.27471","0.00528"
"411.30000","34.27518","0.00537"
"411.30600","34.27567","0.00545"
"411.31200","34.27620","0.00546"
"411.31800","34.27668","0.00557"
"411.32400","34.27722","0.00577"
"411.33000","34.27769","0.00604"
"411.33600","34.27818","0.00637"
"411.34200","34.27871","0.00663"
"411.34800","34.27919","0.00694"
"411.35400","34.27973","0.00732"
"411.36000","34.28021","0.00779"
"411.36600","34.28075","0.00831"
"411.37200","34.28122","0.00877"
"411.37800","34.28170","0.00910"
"411.38400","34.28224","0.00952"
"411.39000","34.28272","0.00999"
"411.39600","34.28320","0.01041"
"411.40200","34.28373","0.01084"
"411.40800","34.28421","0.01114"
"411.41400","34.28469","0.01142"
"411.42000","34.28517","0.01177"
"411.42600","34.28565","0.01221"
"411.43200","34.28619","0.01274"
"411.43800","34.28667","0.01322"
"411.44400","34.28714","0.01361"
"411.45000","34.28769","0.01408"
"411.45600","34.28816","0.01458"
"411.46200","34.28864","0.01480"
"411.46800","34.28912","0.01492"
"411.47400","34.28965","0.01497"
"411.48000","34.29013","0.01492"
