End date,"12/18/2016"
Specimen label,"16AT_26_run2"
Maximum Load,"0.19149",N

Time,Extension,Load
(s),(mm),(N)
"206.43600","17.20318","0.00850"
"206.44200","17.20366","0.00847"
"206.44800","17.20414","0.00847"
"206.45400","17.20468","0.00843"
"206.46000","17.20515","0.00843"
"206.46600","17.20569","0.00844"
"206.47200","17.20617","0.00840"
"206.47800","17.20671","0.00831"
"206.48400","17.20719","0.00827"
"206.49000","17.20767","0.00831"
"206.49600","17.20821","0.00842"
"206.50200","17.20868","0.00852"
"206.50800","17.20916","0.00863"
"206.51400","17.20964","0.00870"
"206.52000","17.21018","0.00872"
"206.52600","17.21066","0.00863"
"206.53200","17.21113","0.00857"
"206.53800","17.21161","0.00840"
"206.54400","17.21215","0.00828"
"206.55000","17.21263","0.00823"
"206.55600","17.21311","0.00815"
"206.56200","17.21365","0.00814"
"206.56800","17.21412","0.00811"
"206.57400","17.21460","0.00816"
"206.58000","17.21508","0.00822"
"206.58600","17.21562","0.00825"
"206.59200","17.21610","0.00828"
"206.59800","17.21657","0.00828"
"206.60400","17.21711","0.00821"
"206.61000","17.21759","0.00825"
"206.61600","17.21807","0.00833"
"206.62200","17.21861","0.00831"
"206.62800","17.21909","0.00823"
"206.63400","17.21956","0.00817"
"206.64000","17.22010","0.00818"
"206.64600","17.22058","0.00831"
"206.65200","17.22106","0.00835"
"206.65800","17.22160","0.00831"
"206.66400","17.22208","0.00834"
"206.67000","17.22255","0.00836"
"206.67600","17.22309","0.00834"
"206.68200","17.22357","0.00836"
"206.68800","17.22411","0.00837"
"206.69400","17.22459","0.00842"
"206.70000","17.22513","0.00848"
"206.70600","17.22560","0.00854"
"206.71200","17.22608","0.00858"
"206.71800","17.22662","0.00847"
"206.72400","17.22710","0.00835"
"206.73000","17.22764","0.00825"
"206.73600","17.22812","0.00814"
"206.74200","17.22859","0.00811"
"206.74800","17.22913","0.00822"
"206.75400","17.22961","0.00831"
"206.76000","17.23015","0.00834"
"206.76600","17.23063","0.00837"
"206.77200","17.23111","0.00839"
"206.77800","17.23164","0.00840"
"206.78400","17.23212","0.00845"
"206.79000","17.23260","0.00844"
"206.79600","17.23314","0.00849"
"206.80200","17.23362","0.00853"
"206.80800","17.23409","0.00850"
"206.81400","17.23463","0.00833"
"206.82000","17.23511","0.00810"
"206.82600","17.23565","0.00794"
"206.83200","17.23613","0.00799"
"206.83800","17.23667","0.00796"
"206.84400","17.23714","0.00798"
"206.85000","17.23762","0.00809"
"206.85600","17.23816","0.00815"
"206.86200","17.23864","0.00817"
"206.86800","17.23912","0.00830"
"206.87400","17.23965","0.00847"
"206.88000","17.24013","0.00864"
"206.88600","17.24067","0.00877"
"206.89200","17.24115","0.00884"
"206.89800","17.24163","0.00891"
"206.90400","17.24216","0.00895"
"206.91000","17.24264","0.00896"
"206.91600","17.24318","0.00895"
"206.92200","17.24366","0.00882"
"206.92800","17.24414","0.00866"
"206.93400","17.24468","0.00857"
"206.94000","17.24516","0.00859"
"206.94600","17.24563","0.00861"
"206.95200","17.24617","0.00863"
"206.95800","17.24665","0.00868"
"206.96400","17.24719","0.00874"
"206.97000","17.24767","0.00878"
"206.97600","17.24820","0.00879"
"206.98200","17.24868","0.00881"
"206.98800","17.24916","0.00874"
"206.99400","17.24970","0.00871"
"207.00000","17.25018","0.00880"
"207.00600","17.25072","0.00880"
"207.01200","17.25119","0.00873"
"207.01800","17.25167","0.00856"
"207.02400","17.25215","0.00843"
"207.03000","17.25269","0.00836"
"207.03600","17.25317","0.00830"
"207.04200","17.25364","0.00830"
"207.04800","17.25418","0.00848"
"207.05400","17.25466","0.00857"
"207.06000","17.25514","0.00864"
"207.06600","17.25568","0.00874"
"207.07200","17.25616","0.00885"
"207.07800","17.25663","0.00889"
"207.08400","17.25717","0.00892"
"207.09000","17.25765","0.00891"
"207.09600","17.25813","0.00888"
"207.10200","17.25861","0.00888"
"207.10800","17.25915","0.00890"
"207.11400","17.25962","0.00897"
"207.12000","17.26010","0.00900"
"207.12600","17.26064","0.00889"
"207.13200","17.26112","0.00891"
"207.13800","17.26160","0.00890"
"207.14400","17.26213","0.00886"
"207.15000","17.26261","0.00890"
"207.15600","17.26309","0.00898"
"207.16200","17.26363","0.00896"
"207.16800","17.26411","0.00891"
"207.17400","17.26459","0.00885"
"207.18000","17.26512","0.00879"
"207.18600","17.26560","0.00874"
"207.19200","17.26608","0.00875"
"207.19800","17.26662","0.00883"
"207.20400","17.26710","0.00882"
"207.21000","17.26764","0.00887"
"207.21600","17.26811","0.00901"
"207.22200","17.26859","0.00904"
"207.22800","17.26913","0.00903"
"207.23400","17.26961","0.00900"
"207.24000","17.27009","0.00901"
"207.24600","17.27062","0.00896"
"207.25200","17.27110","0.00883"
"207.25800","17.27158","0.00870"
"207.26400","17.27212","0.00878"
"207.27000","17.27260","0.00884"
"207.27600","17.27314","0.00876"
"207.28200","17.27361","0.00868"
"207.28800","17.27409","0.00856"
"207.29400","17.27463","0.00847"
"207.30000","17.27511","0.00853"
"207.30600","17.27565","0.00865"
"207.31200","17.27612","0.00877"
"207.31800","17.27660","0.00881"
"207.32400","17.27714","0.00870"
"207.33000","17.27762","0.00864"
"207.33600","17.27816","0.00857"
"207.34200","17.27864","0.00852"
"207.34800","17.27917","0.00855"
"207.35400","17.27965","0.00851"
"207.36000","17.28013","0.00850"
"207.36600","17.28067","0.00858"
"207.37200","17.28115","0.00867"
"207.37800","17.28163","0.00889"
"207.38400","17.28210","0.00914"
"207.39000","17.28264","0.00929"
"207.39600","17.28312","0.00932"
"207.40200","17.28360","0.00914"
"207.40800","17.28414","0.00889"
"207.41400","17.28461","0.00869"
"207.42000","17.28509","0.00858"
"207.42600","17.28563","0.00856"
"207.43200","17.28611","0.00854"
"207.43800","17.28659","0.00854"
"207.44400","17.28713","0.00864"
"207.45000","17.28761","0.00886"
"207.45600","17.28808","0.00898"
"207.46200","17.28862","0.00908"
"207.46800","17.28910","0.00926"
"207.47400","17.28964","0.00938"
"207.48000","17.29018","0.00947"
"207.48600","17.29065","0.00945"
"207.49200","17.29119","0.00937"
"207.49800","17.29167","0.00929"
"207.50400","17.29215","0.00909"
"207.51000","17.29269","0.00898"
"207.51600","17.29317","0.00902"
"207.52200","17.29364","0.00904"
"207.52800","17.29412","0.00898"
"207.53400","17.29466","0.00896"
"207.54000","17.29514","0.00899"
"207.54600","17.29562","0.00890"
"207.55200","17.29616","0.00881"
"207.55800","17.29663","0.00872"
"207.56400","17.29711","0.00883"
"207.57000","17.29765","0.00896"
"207.57600","17.29813","0.00904"
"207.58200","17.29861","0.00912"
"207.58800","17.29908","0.00919"
"207.59400","17.29956","0.00923"
"207.60000","17.30010","0.00925"
"207.60600","17.30058","0.00921"
"207.61200","17.30112","0.00911"
"207.61800","17.30160","0.00905"
"207.62400","17.30214","0.00906"
"207.63000","17.30261","0.00909"
"207.63600","17.30315","0.00906"
"207.64200","17.30363","0.00892"
"207.64800","17.30411","0.00884"
"207.65400","17.30465","0.00877"
"207.66000","17.30512","0.00875"
"207.66600","17.30560","0.00879"
"207.67200","17.30608","0.00886"
"207.67800","17.30662","0.00890"
"207.68400","17.30710","0.00898"
"207.69000","17.30758","0.00912"
"207.69600","17.30811","0.00932"
"207.70200","17.30859","0.00947"
"207.70800","17.30907","0.00954"
"207.71400","17.30961","0.00955"
"207.72000","17.31009","0.00942"
"207.72600","17.31057","0.00920"
"207.73200","17.31110","0.00919"
"207.73800","17.31158","0.00922"
"207.74400","17.31206","0.00919"
"207.75000","17.31260","0.00917"
"207.75600","17.31308","0.00908"
"207.76200","17.31361","0.00906"
"207.76800","17.31409","0.00917"
"207.77400","17.31463","0.00930"
"207.78000","17.31511","0.00939"
"207.78600","17.31565","0.00940"
"207.79200","17.31613","0.00931"
"207.79800","17.31660","0.00920"
"207.80400","17.31714","0.00908"
"207.81000","17.31762","0.00899"
"207.81600","17.31816","0.00889"
"207.82200","17.31864","0.00882"
"207.82800","17.31911","0.00881"
"207.83400","17.31959","0.00883"
"207.84000","17.32013","0.00886"
"207.84600","17.32061","0.00889"
"207.85200","17.32109","0.00886"
"207.85800","17.32157","0.00881"
"207.86400","17.32210","0.00888"
"207.87000","17.32258","0.00899"
"207.87600","17.32312","0.00909"
"207.88200","17.32360","0.00928"
"207.88800","17.32414","0.00952"
"207.89400","17.32462","0.00973"
"207.90000","17.32509","0.00979"
"207.90600","17.32563","0.00976"
"207.91200","17.32617","0.00970"
"207.91800","17.32665","0.00958"
"207.92400","17.32713","0.00940"
"207.93000","17.32767","0.00923"
"207.93600","17.32814","0.00912"
"207.94200","17.32862","0.00913"
"207.94800","17.32916","0.00924"
"207.95400","17.32964","0.00927"
"207.96000","17.33012","0.00922"
"207.96600","17.33060","0.00920"
"207.97200","17.33107","0.00921"
"207.97800","17.33161","0.00927"
"207.98400","17.33209","0.00943"
"207.99000","17.33257","0.00956"
"207.99600","17.33311","0.00963"
"208.00200","17.33358","0.00960"
"208.00800","17.33406","0.00953"
"208.01400","17.33460","0.00949"
"208.02000","17.33508","0.00940"
"208.02600","17.33562","0.00932"
"208.03200","17.33609","0.00932"
"208.03800","17.33663","0.00934"
"208.04400","17.33711","0.00936"
"208.05000","17.33765","0.00938"
"208.05600","17.33813","0.00940"
"208.06200","17.33867","0.00940"
"208.06800","17.33914","0.00940"
"208.07400","17.33962","0.00940"
"208.08000","17.34016","0.00940"
"208.08600","17.34064","0.00940"
"208.09200","17.34118","0.00940"
"208.09800","17.34165","0.00946"
"208.10400","17.34213","0.00938"
"208.11000","17.34267","0.00929"
"208.11600","17.34315","0.00924"
"208.12200","17.34363","0.00925"
"208.12800","17.34411","0.00928"
"208.13400","17.34459","0.00929"
"208.14000","17.34512","0.00931"
"208.14600","17.34560","0.00931"
"208.15200","17.34608","0.00925"
"208.15800","17.34656","0.00923"
"208.16400","17.34710","0.00937"
"208.17000","17.34757","0.00960"
"208.17600","17.34811","0.00976"
"208.18200","17.34859","0.00987"
"208.18800","17.34913","0.00986"
"208.19400","17.34961","0.00980"
"208.20000","17.35015","0.00974"
"208.20600","17.35062","0.00971"
"208.21200","17.35110","0.00971"
"208.21800","17.35164","0.00967"
"208.22400","17.35212","0.00956"
"208.23000","17.35260","0.00959"
"208.23600","17.35308","0.00961"
"208.24200","17.35355","0.00964"
"208.24800","17.35409","0.00969"
"208.25400","17.35457","0.00964"
"208.26000","17.35505","0.00953"
"208.26600","17.35559","0.00950"
"208.27200","17.35606","0.00946"
"208.27800","17.35654","0.00939"
"208.28400","17.35708","0.00940"
"208.29000","17.35756","0.00948"
"208.29600","17.35804","0.00957"
"208.30200","17.35851","0.00949"
"208.30800","17.35905","0.00931"
"208.31400","17.35953","0.00913"
"208.32000","17.36007","0.00899"
"208.32600","17.36055","0.00895"
"208.33200","17.36109","0.00899"
"208.33800","17.36162","0.00908"
"208.34400","17.36210","0.00917"
"208.35000","17.36264","0.00932"
"208.35600","17.36318","0.00943"
"208.36200","17.36366","0.00946"
"208.36800","17.36420","0.00951"
"208.37400","17.36467","0.00955"
"208.38000","17.36515","0.00959"
"208.38600","17.36563","0.00960"
"208.39200","17.36617","0.00961"
"208.39800","17.36665","0.00967"
"208.40400","17.36712","0.00970"
"208.41000","17.36760","0.00969"
"208.41600","17.36814","0.00975"
"208.42200","17.36862","0.00979"
"208.42800","17.36910","0.00987"
"208.43400","17.36964","0.00994"
"208.44000","17.37011","0.01004"
"208.44600","17.37065","0.01010"
"208.45200","17.37113","0.01008"
"208.45800","17.37161","0.00996"
"208.46400","17.37215","0.00997"
"208.47000","17.37263","0.00993"
"208.47600","17.37316","0.00985"
"208.48200","17.37370","0.00976"
"208.48800","17.37418","0.00973"
"208.49400","17.37472","0.00971"
"208.50000","17.37520","0.00972"
"208.50600","17.37568","0.00980"
"208.51200","17.37621","0.00984"
"208.51800","17.37669","0.00989"
"208.52400","17.37717","0.00993"
"208.53000","17.37765","0.00990"
"208.53600","17.37813","0.00975"
"208.54200","17.37867","0.00951"
"208.54800","17.37914","0.00946"
"208.55400","17.37962","0.00952"
"208.56000","17.38010","0.00954"
"208.56600","17.38064","0.00953"
"208.57200","17.38112","0.00955"
"208.57800","17.38165","0.00958"
"208.58400","17.38213","0.00959"
"208.59000","17.38261","0.00968"
"208.59600","17.38315","0.00977"
"208.60200","17.38363","0.00977"
"208.60800","17.38411","0.00981"
"208.61400","17.38464","0.00992"
"208.62000","17.38512","0.01003"
"208.62600","17.38566","0.01002"
"208.63200","17.38614","0.01008"
"208.63800","17.38668","0.01012"
"208.64400","17.38716","0.01010"
"208.65000","17.38769","0.01002"
"208.65600","17.38817","0.00993"
"208.66200","17.38865","0.00994"
"208.66800","17.38919","0.00993"
"208.67400","17.38967","0.00989"
"208.68000","17.39014","0.00998"
"208.68600","17.39068","0.00995"
"208.69200","17.39116","0.00982"
"208.69800","17.39164","0.00975"
"208.70400","17.39212","0.00975"
"208.71000","17.39266","0.00968"
"208.71600","17.39314","0.00964"
"208.72200","17.39361","0.00959"
"208.72800","17.39415","0.00956"
"208.73400","17.39463","0.00957"
"208.74000","17.39511","0.00965"
"208.74600","17.39565","0.00979"
"208.75200","17.39612","0.00990"
"208.75800","17.39660","0.00990"
"208.76400","17.39714","0.00996"
"208.77000","17.39762","0.00999"
"208.77600","17.39810","0.00990"
"208.78200","17.39864","0.00982"
"208.78800","17.39911","0.00979"
"208.79400","17.39959","0.00982"
"208.80000","17.40013","0.00993"
"208.80600","17.40061","0.01006"
"208.81200","17.40109","0.01019"
"208.81800","17.40162","0.01018"
"208.82400","17.40210","0.01002"
"208.83000","17.40258","0.00986"
"208.83600","17.40306","0.00978"
"208.84200","17.40360","0.00959"
"208.84800","17.40408","0.00936"
"208.85400","17.40455","0.00925"
"208.86000","17.40509","0.00925"
"208.86600","17.40557","0.00929"
"208.87200","17.40611","0.00938"
"208.87800","17.40659","0.00957"
"208.88400","17.40706","0.00968"
"208.89000","17.40760","0.00966"
"208.89600","17.40808","0.00969"
"208.90200","17.40862","0.00972"
"208.90800","17.40910","0.00971"
"208.91400","17.40964","0.00980"
"208.92000","17.41017","0.00992"
"208.92600","17.41065","0.00999"
"208.93200","17.41113","0.00993"
"208.93800","17.41167","0.00990"
"208.94400","17.41215","0.00992"
"208.95000","17.41262","0.00992"
"208.95600","17.41316","0.00979"
"208.96200","17.41364","0.00966"
"208.96800","17.41412","0.00954"
"208.97400","17.41466","0.00936"
"208.98000","17.41514","0.00928"
"208.98600","17.41567","0.00946"
"208.99200","17.41615","0.00968"
"208.99800","17.41669","0.00984"
"209.00400","17.41717","0.00988"
"209.01000","17.41765","0.00992"
"209.01600","17.41819","0.00999"
"209.02200","17.41866","0.00994"
"209.02800","17.41920","0.00987"
"209.03400","17.41968","0.00986"
"209.04000","17.42016","0.00976"
"209.04600","17.42070","0.00967"
"209.05200","17.42118","0.00960"
"209.05800","17.42165","0.00958"
"209.06400","17.42219","0.00959"
"209.07000","17.42267","0.00967"
"209.07600","17.42315","0.00971"
"209.08200","17.42369","0.00976"
"209.08800","17.42416","0.00974"
"209.09400","17.42464","0.00978"
"209.10000","17.42512","0.00977"
"209.10600","17.42566","0.00974"
"209.11200","17.42614","0.00973"
"209.11800","17.42668","0.00970"
"209.12400","17.42715","0.00968"
"209.13000","17.42763","0.00968"
"209.13600","17.42817","0.00970"
"209.14200","17.42865","0.00969"
"209.14800","17.42919","0.00967"
"209.15400","17.42966","0.00964"
"209.16000","17.43014","0.00966"
"209.16600","17.43068","0.00979"
"209.17200","17.43116","0.00986"
"209.17800","17.43164","0.00988"
"209.18400","17.43217","0.00983"
"209.19000","17.43265","0.00974"
"209.19600","17.43313","0.00978"
"209.20200","17.43367","0.00979"
"209.20800","17.43415","0.00973"
"209.21400","17.43463","0.00969"
"209.22000","17.43517","0.00957"
"209.22600","17.43564","0.00941"
"209.23200","17.43612","0.00937"
"209.23800","17.43666","0.00932"
"209.24400","17.43714","0.00924"
"209.25000","17.43768","0.00926"
"209.25600","17.43815","0.00930"
"209.26200","17.43863","0.00932"
"209.26800","17.43917","0.00932"
"209.27400","17.43965","0.00937"
"209.28000","17.44019","0.00956"
"209.28600","17.44067","0.00964"
"209.29200","17.44114","0.00959"
"209.29800","17.44168","0.00959"
"209.30400","17.44216","0.00957"
"209.31000","17.44264","0.00959"
"209.31600","17.44312","0.00963"
"209.32200","17.44366","0.00976"
"209.32800","17.44413","0.00991"
"209.33400","17.44461","0.01014"
"209.34000","17.44515","0.01044"
"209.34600","17.44563","0.01068"
"209.35200","17.44611","0.01072"
"209.35800","17.44664","0.01064"
"209.36400","17.44712","0.01054"
"209.37000","17.44760","0.01052"
"209.37600","17.44808","0.01046"
"209.38200","17.44862","0.01039"
"209.38800","17.44910","0.01029"
"209.39400","17.44958","0.01021"
"209.40000","17.45011","0.01017"
"209.40600","17.45059","0.01011"
"209.41200","17.45113","0.01007"
"209.41800","17.45161","0.01001"
"209.42400","17.45215","0.00994"
"209.43000","17.45262","0.00990"
"209.43600","17.45310","0.00986"
"209.44200","17.45364","0.00982"
"209.44800","17.45412","0.00987"
"209.45400","17.45460","0.00991"
"209.46000","17.45514","0.00991"
"209.46600","17.45561","0.00980"
"209.47200","17.45609","0.00963"
"209.47800","17.45663","0.00957"
"209.48400","17.45711","0.00958"
"209.49000","17.45765","0.00962"
"209.49600","17.45812","0.00963"
"209.50200","17.45860","0.00968"
"209.50800","17.45914","0.00969"
"209.51400","17.45962","0.00975"
"209.52000","17.46010","0.00975"
"209.52600","17.46064","0.00967"
"209.53200","17.46111","0.00973"
"209.53800","17.46165","0.00985"
"209.54400","17.46213","0.00994"
"209.55000","17.46267","0.00990"
"209.55600","17.46315","0.00982"
"209.56200","17.46363","0.00974"
"209.56800","17.46416","0.00971"
"209.57400","17.46464","0.00966"
"209.58000","17.46512","0.00965"
"209.58600","17.46566","0.00967"
"209.59200","17.46614","0.00967"
"209.59800","17.46662","0.00972"
"209.60400","17.46715","0.00976"
"209.61000","17.46763","0.00986"
"209.61600","17.46811","0.00989"
"209.62200","17.46865","0.00991"
"209.62800","17.46913","0.00993"
"209.63400","17.46967","0.00998"
"209.64000","17.47014","0.00999"
"209.64600","17.47068","0.00996"
"209.65200","17.47116","0.00990"
"209.65800","17.47170","0.00984"
"209.66400","17.47218","0.00991"
"209.67000","17.47265","0.00996"
"209.67600","17.47319","0.00996"
"209.68200","17.47367","0.01003"
"209.68800","17.47415","0.01012"
"209.69400","17.47469","0.01014"
"209.70000","17.47517","0.01020"
