End date,"1/22/2017"
Specimen label,"18BG_46 run 2"
Maximum Load,"0.06005",N

Time,Extension,Load
(s),(mm),(N)
"37.69200","32.53818","0.05461"
"37.69800","32.53872","0.05460"
"37.70400","32.53920","0.05445"
"37.71000","32.53968","0.05432"
"37.71600","32.54021","0.05419"
"37.72200","32.54069","0.05410"
"37.72800","32.54117","0.05405"
"37.73400","32.54165","0.05406"
"37.74000","32.54219","0.05406"
"37.74600","32.54266","0.05406"
"37.75200","32.54321","0.05406"
"37.75800","32.54368","0.05410"
"37.76400","32.54416","0.05417"
"37.77000","32.54470","0.05417"
"37.77600","32.54517","0.05410"
"37.78200","32.54565","0.05406"
"37.78800","32.54619","0.05409"
"37.79400","32.54667","0.05405"
"37.80000","32.54715","0.05393"
"37.80600","32.54769","0.05389"
"37.81200","32.54817","0.05386"
"37.81800","32.54865","0.05383"
"37.82400","32.54918","0.05387"
"37.83000","32.54966","0.05402"
"37.83600","32.55014","0.05404"
"37.84200","32.55068","0.05400"
"37.84800","32.55116","0.05395"
"37.85400","32.55164","0.05394"
"37.86000","32.55217","0.05396"
"37.86600","32.55265","0.05399"
"37.87200","32.55319","0.05401"
"37.87800","32.55367","0.05402"
"37.88400","32.55415","0.05399"
"37.89000","32.55468","0.05391"
"37.89600","32.55522","0.05381"
"37.90200","32.55570","0.05384"
"37.90800","32.55624","0.05389"
"37.91400","32.55672","0.05393"
"37.92000","32.55719","0.05385"
"37.92600","32.55773","0.05372"
"37.93200","32.55821","0.05368"
"37.93800","32.55869","0.05370"
"37.94400","32.55917","0.05382"
"37.95000","32.55964","0.05400"
"37.95600","32.56018","0.05416"
"37.96200","32.56066","0.05429"
"37.96800","32.56114","0.05434"
"37.97400","32.56168","0.05431"
"37.98000","32.56216","0.05427"
"37.98600","32.56264","0.05430"
"37.99200","32.56311","0.05439"
"37.99800","32.56365","0.05446"
"38.00400","32.56413","0.05449"
"38.01000","32.56461","0.05454"
"38.01600","32.56515","0.05454"
"38.02200","32.56562","0.05455"
"38.02800","32.56616","0.05457"
"38.03400","32.56664","0.05448"
"38.04000","32.56718","0.05435"
"38.04600","32.56766","0.05424"
"38.05200","32.56813","0.05420"
"38.05800","32.56868","0.05417"
"38.06400","32.56915","0.05415"
"38.07000","32.56963","0.05414"
"38.07600","32.57017","0.05424"
"38.08200","32.57064","0.05427"
"38.08800","32.57113","0.05432"
"38.09400","32.57160","0.05432"
"38.10000","32.57214","0.05428"
"38.10600","32.57262","0.05419"
"38.11200","32.57310","0.05412"
"38.11800","32.57358","0.05411"
"38.12400","32.57411","0.05410"
"38.13000","32.57459","0.05414"
"38.13600","32.57513","0.05419"
"38.14200","32.57561","0.05427"
"38.14800","32.57609","0.05434"
"38.15400","32.57663","0.05443"
"38.16000","32.57711","0.05448"
"38.16600","32.57764","0.05451"
"38.17200","32.57812","0.05462"
"38.17800","32.57866","0.05468"
"38.18400","32.57919","0.05470"
"38.19000","32.57967","0.05471"
"38.19600","32.58021","0.05461"
"38.20200","32.58069","0.05442"
"38.20800","32.58117","0.05427"
"38.21400","32.58171","0.05420"
"38.22000","32.58219","0.05415"
"38.22600","32.58266","0.05416"
"38.23200","32.58320","0.05421"
"38.23800","32.58368","0.05430"
"38.24400","32.58416","0.05436"
"38.25000","32.58464","0.05441"
"38.25600","32.58517","0.05442"
"38.26200","32.58566","0.05440"
"38.26800","32.58613","0.05439"
"38.27400","32.58667","0.05438"
"38.28000","32.58715","0.05430"
"38.28600","32.58762","0.05427"
"38.29200","32.58817","0.05424"
"38.29800","32.58864","0.05416"
"38.30400","32.58918","0.05412"
"38.31000","32.58966","0.05419"
"38.31600","32.59014","0.05421"
"38.32200","32.59068","0.05424"
"38.32800","32.59121","0.05421"
"38.33400","32.59169","0.05426"
"38.34000","32.59223","0.05437"
"38.34600","32.59271","0.05445"
"38.35200","32.59319","0.05442"
"38.35800","32.59372","0.05440"
"38.36400","32.59420","0.05433"
"38.37000","32.59468","0.05435"
"38.37600","32.59516","0.05438"
"38.38200","32.59570","0.05441"
"38.38800","32.59618","0.05441"
"38.39400","32.59666","0.05452"
"38.40000","32.59719","0.05464"
"38.40600","32.59767","0.05471"
"38.41200","32.59815","0.05467"
"38.41800","32.59869","0.05456"
"38.42400","32.59917","0.05451"
"38.43000","32.59964","0.05449"
"38.43600","32.60018","0.05438"
"38.44200","32.60066","0.05438"
"38.44800","32.60114","0.05451"
"38.45400","32.60168","0.05458"
"38.46000","32.60215","0.05453"
"38.46600","32.60270","0.05438"
"38.47200","32.60317","0.05431"
"38.47800","32.60371","0.05427"
"38.48400","32.60419","0.05423"
"38.49000","32.60473","0.05430"
"38.49600","32.60521","0.05436"
"38.50200","32.60568","0.05437"
"38.50800","32.60622","0.05434"
"38.51400","32.60670","0.05435"
"38.52000","32.60718","0.05434"
"38.52600","32.60765","0.05435"
"38.53200","32.60820","0.05431"
"38.53800","32.60867","0.05429"
"38.54400","32.60915","0.05436"
"38.55000","32.60963","0.05440"
"38.55600","32.61017","0.05442"
"38.56200","32.61065","0.05445"
"38.56800","32.61113","0.05447"
"38.57400","32.61160","0.05445"
"38.58000","32.61214","0.05442"
"38.58600","32.61262","0.05441"
"38.59200","32.61310","0.05445"
"38.59800","32.61364","0.05453"
"38.60400","32.61411","0.05465"
"38.61000","32.61465","0.05476"
"38.61600","32.61513","0.05471"
"38.62200","32.61567","0.05462"
"38.62800","32.61615","0.05462"
"38.63400","32.61669","0.05469"
"38.64000","32.61716","0.05474"
"38.64600","32.61764","0.05466"
"38.65200","32.61818","0.05461"
"38.65800","32.61866","0.05462"
"38.66400","32.61914","0.05469"
"38.67000","32.61961","0.05470"
"38.67600","32.62015","0.05476"
"38.68200","32.62063","0.05490"
"38.68800","32.62111","0.05501"
"38.69400","32.62165","0.05506"
"38.70000","32.62212","0.05502"
"38.70600","32.62260","0.05492"
"38.71200","32.62314","0.05476"
"38.71800","32.62362","0.05455"
"38.72400","32.62416","0.05440"
"38.73000","32.62464","0.05431"
"38.73600","32.62518","0.05429"
"38.74200","32.62565","0.05442"
"38.74800","32.62613","0.05464"
"38.75400","32.62667","0.05486"
"38.76000","32.62720","0.05502"
"38.76600","32.62769","0.05508"
"38.77200","32.62822","0.05504"
"38.77800","32.62870","0.05493"
"38.78400","32.62918","0.05477"
"38.79000","32.62972","0.05470"
"38.79600","32.63020","0.05468"
"38.80200","32.63068","0.05466"
"38.80800","32.63116","0.05468"
"38.81400","32.63163","0.05461"
"38.82000","32.63217","0.05451"
"38.82600","32.63265","0.05442"
"38.83200","32.63313","0.05442"
"38.83800","32.63367","0.05448"
"38.84400","32.63414","0.05454"
"38.85000","32.63462","0.05461"
"38.85600","32.63516","0.05462"
"38.86200","32.63564","0.05461"
"38.86800","32.63618","0.05469"
"38.87400","32.63665","0.05476"
"38.88000","32.63713","0.05487"
"38.88600","32.63767","0.05498"
"38.89200","32.63821","0.05507"
"38.89800","32.63869","0.05506"
"38.90400","32.63923","0.05497"
"38.91000","32.63971","0.05490"
"38.91600","32.64024","0.05479"
"38.92200","32.64072","0.05459"
"38.92800","32.64120","0.05439"
"38.93400","32.64174","0.05428"
"38.94000","32.64222","0.05421"
"38.94600","32.64269","0.05428"
"38.95200","32.64323","0.05435"
"38.95800","32.64371","0.05446"
"38.96400","32.64419","0.05460"
"38.97000","32.64467","0.05467"
"38.97600","32.64520","0.05473"
"38.98200","32.64568","0.05472"
"38.98800","32.64616","0.05466"
"38.99400","32.64664","0.05454"
"39.00000","32.64718","0.05449"
"39.00600","32.64766","0.05452"
"39.01200","32.64814","0.05458"
"39.01800","32.64867","0.05458"
"39.02400","32.64915","0.05459"
"39.03000","32.64969","0.05450"
"39.03600","32.65017","0.05441"
"39.04200","32.65071","0.05444"
"39.04800","32.65118","0.05436"
"39.05400","32.65166","0.05433"
"39.06000","32.65220","0.05439"
"39.06600","32.65268","0.05453"
"39.07200","32.65316","0.05466"
"39.07800","32.65363","0.05484"
"39.08400","32.65411","0.05497"
"39.09000","32.65465","0.05501"
"39.09600","32.65513","0.05501"
"39.10200","32.65561","0.05495"
"39.10800","32.65609","0.05495"
"39.11400","32.65662","0.05494"
"39.12000","32.65710","0.05498"
"39.12600","32.65758","0.05494"
"39.13200","32.65812","0.05475"
"39.13800","32.65860","0.05458"
"39.14400","32.65908","0.05455"
"39.15000","32.65955","0.05465"
"39.15600","32.66009","0.05470"
"39.16200","32.66057","0.05474"
"39.16800","32.66111","0.05482"
"39.17400","32.66159","0.05486"
"39.18000","32.66212","0.05488"
"39.18600","32.66266","0.05490"
"39.19200","32.66314","0.05493"
"39.19800","32.66368","0.05496"
"39.20400","32.66416","0.05494"
"39.21000","32.66470","0.05483"
"39.21600","32.66517","0.05472"
"39.22200","32.66565","0.05467"
"39.22800","32.66619","0.05468"
"39.23400","32.66667","0.05478"
"39.24000","32.66721","0.05484"
"39.24600","32.66769","0.05485"
"39.25200","32.66816","0.05482"
"39.25800","32.66864","0.05484"
"39.26400","32.66918","0.05484"
"39.27000","32.66966","0.05481"
"39.27600","32.67014","0.05477"
"39.28200","32.67067","0.05473"
"39.28800","32.67115","0.05466"
"39.29400","32.67163","0.05469"
"39.30000","32.67217","0.05464"
"39.30600","32.67265","0.05456"
"39.31200","32.67318","0.05454"
"39.31800","32.67366","0.05449"
"39.32400","32.67420","0.05449"
"39.33000","32.67474","0.05449"
"39.33600","32.67522","0.05453"
"39.34200","32.67570","0.05459"
"39.34800","32.67624","0.05471"
"39.35400","32.67671","0.05470"
"39.36000","32.67719","0.05468"
"39.36600","32.67773","0.05455"
"39.37200","32.67821","0.05445"
"39.37800","32.67868","0.05443"
"39.38400","32.67922","0.05448"
"39.39000","32.67970","0.05455"
"39.39600","32.68018","0.05454"
"39.40200","32.68072","0.05449"
"39.40800","32.68120","0.05447"
"39.41400","32.68168","0.05451"
"39.42000","32.68221","0.05455"
"39.42600","32.68269","0.05452"
"39.43200","32.68317","0.05451"
"39.43800","32.68371","0.05454"
"39.44400","32.68419","0.05458"
"39.45000","32.68467","0.05469"
"39.45600","32.68520","0.05484"
"39.46200","32.68568","0.05490"
"39.46800","32.68622","0.05484"
"39.47400","32.68670","0.05477"
"39.48000","32.68724","0.05477"
"39.48600","32.68772","0.05470"
"39.49200","32.68819","0.05470"
"39.49800","32.68873","0.05476"
"39.50400","32.68921","0.05479"
"39.51000","32.68969","0.05475"
"39.51600","32.69023","0.05469"
"39.52200","32.69070","0.05465"
"39.52800","32.69118","0.05468"
"39.53400","32.69172","0.05470"
"39.54000","32.69220","0.05471"
"39.54600","32.69268","0.05462"
"39.55200","32.69321","0.05459"
"39.55800","32.69369","0.05461"
"39.56400","32.69417","0.05463"
"39.57000","32.69465","0.05461"
"39.57600","32.69519","0.05467"
"39.58200","32.69567","0.05477"
"39.58800","32.69615","0.05489"
"39.59400","32.69668","0.05486"
"39.60000","32.69716","0.05485"
"39.60600","32.69770","0.05492"
"39.61200","32.69818","0.05485"
"39.61800","32.69866","0.05477"
"39.62400","32.69919","0.05470"
"39.63000","32.69967","0.05466"
"39.63600","32.70015","0.05466"
"39.64200","32.70069","0.05474"
"39.64800","32.70117","0.05482"
"39.65400","32.70164","0.05492"
"39.66000","32.70219","0.05494"
"39.66600","32.70266","0.05488"
"39.67200","32.70314","0.05480"
"39.67800","32.70368","0.05475"
"39.68400","32.70415","0.05472"
"39.69000","32.70464","0.05477"
"39.69600","32.70517","0.05482"
"39.70200","32.70565","0.05488"
"39.70800","32.70613","0.05493"
"39.71400","32.70661","0.05490"
"39.72000","32.70715","0.05494"
"39.72600","32.70762","0.05505"
"39.73200","32.70810","0.05517"
"39.73800","32.70864","0.05518"
"39.74400","32.70912","0.05502"
"39.75000","32.70966","0.05485"
"39.75600","32.71014","0.05476"
"39.76200","32.71067","0.05469"
"39.76800","32.71115","0.05468"
"39.77400","32.71169","0.05471"
"39.78000","32.71217","0.05470"
"39.78600","32.71270","0.05469"
"39.79200","32.71318","0.05470"
"39.79800","32.71366","0.05471"
"39.80400","32.71420","0.05472"
"39.81000","32.71468","0.05477"
"39.81600","32.71516","0.05477"
"39.82200","32.71570","0.05476"
"39.82800","32.71618","0.05472"
"39.83400","32.71671","0.05463"
"39.84000","32.71719","0.05459"
"39.84600","32.71767","0.05462"
"39.85200","32.71821","0.05471"
"39.85800","32.71869","0.05476"
"39.86400","32.71922","0.05469"
"39.87000","32.71970","0.05454"
"39.87600","32.72018","0.05447"
"39.88200","32.72072","0.05451"
"39.88800","32.72120","0.05457"
"39.89400","32.72168","0.05464"
"39.90000","32.72221","0.05475"
"39.90600","32.72269","0.05474"
"39.91200","32.72323","0.05464"
"39.91800","32.72371","0.05455"
"39.92400","32.72419","0.05456"
"39.93000","32.72472","0.05465"
"39.93600","32.72520","0.05473"
"39.94200","32.72568","0.05479"
"39.94800","32.72616","0.05487"
"39.95400","32.72670","0.05480"
"39.96000","32.72717","0.05478"
"39.96600","32.72765","0.05488"
"39.97200","32.72819","0.05505"
"39.97800","32.72867","0.05515"
"39.98400","32.72915","0.05518"
"39.99000","32.72963","0.05525"
"39.99600","32.73017","0.05520"
"40.00200","32.73064","0.05501"
"40.00800","32.73112","0.05480"
"40.01400","32.73166","0.05471"
"40.02000","32.73214","0.05468"
"40.02600","32.73262","0.05471"
"40.03200","32.73315","0.05472"
"40.03800","32.73363","0.05471"
"40.04400","32.73417","0.05474"
"40.05000","32.73471","0.05486"
"40.05600","32.73519","0.05494"
"40.06200","32.73573","0.05499"
"40.06800","32.73621","0.05506"
"40.07400","32.73668","0.05513"
"40.08000","32.73722","0.05509"
"40.08600","32.73770","0.05493"
"40.09200","32.73824","0.05490"
"40.09800","32.73872","0.05489"
"40.10400","32.73919","0.05489"
"40.11000","32.73973","0.05485"
"40.11600","32.74021","0.05488"
"40.12200","32.74068","0.05495"
"40.12800","32.74117","0.05500"
"40.13400","32.74170","0.05492"
"40.14000","32.74218","0.05482"
"40.14600","32.74266","0.05471"
"40.15200","32.74320","0.05466"
"40.15800","32.74368","0.05461"
"40.16400","32.74416","0.05456"
"40.17000","32.74469","0.05464"
"40.17600","32.74517","0.05474"
"40.18200","32.74571","0.05481"
"40.18800","32.74619","0.05486"
"40.19400","32.74667","0.05492"
"40.20000","32.74720","0.05499"
"40.20600","32.74768","0.05498"
"40.21200","32.74822","0.05499"
"40.21800","32.74870","0.05492"
"40.22400","32.74918","0.05491"
"40.23000","32.74966","0.05494"
"40.23600","32.75019","0.05499"
"40.24200","32.75068","0.05506"
"40.24800","32.75115","0.05519"
"40.25400","32.75163","0.05531"
"40.26000","32.75217","0.05525"
"40.26600","32.75264","0.05508"
"40.27200","32.75312","0.05494"
"40.27800","32.75366","0.05479"
"40.28400","32.75414","0.05465"
"40.29000","32.75462","0.05453"
"40.29600","32.75516","0.05448"
"40.30200","32.75563","0.05458"
"40.30800","32.75611","0.05477"
"40.31400","32.75665","0.05497"
"40.32000","32.75713","0.05514"
"40.32600","32.75767","0.05524"
"40.33200","32.75821","0.05524"
"40.33800","32.75868","0.05521"
"40.34400","32.75922","0.05517"
"40.35000","32.75970","0.05511"
"40.35600","32.76018","0.05506"
"40.36200","32.76072","0.05505"
"40.36800","32.76120","0.05497"
"40.37400","32.76167","0.05492"
"40.38000","32.76215","0.05495"
"40.38600","32.76269","0.05499"
"40.39200","32.76317","0.05502"
"40.39800","32.76371","0.05508"
"40.40400","32.76419","0.05514"
"40.41000","32.76466","0.05513"
"40.41600","32.76520","0.05502"
"40.42200","32.76568","0.05496"
"40.42800","32.76616","0.05495"
"40.43400","32.76670","0.05500"
"40.44000","32.76717","0.05496"
"40.44600","32.76765","0.05492"
"40.45200","32.76819","0.05486"
"40.45800","32.76867","0.05484"
"40.46400","32.76921","0.05477"
"40.47000","32.76969","0.05475"
"40.47600","32.77023","0.05474"
"40.48200","32.77070","0.05476"
"40.48800","32.77124","0.05482"
"40.49400","32.77172","0.05492"
"40.50000","32.77226","0.05497"
"40.50600","32.77274","0.05510"
"40.51200","32.77321","0.05522"
"40.51800","32.77369","0.05534"
"40.52400","32.77417","0.05545"
"40.53000","32.77471","0.05548"
"40.53600","32.77518","0.05548"
"40.54200","32.77567","0.05549"
"40.54800","32.77620","0.05549"
"40.55400","32.77668","0.05546"
"40.56000","32.77716","0.05537"
"40.56600","32.77770","0.05530"
"40.57200","32.77818","0.05521"
"40.57800","32.77866","0.05508"
"40.58400","32.77913","0.05501"
"40.59000","32.77967","0.05500"
"40.59600","32.78015","0.05506"
"40.60200","32.78069","0.05506"
"40.60800","32.78117","0.05499"
"40.61400","32.78164","0.05493"
"40.62000","32.78218","0.05487"
"40.62600","32.78266","0.05488"
"40.63200","32.78320","0.05498"
"40.63800","32.78368","0.05510"
"40.64400","32.78422","0.05516"
"40.65000","32.78469","0.05517"
"40.65600","32.78517","0.05511"
"40.66200","32.78565","0.05505"
"40.66800","32.78613","0.05504"
"40.67400","32.78667","0.05500"
"40.68000","32.78714","0.05492"
"40.68600","32.78762","0.05488"
"40.69200","32.78816","0.05498"
"40.69800","32.78864","0.05516"
"40.70400","32.78918","0.05532"
"40.71000","32.78965","0.05537"
"40.71600","32.79013","0.05532"
"40.72200","32.79067","0.05528"
"40.72800","32.79115","0.05521"
"40.73400","32.79163","0.05510"
"40.74000","32.79217","0.05502"
"40.74600","32.79265","0.05500"
"40.75200","32.79313","0.05502"
"40.75800","32.79366","0.05501"
"40.76400","32.79414","0.05491"
"40.77000","32.79462","0.05481"
"40.77600","32.79516","0.05484"
"40.78200","32.79564","0.05496"
"40.78800","32.79612","0.05511"
"40.79400","32.79665","0.05521"
"40.80000","32.79713","0.05523"
"40.80600","32.79767","0.05529"
"40.81200","32.79815","0.05531"
"40.81800","32.79863","0.05529"
"40.82400","32.79916","0.05523"
"40.83000","32.79964","0.05528"
"40.83600","32.80018","0.05533"
"40.84200","32.80066","0.05535"
"40.84800","32.80114","0.05540"
"40.85400","32.80167","0.05541"
"40.86000","32.80215","0.05542"
"40.86600","32.80269","0.05541"
"40.87200","32.80317","0.05538"
"40.87800","32.80365","0.05527"
"40.88400","32.80418","0.05518"
"40.89000","32.80466","0.05511"
"40.89600","32.80520","0.05507"
"40.90200","32.80568","0.05512"
"40.90800","32.80616","0.05517"
"40.91400","32.80669","0.05532"
"40.92000","32.80717","0.05544"
"40.92600","32.80771","0.05557"
"40.93200","32.80819","0.05564"
"40.93800","32.80867","0.05567"
"40.94400","32.80920","0.05565"
"40.95000","32.80968","0.05560"
"40.95600","32.81022","0.05552"
"40.96200","32.81070","0.05542"
"40.96800","32.81118","0.05537"
"40.97400","32.81172","0.05532"
"40.98000","32.81220","0.05531"
"40.98600","32.81268","0.05533"
"40.99200","32.81321","0.05531"
"40.99800","32.81369","0.05522"
"41.00400","32.81417","0.05514"
"41.01000","32.81471","0.05514"
"41.01600","32.81519","0.05515"
"41.02200","32.81567","0.05507"
"41.02800","32.81620","0.05506"
"41.03400","32.81668","0.05513"
"41.04000","32.81722","0.05521"
"41.04600","32.81770","0.05528"
"41.05200","32.81818","0.05525"
"41.05800","32.81865","0.05521"
"41.06400","32.81919","0.05522"
"41.07000","32.81967","0.05527"
"41.07600","32.82014","0.05529"
"41.08200","32.82063","0.05526"
"41.08800","32.82116","0.05518"
"41.09400","32.82164","0.05516"
"41.10000","32.82218","0.05518"
"41.10600","32.82266","0.05527"
"41.11200","32.82314","0.05534"
"41.11800","32.82367","0.05534"
"41.12400","32.82415","0.05542"
"41.13000","32.82469","0.05555"
"41.13600","32.82517","0.05559"
"41.14200","32.82571","0.05559"
"41.14800","32.82619","0.05563"
"41.15400","32.82666","0.05563"
"41.16000","32.82714","0.05561"
"41.16600","32.82768","0.05558"
"41.17200","32.82816","0.05564"
"41.17800","32.82864","0.05568"
"41.18400","32.82918","0.05571"
"41.19000","32.82965","0.05572"
"41.19600","32.83014","0.05563"
"41.20200","32.83067","0.05555"
"41.20800","32.83115","0.05548"
"41.21400","32.83163","0.05536"
