End date,"11/14/2016"
Specimen label,"20BT63.2"
Maximum Load,"0.14899",N

Time,Extension,Load
(s),(mm),(N)
"4.73400","0.39473","0.00283"
"4.74000","0.39521","0.00292"
"4.74600","0.39569","0.00283"
"4.75200","0.39623","0.00264"
"4.75800","0.39670","0.00243"
"4.76400","0.39718","0.00237"
"4.77000","0.39766","0.00227"
"4.77600","0.39820","0.00229"
"4.78200","0.39868","0.00247"
"4.78800","0.39915","0.00267"
"4.79400","0.39969","0.00279"
"4.80000","0.40017","0.00288"
"4.80600","0.40065","0.00296"
"4.81200","0.40113","0.00292"
"4.81800","0.40167","0.00280"
"4.82400","0.40214","0.00269"
"4.83000","0.40262","0.00245"
"4.83600","0.40316","0.00224"
"4.84200","0.40364","0.00218"
"4.84800","0.40412","0.00223"
"4.85400","0.40466","0.00232"
"4.86000","0.40513","0.00235"
"4.86600","0.40561","0.00236"
"4.87200","0.40615","0.00239"
"4.87800","0.40663","0.00246"
"4.88400","0.40711","0.00240"
"4.89000","0.40759","0.00235"
"4.89600","0.40812","0.00233"
"4.90200","0.40860","0.00230"
"4.90800","0.40908","0.00230"
"4.91400","0.40962","0.00228"
"4.92000","0.41010","0.00230"
"4.92600","0.41063","0.00230"
"4.93200","0.41111","0.00235"
"4.93800","0.41159","0.00237"
"4.94400","0.41213","0.00227"
"4.95000","0.41261","0.00215"
"4.95600","0.41309","0.00215"
"4.96200","0.41362","0.00222"
"4.96800","0.41410","0.00213"
"4.97400","0.41464","0.00197"
"4.98000","0.41512","0.00195"
"4.98600","0.41566","0.00190"
"4.99200","0.41614","0.00181"
"4.99800","0.41667","0.00173"
"5.00400","0.41715","0.00182"
"5.01000","0.41769","0.00195"
"5.01600","0.41817","0.00224"
"5.02200","0.41871","0.00260"
"5.02800","0.41918","0.00286"
"5.03400","0.41966","0.00309"
"5.04000","0.42020","0.00323"
"5.04600","0.42068","0.00347"
"5.05200","0.42122","0.00357"
"5.05800","0.42170","0.00332"
"5.06400","0.42223","0.00311"
"5.07000","0.42271","0.00303"
"5.07600","0.42325","0.00305"
"5.08200","0.42373","0.00312"
"5.08800","0.42427","0.00312"
"5.09400","0.42474","0.00304"
"5.10000","0.42522","0.00296"
"5.10600","0.42570","0.00292"
"5.11200","0.42624","0.00300"
"5.11800","0.42672","0.00298"
"5.12400","0.42720","0.00288"
"5.13000","0.42773","0.00281"
"5.13600","0.42821","0.00273"
"5.14200","0.42875","0.00260"
"5.14800","0.42923","0.00231"
"5.15400","0.42971","0.00198"
"5.16000","0.43019","0.00171"
"5.16600","0.43072","0.00153"
"5.17200","0.43120","0.00148"
"5.17800","0.43168","0.00163"
"5.18400","0.43216","0.00191"
"5.19000","0.43270","0.00213"
"5.19600","0.43318","0.00220"
"5.20200","0.43371","0.00240"
"5.20800","0.43419","0.00270"
"5.21400","0.43467","0.00300"
"5.22000","0.43521","0.00344"
"5.22600","0.43569","0.00381"
"5.23200","0.43616","0.00384"
"5.23800","0.43670","0.00368"
"5.24400","0.43718","0.00336"
"5.25000","0.43772","0.00307"
"5.25600","0.43820","0.00310"
"5.26200","0.43874","0.00323"
"5.26800","0.43921","0.00327"
"5.27400","0.43969","0.00337"
"5.28000","0.44023","0.00338"
"5.28600","0.44071","0.00336"
"5.29200","0.44119","0.00343"
"5.29800","0.44173","0.00349"
"5.30400","0.44220","0.00324"
"5.31000","0.44274","0.00276"
"5.31600","0.44322","0.00229"
"5.32200","0.44370","0.00211"
"5.32800","0.44418","0.00202"
"5.33400","0.44471","0.00194"
"5.34000","0.44519","0.00189"
"5.34600","0.44567","0.00185"
"5.35200","0.44615","0.00189"
"5.35800","0.44663","0.00210"
"5.36400","0.44717","0.00242"
"5.37000","0.44764","0.00275"
"5.37600","0.44812","0.00280"
"5.38200","0.44866","0.00265"
"5.38800","0.44914","0.00253"
"5.39400","0.44962","0.00243"
"5.40000","0.45016","0.00227"
"5.40600","0.45063","0.00216"
"5.41200","0.45117","0.00206"
"5.41800","0.45165","0.00194"
"5.42400","0.45213","0.00184"
"5.43000","0.45267","0.00204"
"5.43600","0.45314","0.00223"
"5.44200","0.45362","0.00238"
"5.44800","0.45410","0.00247"
"5.45400","0.45464","0.00250"
"5.46000","0.45512","0.00242"
"5.46600","0.45560","0.00231"
"5.47200","0.45607","0.00239"
"5.47800","0.45661","0.00253"
"5.48400","0.45709","0.00249"
"5.49000","0.45757","0.00241"
"5.49600","0.45811","0.00239"
"5.50200","0.45859","0.00246"
"5.50800","0.45912","0.00253"
"5.51400","0.45960","0.00270"
"5.52000","0.46014","0.00286"
"5.52600","0.46062","0.00284"
"5.53200","0.46110","0.00293"
"5.53800","0.46163","0.00288"
"5.54400","0.46217","0.00299"
"5.55000","0.46265","0.00306"
"5.55600","0.46319","0.00294"
"5.56200","0.46367","0.00295"
"5.56800","0.46421","0.00307"
"5.57400","0.46468","0.00312"
"5.58000","0.46522","0.00298"
"5.58600","0.46570","0.00284"
"5.59200","0.46624","0.00250"
"5.59800","0.46672","0.00223"
"5.60400","0.46720","0.00202"
"5.61000","0.46773","0.00202"
"5.61600","0.46821","0.00228"
"5.62200","0.46869","0.00254"
"5.62800","0.46923","0.00253"
"5.63400","0.46971","0.00247"
"5.64000","0.47018","0.00254"
"5.64600","0.47072","0.00263"
"5.65200","0.47120","0.00279"
"5.65800","0.47168","0.00281"
"5.66400","0.47222","0.00276"
"5.67000","0.47270","0.00267"
"5.67600","0.47317","0.00272"
"5.68200","0.47371","0.00255"
"5.68800","0.47419","0.00237"
"5.69400","0.47473","0.00217"
"5.70000","0.47521","0.00213"
"5.70600","0.47569","0.00220"
"5.71200","0.47622","0.00229"
"5.71800","0.47676","0.00250"
"5.72400","0.47724","0.00279"
"5.73000","0.47772","0.00310"
"5.73600","0.47826","0.00328"
"5.74200","0.47873","0.00342"
"5.74800","0.47921","0.00334"
"5.75400","0.47969","0.00320"
"5.76000","0.48023","0.00313"
"5.76600","0.48071","0.00305"
"5.77200","0.48119","0.00288"
"5.77800","0.48166","0.00275"
"5.78400","0.48220","0.00278"
"5.79000","0.48268","0.00271"
"5.79600","0.48316","0.00249"
"5.80200","0.48370","0.00238"
"5.80800","0.48418","0.00238"
"5.81400","0.48465","0.00241"
"5.82000","0.48519","0.00255"
"5.82600","0.48567","0.00278"
"5.83200","0.48615","0.00288"
"5.83800","0.48669","0.00291"
"5.84400","0.48717","0.00290"
"5.85000","0.48770","0.00278"
"5.85600","0.48818","0.00266"
"5.86200","0.48866","0.00258"
"5.86800","0.48920","0.00250"
"5.87400","0.48968","0.00254"
"5.88000","0.49021","0.00261"
"5.88600","0.49069","0.00275"
"5.89200","0.49117","0.00289"
"5.89800","0.49165","0.00300"
"5.90400","0.49219","0.00297"
"5.91000","0.49267","0.00276"
"5.91600","0.49314","0.00279"
"5.92200","0.49368","0.00272"
"5.92800","0.49416","0.00259"
"5.93400","0.49464","0.00255"
"5.94000","0.49518","0.00259"
"5.94600","0.49566","0.00258"
"5.95200","0.49619","0.00261"
"5.95800","0.49667","0.00270"
"5.96400","0.49715","0.00278"
"5.97000","0.49763","0.00273"
"5.97600","0.49817","0.00255"
"5.98200","0.49864","0.00233"
"5.98800","0.49912","0.00225"
"5.99400","0.49960","0.00226"
"6.00000","0.50014","0.00233"
"6.00600","0.50062","0.00238"
"6.01200","0.50116","0.00242"
"6.01800","0.50163","0.00261"
"6.02400","0.50217","0.00282"
"6.03000","0.50265","0.00309"
"6.03600","0.50313","0.00311"
"6.04200","0.50367","0.00294"
"6.04800","0.50415","0.00284"
"6.05400","0.50462","0.00289"
"6.06000","0.50516","0.00288"
"6.06600","0.50564","0.00269"
"6.07200","0.50612","0.00263"
"6.07800","0.50666","0.00271"
"6.08400","0.50713","0.00271"
"6.09000","0.50767","0.00266"
"6.09600","0.50815","0.00274"
"6.10200","0.50869","0.00275"
"6.10800","0.50917","0.00261"
"6.11400","0.50965","0.00260"
"6.12000","0.51018","0.00270"
"6.12600","0.51066","0.00283"
"6.13200","0.51114","0.00288"
"6.13800","0.51168","0.00294"
"6.14400","0.51216","0.00300"
"6.15000","0.51270","0.00317"
"6.15600","0.51317","0.00335"
"6.16200","0.51365","0.00335"
"6.16800","0.51419","0.00322"
"6.17400","0.51467","0.00304"
"6.18000","0.51521","0.00284"
"6.18600","0.51568","0.00270"
"6.19200","0.51622","0.00267"
"6.19800","0.51670","0.00279"
"6.20400","0.51724","0.00307"
"6.21000","0.51772","0.00317"
"6.21600","0.51820","0.00321"
"6.22200","0.51873","0.00326"
"6.22800","0.51921","0.00318"
"6.23400","0.51975","0.00330"
"6.24000","0.52023","0.00332"
"6.24600","0.52071","0.00316"
"6.25200","0.52125","0.00316"
"6.25800","0.52172","0.00313"
"6.26400","0.52220","0.00307"
"6.27000","0.52274","0.00320"
"6.27600","0.52322","0.00322"
"6.28200","0.52370","0.00300"
"6.28800","0.52423","0.00280"
"6.29400","0.52471","0.00276"
"6.30000","0.52525","0.00264"
"6.30600","0.52573","0.00252"
"6.31200","0.52621","0.00247"
"6.31800","0.52669","0.00247"
"6.32400","0.52722","0.00248"
"6.33000","0.52770","0.00247"
"6.33600","0.52818","0.00245"
"6.34200","0.52872","0.00243"
"6.34800","0.52920","0.00227"
"6.35400","0.52974","0.00216"
"6.36000","0.53021","0.00230"
"6.36600","0.53069","0.00252"
"6.37200","0.53123","0.00275"
"6.37800","0.53171","0.00286"
"6.38400","0.53219","0.00296"
"6.39000","0.53266","0.00318"
"6.39600","0.53320","0.00330"
"6.40200","0.53368","0.00315"
"6.40800","0.53416","0.00314"
"6.41400","0.53470","0.00289"
"6.42000","0.53518","0.00261"
"6.42600","0.53565","0.00250"
"6.43200","0.53613","0.00248"
"6.43800","0.53667","0.00259"
"6.44400","0.53715","0.00281"
"6.45000","0.53763","0.00296"
"6.45600","0.53817","0.00315"
"6.46200","0.53864","0.00305"
"6.46800","0.53912","0.00272"
"6.47400","0.53966","0.00264"
"6.48000","0.54014","0.00268"
"6.48600","0.54068","0.00292"
"6.49200","0.54116","0.00315"
"6.49800","0.54163","0.00302"
"6.50400","0.54217","0.00280"
"6.51000","0.54265","0.00269"
"6.51600","0.54319","0.00280"
"6.52200","0.54367","0.00301"
"6.52800","0.54414","0.00311"
"6.53400","0.54462","0.00308"
"6.54000","0.54516","0.00302"
"6.54600","0.54564","0.00291"
"6.55200","0.54612","0.00281"
"6.55800","0.54660","0.00283"
"6.56400","0.54713","0.00291"
"6.57000","0.54761","0.00294"
"6.57600","0.54815","0.00293"
"6.58200","0.54863","0.00294"
"6.58800","0.54917","0.00300"
"6.59400","0.54965","0.00295"
"6.60000","0.55018","0.00285"
"6.60600","0.55066","0.00259"
"6.61200","0.55114","0.00242"
"6.61800","0.55168","0.00245"
"6.62400","0.55216","0.00245"
"6.63000","0.55263","0.00267"
"6.63600","0.55317","0.00301"
"6.64200","0.55365","0.00318"
"6.64800","0.55419","0.00304"
"6.65400","0.55467","0.00297"
"6.66000","0.55521","0.00303"
"6.66600","0.55568","0.00283"
"6.67200","0.55616","0.00261"
"6.67800","0.55670","0.00242"
"6.68400","0.55718","0.00229"
"6.69000","0.55766","0.00224"
"6.69600","0.55820","0.00235"
"6.70200","0.55867","0.00265"
"6.70800","0.55915","0.00279"
"6.71400","0.55969","0.00287"
"6.72000","0.56023","0.00298"
"6.72600","0.56071","0.00316"
"6.73200","0.56118","0.00330"
"6.73800","0.56172","0.00329"
"6.74400","0.56220","0.00340"
"6.75000","0.56268","0.00341"
"6.75600","0.56322","0.00345"
"6.76200","0.56370","0.00340"
"6.76800","0.56417","0.00314"
"6.77400","0.56471","0.00298"
"6.78000","0.56519","0.00286"
"6.78600","0.56567","0.00297"
"6.79200","0.56621","0.00317"
"6.79800","0.56669","0.00332"
"6.80400","0.56722","0.00350"
"6.81000","0.56770","0.00360"
"6.81600","0.56824","0.00353"
"6.82200","0.56872","0.00344"
"6.82800","0.56920","0.00333"
"6.83400","0.56973","0.00332"
"6.84000","0.57021","0.00344"
"6.84600","0.57069","0.00346"
"6.85200","0.57123","0.00351"
"6.85800","0.57171","0.00338"
"6.86400","0.57225","0.00324"
"6.87000","0.57272","0.00311"
"6.87600","0.57326","0.00302"
"6.88200","0.57374","0.00295"
"6.88800","0.57422","0.00325"
"6.89400","0.57470","0.00338"
"6.90000","0.57524","0.00345"
"6.90600","0.57571","0.00354"
"6.91200","0.57619","0.00354"
"6.91800","0.57667","0.00346"
"6.92400","0.57721","0.00328"
"6.93000","0.57769","0.00309"
"6.93600","0.57816","0.00287"
"6.94200","0.57870","0.00266"
"6.94800","0.57918","0.00248"
"6.95400","0.57966","0.00252"
"6.96000","0.58020","0.00268"
"6.96600","0.58068","0.00276"
"6.97200","0.58115","0.00278"
"6.97800","0.58163","0.00287"
"6.98400","0.58217","0.00298"
"6.99000","0.58265","0.00307"
"6.99600","0.58319","0.00320"
"7.00200","0.58367","0.00339"
"7.00800","0.58414","0.00336"
"7.01400","0.58468","0.00327"
"7.02000","0.58516","0.00326"
"7.02600","0.58570","0.00335"
"7.03200","0.58618","0.00353"
"7.03800","0.58665","0.00372"
"7.04400","0.58719","0.00366"
"7.05000","0.58767","0.00354"
"7.05600","0.58815","0.00347"
"7.06200","0.58869","0.00344"
"7.06800","0.58917","0.00345"
"7.07400","0.58964","0.00351"
"7.08000","0.59012","0.00352"
"7.08600","0.59060","0.00352"
"7.09200","0.59114","0.00348"
"7.09800","0.59162","0.00345"
"7.10400","0.59210","0.00341"
"7.11000","0.59263","0.00336"
"7.11600","0.59311","0.00336"
"7.12200","0.59365","0.00334"
"7.12800","0.59413","0.00326"
"7.13400","0.59467","0.00315"
"7.14000","0.59515","0.00309"
"7.14600","0.59568","0.00326"
"7.15200","0.59616","0.00348"
"7.15800","0.59670","0.00356"
"7.16400","0.59718","0.00345"
"7.17000","0.59772","0.00328"
"7.17600","0.59819","0.00319"
"7.18200","0.59867","0.00320"
"7.18800","0.59915","0.00316"
"7.19400","0.59969","0.00310"
"7.20000","0.60017","0.00310"
"7.20600","0.60065","0.00312"
"7.21200","0.60118","0.00301"
"7.21800","0.60166","0.00288"
"7.22400","0.60220","0.00280"
"7.23000","0.60268","0.00277"
"7.23600","0.60316","0.00280"
"7.24200","0.60369","0.00293"
"7.24800","0.60417","0.00310"
"7.25400","0.60471","0.00319"
"7.26000","0.60519","0.00324"
"7.26600","0.60567","0.00318"
"7.27200","0.60621","0.00303"
"7.27800","0.60668","0.00294"
"7.28400","0.60722","0.00286"
"7.29000","0.60770","0.00291"
"7.29600","0.60824","0.00300"
"7.30200","0.60872","0.00323"
"7.30800","0.60926","0.00344"
"7.31400","0.60973","0.00346"
"7.32000","0.61021","0.00332"
"7.32600","0.61075","0.00342"
"7.33200","0.61123","0.00354"
"7.33800","0.61171","0.00348"
"7.34400","0.61224","0.00343"
"7.35000","0.61272","0.00347"
"7.35600","0.61320","0.00336"
"7.36200","0.61374","0.00308"
"7.36800","0.61422","0.00290"
"7.37400","0.61470","0.00285"
"7.38000","0.61523","0.00279"
"7.38600","0.61571","0.00276"
"7.39200","0.61619","0.00271"
"7.39800","0.61667","0.00273"
"7.40400","0.61721","0.00301"
"7.41000","0.61769","0.00331"
"7.41600","0.61816","0.00334"
"7.42200","0.61870","0.00317"
"7.42800","0.61918","0.00297"
"7.43400","0.61972","0.00294"
"7.44000","0.62026","0.00288"
"7.44600","0.62073","0.00291"
"7.45200","0.62127","0.00294"
"7.45800","0.62175","0.00313"
"7.46400","0.62223","0.00325"
"7.47000","0.62271","0.00326"
"7.47600","0.62325","0.00326"
"7.48200","0.62372","0.00330"
"7.48800","0.62420","0.00330"
"7.49400","0.62474","0.00330"
"7.50000","0.62522","0.00332"
"7.50600","0.62570","0.00326"
"7.51200","0.62618","0.00323"
"7.51800","0.62665","0.00328"
"7.52400","0.62719","0.00332"
"7.53000","0.62767","0.00327"
"7.53600","0.62815","0.00309"
"7.54200","0.62863","0.00313"
"7.54800","0.62917","0.00318"
"7.55400","0.62964","0.00316"
"7.56000","0.63018","0.00303"
"7.56600","0.63066","0.00306"
"7.57200","0.63120","0.00311"
"7.57800","0.63168","0.00312"
"7.58400","0.63215","0.00311"
"7.59000","0.63269","0.00301"
"7.59600","0.63317","0.00285"
"7.60200","0.63365","0.00284"
"7.60800","0.63419","0.00292"
"7.61400","0.63467","0.00319"
"7.62000","0.63514","0.00357"
"7.62600","0.63562","0.00385"
"7.63200","0.63616","0.00403"
"7.63800","0.63664","0.00428"
"7.64400","0.63712","0.00460"
"7.65000","0.63766","0.00460"
"7.65600","0.63813","0.00437"
"7.66200","0.63861","0.00400"
"7.66800","0.63909","0.00358"
"7.67400","0.63963","0.00323"
"7.68000","0.64011","0.00299"
"7.68600","0.64059","0.00299"
"7.69200","0.64112","0.00314"
"7.69800","0.64160","0.00328"
"7.70400","0.64214","0.00324"
"7.71000","0.64262","0.00338"
"7.71600","0.64316","0.00349"
"7.72200","0.64369","0.00338"
"7.72800","0.64417","0.00326"
"7.73400","0.64471","0.00320"
"7.74000","0.64519","0.00314"
"7.74600","0.64567","0.00296"
"7.75200","0.64621","0.00289"
"7.75800","0.64668","0.00301"
"7.76400","0.64716","0.00307"
"7.77000","0.64770","0.00313"
"7.77600","0.64818","0.00322"
"7.78200","0.64866","0.00335"
"7.78800","0.64919","0.00337"
"7.79400","0.64967","0.00319"
"7.80000","0.65015","0.00318"
"7.80600","0.65069","0.00323"
"7.81200","0.65117","0.00321"
"7.81800","0.65165","0.00318"
"7.82400","0.65218","0.00321"
"7.83000","0.65266","0.00335"
"7.83600","0.65314","0.00361"
"7.84200","0.65368","0.00383"
"7.84800","0.65422","0.00389"
"7.85400","0.65470","0.00359"
"7.86000","0.65523","0.00327"
"7.86600","0.65571","0.00305"
"7.87200","0.65625","0.00286"
"7.87800","0.65679","0.00282"
"7.88400","0.65727","0.00291"
"7.89000","0.65774","0.00295"
"7.89600","0.65828","0.00298"
"7.90200","0.65876","0.00309"
"7.90800","0.65924","0.00342"
"7.91400","0.65972","0.00371"
"7.92000","0.66026","0.00393"
"7.92600","0.66073","0.00406"
"7.93200","0.66121","0.00402"
"7.93800","0.66175","0.00401"
"7.94400","0.66223","0.00407"
"7.95000","0.66271","0.00428"
"7.95600","0.66319","0.00441"
"7.96200","0.66366","0.00420"
"7.96800","0.66420","0.00396"
"7.97400","0.66468","0.00391"
"7.98000","0.66516","0.00376"
"7.98600","0.66570","0.00366"
"7.99200","0.66618","0.00366"
"7.99800","0.66665","0.00352"
"8.00400","0.66719","0.00339"
"8.01000","0.66767","0.00332"
"8.01600","0.66821","0.00338"
"8.02200","0.66869","0.00343"
"8.02800","0.66922","0.00338"
"8.03400","0.66970","0.00324"
"8.04000","0.67018","0.00316"
"8.04600","0.67066","0.00307"
"8.05200","0.67120","0.00311"
"8.05800","0.67168","0.00336"
"8.06400","0.67215","0.00355"
"8.07000","0.67263","0.00377"
"8.07600","0.67311","0.00386"
"8.08200","0.67365","0.00386"
"8.08800","0.67413","0.00381"
"8.09400","0.67461","0.00371"
"8.10000","0.67514","0.00369"
"8.10600","0.67562","0.00363"
"8.11200","0.67610","0.00332"
"8.11800","0.67658","0.00306"
"8.12400","0.67712","0.00291"
"8.13000","0.67759","0.00277"
"8.13600","0.67813","0.00290"
"8.14200","0.67861","0.00307"
"8.14800","0.67915","0.00316"
"8.15400","0.67963","0.00331"
"8.16000","0.68017","0.00351"
"8.16600","0.68070","0.00372"
"8.17200","0.68118","0.00391"
"8.17800","0.68172","0.00397"
"8.18400","0.68220","0.00404"
"8.19000","0.68268","0.00414"
"8.19600","0.68322","0.00432"
"8.20200","0.68369","0.00450"
"8.20800","0.68417","0.00444"
"8.21400","0.68465","0.00420"
"8.22000","0.68519","0.00393"
"8.22600","0.68567","0.00371"
"8.23200","0.68614","0.00359"
"8.23800","0.68668","0.00335"
"8.24400","0.68716","0.00320"
"8.25000","0.68770","0.00330"
"8.25600","0.68818","0.00347"
"8.26200","0.68866","0.00361"
"8.26800","0.68919","0.00371"
"8.27400","0.68967","0.00372"
"8.28000","0.69021","0.00364"
"8.28600","0.69069","0.00360"
"8.29200","0.69123","0.00359"
"8.29800","0.69171","0.00351"
"8.30400","0.69224","0.00331"
"8.31000","0.69272","0.00305"
"8.31600","0.69326","0.00293"
"8.32200","0.69374","0.00285"
"8.32800","0.69422","0.00283"
"8.33400","0.69469","0.00294"
"8.34000","0.69523","0.00305"
"8.34600","0.69571","0.00307"
"8.35200","0.69619","0.00323"
"8.35800","0.69667","0.00351"
"8.36400","0.69715","0.00378"
"8.37000","0.69768","0.00397"
"8.37600","0.69816","0.00406"
"8.38200","0.69864","0.00405"
"8.38800","0.69918","0.00396"
"8.39400","0.69966","0.00387"
"8.40000","0.70014","0.00370"
"8.40600","0.70067","0.00351"
"8.41200","0.70115","0.00341"
"8.41800","0.70169","0.00343"
"8.42400","0.70217","0.00345"
"8.43000","0.70271","0.00344"
"8.43600","0.70318","0.00346"
"8.44200","0.70372","0.00346"
"8.44800","0.70426","0.00335"
"8.45400","0.70474","0.00323"
"8.46000","0.70522","0.00316"
"8.46600","0.70576","0.00307"
"8.47200","0.70623","0.00294"
"8.47800","0.70671","0.00296"
"8.48400","0.70719","0.00317"
"8.49000","0.70773","0.00330"
"8.49600","0.70821","0.00338"
"8.50200","0.70869","0.00356"
"8.50800","0.70916","0.00368"
"8.51400","0.70970","0.00372"
"8.52000","0.71018","0.00399"
"8.52600","0.71072","0.00418"
"8.53200","0.71120","0.00435"
"8.53800","0.71167","0.00417"
"8.54400","0.71221","0.00385"
"8.55000","0.71269","0.00368"
"8.55600","0.71317","0.00365"
"8.56200","0.71371","0.00358"
"8.56800","0.71419","0.00341"
"8.57400","0.71466","0.00320"
"8.58000","0.71520","0.00280"
"8.58600","0.71568","0.00244"
"8.59200","0.71622","0.00224"
"8.59800","0.71670","0.00223"
"8.60400","0.71718","0.00259"
"8.61000","0.71771","0.00300"
"8.61600","0.71819","0.00343"
"8.62200","0.71867","0.00360"
"8.62800","0.71915","0.00377"
"8.63400","0.71963","0.00398"
"8.64000","0.72016","0.00430"
"8.64600","0.72064","0.00437"
"8.65200","0.72112","0.00432"
"8.65800","0.72166","0.00424"
"8.66400","0.72214","0.00420"
"8.67000","0.72262","0.00418"
"8.67600","0.72315","0.00412"
"8.68200","0.72363","0.00409"
"8.68800","0.72411","0.00412"
"8.69400","0.72459","0.00399"
"8.70000","0.72513","0.00372"
"8.70600","0.72561","0.00356"
"8.71200","0.72614","0.00346"
"8.71800","0.72662","0.00331"
"8.72400","0.72710","0.00318"
"8.73000","0.72764","0.00300"
"8.73600","0.72818","0.00295"
"8.74200","0.72866","0.00296"
"8.74800","0.72919","0.00292"
"8.75400","0.72967","0.00297"
"8.76000","0.73015","0.00305"
"8.76600","0.73069","0.00318"
"8.77200","0.73117","0.00348"
"8.77800","0.73170","0.00351"
"8.78400","0.73218","0.00347"
"8.79000","0.73266","0.00355"
"8.79600","0.73320","0.00377"
"8.80200","0.73368","0.00386"
"8.80800","0.73422","0.00398"
"8.81400","0.73469","0.00409"
"8.82000","0.73517","0.00407"
"8.82600","0.73571","0.00397"
"8.83200","0.73619","0.00372"
"8.83800","0.73673","0.00355"
"8.84400","0.73720","0.00345"
"8.85000","0.73768","0.00358"
"8.85600","0.73822","0.00372"
"8.86200","0.73870","0.00380"
"8.86800","0.73918","0.00385"
"8.87400","0.73972","0.00384"
"8.88000","0.74025","0.00384"
"8.88600","0.74073","0.00398"
"8.89200","0.74121","0.00417"
"8.89800","0.74175","0.00414"
"8.90400","0.74223","0.00407"
"8.91000","0.74271","0.00405"
"8.91600","0.74318","0.00406"
"8.92200","0.74366","0.00395"
"8.92800","0.74420","0.00382"
"8.93400","0.74468","0.00371"
"8.94000","0.74516","0.00352"
"8.94600","0.74570","0.00330"
"8.95200","0.74617","0.00326"
"8.95800","0.74665","0.00311"
"8.96400","0.74719","0.00301"
"8.97000","0.74767","0.00294"
"8.97600","0.74821","0.00287"
