End date,"11/14/2016"
Specimen label,"20BT63.2.r2"
Maximum Load,"0.05861",N

Time,Extension,Load
(s),(mm),(N)
"28.92600","21.95238","0.03495"
"28.93200","21.95286","0.03491"
"28.93800","21.95340","0.03486"
"28.94400","21.95388","0.03487"
"28.95000","21.95436","0.03475"
"28.95600","21.95490","0.03467"
"28.96200","21.95537","0.03469"
"28.96800","21.95585","0.03478"
"28.97400","21.95639","0.03486"
"28.98000","21.95687","0.03494"
"28.98600","21.95735","0.03499"
"28.99200","21.95789","0.03507"
"28.99800","21.95836","0.03519"
"29.00400","21.95884","0.03531"
"29.01000","21.95938","0.03549"
"29.01600","21.95986","0.03556"
"29.02200","21.96040","0.03543"
"29.02800","21.96087","0.03531"
"29.03400","21.96141","0.03528"
"29.04000","21.96189","0.03527"
"29.04600","21.96237","0.03530"
"29.05200","21.96291","0.03537"
"29.05800","21.96338","0.03538"
"29.06400","21.96387","0.03534"
"29.07000","21.96440","0.03536"
"29.07600","21.96488","0.03543"
"29.08200","21.96542","0.03541"
"29.08800","21.96590","0.03528"
"29.09400","21.96643","0.03519"
"29.10000","21.96691","0.03522"
"29.10600","21.96739","0.03533"
"29.11200","21.96787","0.03543"
"29.11800","21.96841","0.03550"
"29.12400","21.96889","0.03552"
"29.13000","21.96936","0.03556"
"29.13600","21.96990","0.03557"
"29.14200","21.97038","0.03554"
"29.14800","21.97086","0.03547"
"29.15400","21.97134","0.03538"
"29.16000","21.97182","0.03540"
"29.16600","21.97235","0.03547"
"29.17200","21.97283","0.03552"
"29.17800","21.97331","0.03560"
"29.18400","21.97385","0.03560"
"29.19000","21.97433","0.03560"
"29.19600","21.97481","0.03556"
"29.20200","21.97534","0.03550"
"29.20800","21.97582","0.03545"
"29.21400","21.97630","0.03543"
"29.22000","21.97684","0.03554"
"29.22600","21.97732","0.03570"
"29.23200","21.97779","0.03583"
"29.23800","21.97833","0.03590"
"29.24400","21.97881","0.03592"
"29.25000","21.97929","0.03594"
"29.25600","21.97977","0.03593"
"29.26200","21.98030","0.03579"
"29.26800","21.98079","0.03569"
"29.27400","21.98126","0.03554"
"29.28000","21.98174","0.03546"
"29.28600","21.98228","0.03553"
"29.29200","21.98276","0.03561"
"29.29800","21.98324","0.03558"
"29.30400","21.98377","0.03551"
"29.31000","21.98425","0.03554"
"29.31600","21.98479","0.03560"
"29.32200","21.98527","0.03566"
"29.32800","21.98581","0.03563"
"29.33400","21.98635","0.03560"
"29.34000","21.98682","0.03560"
"29.34600","21.98736","0.03559"
"29.35200","21.98784","0.03554"
"29.35800","21.98838","0.03557"
"29.36400","21.98886","0.03560"
"29.37000","21.98939","0.03563"
"29.37600","21.98987","0.03561"
"29.38200","21.99041","0.03559"
"29.38800","21.99089","0.03559"
"29.39400","21.99143","0.03557"
"29.40000","21.99191","0.03576"
"29.40600","21.99238","0.03607"
"29.41200","21.99286","0.03631"
"29.41800","21.99340","0.03635"
"29.42400","21.99388","0.03633"
"29.43000","21.99436","0.03637"
"29.43600","21.99490","0.03643"
"29.44200","21.99537","0.03649"
"29.44800","21.99585","0.03661"
"29.45400","21.99639","0.03666"
"29.46000","21.99687","0.03660"
"29.46600","21.99735","0.03653"
"29.47200","21.99789","0.03650"
"29.47800","21.99836","0.03648"
"29.48400","21.99890","0.03639"
"29.49000","21.99938","0.03640"
"29.49600","21.99986","0.03645"
"29.50200","22.00039","0.03642"
"29.50800","22.00088","0.03631"
"29.51400","22.00141","0.03621"
"29.52000","22.00189","0.03620"
"29.52600","22.00243","0.03616"
"29.53200","22.00291","0.03605"
"29.53800","22.00339","0.03593"
"29.54400","22.00386","0.03594"
"29.55000","22.00434","0.03605"
"29.55600","22.00488","0.03612"
"29.56200","22.00536","0.03615"
"29.56800","22.00584","0.03624"
"29.57400","22.00637","0.03630"
"29.58000","22.00686","0.03627"
"29.58600","22.00733","0.03625"
"29.59200","22.00787","0.03634"
"29.59800","22.00835","0.03645"
"29.60400","22.00883","0.03661"
"29.61000","22.00937","0.03678"
"29.61600","22.00984","0.03689"
"29.62200","22.01032","0.03686"
"29.62800","22.01080","0.03690"
"29.63400","22.01134","0.03696"
"29.64000","22.01182","0.03695"
"29.64600","22.01235","0.03689"
"29.65200","22.01283","0.03675"
"29.65800","22.01337","0.03653"
"29.66400","22.01385","0.03635"
"29.67000","22.01439","0.03612"
"29.67600","22.01487","0.03610"
"29.68200","22.01534","0.03612"
"29.68800","22.01582","0.03625"
"29.69400","22.01636","0.03643"
"29.70000","22.01684","0.03661"
"29.70600","22.01731","0.03676"
"29.71200","22.01780","0.03696"
"29.71800","22.01833","0.03716"
"29.72400","22.01881","0.03730"
"29.73000","22.01935","0.03727"
"29.73600","22.01983","0.03726"
"29.74200","22.02030","0.03723"
"29.74800","22.02078","0.03709"
"29.75400","22.02132","0.03692"
"29.76000","22.02180","0.03685"
"29.76600","22.02228","0.03690"
"29.77200","22.02282","0.03695"
"29.77800","22.02329","0.03701"
"29.78400","22.02378","0.03704"
"29.79000","22.02431","0.03701"
"29.79600","22.02479","0.03694"
"29.80200","22.02533","0.03678"
"29.80800","22.02581","0.03668"
"29.81400","22.02628","0.03648"
"29.82000","22.02682","0.03636"
"29.82600","22.02730","0.03634"
"29.83200","22.02778","0.03641"
"29.83800","22.02832","0.03654"
"29.84400","22.02880","0.03664"
"29.85000","22.02927","0.03667"
"29.85600","22.02975","0.03671"
"29.86200","22.03029","0.03670"
"29.86800","22.03077","0.03663"
"29.87400","22.03131","0.03660"
"29.88000","22.03179","0.03672"
"29.88600","22.03232","0.03678"
"29.89200","22.03280","0.03679"
"29.89800","22.03328","0.03675"
"29.90400","22.03382","0.03667"
"29.91000","22.03429","0.03671"
"29.91600","22.03483","0.03692"
"29.92200","22.03531","0.03712"
"29.92800","22.03579","0.03726"
"29.93400","22.03633","0.03736"
"29.94000","22.03681","0.03739"
"29.94600","22.03729","0.03738"
"29.95200","22.03782","0.03737"
"29.95800","22.03830","0.03734"
"29.96400","22.03884","0.03742"
"29.97000","22.03932","0.03754"
"29.97600","22.03986","0.03753"
"29.98200","22.04033","0.03744"
"29.98800","22.04087","0.03735"
"29.99400","22.04135","0.03730"
"30.00000","22.04189","0.03729"
"30.00600","22.04237","0.03734"
"30.01200","22.04284","0.03736"
"30.01800","22.04338","0.03739"
"30.02400","22.04386","0.03743"
"30.03000","22.04434","0.03744"
"30.03600","22.04488","0.03744"
"30.04200","22.04536","0.03737"
"30.04800","22.04584","0.03719"
"30.05400","22.04637","0.03698"
"30.06000","22.04685","0.03690"
"30.06600","22.04733","0.03699"
"30.07200","22.04787","0.03713"
"30.07800","22.04835","0.03720"
"30.08400","22.04882","0.03723"
"30.09000","22.04936","0.03726"
"30.09600","22.04984","0.03728"
"30.10200","22.05032","0.03730"
"30.10800","22.05086","0.03732"
"30.11400","22.05134","0.03738"
"30.12000","22.05182","0.03754"
"30.12600","22.05235","0.03761"
"30.13200","22.05283","0.03757"
"30.13800","22.05331","0.03749"
"30.14400","22.05385","0.03746"
"30.15000","22.05433","0.03731"
"30.15600","22.05480","0.03735"
"30.16200","22.05528","0.03746"
"30.16800","22.05582","0.03753"
"30.17400","22.05630","0.03756"
"30.18000","22.05684","0.03754"
"30.18600","22.05732","0.03756"
"30.19200","22.05779","0.03753"
"30.19800","22.05827","0.03750"
"30.20400","22.05881","0.03756"
"30.21000","22.05929","0.03766"
"30.21600","22.05976","0.03779"
"30.22200","22.06025","0.03793"
"30.22800","22.06078","0.03812"
"30.23400","22.06126","0.03820"
"30.24000","22.06180","0.03816"
"30.24600","22.06228","0.03804"
"30.25200","22.06275","0.03795"
"30.25800","22.06330","0.03792"
"30.26400","22.06377","0.03792"
"30.27000","22.06431","0.03790"
"30.27600","22.06479","0.03793"
"30.28200","22.06533","0.03802"
"30.28800","22.06581","0.03801"
"30.29400","22.06628","0.03797"
"30.30000","22.06682","0.03801"
"30.30600","22.06730","0.03809"
"30.31200","22.06778","0.03810"
"30.31800","22.06832","0.03808"
"30.32400","22.06879","0.03812"
"30.33000","22.06927","0.03802"
"30.33600","22.06981","0.03781"
"30.34200","22.07029","0.03766"
"30.34800","22.07077","0.03762"
"30.35400","22.07131","0.03774"
"30.36000","22.07178","0.03786"
"30.36600","22.07226","0.03789"
"30.37200","22.07280","0.03778"
"30.37800","22.07328","0.03762"
"30.38400","22.07382","0.03764"
"30.39000","22.07430","0.03786"
"30.39600","22.07483","0.03812"
"30.40200","22.07531","0.03829"
"30.40800","22.07579","0.03828"
"30.41400","22.07633","0.03818"
"30.42000","22.07681","0.03800"
"30.42600","22.07728","0.03785"
"30.43200","22.07782","0.03784"
"30.43800","22.07830","0.03785"
"30.44400","22.07884","0.03782"
"30.45000","22.07932","0.03789"
"30.45600","22.07985","0.03795"
"30.46200","22.08034","0.03795"
"30.46800","22.08081","0.03783"
"30.47400","22.08135","0.03780"
"30.48000","22.08183","0.03796"
"30.48600","22.08231","0.03811"
"30.49200","22.08285","0.03820"
"30.49800","22.08332","0.03824"
"30.50400","22.08386","0.03820"
"30.51000","22.08434","0.03813"
"30.51600","22.08482","0.03820"
"30.52200","22.08536","0.03831"
"30.52800","22.08583","0.03830"
"30.53400","22.08637","0.03823"
"30.54000","22.08685","0.03817"
"30.54600","22.08733","0.03810"
"30.55200","22.08787","0.03810"
"30.55800","22.08835","0.03820"
"30.56400","22.08883","0.03823"
"30.57000","22.08936","0.03825"
"30.57600","22.08984","0.03825"
"30.58200","22.09032","0.03828"
"30.58800","22.09086","0.03823"
"30.59400","22.09134","0.03823"
"30.60000","22.09188","0.03823"
"30.60600","22.09235","0.03814"
"30.61200","22.09289","0.03802"
"30.61800","22.09337","0.03798"
"30.62400","22.09391","0.03802"
"30.63000","22.09438","0.03810"
"30.63600","22.09486","0.03826"
"30.64200","22.09540","0.03834"
"30.64800","22.09588","0.03841"
"30.65400","22.09636","0.03854"
"30.66000","22.09690","0.03862"
"30.66600","22.09738","0.03866"
"30.67200","22.09791","0.03862"
"30.67800","22.09839","0.03857"
"30.68400","22.09887","0.03866"
"30.69000","22.09935","0.03880"
"30.69600","22.09989","0.03898"
"30.70200","22.10036","0.03915"
"30.70800","22.10084","0.03914"
"30.71400","22.10132","0.03909"
"30.72000","22.10186","0.03903"
"30.72600","22.10233","0.03894"
"30.73200","22.10282","0.03888"
"30.73800","22.10335","0.03879"
"30.74400","22.10383","0.03866"
"30.75000","22.10431","0.03853"
"30.75600","22.10485","0.03844"
"30.76200","22.10533","0.03843"
"30.76800","22.10581","0.03857"
"30.77400","22.10634","0.03873"
"30.78000","22.10682","0.03876"
"30.78600","22.10730","0.03875"
"30.79200","22.10784","0.03889"
"30.79800","22.10831","0.03902"
"30.80400","22.10885","0.03912"
"30.81000","22.10933","0.03907"
"30.81600","22.10981","0.03897"
"30.82200","22.11035","0.03897"
"30.82800","22.11083","0.03909"
"30.83400","22.11137","0.03928"
"30.84000","22.11185","0.03938"
"30.84600","22.11232","0.03931"
"30.85200","22.11280","0.03920"
"30.85800","22.11334","0.03914"
"30.86400","22.11382","0.03912"
"30.87000","22.11429","0.03919"
"30.87600","22.11477","0.03916"
"30.88200","22.11525","0.03900"
"30.88800","22.11579","0.03880"
"30.89400","22.11627","0.03879"
"30.90000","22.11675","0.03883"
"30.90600","22.11728","0.03890"
"30.91200","22.11776","0.03889"
"30.91800","22.11830","0.03888"
"30.92400","22.11878","0.03888"
"30.93000","22.11932","0.03889"
"30.93600","22.11980","0.03888"
"30.94200","22.12033","0.03883"
"30.94800","22.12081","0.03883"
"30.95400","22.12135","0.03880"
"30.96000","22.12183","0.03866"
"30.96600","22.12230","0.03866"
"30.97200","22.12284","0.03879"
"30.97800","22.12332","0.03890"
"30.98400","22.12380","0.03904"
"30.99000","22.12428","0.03908"
"30.99600","22.12482","0.03914"
"31.00200","22.12530","0.03920"
"31.00800","22.12583","0.03919"
"31.01400","22.12631","0.03915"
"31.02000","22.12685","0.03901"
"31.02600","22.12733","0.03893"
"31.03200","22.12781","0.03889"
"31.03800","22.12835","0.03893"
"31.04400","22.12882","0.03902"
"31.05000","22.12936","0.03904"
"31.05600","22.12984","0.03907"
"31.06200","22.13032","0.03918"
"31.06800","22.13085","0.03919"
"31.07400","22.13133","0.03920"
"31.08000","22.13187","0.03932"
"31.08600","22.13235","0.03946"
"31.09200","22.13289","0.03955"
"31.09800","22.13337","0.03960"
"31.10400","22.13391","0.03952"
"31.11000","22.13438","0.03935"
"31.11600","22.13486","0.03922"
"31.12200","22.13540","0.03916"
"31.12800","22.13588","0.03914"
"31.13400","22.13636","0.03920"
"31.14000","22.13689","0.03931"
"31.14600","22.13737","0.03948"
"31.15200","22.13785","0.03963"
"31.15800","22.13839","0.03974"
"31.16400","22.13887","0.03993"
"31.17000","22.13935","0.04012"
"31.17600","22.13988","0.04021"
"31.18200","22.14036","0.04021"
"31.18800","22.14084","0.04017"
"31.19400","22.14138","0.04011"
"31.20000","22.14186","0.04002"
"31.20600","22.14234","0.04000"
"31.21200","22.14287","0.04001"
"31.21800","22.14335","0.03992"
"31.22400","22.14389","0.03990"
"31.23000","22.14437","0.03994"
"31.23600","22.14491","0.04000"
"31.24200","22.14539","0.04007"
"31.24800","22.14592","0.04017"
"31.25400","22.14640","0.04022"
"31.26000","22.14688","0.04016"
"31.26600","22.14736","0.04016"
"31.27200","22.14790","0.04014"
"31.27800","22.14838","0.04010"
"31.28400","22.14885","0.03999"
"31.29000","22.14933","0.03996"
"31.29600","22.14981","0.03993"
"31.30200","22.15035","0.03991"
"31.30800","22.15083","0.04001"
"31.31400","22.15130","0.04002"
"31.32000","22.15184","0.04008"
"31.32600","22.15232","0.04001"
"31.33200","22.15280","0.04004"
"31.33800","22.15334","0.04007"
"31.34400","22.15382","0.04019"
"31.35000","22.15435","0.04034"
"31.35600","22.15483","0.04043"
"31.36200","22.15531","0.04043"
"31.36800","22.15585","0.04041"
"31.37400","22.15633","0.04045"
"31.38000","22.15681","0.04044"
"31.38600","22.15734","0.04041"
"31.39200","22.15782","0.04035"
"31.39800","22.15836","0.04018"
"31.40400","22.15884","0.03991"
"31.41000","22.15932","0.03963"
"31.41600","22.15979","0.03948"
"31.42200","22.16033","0.03945"
"31.42800","22.16081","0.03948"
"31.43400","22.16129","0.03964"
"31.44000","22.16183","0.03980"
"31.44600","22.16231","0.03997"
"31.45200","22.16278","0.04015"
"31.45800","22.16326","0.04028"
"31.46400","22.16380","0.04028"
"31.47000","22.16428","0.04026"
"31.47600","22.16482","0.04024"
"31.48200","22.16529","0.04017"
"31.48800","22.16583","0.03998"
"31.49400","22.16631","0.03984"
"31.50000","22.16685","0.03977"
"31.50600","22.16733","0.03987"
"31.51200","22.16787","0.04002"
"31.51800","22.16835","0.04008"
"31.52400","22.16888","0.04022"
"31.53000","22.16936","0.04033"
"31.53600","22.16984","0.04039"
"31.54200","22.17038","0.04053"
"31.54800","22.17086","0.04065"
"31.55400","22.17139","0.04068"
"31.56000","22.17187","0.04056"
"31.56600","22.17235","0.04044"
"31.57200","22.17283","0.04047"
"31.57800","22.17337","0.04058"
"31.58400","22.17384","0.04072"
"31.59000","22.17432","0.04086"
"31.59600","22.17486","0.04091"
"31.60200","22.17534","0.04081"
"31.60800","22.17582","0.04066"
"31.61400","22.17636","0.04064"
"31.62000","22.17684","0.04066"
"31.62600","22.17731","0.04065"
"31.63200","22.17785","0.04060"
"31.63800","22.17833","0.04054"
"31.64400","22.17887","0.04039"
"31.65000","22.17941","0.04030"
"31.65600","22.17988","0.04033"
"31.66200","22.18042","0.04028"
"31.66800","22.18090","0.04029"
"31.67400","22.18138","0.04029"
"31.68000","22.18192","0.04034"
"31.68600","22.18239","0.04036"
"31.69200","22.18293","0.04028"
"31.69800","22.18341","0.04022"
"31.70400","22.18389","0.04022"
"31.71000","22.18443","0.04029"
"31.71600","22.18491","0.04042"
"31.72200","22.18538","0.04055"
"31.72800","22.18586","0.04070"
"31.73400","22.18634","0.04081"
"31.74000","22.18688","0.04084"
"31.74600","22.18736","0.04095"
"31.75200","22.18784","0.04103"
"31.75800","22.18837","0.04112"
"31.76400","22.18885","0.04111"
"31.77000","22.18933","0.04114"
"31.77600","22.18987","0.04108"
"31.78200","22.19035","0.04099"
"31.78800","22.19083","0.04081"
"31.79400","22.19136","0.04066"
"31.80000","22.19184","0.04057"
"31.80600","22.19238","0.04056"
"31.81200","22.19286","0.04061"
"31.81800","22.19340","0.04068"
"31.82400","22.19387","0.04077"
"31.83000","22.19435","0.04078"
"31.83600","22.19483","0.04064"
"31.84200","22.19537","0.04061"
"31.84800","22.19585","0.04061"
"31.85400","22.19633","0.04058"
"31.86000","22.19681","0.04062"
"31.86600","22.19728","0.04073"
"31.87200","22.19782","0.04091"
"31.87800","22.19830","0.04097"
"31.88400","22.19878","0.04109"
"31.89000","22.19931","0.04121"
"31.89600","22.19979","0.04127"
"31.90200","22.20027","0.04135"
"31.90800","22.20081","0.04141"
"31.91400","22.20129","0.04141"
"31.92000","22.20183","0.04140"
"31.92600","22.20230","0.04137"
"31.93200","22.20278","0.04131"
"31.93800","22.20332","0.04120"
"31.94400","22.20380","0.04113"
"31.95000","22.20434","0.04105"
"31.95600","22.20487","0.04092"
"31.96200","22.20535","0.04088"
"31.96800","22.20589","0.04099"
"31.97400","22.20637","0.04118"
"31.98000","22.20685","0.04124"
"31.98600","22.20739","0.04127"
"31.99200","22.20786","0.04132"
"31.99800","22.20834","0.04137"
"32.00400","22.20882","0.04135"
"32.01000","22.20930","0.04131"
"32.01600","22.20984","0.04131"
"32.02200","22.21032","0.04128"
"32.02800","22.21085","0.04123"
"32.03400","22.21133","0.04119"
"32.04000","22.21181","0.04131"
"32.04600","22.21235","0.04146"
"32.05200","22.21283","0.04145"
"32.05800","22.21337","0.04147"
"32.06400","22.21384","0.04150"
"32.07000","22.21432","0.04145"
"32.07600","22.21486","0.04138"
"32.08200","22.21540","0.04138"
"32.08800","22.21588","0.04134"
"32.09400","22.21641","0.04138"
"32.10000","22.21689","0.04150"
"32.10600","22.21743","0.04166"
"32.11200","22.21791","0.04178"
"32.11800","22.21839","0.04180"
"32.12400","22.21887","0.04176"
"32.13000","22.21935","0.04182"
"32.13600","22.21988","0.04183"
"32.14200","22.22036","0.04174"
"32.14800","22.22084","0.04156"
"32.15400","22.22132","0.04149"
"32.16000","22.22180","0.04136"
"32.16600","22.22233","0.04124"
"32.17200","22.22281","0.04124"
"32.17800","22.22329","0.04120"
"32.18400","22.22383","0.04111"
"32.19000","22.22431","0.04115"
"32.19600","22.22484","0.04120"
"32.20200","22.22532","0.04127"
"32.20800","22.22580","0.04135"
"32.21400","22.22634","0.04144"
"32.22000","22.22682","0.04150"
"32.22600","22.22736","0.04138"
"32.23200","22.22790","0.04134"
"32.23800","22.22837","0.04140"
"32.24400","22.22891","0.04158"
"32.25000","22.22939","0.04168"
"32.25600","22.22987","0.04172"
"32.26200","22.23035","0.04177"
"32.26800","22.23089","0.04179"
"32.27400","22.23136","0.04181"
"32.28000","22.23184","0.04183"
"32.28600","22.23238","0.04175"
"32.29200","22.23286","0.04161"
"32.29800","22.23334","0.04145"
"32.30400","22.23381","0.04143"
"32.31000","22.23435","0.04156"
"32.31600","22.23483","0.04179"
"32.32200","22.23537","0.04196"
"32.32800","22.23585","0.04202"
"32.33400","22.23632","0.04204"
"32.34000","22.23680","0.04199"
"32.34600","22.23734","0.04200"
"32.35200","22.23782","0.04212"
"32.35800","22.23836","0.04219"
"32.36400","22.23884","0.04226"
"32.37000","22.23938","0.04232"
"32.37600","22.23985","0.04246"
"32.38200","22.24039","0.04255"
"32.38800","22.24087","0.04258"
"32.39400","22.24135","0.04248"
"32.40000","22.24188","0.04220"
"32.40600","22.24236","0.04199"
"32.41200","22.24284","0.04196"
"32.41800","22.24332","0.04208"
"32.42400","22.24380","0.04217"
"32.43000","22.24428","0.04217"
"32.43600","22.24482","0.04223"
"32.44200","22.24529","0.04221"
"32.44800","22.24577","0.04223"
