End date,"1/7/2017"
Specimen label,"DT18_41"
Maximum Load,"0.02543",N

Time,Extension,Load
(s),(mm),(N)
"276.79800","23.06674","0.01680"
"276.80400","23.06728","0.01669"
"276.81000","23.06776","0.01661"
"276.81600","23.06824","0.01653"
"276.82200","23.06878","0.01639"
"276.82800","23.06925","0.01635"
"276.83400","23.06973","0.01644"
"276.84000","23.07021","0.01647"
"276.84600","23.07075","0.01651"
"276.85200","23.07123","0.01646"
"276.85800","23.07170","0.01640"
"276.86400","23.07224","0.01635"
"276.87000","23.07272","0.01630"
"276.87600","23.07320","0.01633"
"276.88200","23.07374","0.01638"
"276.88800","23.07422","0.01644"
"276.89400","23.07469","0.01642"
"276.90000","23.07517","0.01645"
"276.90600","23.07571","0.01644"
"276.91200","23.07619","0.01629"
"276.91800","23.07667","0.01621"
"276.92400","23.07721","0.01613"
"276.93000","23.07768","0.01605"
"276.93600","23.07822","0.01606"
"276.94200","23.07870","0.01611"
"276.94800","23.07918","0.01612"
"276.95400","23.07972","0.01606"
"276.96000","23.08020","0.01605"
"276.96600","23.08067","0.01597"
"276.97200","23.08121","0.01588"
"276.97800","23.08169","0.01592"
"276.98400","23.08223","0.01608"
"276.99000","23.08271","0.01621"
"276.99600","23.08319","0.01626"
"277.00200","23.08372","0.01620"
"277.00800","23.08420","0.01615"
"277.01400","23.08474","0.01619"
"277.02000","23.08522","0.01628"
"277.02600","23.08570","0.01634"
"277.03200","23.08624","0.01646"
"277.03800","23.08671","0.01648"
"277.04400","23.08719","0.01638"
"277.05000","23.08767","0.01625"
"277.05600","23.08821","0.01619"
"277.06200","23.08869","0.01616"
"277.06800","23.08922","0.01617"
"277.07400","23.08970","0.01621"
"277.08000","23.09024","0.01633"
"277.08600","23.09072","0.01638"
"277.09200","23.09126","0.01629"
"277.09800","23.09174","0.01618"
"277.10400","23.09227","0.01612"
"277.11000","23.09275","0.01614"
"277.11600","23.09323","0.01622"
"277.12200","23.09377","0.01628"
"277.12800","23.09425","0.01647"
"277.13400","23.09478","0.01667"
"277.14000","23.09526","0.01679"
"277.14600","23.09574","0.01683"
"277.15200","23.09628","0.01691"
"277.15800","23.09676","0.01689"
"277.16400","23.09724","0.01686"
"277.17000","23.09777","0.01682"
"277.17600","23.09825","0.01691"
"277.18200","23.09873","0.01708"
"277.18800","23.09927","0.01715"
"277.19400","23.09974","0.01717"
"277.20000","23.10023","0.01716"
"277.20600","23.10076","0.01704"
"277.21200","23.10124","0.01705"
"277.21800","23.10172","0.01718"
"277.22400","23.10226","0.01726"
"277.23000","23.10273","0.01740"
"277.23600","23.10328","0.01744"
"277.24200","23.10375","0.01737"
"277.24800","23.10429","0.01726"
"277.25400","23.10477","0.01716"
"277.26000","23.10530","0.01716"
"277.26600","23.10579","0.01718"
"277.27200","23.10626","0.01714"
"277.27800","23.10680","0.01707"
"277.28400","23.10728","0.01703"
"277.29000","23.10776","0.01695"
"277.29600","23.10824","0.01685"
"277.30200","23.10877","0.01679"
"277.30800","23.10925","0.01674"
"277.31400","23.10973","0.01668"
"277.32000","23.11027","0.01666"
"277.32600","23.11075","0.01656"
"277.33200","23.11123","0.01656"
"277.33800","23.11170","0.01662"
"277.34400","23.11224","0.01673"
"277.35000","23.11272","0.01682"
"277.35600","23.11320","0.01683"
"277.36200","23.11374","0.01687"
"277.36800","23.11422","0.01698"
"277.37400","23.11475","0.01704"
"277.38000","23.11523","0.01705"
"277.38600","23.11571","0.01707"
"277.39200","23.11625","0.01703"
"277.39800","23.11673","0.01701"
"277.40400","23.11720","0.01703"
"277.41000","23.11768","0.01711"
"277.41600","23.11822","0.01728"
"277.42200","23.11870","0.01739"
"277.42800","23.11918","0.01736"
"277.43400","23.11971","0.01729"
"277.44000","23.12020","0.01713"
"277.44600","23.12067","0.01694"
"277.45200","23.12121","0.01687"
"277.45800","23.12169","0.01691"
"277.46400","23.12223","0.01702"
"277.47000","23.12271","0.01716"
"277.47600","23.12318","0.01721"
"277.48200","23.12366","0.01731"
"277.48800","23.12420","0.01737"
"277.49400","23.12468","0.01744"
"277.50000","23.12516","0.01756"
"277.50600","23.12569","0.01757"
"277.51200","23.12617","0.01762"
"277.51800","23.12671","0.01765"
"277.52400","23.12719","0.01758"
"277.53000","23.12767","0.01748"
"277.53600","23.12821","0.01744"
"277.54200","23.12868","0.01737"
"277.54800","23.12916","0.01738"
"277.55400","23.12970","0.01745"
"277.56000","23.13018","0.01759"
"277.56600","23.13072","0.01767"
"277.57200","23.13120","0.01764"
"277.57800","23.13167","0.01764"
"277.58400","23.13221","0.01761"
"277.59000","23.13269","0.01757"
"277.59600","23.13323","0.01757"
"277.60200","23.13371","0.01755"
"277.60800","23.13424","0.01750"
"277.61400","23.13472","0.01751"
"277.62000","23.13520","0.01755"
"277.62600","23.13574","0.01752"
"277.63200","23.13622","0.01757"
"277.63800","23.13670","0.01761"
"277.64400","23.13723","0.01763"
"277.65000","23.13771","0.01770"
"277.65600","23.13825","0.01765"
"277.66200","23.13873","0.01762"
"277.66800","23.13927","0.01758"
"277.67400","23.13975","0.01751"
"277.68000","23.14022","0.01745"
"277.68600","23.14076","0.01740"
"277.69200","23.14124","0.01737"
"277.69800","23.14172","0.01744"
"277.70400","23.14220","0.01753"
"277.71000","23.14273","0.01752"
"277.71600","23.14321","0.01760"
"277.72200","23.14375","0.01765"
"277.72800","23.14423","0.01776"
"277.73400","23.14477","0.01793"
"277.74000","23.14525","0.01794"
"277.74600","23.14578","0.01789"
"277.75200","23.14626","0.01777"
"277.75800","23.14680","0.01765"
"277.76400","23.14728","0.01763"
"277.77000","23.14782","0.01761"
"277.77600","23.14829","0.01766"
"277.78200","23.14877","0.01771"
"277.78800","23.14925","0.01762"
"277.79400","23.14973","0.01742"
"277.80000","23.15027","0.01731"
"277.80600","23.15075","0.01721"
"277.81200","23.15123","0.01714"
"277.81800","23.15176","0.01717"
"277.82400","23.15224","0.01725"
"277.83000","23.15272","0.01738"
"277.83600","23.15326","0.01747"
"277.84200","23.15374","0.01747"
"277.84800","23.15421","0.01749"
"277.85400","23.15475","0.01747"
"277.86000","23.15523","0.01746"
"277.86600","23.15571","0.01744"
"277.87200","23.15625","0.01750"
"277.87800","23.15672","0.01755"
"277.88400","23.15726","0.01764"
"277.89000","23.15774","0.01765"
"277.89600","23.15828","0.01758"
"277.90200","23.15876","0.01746"
"277.90800","23.15924","0.01728"
"277.91400","23.15972","0.01711"
"277.92000","23.16025","0.01700"
"277.92600","23.16073","0.01704"
"277.93200","23.16121","0.01716"
"277.93800","23.16169","0.01723"
"277.94400","23.16217","0.01731"
"277.95000","23.16270","0.01736"
"277.95600","23.16318","0.01743"
"277.96200","23.16366","0.01747"
"277.96800","23.16420","0.01749"
"277.97400","23.16468","0.01749"
"277.98000","23.16516","0.01746"
"277.98600","23.16563","0.01735"
"277.99200","23.16617","0.01721"
"277.99800","23.16665","0.01714"
"278.00400","23.16719","0.01709"
"278.01000","23.16767","0.01711"
"278.01600","23.16815","0.01717"
"278.02200","23.16868","0.01712"
"278.02800","23.16916","0.01709"
"278.03400","23.16970","0.01718"
"278.04000","23.17018","0.01724"
"278.04600","23.17072","0.01730"
"278.05200","23.17120","0.01739"
"278.05800","23.17173","0.01738"
"278.06400","23.17221","0.01740"
"278.07000","23.17269","0.01736"
"278.07600","23.17323","0.01733"
"278.08200","23.17371","0.01748"
"278.08800","23.17425","0.01755"
"278.09400","23.17472","0.01757"
"278.10000","23.17520","0.01761"
"278.10600","23.17574","0.01763"
"278.11200","23.17622","0.01766"
"278.11800","23.17670","0.01770"
"278.12400","23.17723","0.01763"
"278.13000","23.17771","0.01751"
"278.13600","23.17825","0.01744"
"278.14200","23.17873","0.01741"
"278.14800","23.17927","0.01736"
"278.15400","23.17974","0.01732"
"278.16000","23.18022","0.01738"
"278.16600","23.18076","0.01743"
"278.17200","23.18130","0.01745"
"278.17800","23.18178","0.01743"
"278.18400","23.18226","0.01742"
"278.19000","23.18279","0.01745"
"278.19600","23.18327","0.01750"
"278.20200","23.18375","0.01749"
"278.20800","23.18429","0.01750"
"278.21400","23.18476","0.01752"
"278.22000","23.18525","0.01739"
"278.22600","23.18578","0.01739"
"278.23200","23.18626","0.01746"
"278.23800","23.18674","0.01748"
"278.24400","23.18722","0.01738"
"278.25000","23.18770","0.01728"
"278.25600","23.18823","0.01712"
"278.26200","23.18871","0.01700"
"278.26800","23.18919","0.01699"
"278.27400","23.18973","0.01702"
"278.28000","23.19021","0.01698"
"278.28600","23.19074","0.01702"
"278.29200","23.19123","0.01703"
"278.29800","23.19170","0.01707"
"278.30400","23.19224","0.01707"
"278.31000","23.19272","0.01705"
"278.31600","23.19326","0.01711"
"278.32200","23.19373","0.01718"
"278.32800","23.19427","0.01727"
"278.33400","23.19475","0.01738"
"278.34000","23.19523","0.01742"
"278.34600","23.19577","0.01747"
"278.35200","23.19625","0.01750"
"278.35800","23.19678","0.01749"
"278.36400","23.19726","0.01759"
"278.37000","23.19774","0.01763"
"278.37600","23.19828","0.01764"
"278.38200","23.19876","0.01776"
"278.38800","23.19924","0.01788"
"278.39400","23.19977","0.01791"
"278.40000","23.20025","0.01791"
"278.40600","23.20073","0.01786"
"278.41200","23.20121","0.01777"
"278.41800","23.20174","0.01768"
"278.42400","23.20222","0.01754"
"278.43000","23.20270","0.01743"
"278.43600","23.20324","0.01743"
"278.44200","23.20372","0.01742"
"278.44800","23.20420","0.01745"
"278.45400","23.20474","0.01755"
"278.46000","23.20522","0.01763"
"278.46600","23.20569","0.01779"
"278.47200","23.20623","0.01783"
"278.47800","23.20671","0.01785"
"278.48400","23.20725","0.01790"
"278.49000","23.20772","0.01787"
"278.49600","23.20820","0.01780"
"278.50200","23.20868","0.01773"
"278.50800","23.20922","0.01767"
"278.51400","23.20970","0.01765"
"278.52000","23.21018","0.01771"
"278.52600","23.21072","0.01789"
"278.53200","23.21119","0.01815"
"278.53800","23.21167","0.01821"
"278.54400","23.21221","0.01821"
"278.55000","23.21269","0.01824"
"278.55600","23.21317","0.01818"
"278.56200","23.21365","0.01809"
"278.56800","23.21418","0.01807"
"278.57400","23.21466","0.01806"
"278.58000","23.21514","0.01810"
"278.58600","23.21568","0.01810"
"278.59200","23.21616","0.01814"
"278.59800","23.21669","0.01813"
"278.60400","23.21717","0.01796"
"278.61000","23.21771","0.01786"
"278.61600","23.21819","0.01790"
"278.62200","23.21873","0.01789"
"278.62800","23.21921","0.01790"
"278.63400","23.21968","0.01797"
"278.64000","23.22022","0.01798"
"278.64600","23.22070","0.01786"
"278.65200","23.22118","0.01771"
"278.65800","23.22172","0.01766"
"278.66400","23.22219","0.01780"
"278.67000","23.22267","0.01797"
"278.67600","23.22321","0.01807"
"278.68200","23.22369","0.01816"
"278.68800","23.22423","0.01813"
"278.69400","23.22471","0.01815"
"278.70000","23.22519","0.01826"
"278.70600","23.22572","0.01822"
"278.71200","23.22620","0.01805"
"278.71800","23.22674","0.01795"
"278.72400","23.22722","0.01782"
"278.73000","23.22775","0.01770"
"278.73600","23.22823","0.01759"
"278.74200","23.22877","0.01756"
"278.74800","23.22925","0.01768"
"278.75400","23.22979","0.01779"
"278.76000","23.23027","0.01793"
"278.76600","23.23081","0.01813"
"278.77200","23.23128","0.01816"
"278.77800","23.23176","0.01809"
"278.78400","23.23224","0.01800"
"278.79000","23.23272","0.01785"
"278.79600","23.23326","0.01769"
"278.80200","23.23373","0.01747"
"278.80800","23.23421","0.01738"
"278.81400","23.23475","0.01745"
"278.82000","23.23523","0.01750"
"278.82600","23.23571","0.01751"
"278.83200","23.23625","0.01760"
"278.83800","23.23672","0.01765"
"278.84400","23.23720","0.01765"
"278.85000","23.23774","0.01769"
"278.85600","23.23822","0.01766"
"278.86200","23.23876","0.01756"
"278.86800","23.23924","0.01753"
"278.87400","23.23971","0.01755"
"278.88000","23.24025","0.01769"
"278.88600","23.24073","0.01786"
"278.89200","23.24127","0.01797"
"278.89800","23.24175","0.01801"
"278.90400","23.24228","0.01799"
"278.91000","23.24276","0.01797"
"278.91600","23.24330","0.01807"
"278.92200","23.24378","0.01810"
"278.92800","23.24426","0.01814"
"278.93400","23.24474","0.01814"
"278.94000","23.24527","0.01811"
"278.94600","23.24575","0.01817"
"278.95200","23.24623","0.01827"
"278.95800","23.24671","0.01832"
"278.96400","23.24725","0.01827"
"278.97000","23.24773","0.01811"
"278.97600","23.24821","0.01792"
"278.98200","23.24868","0.01784"
"278.98800","23.24922","0.01782"
"278.99400","23.24970","0.01784"
"279.00000","23.25018","0.01792"
"279.00600","23.25071","0.01789"
"279.01200","23.25119","0.01791"
"279.01800","23.25173","0.01800"
"279.02400","23.25221","0.01805"
"279.03000","23.25275","0.01809"
"279.03600","23.25323","0.01825"
"279.04200","23.25371","0.01841"
"279.04800","23.25424","0.01852"
"279.05400","23.25472","0.01856"
"279.06000","23.25526","0.01857"
"279.06600","23.25574","0.01860"
"279.07200","23.25622","0.01849"
"279.07800","23.25675","0.01841"
"279.08400","23.25723","0.01835"
"279.09000","23.25771","0.01822"
"279.09600","23.25819","0.01811"
"279.10200","23.25867","0.01802"
"279.10800","23.25915","0.01796"
"279.11400","23.25968","0.01805"
"279.12000","23.26016","0.01802"
"279.12600","23.26064","0.01800"
"279.13200","23.26118","0.01813"
"279.13800","23.26166","0.01822"
"279.14400","23.26214","0.01828"
"279.15000","23.26267","0.01833"
"279.15600","23.26315","0.01828"
"279.16200","23.26369","0.01818"
"279.16800","23.26423","0.01813"
"279.17400","23.26471","0.01819"
"279.18000","23.26524","0.01823"
"279.18600","23.26572","0.01818"
"279.19200","23.26626","0.01810"
"279.19800","23.26674","0.01809"
"279.20400","23.26728","0.01799"
"279.21000","23.26776","0.01792"
"279.21600","23.26823","0.01795"
"279.22200","23.26871","0.01791"
"279.22800","23.26925","0.01790"
"279.23400","23.26973","0.01792"
"279.24000","23.27020","0.01792"
"279.24600","23.27074","0.01784"
"279.25200","23.27122","0.01784"
"279.25800","23.27176","0.01790"
"279.26400","23.27224","0.01798"
"279.27000","23.27272","0.01799"
"279.27600","23.27326","0.01800"
"279.28200","23.27374","0.01819"
"279.28800","23.27427","0.01833"
"279.29400","23.27475","0.01833"
"279.30000","23.27523","0.01845"
"279.30600","23.27576","0.01845"
"279.31200","23.27625","0.01830"
"279.31800","23.27678","0.01817"
"279.32400","23.27726","0.01809"
"279.33000","23.27780","0.01809"
"279.33600","23.27828","0.01812"
"279.34200","23.27875","0.01818"
"279.34800","23.27929","0.01841"
"279.35400","23.27977","0.01852"
"279.36000","23.28025","0.01857"
"279.36600","23.28073","0.01860"
"279.37200","23.28127","0.01851"
"279.37800","23.28174","0.01838"
"279.38400","23.28222","0.01836"
"279.39000","23.28276","0.01841"
"279.39600","23.28324","0.01843"
"279.40200","23.28372","0.01835"
"279.40800","23.28426","0.01828"
"279.41400","23.28473","0.01827"
"279.42000","23.28521","0.01816"
"279.42600","23.28569","0.01804"
"279.43200","23.28623","0.01802"
"279.43800","23.28671","0.01804"
"279.44400","23.28718","0.01803"
"279.45000","23.28772","0.01805"
"279.45600","23.28820","0.01804"
"279.46200","23.28874","0.01810"
"279.46800","23.28928","0.01827"
"279.47400","23.28976","0.01833"
"279.48000","23.29024","0.01834"
"279.48600","23.29077","0.01830"
"279.49200","23.29125","0.01826"
"279.49800","23.29173","0.01828"
"279.50400","23.29227","0.01830"
"279.51000","23.29275","0.01830"
"279.51600","23.29322","0.01834"
"279.52200","23.29370","0.01824"
"279.52800","23.29424","0.01811"
"279.53400","23.29472","0.01807"
"279.54000","23.29520","0.01800"
"279.54600","23.29568","0.01805"
"279.55200","23.29622","0.01812"
"279.55800","23.29669","0.01805"
"279.56400","23.29717","0.01796"
"279.57000","23.29771","0.01790"
"279.57600","23.29819","0.01788"
"279.58200","23.29867","0.01805"
"279.58800","23.29920","0.01813"
"279.59400","23.29968","0.01815"
"279.60000","23.30022","0.01823"
"279.60600","23.30070","0.01825"
"279.61200","23.30124","0.01829"
"279.61800","23.30171","0.01837"
"279.62400","23.30219","0.01843"
"279.63000","23.30273","0.01855"
"279.63600","23.30321","0.01873"
"279.64200","23.30369","0.01878"
"279.64800","23.30423","0.01875"
"279.65400","23.30470","0.01859"
"279.66000","23.30518","0.01841"
"279.66600","23.30566","0.01839"
"279.67200","23.30620","0.01836"
"279.67800","23.30668","0.01841"
"279.68400","23.30716","0.01850"
"279.69000","23.30769","0.01851"
"279.69600","23.30817","0.01860"
"279.70200","23.30865","0.01864"
"279.70800","23.30919","0.01861"
"279.71400","23.30967","0.01868"
"279.72000","23.31021","0.01870"
"279.72600","23.31068","0.01869"
"279.73200","23.31122","0.01875"
"279.73800","23.31170","0.01879"
"279.74400","23.31224","0.01889"
"279.75000","23.31272","0.01899"
"279.75600","23.31326","0.01894"
"279.76200","23.31373","0.01891"
"279.76800","23.31427","0.01893"
"279.77400","23.31475","0.01902"
"279.78000","23.31523","0.01910"
"279.78600","23.31571","0.01907"
"279.79200","23.31624","0.01908"
"279.79800","23.31672","0.01910"
"279.80400","23.31720","0.01904"
"279.81000","23.31774","0.01905"
"279.81600","23.31822","0.01916"
"279.82200","23.31870","0.01910"
"279.82800","23.31923","0.01905"
"279.83400","23.31971","0.01902"
"279.84000","23.32019","0.01887"
"279.84600","23.32073","0.01873"
"279.85200","23.32121","0.01862"
"279.85800","23.32169","0.01858"
"279.86400","23.32222","0.01860"
"279.87000","23.32270","0.01856"
"279.87600","23.32324","0.01857"
"279.88200","23.32372","0.01858"
"279.88800","23.32426","0.01858"
"279.89400","23.32473","0.01849"
"279.90000","23.32527","0.01838"
"279.90600","23.32575","0.01832"
"279.91200","23.32629","0.01833"
"279.91800","23.32677","0.01850"
"279.92400","23.32730","0.01871"
"279.93000","23.32779","0.01892"
"279.93600","23.32826","0.01908"
"279.94200","23.32874","0.01911"
"279.94800","23.32928","0.01917"
"279.95400","23.32976","0.01914"
"279.96000","23.33024","0.01899"
"279.96600","23.33071","0.01902"
"279.97200","23.33125","0.01904"
"279.97800","23.33173","0.01902"
"279.98400","23.33221","0.01895"
"279.99000","23.33274","0.01883"
"279.99600","23.33323","0.01881"
"280.00200","23.33370","0.01877"
"280.00800","23.33424","0.01873"
"280.01400","23.33472","0.01879"
"280.02000","23.33526","0.01873"
"280.02600","23.33574","0.01865"
"280.03200","23.33621","0.01872"
"280.03800","23.33675","0.01879"
"280.04400","23.33723","0.01878"
"280.05000","23.33777","0.01883"
"280.05600","23.33825","0.01885"
"280.06200","23.33872","0.01881"
