End date,"1/7/2017"
Specimen label,"18_CTNT2"
Maximum Load,"0.07079",N

Time,Extension,Load
(s),(mm),(N)
"4.75800","0.39664","0.00020"
"4.76400","0.39712","0.00031"
"4.77000","0.39760","0.00041"
"4.77600","0.39814","0.00052"
"4.78200","0.39862","0.00060"
"4.78800","0.39915","0.00071"
"4.79400","0.39963","0.00079"
"4.80000","0.40011","0.00072"
"4.80600","0.40065","0.00060"
"4.81200","0.40113","0.00058"
"4.81800","0.40161","0.00048"
"4.82400","0.40208","0.00044"
"4.83000","0.40262","0.00041"
"4.83600","0.40310","0.00043"
"4.84200","0.40358","0.00054"
"4.84800","0.40412","0.00066"
"4.85400","0.40460","0.00074"
"4.86000","0.40507","0.00074"
"4.86600","0.40555","0.00057"
"4.87200","0.40609","0.00044"
"4.87800","0.40657","0.00038"
"4.88400","0.40711","0.00029"
"4.89000","0.40759","0.00018"
"4.89600","0.40812","0.00013"
"4.90200","0.40860","0.00014"
"4.90800","0.40914","0.00018"
"4.91400","0.40968","0.00020"
"4.92000","0.41016","0.00024"
"4.92600","0.41069","0.00036"
"4.93200","0.41117","0.00041"
"4.93800","0.41171","0.00044"
"4.94400","0.41219","0.00047"
"4.95000","0.41267","0.00038"
"4.95600","0.41321","0.00019"
"4.96200","0.41368","0.00001"
"4.96800","0.41422","-0.00012"
"4.97400","0.41470","-0.00023"
"4.98000","0.41524","-0.00028"
"4.98600","0.41572","-0.00019"
"4.99200","0.41625","-0.00012"
"4.99800","0.41673","-0.00010"
"5.00400","0.41721","-0.00017"
"5.01000","0.41769","-0.00023"
"5.01600","0.41823","-0.00016"
"5.02200","0.41871","0.00003"
"5.02800","0.41918","0.00022"
"5.03400","0.41966","0.00032"
"5.04000","0.42020","0.00044"
"5.04600","0.42068","0.00058"
"5.05200","0.42116","0.00059"
"5.05800","0.42170","0.00055"
"5.06400","0.42217","0.00051"
"5.07000","0.42265","0.00056"
"5.07600","0.42319","0.00065"
"5.08200","0.42367","0.00064"
"5.08800","0.42415","0.00065"
"5.09400","0.42463","0.00067"
"5.10000","0.42516","0.00074"
"5.10600","0.42564","0.00084"
"5.11200","0.42612","0.00088"
"5.11800","0.42666","0.00077"
"5.12400","0.42720","0.00061"
"5.13000","0.42767","0.00041"
"5.13600","0.42815","0.00016"
"5.14200","0.42869","0.00008"
"5.14800","0.42917","0.00008"
"5.15400","0.42971","0.00003"
"5.16000","0.43019","-0.00005"
"5.16600","0.43066","-0.00007"
"5.17200","0.43114","-0.00006"
"5.17800","0.43168","0.00006"
"5.18400","0.43216","0.00017"
"5.19000","0.43264","0.00029"
"5.19600","0.43312","0.00047"
"5.20200","0.43365","0.00045"
"5.20800","0.43413","0.00040"
"5.21400","0.43461","0.00041"
"5.22000","0.43515","0.00045"
"5.22600","0.43563","0.00047"
"5.23200","0.43616","0.00048"
"5.23800","0.43664","0.00060"
"5.24400","0.43712","0.00065"
"5.25000","0.43766","0.00053"
"5.25600","0.43814","0.00051"
"5.26200","0.43862","0.00052"
"5.26800","0.43915","0.00044"
"5.27400","0.43963","0.00031"
"5.28000","0.44017","0.00030"
"5.28600","0.44065","0.00028"
"5.29200","0.44113","0.00036"
"5.29800","0.44167","0.00040"
"5.30400","0.44214","0.00040"
"5.31000","0.44262","0.00041"
"5.31600","0.44310","0.00042"
"5.32200","0.44364","0.00048"
"5.32800","0.44412","0.00056"
"5.33400","0.44460","0.00053"
"5.34000","0.44507","0.00049"
"5.34600","0.44561","0.00043"
"5.35200","0.44609","0.00049"
"5.35800","0.44657","0.00055"
"5.36400","0.44711","0.00056"
"5.37000","0.44758","0.00053"
"5.37600","0.44806","0.00052"
"5.38200","0.44860","0.00040"
"5.38800","0.44908","0.00028"
"5.39400","0.44962","0.00016"
"5.40000","0.45010","-0.00007"
"5.40600","0.45063","-0.00031"
"5.41200","0.45111","-0.00033"
"5.41800","0.45165","-0.00034"
"5.42400","0.45213","-0.00031"
"5.43000","0.45267","-0.00035"
"5.43600","0.45314","-0.00039"
"5.44200","0.45368","-0.00037"
"5.44800","0.45416","-0.00032"
"5.45400","0.45464","-0.00012"
"5.46000","0.45518","0.00019"
"5.46600","0.45566","0.00028"
"5.47200","0.45613","0.00034"
"5.47800","0.45667","0.00030"
"5.48400","0.45715","0.00023"
"5.49000","0.45769","0.00027"
"5.49600","0.45817","0.00039"
"5.50200","0.45865","0.00043"
"5.50800","0.45918","0.00048"
"5.51400","0.45966","0.00048"
"5.52000","0.46014","0.00036"
"5.52600","0.46068","0.00029"
"5.53200","0.46116","0.00033"
"5.53800","0.46169","0.00042"
"5.54400","0.46217","0.00046"
"5.55000","0.46271","0.00044"
"5.55600","0.46319","0.00039"
"5.56200","0.46373","0.00037"
"5.56800","0.46421","0.00023"
"5.57400","0.46468","0.00011"
"5.58000","0.46516","0.00007"
"5.58600","0.46564","0.00005"
"5.59200","0.46618","0.00019"
"5.59800","0.46666","0.00024"
"5.60400","0.46714","0.00029"
"5.61000","0.46761","0.00039"
"5.61600","0.46815","0.00037"
"5.62200","0.46863","0.00036"
"5.62800","0.46917","0.00037"
"5.63400","0.46965","0.00027"
"5.64000","0.47018","0.00013"
"5.64600","0.47066","0.00010"
"5.65200","0.47114","0.00005"
"5.65800","0.47168","-0.00002"
"5.66400","0.47216","0.00007"
"5.67000","0.47270","0.00028"
"5.67600","0.47317","0.00046"
"5.68200","0.47371","0.00048"
"5.68800","0.47419","0.00050"
"5.69400","0.47467","0.00056"
"5.70000","0.47521","0.00048"
"5.70600","0.47569","0.00043"
"5.71200","0.47622","0.00058"
"5.71800","0.47670","0.00071"
"5.72400","0.47724","0.00076"
"5.73000","0.47772","0.00084"
"5.73600","0.47820","0.00091"
"5.74200","0.47868","0.00077"
"5.74800","0.47921","0.00055"
"5.75400","0.47969","0.00044"
"5.76000","0.48017","0.00044"
"5.76600","0.48065","0.00038"
"5.77200","0.48119","0.00037"
"5.77800","0.48166","0.00042"
"5.78400","0.48220","0.00044"
"5.79000","0.48268","0.00040"
"5.79600","0.48322","0.00044"
"5.80200","0.48370","0.00045"
"5.80800","0.48418","0.00041"
"5.81400","0.48465","0.00028"
"5.82000","0.48519","0.00021"
"5.82600","0.48567","0.00009"
"5.83200","0.48615","0.00001"
"5.83800","0.48669","0.00000"
"5.84400","0.48717","0.00009"
"5.85000","0.48770","0.00019"
"5.85600","0.48818","0.00026"
"5.86200","0.48866","0.00040"
"5.86800","0.48920","0.00054"
"5.87400","0.48968","0.00059"
"5.88000","0.49015","0.00058"
"5.88600","0.49069","0.00055"
"5.89200","0.49117","0.00048"
"5.89800","0.49165","0.00037"
"5.90400","0.49213","0.00036"
"5.91000","0.49267","0.00035"
"5.91600","0.49314","0.00016"
"5.92200","0.49368","-0.00004"
"5.92800","0.49416","-0.00008"
"5.93400","0.49470","-0.00009"
"5.94000","0.49518","-0.00015"
"5.94600","0.49566","-0.00003"
"5.95200","0.49619","0.00007"
"5.95800","0.49667","0.00013"
"5.96400","0.49721","0.00022"
"5.97000","0.49769","0.00037"
"5.97600","0.49817","0.00045"
"5.98200","0.49870","0.00050"
"5.98800","0.49918","0.00062"
"5.99400","0.49966","0.00076"
"6.00000","0.50014","0.00078"
"6.00600","0.50068","0.00076"
"6.01200","0.50116","0.00075"
"6.01800","0.50169","0.00063"
"6.02400","0.50217","0.00056"
"6.03000","0.50265","0.00052"
"6.03600","0.50319","0.00053"
"6.04200","0.50367","0.00060"
"6.04800","0.50421","0.00063"
"6.05400","0.50468","0.00078"
"6.06000","0.50522","0.00090"
"6.06600","0.50570","0.00083"
"6.07200","0.50624","0.00073"
"6.07800","0.50672","0.00062"
"6.08400","0.50725","0.00051"
"6.09000","0.50773","0.00039"
"6.09600","0.50821","0.00036"
"6.10200","0.50869","0.00035"
"6.10800","0.50923","0.00040"
"6.11400","0.50971","0.00046"
"6.12000","0.51018","0.00039"
"6.12600","0.51066","0.00032"
"6.13200","0.51120","0.00023"
"6.13800","0.51168","0.00025"
"6.14400","0.51216","0.00039"
"6.15000","0.51264","0.00055"
"6.15600","0.51317","0.00063"
"6.16200","0.51365","0.00066"
"6.16800","0.51419","0.00059"
"6.17400","0.51467","0.00060"
"6.18000","0.51515","0.00057"
"6.18600","0.51568","0.00053"
"6.19200","0.51622","0.00053"
"6.19800","0.51670","0.00052"
"6.20400","0.51724","0.00062"
"6.21000","0.51772","0.00061"
"6.21600","0.51826","0.00048"
"6.22200","0.51873","0.00035"
"6.22800","0.51927","0.00028"
"6.23400","0.51975","0.00021"
"6.24000","0.52023","0.00028"
"6.24600","0.52071","0.00055"
"6.25200","0.52125","0.00078"
"6.25800","0.52172","0.00102"
"6.26400","0.52220","0.00129"
"6.27000","0.52268","0.00136"
"6.27600","0.52322","0.00127"
"6.28200","0.52370","0.00111"
"6.28800","0.52417","0.00096"
"6.29400","0.52465","0.00080"
"6.30000","0.52513","0.00051"
"6.30600","0.52567","0.00019"
"6.31200","0.52615","0.00003"
"6.31800","0.52663","-0.00018"
"6.32400","0.52716","-0.00037"
"6.33000","0.52764","-0.00047"
"6.33600","0.52818","-0.00050"
"6.34200","0.52866","-0.00046"
"6.34800","0.52920","-0.00031"
"6.35400","0.52968","-0.00016"
"6.36000","0.53021","0.00006"
"6.36600","0.53069","0.00030"
"6.37200","0.53117","0.00053"
"6.37800","0.53165","0.00065"
"6.38400","0.53213","0.00070"
"6.39000","0.53261","0.00072"
"6.39600","0.53308","0.00066"
"6.40200","0.53362","0.00062"
"6.40800","0.53410","0.00065"
"6.41400","0.53458","0.00070"
"6.42000","0.53512","0.00061"
"6.42600","0.53559","0.00060"
"6.43200","0.53607","0.00055"
"6.43800","0.53661","0.00049"
"6.44400","0.53709","0.00036"
"6.45000","0.53757","0.00014"
"6.45600","0.53805","0.00010"
"6.46200","0.53858","0.00017"
"6.46800","0.53906","0.00021"
"6.47400","0.53960","0.00013"
"6.48000","0.54008","0.00010"
"6.48600","0.54062","0.00024"
"6.49200","0.54116","0.00033"
"6.49800","0.54163","0.00029"
"6.50400","0.54217","0.00035"
"6.51000","0.54271","0.00050"
"6.51600","0.54319","0.00041"
"6.52200","0.54367","0.00027"
"6.52800","0.54414","0.00029"
"6.53400","0.54468","0.00034"
"6.54000","0.54516","0.00039"
"6.54600","0.54564","0.00048"
"6.55200","0.54612","0.00061"
"6.55800","0.54666","0.00066"
"6.56400","0.54713","0.00060"
"6.57000","0.54767","0.00049"
"6.57600","0.54815","0.00040"
"6.58200","0.54869","0.00032"
"6.58800","0.54917","0.00026"
"6.59400","0.54970","0.00033"
"6.60000","0.55018","0.00038"
"6.60600","0.55066","0.00037"
"6.61200","0.55120","0.00035"
"6.61800","0.55168","0.00021"
"6.62400","0.55222","-0.00001"
"6.63000","0.55269","-0.00014"
"6.63600","0.55323","-0.00016"
"6.64200","0.55371","-0.00019"
"6.64800","0.55425","-0.00020"
"6.65400","0.55473","-0.00019"
"6.66000","0.55527","-0.00014"
"6.66600","0.55574","-0.00001"
"6.67200","0.55622","0.00014"
"6.67800","0.55670","0.00027"
"6.68400","0.55718","0.00041"
"6.69000","0.55772","0.00053"
"6.69600","0.55820","0.00065"
"6.70200","0.55867","0.00083"
"6.70800","0.55915","0.00100"
"6.71400","0.55969","0.00103"
"6.72000","0.56017","0.00095"
"6.72600","0.56071","0.00091"
"6.73200","0.56118","0.00081"
"6.73800","0.56166","0.00074"
"6.74400","0.56220","0.00074"
"6.75000","0.56268","0.00066"
"6.75600","0.56322","0.00059"
"6.76200","0.56370","0.00067"
"6.76800","0.56417","0.00062"
"6.77400","0.56471","0.00062"
"6.78000","0.56525","0.00068"
"6.78600","0.56573","0.00071"
"6.79200","0.56621","0.00070"
"6.79800","0.56674","0.00071"
"6.80400","0.56722","0.00061"
"6.81000","0.56770","0.00046"
"6.81600","0.56824","0.00030"
"6.82200","0.56872","0.00013"
"6.82800","0.56920","0.00001"
"6.83400","0.56967","-0.00014"
"6.84000","0.57021","-0.00020"
"6.84600","0.57069","-0.00001"
"6.85200","0.57117","0.00026"
"6.85800","0.57171","0.00056"
"6.86400","0.57219","0.00077"
"6.87000","0.57266","0.00095"
"6.87600","0.57320","0.00109"
"6.88200","0.57368","0.00101"
"6.88800","0.57416","0.00083"
"6.89400","0.57470","0.00080"
"6.90000","0.57518","0.00082"
"6.90600","0.57565","0.00087"
"6.91200","0.57619","0.00088"
"6.91800","0.57667","0.00084"
"6.92400","0.57721","0.00079"
"6.93000","0.57769","0.00068"
"6.93600","0.57816","0.00052"
"6.94200","0.57870","0.00037"
"6.94800","0.57918","0.00020"
"6.95400","0.57972","0.00006"
"6.96000","0.58020","0.00001"
"6.96600","0.58068","0.00003"
"6.97200","0.58115","0.00006"
"6.97800","0.58163","0.00014"
"6.98400","0.58211","0.00037"
"6.99000","0.58265","0.00052"
"6.99600","0.58313","0.00056"
"7.00200","0.58361","0.00043"
"7.00800","0.58414","0.00019"
"7.01400","0.58462","0.00008"
"7.02000","0.58510","0.00005"
"7.02600","0.58564","0.00013"
"7.03200","0.58612","0.00023"
"7.03800","0.58660","0.00034"
"7.04400","0.58713","0.00041"
"7.05000","0.58761","0.00045"
"7.05600","0.58815","0.00046"
"7.06200","0.58863","0.00070"
"7.06800","0.58917","0.00094"
"7.07400","0.58970","0.00108"
"7.08000","0.59018","0.00106"
"7.08600","0.59072","0.00089"
"7.09200","0.59120","0.00071"
"7.09800","0.59168","0.00060"
"7.10400","0.59222","0.00053"
"7.11000","0.59269","0.00054"
"7.11600","0.59317","0.00064"
"7.12200","0.59371","0.00082"
"7.12800","0.59419","0.00100"
"7.13400","0.59467","0.00088"
"7.14000","0.59520","0.00068"
"7.14600","0.59568","0.00050"
"7.15200","0.59616","0.00028"
"7.15800","0.59670","0.00014"
"7.16400","0.59718","0.00000"
"7.17000","0.59766","-0.00009"
"7.17600","0.59819","-0.00008"
"7.18200","0.59867","-0.00005"
"7.18800","0.59915","0.00003"
"7.19400","0.59969","0.00021"
"7.20000","0.60017","0.00037"
"7.20600","0.60071","0.00049"
"7.21200","0.60118","0.00051"
"7.21800","0.60172","0.00055"
"7.22400","0.60220","0.00058"
"7.23000","0.60268","0.00057"
"7.23600","0.60322","0.00049"
"7.24200","0.60369","0.00047"
"7.24800","0.60417","0.00048"
"7.25400","0.60465","0.00046"
"7.26000","0.60513","0.00047"
"7.26600","0.60567","0.00056"
"7.27200","0.60615","0.00059"
"7.27800","0.60662","0.00069"
"7.28400","0.60716","0.00087"
"7.29000","0.60764","0.00086"
"7.29600","0.60812","0.00075"
"7.30200","0.60866","0.00066"
"7.30800","0.60914","0.00070"
"7.31400","0.60961","0.00072"
"7.32000","0.61015","0.00076"
"7.32600","0.61063","0.00069"
"7.33200","0.61117","0.00044"
"7.33800","0.61165","0.00032"
"7.34400","0.61213","0.00037"
"7.35000","0.61266","0.00046"
"7.35600","0.61314","0.00050"
"7.36200","0.61368","0.00049"
"7.36800","0.61422","0.00050"
"7.37400","0.61470","0.00054"
"7.38000","0.61517","0.00064"
"7.38600","0.61571","0.00057"
"7.39200","0.61619","0.00047"
"7.39800","0.61667","0.00045"
"7.40400","0.61721","0.00050"
"7.41000","0.61769","0.00051"
"7.41600","0.61816","0.00051"
"7.42200","0.61864","0.00054"
"7.42800","0.61918","0.00047"
"7.43400","0.61966","0.00041"
"7.44000","0.62014","0.00025"
"7.44600","0.62062","0.00008"
"7.45200","0.62115","0.00001"
"7.45800","0.62163","0.00001"
"7.46400","0.62211","0.00005"
"7.47000","0.62265","0.00016"
"7.47600","0.62313","0.00026"
"7.48200","0.62366","0.00029"
"7.48800","0.62414","0.00021"
"7.49400","0.62468","0.00010"
"7.50000","0.62516","0.00002"
"7.50600","0.62564","0.00013"
"7.51200","0.62618","0.00027"
"7.51800","0.62665","0.00038"
"7.52400","0.62713","0.00055"
"7.53000","0.62767","0.00064"
"7.53600","0.62815","0.00061"
"7.54200","0.62863","0.00057"
"7.54800","0.62917","0.00053"
"7.55400","0.62964","0.00049"
"7.56000","0.63012","0.00050"
"7.56600","0.63066","0.00051"
"7.57200","0.63114","0.00044"
"7.57800","0.63162","0.00036"
"7.58400","0.63209","0.00028"
"7.59000","0.63263","0.00025"
"7.59600","0.63311","0.00034"
"7.60200","0.63359","0.00035"
"7.60800","0.63413","0.00034"
"7.61400","0.63461","0.00027"
"7.62000","0.63514","0.00026"
"7.62600","0.63562","0.00026"
"7.63200","0.63616","0.00014"
"7.63800","0.63664","-0.00009"
"7.64400","0.63718","-0.00001"
"7.65000","0.63766","0.00013"
"7.65600","0.63819","0.00027"
"7.66200","0.63867","0.00042"
"7.66800","0.63921","0.00058"
"7.67400","0.63969","0.00062"
"7.68000","0.64017","0.00059"
"7.68600","0.64070","0.00051"
"7.69200","0.64118","0.00045"
"7.69800","0.64166","0.00034"
"7.70400","0.64220","0.00035"
"7.71000","0.64268","0.00044"
"7.71600","0.64316","0.00033"
"7.72200","0.64369","0.00008"
"7.72800","0.64417","-0.00009"
"7.73400","0.64471","-0.00024"
"7.74000","0.64519","-0.00025"
"7.74600","0.64567","-0.00014"
"7.75200","0.64621","0.00012"
"7.75800","0.64668","0.00040"
"7.76400","0.64716","0.00061"
"7.77000","0.64770","0.00061"
"7.77600","0.64818","0.00054"
"7.78200","0.64872","0.00040"
"7.78800","0.64919","0.00030"
"7.79400","0.64973","0.00028"
"7.80000","0.65021","0.00034"
"7.80600","0.65075","0.00034"
"7.81200","0.65123","0.00035"
"7.81800","0.65177","0.00039"
"7.82400","0.65224","0.00043"
"7.83000","0.65272","0.00044"
"7.83600","0.65326","0.00043"
"7.84200","0.65374","0.00043"
"7.84800","0.65422","0.00032"
"7.85400","0.65470","0.00031"
"7.86000","0.65523","0.00038"
"7.86600","0.65571","0.00037"
"7.87200","0.65619","0.00029"
"7.87800","0.65667","0.00028"
"7.88400","0.65715","0.00024"
"7.89000","0.65768","0.00021"
"7.89600","0.65816","0.00022"
"7.90200","0.65864","0.00039"
"7.90800","0.65918","0.00049"
"7.91400","0.65966","0.00051"
"7.92000","0.66020","0.00057"
"7.92600","0.66067","0.00054"
"7.93200","0.66121","0.00057"
"7.93800","0.66169","0.00051"
"7.94400","0.66223","0.00052"
"7.95000","0.66271","0.00047"
"7.95600","0.66319","0.00043"
"7.96200","0.66372","0.00039"
"7.96800","0.66420","0.00027"
"7.97400","0.66468","0.00018"
"7.98000","0.66522","0.00011"
"7.98600","0.66570","0.00011"
"7.99200","0.66618","0.00015"
"7.99800","0.66665","0.00010"
"8.00400","0.66713","0.00005"
"8.01000","0.66767","0.00008"
"8.01600","0.66815","0.00009"
"8.02200","0.66863","0.00002"
"8.02800","0.66916","-0.00005"
"8.03400","0.66964","-0.00001"
"8.04000","0.67012","0.00011"
"8.04600","0.67066","0.00023"
"8.05200","0.67114","0.00043"
"8.05800","0.67162","0.00061"
"8.06400","0.67215","0.00067"
"8.07000","0.67263","0.00059"
"8.07600","0.67311","0.00056"
"8.08200","0.67365","0.00054"
"8.08800","0.67413","0.00053"
"8.09400","0.67467","0.00049"
"8.10000","0.67514","0.00044"
"8.10600","0.67562","0.00039"
"8.11200","0.67616","0.00027"
"8.11800","0.67664","0.00022"
"8.12400","0.67712","0.00019"
"8.13000","0.67759","0.00024"
"8.13600","0.67813","0.00042"
"8.14200","0.67861","0.00063"
"8.14800","0.67909","0.00069"
"8.15400","0.67963","0.00052"
"8.16000","0.68011","0.00040"
"8.16600","0.68064","0.00042"
"8.17200","0.68112","0.00057"
"8.17800","0.68166","0.00073"
"8.18400","0.68214","0.00085"
"8.19000","0.68268","0.00087"
"8.19600","0.68316","0.00079"
"8.20200","0.68369","0.00063"
"8.20800","0.68417","0.00054"
"8.21400","0.68471","0.00040"
"8.22000","0.68519","0.00043"
"8.22600","0.68573","0.00050"
"8.23200","0.68626","0.00043"
"8.23800","0.68674","0.00041"
"8.24400","0.68722","0.00050"
"8.25000","0.68776","0.00053"
"8.25600","0.68824","0.00046"
"8.26200","0.68878","0.00033"
"8.26800","0.68925","0.00026"
"8.27400","0.68973","0.00033"
"8.28000","0.69021","0.00032"
"8.28600","0.69069","0.00031"
"8.29200","0.69117","0.00049"
"8.29800","0.69171","0.00061"
"8.30400","0.69218","0.00055"
"8.31000","0.69266","0.00045"
"8.31600","0.69314","0.00045"
"8.32200","0.69368","0.00041"
"8.32800","0.69416","0.00041"
"8.33400","0.69463","0.00040"
"8.34000","0.69517","0.00039"
"8.34600","0.69565","0.00039"
"8.35200","0.69613","0.00033"
"8.35800","0.69667","0.00027"
"8.36400","0.69715","0.00021"
"8.37000","0.69768","0.00025"
"8.37600","0.69816","0.00044"
"8.38200","0.69870","0.00058"
"8.38800","0.69918","0.00064"
"8.39400","0.69966","0.00071"
"8.40000","0.70014","0.00059"
"8.40600","0.70061","0.00034"
"8.41200","0.70115","0.00014"
"8.41800","0.70163","0.00015"
"8.42400","0.70211","0.00037"
"8.43000","0.70259","0.00053"
"8.43600","0.70312","0.00054"
"8.44200","0.70360","0.00054"
"8.44800","0.70414","0.00044"
"8.45400","0.70462","0.00030"
"8.46000","0.70510","0.00030"
"8.46600","0.70564","0.00030"
"8.47200","0.70611","0.00017"
"8.47800","0.70665","0.00013"
"8.48400","0.70713","0.00006"
"8.49000","0.70761","0.00008"
"8.49600","0.70815","-0.00002"
"8.50200","0.70869","-0.00010"
"8.50800","0.70916","0.00005"
"8.51400","0.70970","0.00021"
"8.52000","0.71018","0.00044"
"8.52600","0.71066","0.00066"
"8.53200","0.71120","0.00077"
"8.53800","0.71167","0.00080"
"8.54400","0.71215","0.00083"
"8.55000","0.71269","0.00076"
"8.55600","0.71317","0.00054"
"8.56200","0.71365","0.00038"
"8.56800","0.71413","0.00044"
"8.57400","0.71466","0.00051"
"8.58000","0.71514","0.00049"
"8.58600","0.71562","0.00056"
"8.59200","0.71610","0.00057"
"8.59800","0.71664","0.00046"
"8.60400","0.71712","0.00032"
"8.61000","0.71759","0.00026"
"8.61600","0.71813","0.00016"
"8.62200","0.71861","0.00007"
"8.62800","0.71909","0.00007"
"8.63400","0.71963","0.00014"
"8.64000","0.72011","0.00026"
"8.64600","0.72064","0.00031"
"8.65200","0.72112","0.00031"
"8.65800","0.72166","0.00031"
"8.66400","0.72214","0.00033"
"8.67000","0.72268","0.00036"
"8.67600","0.72315","0.00051"
"8.68200","0.72363","0.00065"
"8.68800","0.72411","0.00060"
"8.69400","0.72465","0.00055"
"8.70000","0.72513","0.00057"
"8.70600","0.72561","0.00043"
"8.71200","0.72614","0.00020"
"8.71800","0.72662","0.00009"
"8.72400","0.72716","0.00014"
"8.73000","0.72764","0.00012"
"8.73600","0.72812","0.00004"
"8.74200","0.72866","0.00006"
"8.74800","0.72913","0.00006"
"8.75400","0.72967","-0.00001"
"8.76000","0.73015","0.00002"
"8.76600","0.73069","0.00014"
"8.77200","0.73117","0.00019"
"8.77800","0.73164","0.00022"
"8.78400","0.73218","0.00030"
"8.79000","0.73266","0.00028"
"8.79600","0.73320","0.00024"
"8.80200","0.73368","0.00022"
"8.80800","0.73422","0.00014"
"8.81400","0.73469","-0.00001"
"8.82000","0.73517","-0.00022"
"8.82600","0.73571","-0.00024"
"8.83200","0.73619","-0.00016"
"8.83800","0.73667","-0.00004"
"8.84400","0.73715","0.00016"
"8.85000","0.73768","0.00023"
"8.85600","0.73816","0.00017"
"8.86200","0.73870","0.00013"
"8.86800","0.73918","0.00022"
"8.87400","0.73972","0.00035"
"8.88000","0.74019","0.00039"
"8.88600","0.74067","0.00033"
"8.89200","0.74121","0.00027"
"8.89800","0.74169","0.00006"
"8.90400","0.74223","-0.00009"
"8.91000","0.74271","-0.00006"
"8.91600","0.74318","0.00007"
"8.92200","0.74366","0.00019"
"8.92800","0.74420","0.00033"
