End date,"1/7/2017"
Specimen label,"18AT_47/49"
Maximum Load,"0.18800",N

Time,Extension,Load
(s),(mm),(N)
"30.12000","2.51020","0.00095"
"30.12600","2.51074","0.00094"
"30.13200","2.51122","0.00093"
"30.13800","2.51170","0.00093"
"30.14400","2.51224","0.00093"
"30.15000","2.51272","0.00098"
"30.15600","2.51319","0.00103"
"30.16200","2.51367","0.00107"
"30.16800","2.51421","0.00118"
"30.17400","2.51469","0.00126"
"30.18000","2.51517","0.00130"
"30.18600","2.51570","0.00138"
"30.19200","2.51618","0.00156"
"30.19800","2.51672","0.00172"
"30.20400","2.51720","0.00165"
"30.21000","2.51774","0.00145"
"30.21600","2.51822","0.00130"
"30.22200","2.51869","0.00109"
"30.22800","2.51923","0.00088"
"30.23400","2.51971","0.00084"
"30.24000","2.52025","0.00092"
"30.24600","2.52073","0.00106"
"30.25200","2.52120","0.00123"
"30.25800","2.52174","0.00143"
"30.26400","2.52222","0.00153"
"30.27000","2.52276","0.00151"
"30.27600","2.52324","0.00147"
"30.28200","2.52372","0.00144"
"30.28800","2.52419","0.00135"
"30.29400","2.52467","0.00137"
"30.30000","2.52521","0.00144"
"30.30600","2.52569","0.00148"
"30.31200","2.52617","0.00146"
"30.31800","2.52671","0.00147"
"30.32400","2.52718","0.00140"
"30.33000","2.52766","0.00124"
"30.33600","2.52814","0.00105"
"30.34200","2.52868","0.00088"
"30.34800","2.52916","0.00083"
"30.35400","2.52964","0.00085"
"30.36000","2.53017","0.00083"
"30.36600","2.53065","0.00085"
"30.37200","2.53113","0.00082"
"30.37800","2.53167","0.00086"
"30.38400","2.53215","0.00101"
"30.39000","2.53262","0.00123"
"30.39600","2.53316","0.00135"
"30.40200","2.53364","0.00140"
"30.40800","2.53412","0.00142"
"30.41400","2.53466","0.00152"
"30.42000","2.53514","0.00158"
"30.42600","2.53561","0.00150"
"30.43200","2.53615","0.00154"
"30.43800","2.53663","0.00148"
"30.44400","2.53711","0.00132"
"30.45000","2.53765","0.00136"
"30.45600","2.53813","0.00144"
"30.46200","2.53866","0.00137"
"30.46800","2.53914","0.00136"
"30.47400","2.53962","0.00141"
"30.48000","2.54016","0.00148"
"30.48600","2.54064","0.00146"
"30.49200","2.54117","0.00134"
"30.49800","2.54165","0.00133"
"30.50400","2.54213","0.00130"
"30.51000","2.54267","0.00119"
"30.51600","2.54315","0.00116"
"30.52200","2.54369","0.00120"
"30.52800","2.54416","0.00120"
"30.53400","2.54470","0.00117"
"30.54000","2.54518","0.00121"
"30.54600","2.54566","0.00134"
"30.55200","2.54620","0.00146"
"30.55800","2.54668","0.00152"
"30.56400","2.54715","0.00164"
"30.57000","2.54769","0.00173"
"30.57600","2.54817","0.00174"
"30.58200","2.54865","0.00178"
"30.58800","2.54919","0.00178"
"30.59400","2.54966","0.00167"
"30.60000","2.55020","0.00162"
"30.60600","2.55068","0.00157"
"30.61200","2.55122","0.00144"
"30.61800","2.55170","0.00126"
"30.62400","2.55218","0.00116"
"30.63000","2.55271","0.00113"
"30.63600","2.55319","0.00114"
"30.64200","2.55373","0.00109"
"30.64800","2.55421","0.00111"
"30.65400","2.55469","0.00120"
"30.66000","2.55523","0.00122"
"30.66600","2.55570","0.00124"
"30.67200","2.55624","0.00123"
"30.67800","2.55672","0.00118"
"30.68400","2.55720","0.00117"
"30.69000","2.55774","0.00118"
"30.69600","2.55821","0.00111"
"30.70200","2.55869","0.00103"
"30.70800","2.55917","0.00090"
"30.71400","2.55971","0.00082"
"30.72000","2.56019","0.00073"
"30.72600","2.56073","0.00060"
"30.73200","2.56120","0.00057"
"30.73800","2.56174","0.00063"
"30.74400","2.56222","0.00070"
"30.75000","2.56276","0.00075"
"30.75600","2.56324","0.00078"
"30.76200","2.56372","0.00081"
"30.76800","2.56425","0.00089"
"30.77400","2.56473","0.00099"
"30.78000","2.56521","0.00103"
"30.78600","2.56575","0.00111"
"30.79200","2.56623","0.00116"
"30.79800","2.56670","0.00127"
"30.80400","2.56724","0.00130"
"30.81000","2.56772","0.00122"
"30.81600","2.56826","0.00116"
"30.82200","2.56874","0.00114"
"30.82800","2.56922","0.00121"
"30.83400","2.56975","0.00138"
"30.84000","2.57023","0.00147"
"30.84600","2.57071","0.00133"
"30.85200","2.57119","0.00115"
"30.85800","2.57173","0.00100"
"30.86400","2.57221","0.00095"
"30.87000","2.57268","0.00084"
"30.87600","2.57322","0.00075"
"30.88200","2.57370","0.00076"
"30.88800","2.57418","0.00077"
"30.89400","2.57472","0.00082"
"30.90000","2.57519","0.00102"
"30.90600","2.57567","0.00108"
"30.91200","2.57621","0.00108"
"30.91800","2.57669","0.00117"
"30.92400","2.57717","0.00130"
"30.93000","2.57771","0.00132"
"30.93600","2.57818","0.00121"
"30.94200","2.57866","0.00110"
"30.94800","2.57920","0.00114"
"30.95400","2.57968","0.00113"
"30.96000","2.58016","0.00098"
"30.96600","2.58070","0.00094"
"30.97200","2.58117","0.00102"
"30.97800","2.58165","0.00102"
"30.98400","2.58219","0.00109"
"30.99000","2.58267","0.00113"
"30.99600","2.58321","0.00112"
"31.00200","2.58368","0.00119"
"31.00800","2.58416","0.00127"
"31.01400","2.58464","0.00138"
"31.02000","2.58518","0.00148"
"31.02600","2.58566","0.00144"
"31.03200","2.58614","0.00143"
"31.03800","2.58667","0.00135"
"31.04400","2.58715","0.00120"
"31.05000","2.58763","0.00105"
"31.05600","2.58817","0.00101"
"31.06200","2.58865","0.00098"
"31.06800","2.58913","0.00092"
"31.07400","2.58966","0.00078"
"31.08000","2.59014","0.00073"
"31.08600","2.59068","0.00070"
"31.09200","2.59116","0.00071"
"31.09800","2.59170","0.00078"
"31.10400","2.59218","0.00082"
"31.11000","2.59265","0.00081"
"31.11600","2.59319","0.00089"
"31.12200","2.59373","0.00098"
"31.12800","2.59421","0.00102"
"31.13400","2.59469","0.00104"
"31.14000","2.59516","0.00110"
"31.14600","2.59570","0.00123"
"31.15200","2.59618","0.00132"
"31.15800","2.59666","0.00129"
"31.16400","2.59720","0.00128"
"31.17000","2.59768","0.00128"
"31.17600","2.59821","0.00123"
"31.18200","2.59869","0.00129"
"31.18800","2.59917","0.00140"
"31.19400","2.59971","0.00149"
"31.20000","2.60019","0.00155"
"31.20600","2.60067","0.00153"
"31.21200","2.60114","0.00147"
"31.21800","2.60168","0.00145"
"31.22400","2.60216","0.00136"
"31.23000","2.60270","0.00127"
"31.23600","2.60318","0.00111"
"31.24200","2.60371","0.00097"
"31.24800","2.60419","0.00091"
"31.25400","2.60473","0.00104"
"31.26000","2.60521","0.00104"
"31.26600","2.60575","0.00105"
"31.27200","2.60623","0.00116"
"31.27800","2.60670","0.00127"
"31.28400","2.60724","0.00131"
"31.29000","2.60772","0.00133"
"31.29600","2.60820","0.00136"
"31.30200","2.60874","0.00131"
"31.30800","2.60922","0.00127"
"31.31400","2.60969","0.00144"
"31.32000","2.61023","0.00165"
"31.32600","2.61071","0.00173"
"31.33200","2.61119","0.00176"
"31.33800","2.61173","0.00171"
"31.34400","2.61220","0.00157"
"31.35000","2.61268","0.00145"
"31.35600","2.61316","0.00131"
"31.36200","2.61370","0.00130"
"31.36800","2.61418","0.00134"
"31.37400","2.61466","0.00138"
"31.38000","2.61519","0.00136"
"31.38600","2.61567","0.00133"
"31.39200","2.61621","0.00125"
"31.39800","2.61669","0.00129"
"31.40400","2.61723","0.00128"
"31.41000","2.61771","0.00116"
"31.41600","2.61818","0.00102"
"31.42200","2.61872","0.00090"
"31.42800","2.61920","0.00080"
"31.43400","2.61968","0.00083"
"31.44000","2.62016","0.00094"
"31.44600","2.62063","0.00115"
"31.45200","2.62117","0.00132"
"31.45800","2.62165","0.00133"
"31.46400","2.62213","0.00139"
"31.47000","2.62267","0.00142"
"31.47600","2.62315","0.00150"
"31.48200","2.62368","0.00156"
"31.48800","2.62416","0.00159"
"31.49400","2.62464","0.00155"
"31.50000","2.62518","0.00148"
"31.50600","2.62566","0.00148"
"31.51200","2.62614","0.00150"
"31.51800","2.62667","0.00146"
"31.52400","2.62715","0.00138"
"31.53000","2.62763","0.00139"
"31.53600","2.62817","0.00141"
"31.54200","2.62865","0.00140"
"31.54800","2.62919","0.00137"
"31.55400","2.62966","0.00136"
"31.56000","2.63020","0.00140"
"31.56600","2.63068","0.00153"
"31.57200","2.63122","0.00154"
"31.57800","2.63170","0.00146"
"31.58400","2.63217","0.00136"
"31.59000","2.63265","0.00133"
"31.59600","2.63319","0.00134"
"31.60200","2.63367","0.00127"
"31.60800","2.63415","0.00120"
"31.61400","2.63469","0.00130"
"31.62000","2.63516","0.00139"
"31.62600","2.63564","0.00137"
"31.63200","2.63618","0.00141"
"31.63800","2.63666","0.00143"
"31.64400","2.63714","0.00143"
"31.65000","2.63768","0.00142"
"31.65600","2.63815","0.00144"
"31.66200","2.63869","0.00148"
"31.66800","2.63917","0.00151"
"31.67400","2.63971","0.00145"
"31.68000","2.64019","0.00126"
"31.68600","2.64072","0.00106"
"31.69200","2.64120","0.00086"
"31.69800","2.64174","0.00074"
"31.70400","2.64222","0.00075"
"31.71000","2.64270","0.00073"
"31.71600","2.64324","0.00078"
"31.72200","2.64371","0.00084"
"31.72800","2.64419","0.00095"
"31.73400","2.64467","0.00111"
"31.74000","2.64515","0.00131"
"31.74600","2.64569","0.00149"
"31.75200","2.64616","0.00161"
"31.75800","2.64664","0.00166"
"31.76400","2.64718","0.00169"
"31.77000","2.64766","0.00163"
"31.77600","2.64814","0.00158"
"31.78200","2.64868","0.00165"
"31.78800","2.64915","0.00169"
"31.79400","2.64969","0.00167"
"31.80000","2.65017","0.00159"
"31.80600","2.65071","0.00148"
"31.81200","2.65119","0.00148"
"31.81800","2.65173","0.00138"
"31.82400","2.65226","0.00124"
"31.83000","2.65274","0.00111"
"31.83600","2.65322","0.00105"
"31.84200","2.65376","0.00102"
"31.84800","2.65424","0.00107"
"31.85400","2.65477","0.00118"
"31.86000","2.65525","0.00132"
"31.86600","2.65573","0.00141"
"31.87200","2.65621","0.00148"
"31.87800","2.65675","0.00159"
"31.88400","2.65723","0.00163"
"31.89000","2.65770","0.00156"
"31.89600","2.65818","0.00148"
"31.90200","2.65872","0.00144"
"31.90800","2.65920","0.00141"
"31.91400","2.65968","0.00144"
"31.92000","2.66016","0.00147"
"31.92600","2.66069","0.00139"
"31.93200","2.66117","0.00142"
"31.93800","2.66165","0.00147"
"31.94400","2.66219","0.00139"
"31.95000","2.66267","0.00132"
"31.95600","2.66321","0.00121"
"31.96200","2.66368","0.00115"
"31.96800","2.66416","0.00109"
"31.97400","2.66470","0.00100"
"31.98000","2.66518","0.00092"
"31.98600","2.66566","0.00090"
"31.99200","2.66619","0.00084"
"31.99800","2.66667","0.00092"
"32.00400","2.66715","0.00102"
"32.01000","2.66763","0.00106"
"32.01600","2.66811","0.00113"
"32.02200","2.66865","0.00128"
"32.02800","2.66912","0.00139"
"32.03400","2.66960","0.00140"
"32.04000","2.67014","0.00137"
"32.04600","2.67062","0.00134"
"32.05200","2.67110","0.00147"
"32.05800","2.67164","0.00159"
"32.06400","2.67211","0.00172"
"32.07000","2.67259","0.00171"
"32.07600","2.67313","0.00175"
"32.08200","2.67361","0.00187"
"32.08800","2.67409","0.00187"
"32.09400","2.67462","0.00181"
"32.10000","2.67516","0.00168"
"32.10600","2.67564","0.00157"
"32.11200","2.67618","0.00132"
"32.11800","2.67672","0.00116"
"32.12400","2.67720","0.00100"
"32.13000","2.67773","0.00101"
"32.13600","2.67821","0.00120"
"32.14200","2.67869","0.00132"
"32.14800","2.67923","0.00148"
"32.15400","2.67971","0.00161"
"32.16000","2.68019","0.00169"
"32.16600","2.68066","0.00172"
"32.17200","2.68120","0.00174"
"32.17800","2.68168","0.00175"
"32.18400","2.68216","0.00160"
"32.19000","2.68270","0.00143"
"32.19600","2.68318","0.00133"
"32.20200","2.68365","0.00124"
"32.20800","2.68419","0.00108"
"32.21400","2.68467","0.00106"
"32.22000","2.68521","0.00111"
"32.22600","2.68569","0.00096"
"32.23200","2.68616","0.00084"
"32.23800","2.68670","0.00085"
"32.24400","2.68718","0.00081"
"32.25000","2.68772","0.00076"
"32.25600","2.68826","0.00076"
"32.26200","2.68874","0.00081"
"32.26800","2.68921","0.00094"
"32.27400","2.68975","0.00116"
"32.28000","2.69023","0.00134"
"32.28600","2.69071","0.00143"
"32.29200","2.69119","0.00144"
"32.29800","2.69166","0.00143"
"32.30400","2.69220","0.00146"
"32.31000","2.69268","0.00138"
"32.31600","2.69316","0.00130"
"32.32200","2.69364","0.00130"
"32.32800","2.69418","0.00136"
"32.33400","2.69465","0.00135"
"32.34000","2.69513","0.00122"
"32.34600","2.69567","0.00116"
"32.35200","2.69615","0.00119"
"32.35800","2.69669","0.00122"
"32.36400","2.69717","0.00135"
"32.37000","2.69770","0.00150"
"32.37600","2.69818","0.00150"
"32.38200","2.69866","0.00146"
"32.38800","2.69920","0.00146"
"32.39400","2.69968","0.00155"
"32.40000","2.70021","0.00161"
"32.40600","2.70069","0.00161"
"32.41200","2.70123","0.00169"
"32.41800","2.70177","0.00177"
"32.42400","2.70225","0.00170"
"32.43000","2.70273","0.00165"
"32.43600","2.70320","0.00163"
"32.44200","2.70374","0.00154"
"32.44800","2.70422","0.00153"
"32.45400","2.70470","0.00163"
"32.46000","2.70518","0.00166"
"32.46600","2.70572","0.00148"
"32.47200","2.70619","0.00121"
"32.47800","2.70667","0.00108"
"32.48400","2.70721","0.00103"
"32.49000","2.70769","0.00112"
"32.49600","2.70817","0.00125"
"32.50200","2.70871","0.00131"
"32.50800","2.70918","0.00115"
"32.51400","2.70966","0.00097"
"32.52000","2.71020","0.00088"
"32.52600","2.71068","0.00090"
"32.53200","2.71116","0.00087"
"32.53800","2.71169","0.00083"
"32.54400","2.71217","0.00081"
"32.55000","2.71271","0.00083"
"32.55600","2.71319","0.00098"
"32.56200","2.71367","0.00121"
"32.56800","2.71415","0.00153"
"32.57400","2.71462","0.00167"
"32.58000","2.71516","0.00156"
"32.58600","2.71564","0.00132"
"32.59200","2.71612","0.00112"
"32.59800","2.71660","0.00102"
"32.60400","2.71714","0.00096"
"32.61000","2.71761","0.00089"
"32.61600","2.71815","0.00097"
"32.62200","2.71863","0.00105"
"32.62800","2.71911","0.00116"
"32.63400","2.71965","0.00130"
"32.64000","2.72012","0.00140"
"32.64600","2.72060","0.00141"
"32.65200","2.72114","0.00146"
"32.65800","2.72162","0.00148"
"32.66400","2.72216","0.00146"
"32.67000","2.72264","0.00137"
"32.67600","2.72317","0.00122"
"32.68200","2.72365","0.00115"
"32.68800","2.72419","0.00108"
"32.69400","2.72467","0.00103"
"32.70000","2.72521","0.00104"
"32.70600","2.72569","0.00106"
"32.71200","2.72622","0.00119"
"32.71800","2.72670","0.00135"
"32.72400","2.72718","0.00150"
"32.73000","2.72772","0.00171"
"32.73600","2.72820","0.00193"
"32.74200","2.72867","0.00196"
"32.74800","2.72921","0.00176"
"32.75400","2.72969","0.00147"
"32.76000","2.73023","0.00113"
"32.76600","2.73071","0.00088"
"32.77200","2.73119","0.00075"
"32.77800","2.73172","0.00083"
"32.78400","2.73220","0.00088"
"32.79000","2.73274","0.00087"
"32.79600","2.73322","0.00090"
"32.80200","2.73370","0.00102"
"32.80800","2.73424","0.00104"
"32.81400","2.73471","0.00109"
"32.82000","2.73525","0.00116"
"32.82600","2.73573","0.00119"
"32.83200","2.73621","0.00129"
"32.83800","2.73675","0.00132"
"32.84400","2.73722","0.00128"
"32.85000","2.73770","0.00119"
"32.85600","2.73824","0.00117"
"32.86200","2.73872","0.00121"
"32.86800","2.73920","0.00138"
"32.87400","2.73968","0.00146"
"32.88000","2.74021","0.00149"
"32.88600","2.74069","0.00151"
"32.89200","2.74123","0.00138"
"32.89800","2.74171","0.00129"
"32.90400","2.74219","0.00124"
"32.91000","2.74273","0.00121"
"32.91600","2.74320","0.00122"
"32.92200","2.74368","0.00128"
"32.92800","2.74422","0.00136"
"32.93400","2.74470","0.00147"
"32.94000","2.74518","0.00149"
"32.94600","2.74571","0.00160"
"32.95200","2.74619","0.00170"
"32.95800","2.74667","0.00173"
"32.96400","2.74721","0.00161"
"32.97000","2.74769","0.00152"
"32.97600","2.74823","0.00144"
"32.98200","2.74870","0.00137"
"32.98800","2.74918","0.00124"
"32.99400","2.74972","0.00113"
"33.00000","2.75020","0.00097"
"33.00600","2.75074","0.00089"
"33.01200","2.75122","0.00097"
"33.01800","2.75169","0.00106"
"33.02400","2.75223","0.00111"
"33.03000","2.75271","0.00127"
"33.03600","2.75319","0.00137"
"33.04200","2.75373","0.00141"
"33.04800","2.75420","0.00140"
"33.05400","2.75468","0.00135"
"33.06000","2.75522","0.00120"
"33.06600","2.75570","0.00111"
"33.07200","2.75618","0.00101"
"33.07800","2.75672","0.00100"
"33.08400","2.75719","0.00108"
"33.09000","2.75767","0.00116"
"33.09600","2.75815","0.00132"
"33.10200","2.75869","0.00152"
"33.10800","2.75917","0.00153"
"33.11400","2.75965","0.00155"
"33.12000","2.76018","0.00171"
"33.12600","2.76066","0.00175"
"33.13200","2.76114","0.00174"
"33.13800","2.76168","0.00177"
"33.14400","2.76216","0.00176"
"33.15000","2.76264","0.00177"
"33.15600","2.76317","0.00177"
"33.16200","2.76365","0.00170"
"33.16800","2.76413","0.00167"
"33.17400","2.76461","0.00158"
"33.18000","2.76515","0.00154"
"33.18600","2.76562","0.00158"
"33.19200","2.76616","0.00152"
"33.19800","2.76664","0.00140"
"33.20400","2.76712","0.00140"
"33.21000","2.76766","0.00132"
"33.21600","2.76814","0.00125"
"33.22200","2.76867","0.00135"
"33.22800","2.76915","0.00150"
"33.23400","2.76969","0.00168"
"33.24000","2.77017","0.00176"
"33.24600","2.77065","0.00182"
"33.25200","2.77119","0.00183"
"33.25800","2.77166","0.00180"
"33.26400","2.77220","0.00183"
"33.27000","2.77268","0.00198"
"33.27600","2.77316","0.00208"
"33.28200","2.77370","0.00223"
"33.28800","2.77417","0.00230"
"33.29400","2.77465","0.00228"
"33.30000","2.77519","0.00227"
"33.30600","2.77567","0.00226"
"33.31200","2.77621","0.00221"
"33.31800","2.77669","0.00204"
"33.32400","2.77722","0.00185"
"33.33000","2.77770","0.00174"
"33.33600","2.77818","0.00173"
"33.34200","2.77872","0.00159"
"33.34800","2.77920","0.00147"
"33.35400","2.77968","0.00148"
"33.36000","2.78021","0.00147"
"33.36600","2.78069","0.00144"
"33.37200","2.78117","0.00144"
"33.37800","2.78171","0.00139"
"33.38400","2.78219","0.00135"
"33.39000","2.78266","0.00130"
"33.39600","2.78320","0.00140"
"33.40200","2.78368","0.00151"
"33.40800","2.78422","0.00168"
"33.41400","2.78470","0.00183"
"33.42000","2.78524","0.00199"
"33.42600","2.78571","0.00200"
"33.43200","2.78619","0.00199"
"33.43800","2.78673","0.00199"
"33.44400","2.78721","0.00191"
"33.45000","2.78769","0.00185"
"33.45600","2.78823","0.00170"
"33.46200","2.78870","0.00169"
"33.46800","2.78918","0.00167"
"33.47400","2.78972","0.00158"
"33.48000","2.79020","0.00156"
"33.48600","2.79068","0.00168"
"33.49200","2.79121","0.00175"
"33.49800","2.79169","0.00172"
"33.50400","2.79217","0.00169"
"33.51000","2.79265","0.00160"
"33.51600","2.79319","0.00153"
"33.52200","2.79367","0.00156"
"33.52800","2.79420","0.00166"
"33.53400","2.79468","0.00172"
"33.54000","2.79522","0.00170"
"33.54600","2.79570","0.00176"
"33.55200","2.79624","0.00176"
"33.55800","2.79672","0.00174"
"33.56400","2.79719","0.00165"
"33.57000","2.79773","0.00147"
"33.57600","2.79821","0.00129"
"33.58200","2.79869","0.00120"
"33.58800","2.79917","0.00105"
"33.59400","2.79964","0.00096"
"33.60000","2.80018","0.00082"
"33.60600","2.80066","0.00071"
"33.61200","2.80114","0.00077"
"33.61800","2.80168","0.00105"
"33.62400","2.80216","0.00121"
"33.63000","2.80263","0.00136"
"33.63600","2.80317","0.00145"
"33.64200","2.80365","0.00141"
"33.64800","2.80413","0.00136"
"33.65400","2.80467","0.00124"
"33.66000","2.80515","0.00131"
"33.66600","2.80562","0.00150"
"33.67200","2.80616","0.00159"
"33.67800","2.80664","0.00157"
"33.68400","2.80718","0.00162"
"33.69000","2.80766","0.00174"
"33.69600","2.80819","0.00191"
"33.70200","2.80867","0.00202"
"33.70800","2.80921","0.00218"
"33.71400","2.80969","0.00225"
"33.72000","2.81017","0.00231"
"33.72600","2.81065","0.00231"
"33.73200","2.81118","0.00225"
"33.73800","2.81166","0.00209"
"33.74400","2.81214","0.00201"
"33.75000","2.81268","0.00197"
"33.75600","2.81316","0.00183"
"33.76200","2.81364","0.00178"
"33.76800","2.81417","0.00173"
"33.77400","2.81465","0.00177"
"33.78000","2.81513","0.00164"
"33.78600","2.81567","0.00139"
"33.79200","2.81615","0.00116"
"33.79800","2.81668","0.00105"
"33.80400","2.81716","0.00106"
"33.81000","2.81770","0.00099"
"33.81600","2.81818","0.00100"
"33.82200","2.81872","0.00096"
"33.82800","2.81920","0.00092"
"33.83400","2.81973","0.00083"
"33.84000","2.82021","0.00087"
"33.84600","2.82075","0.00101"
"33.85200","2.82123","0.00117"
"33.85800","2.82177","0.00130"
"33.86400","2.82225","0.00147"
"33.87000","2.82278","0.00150"
"33.87600","2.82326","0.00146"
"33.88200","2.82374","0.00138"
"33.88800","2.82422","0.00129"
"33.89400","2.82476","0.00115"
"33.90000","2.82523","0.00119"
"33.90600","2.82571","0.00125"
"33.91200","2.82619","0.00132"
