End date,"1/7/2017"
Specimen label,"18CT_NT1"
Maximum Load,"0.01610",N

Time,Extension,Load
(s),(mm),(N)
"294.16800","24.51413","0.00774"
"294.17400","24.51461","0.00766"
"294.18000","24.51514","0.00764"
"294.18600","24.51562","0.00762"
"294.19200","24.51616","0.00757"
"294.19800","24.51664","0.00757"
"294.20400","24.51718","0.00771"
"294.21000","24.51765","0.00772"
"294.21600","24.51819","0.00753"
"294.22200","24.51867","0.00736"
"294.22800","24.51921","0.00729"
"294.23400","24.51969","0.00726"
"294.24000","24.52022","0.00736"
"294.24600","24.52070","0.00754"
"294.25200","24.52118","0.00768"
"294.25800","24.52172","0.00776"
"294.26400","24.52220","0.00782"
"294.27000","24.52274","0.00776"
"294.27600","24.52321","0.00765"
"294.28200","24.52369","0.00764"
"294.28800","24.52423","0.00768"
"294.29400","24.52471","0.00775"
"294.30000","24.52525","0.00776"
"294.30600","24.52573","0.00779"
"294.31200","24.52626","0.00780"
"294.31800","24.52674","0.00783"
"294.32400","24.52722","0.00789"
"294.33000","24.52776","0.00787"
"294.33600","24.52824","0.00786"
"294.34200","24.52872","0.00780"
"294.34800","24.52925","0.00778"
"294.35400","24.52973","0.00784"
"294.36000","24.53021","0.00787"
"294.36600","24.53075","0.00795"
"294.37200","24.53123","0.00805"
"294.37800","24.53171","0.00801"
"294.38400","24.53224","0.00792"
"294.39000","24.53272","0.00791"
"294.39600","24.53320","0.00794"
"294.40200","24.53368","0.00793"
"294.40800","24.53422","0.00798"
"294.41400","24.53469","0.00800"
"294.42000","24.53523","0.00792"
"294.42600","24.53571","0.00782"
"294.43200","24.53625","0.00776"
"294.43800","24.53673","0.00783"
"294.44400","24.53720","0.00791"
"294.45000","24.53774","0.00801"
"294.45600","24.53822","0.00801"
"294.46200","24.53870","0.00798"
"294.46800","24.53924","0.00790"
"294.47400","24.53972","0.00782"
"294.48000","24.54020","0.00773"
"294.48600","24.54073","0.00758"
"294.49200","24.54121","0.00735"
"294.49800","24.54169","0.00717"
"294.50400","24.54223","0.00706"
"294.51000","24.54271","0.00692"
"294.51600","24.54318","0.00685"
"294.52200","24.54372","0.00691"
"294.52800","24.54420","0.00705"
"294.53400","24.54468","0.00714"
"294.54000","24.54522","0.00726"
"294.54600","24.54570","0.00735"
"294.55200","24.54617","0.00736"
"294.55800","24.54671","0.00724"
"294.56400","24.54719","0.00718"
"294.57000","24.54767","0.00718"
"294.57600","24.54821","0.00706"
"294.58200","24.54869","0.00701"
"294.58800","24.54916","0.00698"
"294.59400","24.54970","0.00701"
"294.60000","24.55018","0.00691"
"294.60600","24.55066","0.00691"
"294.61200","24.55120","0.00703"
"294.61800","24.55167","0.00713"
"294.62400","24.55215","0.00725"
"294.63000","24.55263","0.00752"
"294.63600","24.55311","0.00775"
"294.64200","24.55365","0.00780"
"294.64800","24.55413","0.00778"
"294.65400","24.55460","0.00772"
"294.66000","24.55508","0.00756"
"294.66600","24.55562","0.00738"
"294.67200","24.55610","0.00731"
"294.67800","24.55658","0.00728"
"294.68400","24.55712","0.00713"
"294.69000","24.55765","0.00683"
"294.69600","24.55813","0.00664"
"294.70200","24.55861","0.00649"
"294.70800","24.55915","0.00633"
"294.71400","24.55963","0.00627"
"294.72000","24.56017","0.00639"
"294.72600","24.56064","0.00665"
"294.73200","24.56118","0.00684"
"294.73800","24.56166","0.00698"
"294.74400","24.56214","0.00719"
"294.75000","24.56268","0.00727"
"294.75600","24.56316","0.00725"
"294.76200","24.56369","0.00716"
"294.76800","24.56417","0.00713"
"294.77400","24.56465","0.00707"
"294.78000","24.56519","0.00698"
"294.78600","24.56566","0.00699"
"294.79200","24.56620","0.00704"
"294.79800","24.56668","0.00703"
"294.80400","24.56716","0.00705"
"294.81000","24.56770","0.00717"
"294.81600","24.56818","0.00726"
"294.82200","24.56872","0.00730"
"294.82800","24.56919","0.00746"
"294.83400","24.56973","0.00755"
"294.84000","24.57021","0.00743"
"294.84600","24.57075","0.00738"
"294.85200","24.57122","0.00733"
"294.85800","24.57176","0.00733"
"294.86400","24.57224","0.00728"
"294.87000","24.57278","0.00737"
"294.87600","24.57326","0.00745"
"294.88200","24.57374","0.00739"
"294.88800","24.57421","0.00750"
"294.89400","24.57470","0.00767"
"294.90000","24.57523","0.00779"
"294.90600","24.57571","0.00781"
"294.91200","24.57619","0.00776"
"294.91800","24.57673","0.00781"
"294.92400","24.57720","0.00794"
"294.93000","24.57768","0.00801"
"294.93600","24.57822","0.00813"
"294.94200","24.57870","0.00815"
"294.94800","24.57918","0.00816"
"294.95400","24.57965","0.00826"
"294.96000","24.58019","0.00821"
"294.96600","24.58068","0.00805"
"294.97200","24.58121","0.00800"
"294.97800","24.58169","0.00811"
"294.98400","24.58217","0.00824"
"294.99000","24.58271","0.00823"
"294.99600","24.58318","0.00818"
"295.00200","24.58372","0.00821"
"295.00800","24.58420","0.00830"
"295.01400","24.58468","0.00841"
"295.02000","24.58522","0.00856"
"295.02600","24.58570","0.00864"
"295.03200","24.58617","0.00869"
"295.03800","24.58671","0.00861"
"295.04400","24.58719","0.00850"
"295.05000","24.58767","0.00824"
"295.05600","24.58815","0.00795"
"295.06200","24.58869","0.00769"
"295.06800","24.58916","0.00768"
"295.07400","24.58970","0.00774"
"295.08000","24.59018","0.00774"
"295.08600","24.59066","0.00782"
"295.09200","24.59120","0.00793"
"295.09800","24.59167","0.00800"
"295.10400","24.59215","0.00813"
"295.11000","24.59269","0.00820"
"295.11600","24.59317","0.00828"
"295.12200","24.59365","0.00833"
"295.12800","24.59418","0.00840"
"295.13400","24.59467","0.00839"
"295.14000","24.59514","0.00841"
"295.14600","24.59568","0.00846"
"295.15200","24.59616","0.00845"
"295.15800","24.59664","0.00849"
"295.16400","24.59718","0.00849"
"295.17000","24.59765","0.00838"
"295.17600","24.59813","0.00813"
"295.18200","24.59861","0.00788"
"295.18800","24.59915","0.00784"
"295.19400","24.59963","0.00779"
"295.20000","24.60010","0.00769"
"295.20600","24.60064","0.00775"
"295.21200","24.60112","0.00800"
"295.21800","24.60160","0.00816"
"295.22400","24.60213","0.00814"
"295.23000","24.60267","0.00811"
"295.23600","24.60316","0.00811"
"295.24200","24.60369","0.00811"
"295.24800","24.60417","0.00806"
"295.25400","24.60465","0.00805"
"295.26000","24.60513","0.00799"
"295.26600","24.60561","0.00788"
"295.27200","24.60614","0.00781"
"295.27800","24.60662","0.00787"
"295.28400","24.60710","0.00796"
"295.29000","24.60764","0.00802"
"295.29600","24.60811","0.00806"
"295.30200","24.60859","0.00808"
"295.30800","24.60913","0.00809"
"295.31400","24.60961","0.00811"
"295.32000","24.61015","0.00812"
"295.32600","24.61063","0.00801"
"295.33200","24.61117","0.00782"
"295.33800","24.61164","0.00766"
"295.34400","24.61218","0.00759"
"295.35000","24.61266","0.00755"
"295.35600","24.61314","0.00753"
"295.36200","24.61368","0.00754"
"295.36800","24.61421","0.00758"
"295.37400","24.61469","0.00764"
"295.38000","24.61523","0.00768"
"295.38600","24.61571","0.00779"
"295.39200","24.61625","0.00788"
"295.39800","24.61673","0.00789"
"295.40400","24.61720","0.00797"
"295.41000","24.61774","0.00803"
"295.41600","24.61822","0.00806"
"295.42200","24.61870","0.00803"
"295.42800","24.61918","0.00800"
"295.43400","24.61972","0.00803"
"295.44000","24.62019","0.00811"
"295.44600","24.62067","0.00821"
"295.45200","24.62121","0.00832"
"295.45800","24.62169","0.00833"
"295.46400","24.62217","0.00830"
"295.47000","24.62271","0.00828"
"295.47600","24.62318","0.00820"
"295.48200","24.62372","0.00805"
"295.48800","24.62420","0.00800"
"295.49400","24.62468","0.00806"
"295.50000","24.62522","0.00809"
"295.50600","24.62570","0.00791"
"295.51200","24.62623","0.00778"
"295.51800","24.62671","0.00772"
"295.52400","24.62725","0.00761"
"295.53000","24.62773","0.00757"
"295.53600","24.62821","0.00774"
"295.54200","24.62874","0.00804"
"295.54800","24.62922","0.00825"
"295.55400","24.62970","0.00836"
"295.56000","24.63018","0.00840"
"295.56600","24.63072","0.00839"
"295.57200","24.63120","0.00828"
"295.57800","24.63167","0.00810"
"295.58400","24.63215","0.00793"
"295.59000","24.63263","0.00784"
"295.59600","24.63317","0.00793"
"295.60200","24.63365","0.00812"
"295.60800","24.63412","0.00820"
"295.61400","24.63466","0.00819"
"295.62000","24.63514","0.00827"
"295.62600","24.63562","0.00831"
"295.63200","24.63616","0.00829"
"295.63800","24.63664","0.00825"
"295.64400","24.63717","0.00829"
"295.65000","24.63765","0.00842"
"295.65600","24.63819","0.00842"
"295.66200","24.63867","0.00836"
"295.66800","24.63915","0.00824"
"295.67400","24.63968","0.00807"
"295.68000","24.64017","0.00796"
"295.68600","24.64070","0.00797"
"295.69200","24.64118","0.00796"
"295.69800","24.64166","0.00802"
"295.70400","24.64214","0.00813"
"295.71000","24.64267","0.00827"
"295.71600","24.64315","0.00836"
"295.72200","24.64363","0.00857"
"295.72800","24.64417","0.00882"
"295.73400","24.64465","0.00891"
"295.74000","24.64513","0.00883"
"295.74600","24.64561","0.00872"
"295.75200","24.64608","0.00872"
"295.75800","24.64662","0.00872"
"295.76400","24.64710","0.00864"
"295.77000","24.64764","0.00853"
"295.77600","24.64812","0.00844"
"295.78200","24.64865","0.00832"
"295.78800","24.64913","0.00823"
"295.79400","24.64961","0.00828"
"295.80000","24.65015","0.00832"
"295.80600","24.65069","0.00827"
"295.81200","24.65117","0.00835"
"295.81800","24.65164","0.00835"
"295.82400","24.65218","0.00833"
"295.83000","24.65266","0.00827"
"295.83600","24.65320","0.00830"
"295.84200","24.65368","0.00831"
"295.84800","24.65416","0.00825"
"295.85400","24.65469","0.00824"
"295.86000","24.65517","0.00822"
"295.86600","24.65565","0.00827"
"295.87200","24.65619","0.00829"
"295.87800","24.65666","0.00829"
"295.88400","24.65720","0.00833"
"295.89000","24.65768","0.00853"
"295.89600","24.65816","0.00875"
"295.90200","24.65870","0.00889"
"295.90800","24.65918","0.00898"
"295.91400","24.65965","0.00901"
"295.92000","24.66019","0.00902"
"295.92600","24.66067","0.00894"
"295.93200","24.66121","0.00886"
"295.93800","24.66169","0.00882"
"295.94400","24.66222","0.00884"
"295.95000","24.66270","0.00892"
"295.95600","24.66318","0.00900"
"295.96200","24.66372","0.00911"
"295.96800","24.66420","0.00910"
"295.97400","24.66468","0.00899"
"295.98000","24.66521","0.00882"
"295.98600","24.66570","0.00870"
"295.99200","24.66617","0.00876"
"295.99800","24.66671","0.00884"
"296.00400","24.66719","0.00888"
"296.01000","24.66767","0.00896"
"296.01600","24.66820","0.00894"
"296.02200","24.66868","0.00887"
"296.02800","24.66922","0.00877"
"296.03400","24.66970","0.00870"
"296.04000","24.67024","0.00858"
"296.04600","24.67072","0.00836"
"296.05200","24.67126","0.00823"
"296.05800","24.67173","0.00809"
"296.06400","24.67221","0.00799"
"296.07000","24.67275","0.00807"
"296.07600","24.67323","0.00808"
"296.08200","24.67376","0.00803"
"296.08800","24.67424","0.00809"
"296.09400","24.67472","0.00823"
"296.10000","24.67526","0.00837"
"296.10600","24.67574","0.00839"
"296.11200","24.67628","0.00846"
"296.11800","24.67675","0.00857"
"296.12400","24.67723","0.00857"
"296.13000","24.67771","0.00860"
"296.13600","24.67819","0.00874"
"296.14200","24.67873","0.00889"
"296.14800","24.67921","0.00882"
"296.15400","24.67969","0.00870"
"296.16000","24.68016","0.00870"
"296.16600","24.68064","0.00872"
"296.17200","24.68118","0.00861"
"296.17800","24.68166","0.00850"
"296.18400","24.68213","0.00839"
"296.19000","24.68267","0.00830"
"296.19600","24.68315","0.00836"
"296.20200","24.68369","0.00857"
"296.20800","24.68417","0.00872"
"296.21400","24.68465","0.00883"
"296.22000","24.68512","0.00893"
"296.22600","24.68566","0.00893"
"296.23200","24.68614","0.00873"
"296.23800","24.68668","0.00854"
"296.24400","24.68716","0.00853"
"296.25000","24.68764","0.00851"
"296.25600","24.68811","0.00845"
"296.26200","24.68865","0.00846"
"296.26800","24.68913","0.00849"
"296.27400","24.68961","0.00854"
"296.28000","24.69009","0.00860"
"296.28600","24.69063","0.00864"
"296.29200","24.69110","0.00862"
"296.29800","24.69158","0.00865"
"296.30400","24.69212","0.00873"
"296.31000","24.69260","0.00874"
"296.31600","24.69308","0.00874"
"296.32200","24.69361","0.00877"
"296.32800","24.69409","0.00872"
"296.33400","24.69463","0.00867"
"296.34000","24.69517","0.00858"
"296.34600","24.69565","0.00854"
"296.35200","24.69619","0.00851"
"296.35800","24.69666","0.00849"
"296.36400","24.69720","0.00855"
"296.37000","24.69768","0.00857"
"296.37600","24.69822","0.00865"
"296.38200","24.69870","0.00868"
"296.38800","24.69924","0.00872"
"296.39400","24.69971","0.00883"
"296.40000","24.70019","0.00883"
"296.40600","24.70073","0.00872"
"296.41200","24.70121","0.00869"
"296.41800","24.70169","0.00880"
"296.42400","24.70222","0.00885"
"296.43000","24.70270","0.00891"
"296.43600","24.70318","0.00896"
"296.44200","24.70372","0.00900"
"296.44800","24.70420","0.00891"
"296.45400","24.70468","0.00866"
"296.46000","24.70521","0.00836"
"296.46600","24.70569","0.00820"
"296.47200","24.70617","0.00798"
"296.47800","24.70671","0.00796"
"296.48400","24.70719","0.00802"
"296.49000","24.70773","0.00813"
"296.49600","24.70820","0.00819"
"296.50200","24.70868","0.00823"
"296.50800","24.70922","0.00813"
"296.51400","24.70970","0.00797"
"296.52000","24.71024","0.00790"
"296.52600","24.71072","0.00790"
"296.53200","24.71125","0.00791"
"296.53800","24.71173","0.00794"
"296.54400","24.71221","0.00791"
"296.55000","24.71269","0.00788"
"296.55600","24.71323","0.00785"
"296.56200","24.71371","0.00780"
"296.56800","24.71418","0.00782"
"296.57400","24.71466","0.00795"
"296.58000","24.71520","0.00802"
"296.58600","24.71568","0.00804"
"296.59200","24.71622","0.00814"
"296.59800","24.71670","0.00828"
"296.60400","24.71723","0.00840"
"296.61000","24.71771","0.00853"
"296.61600","24.71819","0.00849"
"296.62200","24.71873","0.00843"
"296.62800","24.71920","0.00840"
"296.63400","24.71974","0.00841"
"296.64000","24.72022","0.00836"
"296.64600","24.72070","0.00825"
"296.65200","24.72124","0.00824"
"296.65800","24.72172","0.00833"
"296.66400","24.72226","0.00844"
"296.67000","24.72273","0.00854"
"296.67600","24.72321","0.00860"
"296.68200","24.72375","0.00864"
"296.68800","24.72423","0.00857"
"296.69400","24.72470","0.00847"
"296.70000","24.72518","0.00835"
"296.70600","24.72566","0.00833"
"296.71200","24.72614","0.00830"
"296.71800","24.72668","0.00832"
"296.72400","24.72716","0.00835"
"296.73000","24.72764","0.00835"
"296.73600","24.72818","0.00851"
"296.74200","24.72865","0.00860"
"296.74800","24.72913","0.00872"
"296.75400","24.72967","0.00889"
"296.76000","24.73015","0.00895"
"296.76600","24.73063","0.00900"
"296.77200","24.73116","0.00904"
"296.77800","24.73164","0.00897"
"296.78400","24.73212","0.00880"
"296.79000","24.73266","0.00873"
"296.79600","24.73314","0.00870"
"296.80200","24.73367","0.00882"
"296.80800","24.73415","0.00888"
"296.81400","24.73469","0.00876"
"296.82000","24.73517","0.00869"
"296.82600","24.73565","0.00873"
"296.83200","24.73619","0.00878"
"296.83800","24.73666","0.00885"
"296.84400","24.73714","0.00887"
"296.85000","24.73762","0.00875"
"296.85600","24.73810","0.00861"
"296.86200","24.73864","0.00855"
"296.86800","24.73911","0.00851"
"296.87400","24.73960","0.00862"
"296.88000","24.74013","0.00869"
"296.88600","24.74061","0.00871"
"296.89200","24.74115","0.00877"
"296.89800","24.74163","0.00870"
"296.90400","24.74210","0.00864"
"296.91000","24.74264","0.00867"
"296.91600","24.74312","0.00856"
"296.92200","24.74366","0.00845"
"296.92800","24.74414","0.00849"
"296.93400","24.74462","0.00862"
"296.94000","24.74516","0.00873"
"296.94600","24.74569","0.00891"
"296.95200","24.74617","0.00910"
"296.95800","24.74671","0.00922"
"296.96400","24.74719","0.00927"
"296.97000","24.74766","0.00930"
"296.97600","24.74820","0.00926"
"296.98200","24.74868","0.00911"
"296.98800","24.74916","0.00898"
"296.99400","24.74970","0.00888"
"297.00000","24.75018","0.00874"
"297.00600","24.75065","0.00869"
"297.01200","24.75119","0.00877"
"297.01800","24.75167","0.00890"
"297.02400","24.75215","0.00899"
"297.03000","24.75269","0.00903"
"297.03600","24.75317","0.00917"
"297.04200","24.75364","0.00925"
"297.04800","24.75412","0.00926"
"297.05400","24.75466","0.00925"
"297.06000","24.75514","0.00922"
"297.06600","24.75568","0.00918"
"297.07200","24.75616","0.00902"
"297.07800","24.75663","0.00885"
"297.08400","24.75717","0.00873"
"297.09000","24.75765","0.00856"
"297.09600","24.75819","0.00849"
"297.10200","24.75873","0.00851"
"297.10800","24.75920","0.00863"
"297.11400","24.75968","0.00872"
"297.12000","24.76022","0.00882"
"297.12600","24.76070","0.00898"
"297.13200","24.76118","0.00906"
"297.13800","24.76172","0.00909"
"297.14400","24.76219","0.00919"
"297.15000","24.76267","0.00938"
"297.15600","24.76321","0.00952"
"297.16200","24.76369","0.00954"
"297.16800","24.76423","0.00949"
"297.17400","24.76471","0.00944"
"297.18000","24.76518","0.00937"
"297.18600","24.76572","0.00928"
"297.19200","24.76620","0.00920"
"297.19800","24.76668","0.00907"
"297.20400","24.76715","0.00893"
"297.21000","24.76769","0.00881"
"297.21600","24.76817","0.00886"
"297.22200","24.76871","0.00881"
"297.22800","24.76919","0.00878"
"297.23400","24.76973","0.00886"
"297.24000","24.77020","0.00891"
"297.24600","24.77074","0.00892"
"297.25200","24.77122","0.00892"
"297.25800","24.77170","0.00892"
"297.26400","24.77224","0.00907"
"297.27000","24.77272","0.00919"
"297.27600","24.77320","0.00928"
"297.28200","24.77367","0.00936"
"297.28800","24.77415","0.00934"
"297.29400","24.77469","0.00921"
"297.30000","24.77517","0.00916"
"297.30600","24.77565","0.00914"
"297.31200","24.77618","0.00921"
"297.31800","24.77666","0.00920"
"297.32400","24.77714","0.00910"
"297.33000","24.77762","0.00898"
"297.33600","24.77816","0.00892"
"297.34200","24.77864","0.00890"
"297.34800","24.77911","0.00893"
"297.35400","24.77959","0.00896"
"297.36000","24.78013","0.00897"
"297.36600","24.78061","0.00905"
"297.37200","24.78115","0.00907"
"297.37800","24.78163","0.00913"
"297.38400","24.78216","0.00919"
"297.39000","24.78264","0.00922"
"297.39600","24.78318","0.00912"
"297.40200","24.78366","0.00910"
"297.40800","24.78420","0.00923"
"297.41400","24.78467","0.00936"
"297.42000","24.78515","0.00948"
"297.42600","24.78569","0.00951"
"297.43200","24.78617","0.00953"
