End date,"1/8/2017"
Specimen label,"11DG_unk1"
Maximum Load,"0.74045",N

Time,Extension,Load
(s),(mm),(N)
"4.84800","0.40418","0.00550"
"4.85400","0.40472","0.00563"
"4.86000","0.40519","0.00571"
"4.86600","0.40567","0.00582"
"4.87200","0.40621","0.00586"
"4.87800","0.40669","0.00569"
"4.88400","0.40723","0.00550"
"4.89000","0.40770","0.00532"
"4.89600","0.40824","0.00512"
"4.90200","0.40872","0.00501"
"4.90800","0.40920","0.00503"
"4.91400","0.40974","0.00518"
"4.92000","0.41022","0.00528"
"4.92600","0.41075","0.00532"
"4.93200","0.41129","0.00540"
"4.93800","0.41177","0.00539"
"4.94400","0.41231","0.00532"
"4.95000","0.41279","0.00530"
"4.95600","0.41333","0.00540"
"4.96200","0.41380","0.00553"
"4.96800","0.41428","0.00559"
"4.97400","0.41482","0.00557"
"4.98000","0.41530","0.00538"
"4.98600","0.41578","0.00526"
"4.99200","0.41625","0.00518"
"4.99800","0.41673","0.00506"
"5.00400","0.41721","0.00503"
"5.01000","0.41769","0.00501"
"5.01600","0.41823","0.00519"
"5.02200","0.41871","0.00547"
"5.02800","0.41918","0.00564"
"5.03400","0.41972","0.00569"
"5.04000","0.42020","0.00572"
"5.04600","0.42068","0.00573"
"5.05200","0.42122","0.00573"
"5.05800","0.42170","0.00577"
"5.06400","0.42223","0.00594"
"5.07000","0.42271","0.00606"
"5.07600","0.42325","0.00598"
"5.08200","0.42373","0.00583"
"5.08800","0.42427","0.00577"
"5.09400","0.42474","0.00585"
"5.10000","0.42522","0.00596"
"5.10600","0.42576","0.00607"
"5.11200","0.42624","0.00594"
"5.11800","0.42672","0.00578"
"5.12400","0.42726","0.00575"
"5.13000","0.42773","0.00573"
"5.13600","0.42821","0.00563"
"5.14200","0.42869","0.00560"
"5.14800","0.42923","0.00555"
"5.15400","0.42971","0.00545"
"5.16000","0.43019","0.00534"
"5.16600","0.43072","0.00534"
"5.17200","0.43120","0.00542"
"5.17800","0.43168","0.00538"
"5.18400","0.43216","0.00539"
"5.19000","0.43270","0.00541"
"5.19600","0.43318","0.00544"
"5.20200","0.43365","0.00547"
"5.20800","0.43419","0.00559"
"5.21400","0.43467","0.00571"
"5.22000","0.43521","0.00563"
"5.22600","0.43569","0.00557"
"5.23200","0.43622","0.00548"
"5.23800","0.43670","0.00541"
"5.24400","0.43718","0.00534"
"5.25000","0.43766","0.00527"
"5.25600","0.43820","0.00528"
"5.26200","0.43868","0.00528"
"5.26800","0.43915","0.00533"
"5.27400","0.43969","0.00541"
"5.28000","0.44017","0.00553"
"5.28600","0.44065","0.00553"
"5.29200","0.44113","0.00552"
"5.29800","0.44161","0.00551"
"5.30400","0.44214","0.00558"
"5.31000","0.44262","0.00561"
"5.31600","0.44310","0.00555"
"5.32200","0.44358","0.00559"
"5.32800","0.44412","0.00561"
"5.33400","0.44460","0.00557"
"5.34000","0.44513","0.00561"
"5.34600","0.44561","0.00567"
"5.35200","0.44615","0.00563"
"5.35800","0.44663","0.00551"
"5.36400","0.44717","0.00533"
"5.37000","0.44770","0.00517"
"5.37600","0.44818","0.00503"
"5.38200","0.44872","0.00500"
"5.38800","0.44920","0.00511"
"5.39400","0.44974","0.00525"
"5.40000","0.45022","0.00529"
"5.40600","0.45069","0.00544"
"5.41200","0.45117","0.00554"
"5.41800","0.45171","0.00560"
"5.42400","0.45219","0.00570"
"5.43000","0.45273","0.00559"
"5.43600","0.45320","0.00553"
"5.44200","0.45368","0.00550"
"5.44800","0.45422","0.00557"
"5.45400","0.45470","0.00572"
"5.46000","0.45524","0.00576"
"5.46600","0.45572","0.00578"
"5.47200","0.45619","0.00587"
"5.47800","0.45673","0.00592"
"5.48400","0.45721","0.00601"
"5.49000","0.45775","0.00604"
"5.49600","0.45823","0.00598"
"5.50200","0.45871","0.00588"
"5.50800","0.45924","0.00589"
"5.51400","0.45972","0.00593"
"5.52000","0.46026","0.00586"
"5.52600","0.46074","0.00580"
"5.53200","0.46128","0.00584"
"5.53800","0.46175","0.00596"
"5.54400","0.46223","0.00603"
"5.55000","0.46271","0.00603"
"5.55600","0.46325","0.00584"
"5.56200","0.46373","0.00565"
"5.56800","0.46421","0.00564"
"5.57400","0.46468","0.00569"
"5.58000","0.46522","0.00569"
"5.58600","0.46570","0.00567"
"5.59200","0.46624","0.00565"
"5.59800","0.46672","0.00572"
"5.60400","0.46720","0.00581"
"5.61000","0.46773","0.00596"
"5.61600","0.46821","0.00594"
"5.62200","0.46875","0.00599"
"5.62800","0.46923","0.00598"
"5.63400","0.46971","0.00582"
"5.64000","0.47024","0.00566"
"5.64600","0.47072","0.00548"
"5.65200","0.47126","0.00541"
"5.65800","0.47174","0.00550"
"5.66400","0.47228","0.00542"
"5.67000","0.47276","0.00526"
"5.67600","0.47323","0.00507"
"5.68200","0.47377","0.00504"
"5.68800","0.47425","0.00507"
"5.69400","0.47473","0.00505"
"5.70000","0.47521","0.00503"
"5.70600","0.47575","0.00512"
"5.71200","0.47622","0.00517"
"5.71800","0.47670","0.00516"
"5.72400","0.47724","0.00519"
"5.73000","0.47772","0.00527"
"5.73600","0.47820","0.00534"
"5.74200","0.47868","0.00537"
"5.74800","0.47921","0.00541"
"5.75400","0.47969","0.00548"
"5.76000","0.48017","0.00549"
"5.76600","0.48071","0.00544"
"5.77200","0.48119","0.00548"
"5.77800","0.48166","0.00555"
"5.78400","0.48220","0.00565"
"5.79000","0.48268","0.00574"
"5.79600","0.48316","0.00577"
"5.80200","0.48370","0.00579"
"5.80800","0.48418","0.00584"
"5.81400","0.48465","0.00581"
"5.82000","0.48519","0.00574"
"5.82600","0.48567","0.00575"
"5.83200","0.48615","0.00579"
"5.83800","0.48669","0.00578"
"5.84400","0.48717","0.00579"
"5.85000","0.48764","0.00588"
"5.85600","0.48812","0.00596"
"5.86200","0.48866","0.00587"
"5.86800","0.48914","0.00569"
"5.87400","0.48968","0.00555"
"5.88000","0.49015","0.00546"
"5.88600","0.49069","0.00542"
"5.89200","0.49117","0.00533"
"5.89800","0.49165","0.00527"
"5.90400","0.49219","0.00536"
"5.91000","0.49267","0.00546"
"5.91600","0.49320","0.00550"
"5.92200","0.49368","0.00563"
"5.92800","0.49422","0.00581"
"5.93400","0.49470","0.00600"
"5.94000","0.49518","0.00615"
"5.94600","0.49572","0.00627"
"5.95200","0.49619","0.00631"
"5.95800","0.49673","0.00629"
"5.96400","0.49721","0.00623"
"5.97000","0.49775","0.00620"
"5.97600","0.49823","0.00615"
"5.98200","0.49870","0.00599"
"5.98800","0.49924","0.00584"
"5.99400","0.49972","0.00565"
"6.00000","0.50026","0.00544"
"6.00600","0.50074","0.00540"
"6.01200","0.50128","0.00545"
"6.01800","0.50175","0.00550"
"6.02400","0.50229","0.00558"
"6.03000","0.50277","0.00575"
"6.03600","0.50325","0.00584"
"6.04200","0.50379","0.00588"
"6.04800","0.50426","0.00583"
"6.05400","0.50474","0.00587"
"6.06000","0.50528","0.00592"
"6.06600","0.50576","0.00594"
"6.07200","0.50624","0.00600"
"6.07800","0.50678","0.00604"
"6.08400","0.50725","0.00601"
"6.09000","0.50773","0.00599"
"6.09600","0.50821","0.00595"
"6.10200","0.50875","0.00588"
"6.10800","0.50923","0.00579"
"6.11400","0.50971","0.00573"
"6.12000","0.51024","0.00570"
"6.12600","0.51072","0.00574"
"6.13200","0.51120","0.00579"
"6.13800","0.51174","0.00582"
"6.14400","0.51222","0.00581"
"6.15000","0.51270","0.00586"
"6.15600","0.51323","0.00595"
"6.16200","0.51371","0.00601"
"6.16800","0.51425","0.00605"
"6.17400","0.51473","0.00609"
"6.18000","0.51521","0.00611"
"6.18600","0.51574","0.00615"
"6.19200","0.51622","0.00611"
"6.19800","0.51676","0.00594"
"6.20400","0.51724","0.00588"
"6.21000","0.51772","0.00584"
"6.21600","0.51826","0.00583"
"6.22200","0.51873","0.00597"
"6.22800","0.51927","0.00610"
"6.23400","0.51975","0.00622"
"6.24000","0.52023","0.00616"
"6.24600","0.52077","0.00604"
"6.25200","0.52125","0.00587"
"6.25800","0.52178","0.00570"
"6.26400","0.52226","0.00556"
"6.27000","0.52274","0.00555"
"6.27600","0.52328","0.00555"
"6.28200","0.52376","0.00559"
"6.28800","0.52423","0.00561"
"6.29400","0.52471","0.00560"
"6.30000","0.52525","0.00553"
"6.30600","0.52573","0.00555"
"6.31200","0.52621","0.00567"
"6.31800","0.52669","0.00573"
"6.32400","0.52722","0.00581"
"6.33000","0.52770","0.00596"
"6.33600","0.52818","0.00603"
"6.34200","0.52872","0.00606"
"6.34800","0.52920","0.00616"
"6.35400","0.52968","0.00622"
"6.36000","0.53021","0.00628"
"6.36600","0.53069","0.00635"
"6.37200","0.53117","0.00644"
"6.37800","0.53171","0.00644"
"6.38400","0.53219","0.00627"
"6.39000","0.53266","0.00617"
"6.39600","0.53320","0.00614"
"6.40200","0.53368","0.00603"
"6.40800","0.53416","0.00595"
"6.41400","0.53464","0.00581"
"6.42000","0.53518","0.00564"
"6.42600","0.53565","0.00550"
"6.43200","0.53613","0.00545"
"6.43800","0.53661","0.00545"
"6.44400","0.53715","0.00542"
"6.45000","0.53763","0.00541"
"6.45600","0.53817","0.00545"
"6.46200","0.53864","0.00545"
"6.46800","0.53918","0.00544"
"6.47400","0.53966","0.00541"
"6.48000","0.54020","0.00542"
"6.48600","0.54074","0.00544"
"6.49200","0.54121","0.00531"
"6.49800","0.54175","0.00523"
"6.50400","0.54223","0.00517"
"6.51000","0.54277","0.00515"
"6.51600","0.54325","0.00510"
"6.52200","0.54379","0.00524"
"6.52800","0.54426","0.00542"
"6.53400","0.54480","0.00555"
"6.54000","0.54528","0.00565"
"6.54600","0.54576","0.00576"
"6.55200","0.54630","0.00586"
"6.55800","0.54678","0.00602"
"6.56400","0.54725","0.00607"
"6.57000","0.54773","0.00611"
"6.57600","0.54827","0.00608"
"6.58200","0.54875","0.00605"
"6.58800","0.54923","0.00606"
"6.59400","0.54976","0.00598"
"6.60000","0.55024","0.00580"
"6.60600","0.55078","0.00571"
"6.61200","0.55126","0.00563"
"6.61800","0.55174","0.00552"
"6.62400","0.55222","0.00549"
"6.63000","0.55275","0.00543"
"6.63600","0.55323","0.00542"
"6.64200","0.55377","0.00543"
"6.64800","0.55425","0.00545"
"6.65400","0.55479","0.00558"
"6.66000","0.55527","0.00563"
"6.66600","0.55574","0.00548"
"6.67200","0.55628","0.00550"
"6.67800","0.55676","0.00561"
"6.68400","0.55730","0.00570"
"6.69000","0.55778","0.00584"
"6.69600","0.55825","0.00594"
"6.70200","0.55873","0.00607"
"6.70800","0.55921","0.00623"
"6.71400","0.55969","0.00631"
"6.72000","0.56017","0.00630"
"6.72600","0.56071","0.00633"
"6.73200","0.56118","0.00634"
"6.73800","0.56166","0.00633"
"6.74400","0.56220","0.00614"
"6.75000","0.56268","0.00593"
"6.75600","0.56322","0.00584"
"6.76200","0.56370","0.00585"
"6.76800","0.56417","0.00595"
"6.77400","0.56471","0.00599"
"6.78000","0.56519","0.00612"
"6.78600","0.56567","0.00624"
"6.79200","0.56621","0.00622"
"6.79800","0.56669","0.00609"
"6.80400","0.56722","0.00604"
"6.81000","0.56770","0.00615"
"6.81600","0.56824","0.00615"
"6.82200","0.56872","0.00625"
"6.82800","0.56920","0.00639"
"6.83400","0.56973","0.00646"
"6.84000","0.57021","0.00651"
"6.84600","0.57069","0.00657"
"6.85200","0.57117","0.00653"
"6.85800","0.57171","0.00653"
"6.86400","0.57219","0.00661"
"6.87000","0.57266","0.00674"
"6.87600","0.57320","0.00675"
"6.88200","0.57368","0.00667"
"6.88800","0.57416","0.00665"
"6.89400","0.57470","0.00660"
"6.90000","0.57518","0.00646"
"6.90600","0.57571","0.00628"
"6.91200","0.57619","0.00608"
"6.91800","0.57667","0.00590"
"6.92400","0.57715","0.00577"
"6.93000","0.57769","0.00586"
"6.93600","0.57816","0.00598"
"6.94200","0.57864","0.00609"
"6.94800","0.57918","0.00618"
"6.95400","0.57966","0.00609"
"6.96000","0.58020","0.00597"
"6.96600","0.58068","0.00591"
"6.97200","0.58115","0.00594"
"6.97800","0.58169","0.00594"
"6.98400","0.58217","0.00597"
"6.99000","0.58265","0.00598"
"6.99600","0.58319","0.00589"
"7.00200","0.58367","0.00592"
"7.00800","0.58414","0.00594"
"7.01400","0.58462","0.00593"
"7.02000","0.58516","0.00599"
"7.02600","0.58564","0.00609"
"7.03200","0.58618","0.00611"
"7.03800","0.58665","0.00622"
"7.04400","0.58719","0.00626"
"7.05000","0.58767","0.00621"
"7.05600","0.58815","0.00612"
"7.06200","0.58869","0.00603"
"7.06800","0.58917","0.00600"
"7.07400","0.58970","0.00603"
"7.08000","0.59018","0.00608"
"7.08600","0.59066","0.00603"
"7.09200","0.59120","0.00591"
"7.09800","0.59168","0.00586"
"7.10400","0.59216","0.00590"
"7.11000","0.59269","0.00597"
"7.11600","0.59323","0.00596"
"7.12200","0.59371","0.00601"
"7.12800","0.59425","0.00612"
"7.13400","0.59473","0.00627"
"7.14000","0.59526","0.00642"
"7.14600","0.59574","0.00648"
"7.15200","0.59622","0.00657"
"7.15800","0.59676","0.00672"
"7.16400","0.59724","0.00672"
"7.17000","0.59772","0.00662"
"7.17600","0.59825","0.00649"
"7.18200","0.59873","0.00638"
"7.18800","0.59927","0.00640"
"7.19400","0.59975","0.00636"
"7.20000","0.60023","0.00630"
"7.20600","0.60077","0.00627"
"7.21200","0.60124","0.00624"
"7.21800","0.60172","0.00616"
"7.22400","0.60226","0.00618"
"7.23000","0.60274","0.00629"
"7.23600","0.60322","0.00647"
"7.24200","0.60375","0.00658"
"7.24800","0.60423","0.00658"
"7.25400","0.60471","0.00655"
"7.26000","0.60525","0.00641"
"7.26600","0.60573","0.00628"
"7.27200","0.60621","0.00623"
"7.27800","0.60674","0.00618"
"7.28400","0.60722","0.00599"
"7.29000","0.60770","0.00579"
"7.29600","0.60824","0.00567"
"7.30200","0.60872","0.00559"
"7.30800","0.60920","0.00564"
"7.31400","0.60973","0.00579"
"7.32000","0.61021","0.00600"
"7.32600","0.61069","0.00617"
"7.33200","0.61123","0.00634"
"7.33800","0.61171","0.00652"
"7.34400","0.61219","0.00657"
"7.35000","0.61266","0.00638"
"7.35600","0.61320","0.00628"
"7.36200","0.61368","0.00627"
"7.36800","0.61416","0.00626"
"7.37400","0.61464","0.00615"
"7.38000","0.61511","0.00618"
"7.38600","0.61565","0.00618"
"7.39200","0.61613","0.00626"
"7.39800","0.61667","0.00636"
"7.40400","0.61715","0.00653"
"7.41000","0.61763","0.00661"
"7.41600","0.61816","0.00651"
"7.42200","0.61864","0.00655"
"7.42800","0.61918","0.00658"
"7.43400","0.61966","0.00651"
"7.44000","0.62014","0.00651"
"7.44600","0.62068","0.00661"
"7.45200","0.62115","0.00650"
"7.45800","0.62163","0.00626"
"7.46400","0.62217","0.00609"
"7.47000","0.62265","0.00600"
"7.47600","0.62313","0.00589"
"7.48200","0.62366","0.00575"
"7.48800","0.62414","0.00578"
"7.49400","0.62462","0.00592"
"7.50000","0.62510","0.00588"
"7.50600","0.62564","0.00587"
"7.51200","0.62612","0.00595"
"7.51800","0.62665","0.00598"
"7.52400","0.62713","0.00600"
"7.53000","0.62767","0.00599"
"7.53600","0.62821","0.00605"
"7.54200","0.62869","0.00608"
"7.54800","0.62917","0.00613"
"7.55400","0.62970","0.00621"
"7.56000","0.63018","0.00636"
"7.56600","0.63066","0.00640"
"7.57200","0.63120","0.00646"
"7.57800","0.63168","0.00658"
"7.58400","0.63215","0.00671"
"7.59000","0.63269","0.00669"
"7.59600","0.63317","0.00658"
"7.60200","0.63371","0.00650"
"7.60800","0.63419","0.00645"
"7.61400","0.63473","0.00636"
"7.62000","0.63520","0.00638"
"7.62600","0.63568","0.00639"
"7.63200","0.63622","0.00637"
"7.63800","0.63670","0.00646"
"7.64400","0.63718","0.00662"
"7.65000","0.63772","0.00662"
"7.65600","0.63819","0.00648"
"7.66200","0.63873","0.00639"
"7.66800","0.63921","0.00645"
"7.67400","0.63975","0.00646"
"7.68000","0.64023","0.00651"
"7.68600","0.64076","0.00655"
"7.69200","0.64124","0.00655"
"7.69800","0.64172","0.00653"
"7.70400","0.64220","0.00656"
"7.71000","0.64274","0.00654"
"7.71600","0.64322","0.00645"
"7.72200","0.64369","0.00642"
"7.72800","0.64423","0.00644"
"7.73400","0.64471","0.00650"
"7.74000","0.64525","0.00652"
"7.74600","0.64573","0.00645"
"7.75200","0.64627","0.00637"
"7.75800","0.64674","0.00627"
"7.76400","0.64722","0.00621"
"7.77000","0.64776","0.00617"
"7.77600","0.64824","0.00609"
"7.78200","0.64872","0.00612"
"7.78800","0.64925","0.00624"
"7.79400","0.64973","0.00624"
"7.80000","0.65027","0.00621"
"7.80600","0.65075","0.00620"
"7.81200","0.65129","0.00621"
"7.81800","0.65177","0.00616"
"7.82400","0.65224","0.00620"
"7.83000","0.65278","0.00627"
"7.83600","0.65326","0.00626"
"7.84200","0.65374","0.00618"
"7.84800","0.65422","0.00610"
"7.85400","0.65470","0.00602"
"7.86000","0.65523","0.00594"
"7.86600","0.65571","0.00588"
"7.87200","0.65619","0.00589"
"7.87800","0.65667","0.00604"
"7.88400","0.65721","0.00607"
"7.89000","0.65768","0.00618"
"7.89600","0.65816","0.00624"
"7.90200","0.65870","0.00622"
"7.90800","0.65918","0.00625"
"7.91400","0.65966","0.00627"
"7.92000","0.66020","0.00632"
"7.92600","0.66067","0.00636"
"7.93200","0.66115","0.00626"
"7.93800","0.66169","0.00623"
"7.94400","0.66217","0.00622"
"7.95000","0.66271","0.00614"
"7.95600","0.66319","0.00609"
"7.96200","0.66372","0.00609"
"7.96800","0.66420","0.00616"
"7.97400","0.66468","0.00625"
"7.98000","0.66522","0.00638"
"7.98600","0.66570","0.00649"
"7.99200","0.66618","0.00645"
"7.99800","0.66671","0.00636"
"8.00400","0.66719","0.00633"
"8.01000","0.66767","0.00628"
"8.01600","0.66815","0.00609"
"8.02200","0.66863","0.00599"
"8.02800","0.66916","0.00607"
"8.03400","0.66964","0.00616"
"8.04000","0.67012","0.00612"
"8.04600","0.67060","0.00621"
"8.05200","0.67114","0.00640"
"8.05800","0.67162","0.00651"
"8.06400","0.67215","0.00656"
"8.07000","0.67263","0.00661"
"8.07600","0.67317","0.00653"
"8.08200","0.67365","0.00643"
"8.08800","0.67419","0.00643"
"8.09400","0.67467","0.00640"
"8.10000","0.67520","0.00630"
"8.10600","0.67568","0.00614"
"8.11200","0.67622","0.00608"
"8.11800","0.67670","0.00588"
"8.12400","0.67718","0.00585"
"8.13000","0.67765","0.00596"
"8.13600","0.67819","0.00606"
"8.14200","0.67867","0.00609"
"8.14800","0.67915","0.00606"
"8.15400","0.67969","0.00603"
"8.16000","0.68017","0.00598"
"8.16600","0.68070","0.00596"
"8.17200","0.68118","0.00596"
"8.17800","0.68166","0.00614"
"8.18400","0.68220","0.00632"
"8.19000","0.68268","0.00646"
"8.19600","0.68322","0.00655"
"8.20200","0.68369","0.00663"
"8.20800","0.68423","0.00666"
"8.21400","0.68471","0.00664"
"8.22000","0.68525","0.00674"
"8.22600","0.68573","0.00683"
"8.23200","0.68626","0.00682"
"8.23800","0.68674","0.00687"
"8.24400","0.68722","0.00694"
"8.25000","0.68776","0.00689"
"8.25600","0.68824","0.00669"
"8.26200","0.68872","0.00648"
"8.26800","0.68925","0.00630"
"8.27400","0.68973","0.00616"
"8.28000","0.69021","0.00610"
"8.28600","0.69075","0.00606"
"8.29200","0.69123","0.00600"
"8.29800","0.69171","0.00590"
"8.30400","0.69224","0.00582"
"8.31000","0.69272","0.00581"
"8.31600","0.69320","0.00581"
"8.32200","0.69374","0.00586"
"8.32800","0.69422","0.00596"
"8.33400","0.69469","0.00613"
"8.34000","0.69523","0.00624"
"8.34600","0.69571","0.00635"
"8.35200","0.69619","0.00645"
"8.35800","0.69673","0.00664"
"8.36400","0.69721","0.00669"
"8.37000","0.69774","0.00668"
"8.37600","0.69822","0.00666"
"8.38200","0.69876","0.00663"
"8.38800","0.69924","0.00665"
"8.39400","0.69978","0.00667"
"8.40000","0.70026","0.00661"
"8.40600","0.70073","0.00659"
"8.41200","0.70121","0.00660"
"8.41800","0.70175","0.00664"
"8.42400","0.70223","0.00667"
"8.43000","0.70271","0.00665"
"8.43600","0.70318","0.00674"
"8.44200","0.70366","0.00685"
"8.44800","0.70414","0.00673"
"8.45400","0.70468","0.00657"
"8.46000","0.70516","0.00639"
"8.46600","0.70564","0.00619"
"8.47200","0.70617","0.00611"
"8.47800","0.70665","0.00618"
"8.48400","0.70713","0.00624"
"8.49000","0.70767","0.00632"
"8.49600","0.70815","0.00635"
"8.50200","0.70869","0.00637"
"8.50800","0.70916","0.00644"
"8.51400","0.70964","0.00643"
"8.52000","0.71018","0.00648"
"8.52600","0.71066","0.00658"
"8.53200","0.71114","0.00666"
"8.53800","0.71167","0.00675"
"8.54400","0.71215","0.00668"
"8.55000","0.71269","0.00652"
"8.55600","0.71317","0.00640"
"8.56200","0.71365","0.00628"
"8.56800","0.71413","0.00629"
"8.57400","0.71466","0.00634"
"8.58000","0.71514","0.00631"
"8.58600","0.71568","0.00628"
"8.59200","0.71616","0.00625"
"8.59800","0.71664","0.00621"
"8.60400","0.71718","0.00622"
"8.61000","0.71765","0.00635"
"8.61600","0.71813","0.00639"
"8.62200","0.71867","0.00638"
"8.62800","0.71915","0.00626"
"8.63400","0.71963","0.00615"
"8.64000","0.72016","0.00606"
"8.64600","0.72064","0.00605"
"8.65200","0.72118","0.00609"
"8.65800","0.72172","0.00610"
"8.66400","0.72220","0.00609"
"8.67000","0.72274","0.00626"
"8.67600","0.72321","0.00637"
"8.68200","0.72369","0.00643"
"8.68800","0.72423","0.00651"
"8.69400","0.72471","0.00655"
"8.70000","0.72525","0.00651"
"8.70600","0.72573","0.00637"
"8.71200","0.72620","0.00629"
"8.71800","0.72668","0.00629"
"8.72400","0.72722","0.00637"
"8.73000","0.72770","0.00653"
"8.73600","0.72818","0.00670"
"8.74200","0.72871","0.00677"
"8.74800","0.72919","0.00677"
"8.75400","0.72967","0.00679"
"8.76000","0.73021","0.00675"
"8.76600","0.73069","0.00662"
"8.77200","0.73117","0.00653"
"8.77800","0.73170","0.00638"
"8.78400","0.73218","0.00632"
"8.79000","0.73272","0.00636"
"8.79600","0.73326","0.00640"
"8.80200","0.73374","0.00632"
"8.80800","0.73428","0.00637"
"8.81400","0.73475","0.00641"
"8.82000","0.73529","0.00659"
"8.82600","0.73577","0.00678"
"8.83200","0.73631","0.00684"
"8.83800","0.73679","0.00689"
"8.84400","0.73726","0.00693"
"8.85000","0.73774","0.00693"
"8.85600","0.73828","0.00691"
"8.86200","0.73876","0.00691"
"8.86800","0.73924","0.00690"
"8.87400","0.73978","0.00684"
"8.88000","0.74025","0.00675"
"8.88600","0.74073","0.00677"
"8.89200","0.74121","0.00669"
"8.89800","0.74169","0.00656"
"8.90400","0.74223","0.00642"
"8.91000","0.74271","0.00636"
"8.91600","0.74318","0.00622"
"8.92200","0.74372","0.00613"
"8.92800","0.74420","0.00613"
"8.93400","0.74468","0.00610"
"8.94000","0.74522","0.00610"
"8.94600","0.74570","0.00612"
"8.95200","0.74623","0.00624"
"8.95800","0.74671","0.00635"
"8.96400","0.74719","0.00635"
"8.97000","0.74773","0.00630"
"8.97600","0.74821","0.00630"
"8.98200","0.74868","0.00638"
