End date,"1/8/2017"
Specimen label,"9BT_74_2"
Maximum Load,"0.16759",N

Time,Extension,Load
(s),(mm),(N)
"37.60800","21.02140","0.16085"
"37.61400","21.02188","0.16093"
"37.62000","21.02236","0.16097"
"37.62600","21.02284","0.16088"
"37.63200","21.02331","0.16080"
"37.63800","21.02386","0.16085"
"37.64400","21.02433","0.16104"
"37.65000","21.02481","0.16113"
"37.65600","21.02529","0.16113"
"37.66200","21.02583","0.16108"
"37.66800","21.02630","0.16105"
"37.67400","21.02678","0.16123"
"37.68000","21.02732","0.16137"
"37.68600","21.02780","0.16146"
"37.69200","21.02828","0.16165"
"37.69800","21.02882","0.16187"
"37.70400","21.02929","0.16208"
"37.71000","21.02983","0.16222"
"37.71600","21.03031","0.16219"
"37.72200","21.03085","0.16202"
"37.72800","21.03133","0.16198"
"37.73400","21.03181","0.16203"
"37.74000","21.03234","0.16204"
"37.74600","21.03282","0.16189"
"37.75200","21.03330","0.16177"
"37.75800","21.03384","0.16182"
"37.76400","21.03432","0.16198"
"37.77000","21.03480","0.16204"
"37.77600","21.03527","0.16198"
"37.78200","21.03575","0.16191"
"37.78800","21.03629","0.16205"
"37.79400","21.03677","0.16222"
"37.80000","21.03725","0.16227"
"37.80600","21.03778","0.16229"
"37.81200","21.03826","0.16229"
"37.81800","21.03880","0.16249"
"37.82400","21.03928","0.16276"
"37.83000","21.03982","0.16285"
"37.83600","21.04029","0.16269"
"37.84200","21.04083","0.16258"
"37.84800","21.04137","0.16265"
"37.85400","21.04185","0.16278"
"37.86000","21.04239","0.16284"
"37.86600","21.04286","0.16282"
"37.87200","21.04334","0.16293"
"37.87800","21.04388","0.16317"
"37.88400","21.04436","0.16341"
"37.89000","21.04484","0.16349"
"37.89600","21.04538","0.16340"
"37.90200","21.04586","0.16337"
"37.90800","21.04639","0.16348"
"37.91400","21.04687","0.16353"
"37.92000","21.04741","0.16359"
"37.92600","21.04789","0.16367"
"37.93200","21.04837","0.16371"
"37.93800","21.04884","0.16376"
"37.94400","21.04938","0.16380"
"37.95000","21.04986","0.16372"
"37.95600","21.05034","0.16359"
"37.96200","21.05088","0.16351"
"37.96800","21.05136","0.16356"
"37.97400","21.05190","0.16374"
"37.98000","21.05237","0.16395"
"37.98600","21.05291","0.16412"
"37.99200","21.05339","0.16411"
"37.99800","21.05387","0.16409"
"38.00400","21.05441","0.16414"
"38.01000","21.05488","0.16423"
"38.01600","21.05542","0.16430"
"38.02200","21.05590","0.16434"
"38.02800","21.05638","0.16453"
"38.03400","21.05686","0.16478"
"38.04000","21.05739","0.16503"
"38.04600","21.05787","0.16504"
"38.05200","21.05835","0.16496"
"38.05800","21.05889","0.16493"
"38.06400","21.05937","0.16496"
"38.07000","21.05985","0.16496"
"38.07600","21.06038","0.16500"
"38.08200","21.06086","0.16500"
"38.08800","21.06134","0.16498"
"38.09400","21.06182","0.16490"
"38.10000","21.06236","0.16474"
"38.10600","21.06284","0.16459"
"38.11200","21.06337","0.16455"
"38.11800","21.06385","0.16451"
"38.12400","21.06433","0.16456"
"38.13000","21.06487","0.16459"
"38.13600","21.06535","0.16462"
"38.14200","21.06589","0.16474"
"38.14800","21.06636","0.16498"
"38.15400","21.06690","0.16514"
"38.16000","21.06738","0.16526"
"38.16600","21.06792","0.16525"
"38.17200","21.06840","0.16524"
"38.17800","21.06887","0.16530"
"38.18400","21.06935","0.16543"
"38.19000","21.06983","0.16560"
"38.19600","21.07037","0.16568"
"38.20200","21.07085","0.16566"
"38.20800","21.07132","0.16579"
"38.21400","21.07180","0.16599"
"38.22000","21.07228","0.16600"
"38.22600","21.07282","0.16592"
"38.23200","21.07330","0.16591"
"38.23800","21.07378","0.16600"
"38.24400","21.07431","0.16611"
"38.25000","21.07479","0.16625"
"38.25600","21.07527","0.16636"
"38.26200","21.07581","0.16662"
"38.26800","21.07629","0.16692"
"38.27400","21.07683","0.16706"
"38.28000","21.07730","0.16703"
"38.28600","21.07784","0.16693"
"38.29200","21.07832","0.16687"
"38.29800","21.07880","0.16692"
"38.30400","21.07934","0.16699"
"38.31000","21.07982","0.16696"
"38.31600","21.08029","0.16691"
"38.32200","21.08077","0.16677"
"38.32800","21.08131","0.16670"
"38.33400","21.08179","0.16677"
"38.34000","21.08227","0.16680"
"38.34600","21.08274","0.16677"
"38.35200","21.08323","0.16677"
"38.35800","21.08376","0.16689"
"38.36400","21.08424","0.16708"
"38.37000","21.08472","0.16719"
"38.37600","21.08526","0.16724"
"38.38200","21.08574","0.16733"
"38.38800","21.08627","0.16744"
"38.39400","21.08675","0.16739"
"38.40000","21.08729","0.16725"
"38.40600","21.08777","0.16714"
"38.41200","21.08831","0.16711"
"38.41800","21.08884","0.16710"
"38.42400","21.08932","0.16707"
"38.43000","21.08986","0.16710"
"38.43600","21.09034","0.16716"
"38.44200","21.09088","0.16722"
"38.44800","21.09136","0.16735"
"38.45400","21.09189","0.16744"
"38.46000","21.09237","0.16743"
"38.46600","21.09285","0.16742"
"38.47200","21.09339","0.16739"
"38.47800","21.09387","0.16742"
"38.48400","21.09435","0.16741"
"38.49000","21.09488","0.16737"
"38.49600","21.09536","0.16733"
"38.50200","21.09590","0.16732"
"38.50800","21.09638","0.16739"
"38.51400","21.09686","0.16752"
"38.52000","21.09739","0.16757"
"38.52600","21.09787","0.16759"
"38.53200","21.09835","0.16739"
"38.53800","21.09889","0.16720"
"38.54400","21.09937","0.16688"
"38.55000","21.09991","0.16595"
"38.55600","21.10038","0.16037"
"38.56200","21.10092","0.14562"
"38.56800","21.10140","0.12282"
"38.57400","21.10194","0.09765"
"38.58000","21.10242","0.07645"
"38.58600","21.10295","0.06216"
"38.59200","21.10343","0.05209"
"38.59800","21.10391","0.04195"
"38.60400","21.10445","0.03017"
"38.61000","21.10493","0.01864"
"38.61600","21.10541","0.01079"
"38.62200","21.10588","0.00866"
"38.62800","21.10636","0.01063"
"38.63400","21.10684","0.01295"
"38.64000","21.10738","0.01253"
"38.64600","21.10786","0.00970"
"38.65200","21.10834","0.00738"
"38.65800","21.10882","0.00825"
"38.66400","21.10935","0.01204"
"38.67000","21.10983","0.01631"
"38.67600","21.11031","0.01850"
"38.68200","21.11085","0.01801"
"38.68800","21.11132","0.01691"
"38.69400","21.11180","0.01786"
"38.70000","21.11234","0.02207"
"38.70600","21.11282","0.02797"
"38.71200","21.11336","0.03259"
"38.71800","21.11384","0.03481"
"38.72400","21.11438","0.03561"
"38.73000","21.11485","0.03705"
"38.73600","21.11539","0.04038"
"38.74200","21.11587","0.04428"
"38.74800","21.11635","0.04647"
"38.75400","21.11683","0.04593"
"38.76000","21.11730","0.04344"
"38.76600","21.11784","0.04042"
"38.77200","21.11832","0.03826"
"38.77800","21.11880","0.03755"
"38.78400","21.11934","0.03711"
"38.79000","21.11982","0.03614"
"38.79600","21.12035","0.03489"
"38.80200","21.12083","0.03417"
"38.80800","21.12131","0.03535"
"38.81400","21.12185","0.03830"
"38.82000","21.12233","0.04118"
"38.82600","21.12281","0.04220"
"38.83200","21.12328","0.04150"
"38.83800","21.12382","0.03978"
"38.84400","21.12430","0.03778"
"38.85000","21.12484","0.03597"
"38.85600","21.12532","0.03418"
"38.86200","21.12585","0.03168"
"38.86800","21.12633","0.02825"
"38.87400","21.12687","0.02449"
"38.88000","21.12735","0.02152"
"38.88600","21.12783","0.01997"
"38.89200","21.12837","0.01966"
"38.89800","21.12884","0.01982"
"38.90400","21.12932","0.01966"
"38.91000","21.12980","0.01912"
"38.91600","21.13034","0.01903"
"38.92200","21.13082","0.01983"
"38.92800","21.13130","0.02127"
"38.93400","21.13177","0.02261"
"38.94000","21.13231","0.02294"
"38.94600","21.13279","0.02196"
"38.95200","21.13333","0.02025"
"38.95800","21.13381","0.01842"
"38.96400","21.13428","0.01719"
"38.97000","21.13482","0.01661"
"38.97600","21.13530","0.01606"
"38.98200","21.13584","0.01518"
"38.98800","21.13632","0.01393"
"38.99400","21.13685","0.01268"
"39.00000","21.13733","0.01197"
"39.00600","21.13787","0.01205"
"39.01200","21.13835","0.01262"
"39.01800","21.13889","0.01315"
"39.02400","21.13937","0.01314"
"39.03000","21.13990","0.01263"
"39.03600","21.14038","0.01206"
"39.04200","21.14086","0.01206"
"39.04800","21.14140","0.01276"
"39.05400","21.14188","0.01382"
"39.06000","21.14236","0.01486"
"39.06600","21.14283","0.01569"
"39.07200","21.14337","0.01656"
"39.07800","21.14385","0.01796"
"39.08400","21.14433","0.01986"
"39.09000","21.14487","0.02214"
"39.09600","21.14535","0.02450"
"39.10200","21.14582","0.02660"
"39.10800","21.14636","0.02839"
"39.11400","21.14684","0.03009"
"39.12000","21.14738","0.03217"
"39.12600","21.14786","0.03456"
"39.13200","21.14840","0.03666"
"39.13800","21.14887","0.03792"
"39.14400","21.14941","0.03820"
"39.15000","21.14989","0.03797"
"39.15600","21.15037","0.03752"
"39.16200","21.15091","0.03694"
"39.16800","21.15138","0.03633"
"39.17400","21.15192","0.03557"
"39.18000","21.15240","0.03467"
"39.18600","21.15288","0.03393"
"39.19200","21.15336","0.03365"
"39.19800","21.15389","0.03396"
"39.20400","21.15437","0.03458"
"39.21000","21.15485","0.03530"
"39.21600","21.15539","0.03599"
"39.22200","21.15587","0.03658"
"39.22800","21.15635","0.03727"
"39.23400","21.15683","0.03831"
"39.24000","21.15730","0.03954"
"39.24600","21.15784","0.04056"
"39.25200","21.15832","0.04136"
"39.25800","21.15880","0.04200"
"39.26400","21.15933","0.04272"
"39.27000","21.15981","0.04357"
"39.27600","21.16029","0.04413"
"39.28200","21.16083","0.04402"
"39.28800","21.16131","0.04316"
"39.29400","21.16185","0.04170"
"39.30000","21.16232","0.03992"
"39.30600","21.16280","0.03790"
"39.31200","21.16334","0.03588"
"39.31800","21.16382","0.03398"
"39.32400","21.16430","0.03231"
"39.33000","21.16478","0.03079"
"39.33600","21.16531","0.02940"
"39.34200","21.16579","0.02819"
"39.34800","21.16627","0.02713"
"39.35400","21.16681","0.02614"
"39.36000","21.16729","0.02519"
"39.36600","21.16777","0.02434"
"39.37200","21.16830","0.02347"
"39.37800","21.16878","0.02248"
"39.38400","21.16926","0.02137"
"39.39000","21.16980","0.02038"
"39.39600","21.17028","0.01941"
"39.40200","21.17075","0.01843"
"39.40800","21.17129","0.01749"
"39.41400","21.17177","0.01675"
"39.42000","21.17231","0.01618"
"39.42600","21.17279","0.01572"
"39.43200","21.17333","0.01536"
"39.43800","21.17381","0.01516"
"39.44400","21.17434","0.01497"
"39.45000","21.17482","0.01478"
"39.45600","21.17536","0.01480"
"39.46200","21.17584","0.01503"
"39.46800","21.17632","0.01533"
"39.47400","21.17679","0.01575"
"39.48000","21.17733","0.01636"
"39.48600","21.17781","0.01696"
"39.49200","21.17829","0.01751"
"39.49800","21.17877","0.01829"
"39.50400","21.17931","0.01920"
"39.51000","21.17978","0.02017"
"39.51600","21.18032","0.02113"
"39.52200","21.18080","0.02198"
"39.52800","21.18128","0.02270"
"39.53400","21.18182","0.02318"
"39.54000","21.18230","0.02368"
"39.54600","21.18277","0.02417"
"39.55200","21.18331","0.02467"
"39.55800","21.18379","0.02526"
"39.56400","21.18433","0.02588"
"39.57000","21.18480","0.02640"
"39.57600","21.18535","0.02674"
"39.58200","21.18588","0.02693"
"39.58800","21.18636","0.02705"
"39.59400","21.18690","0.02718"
"39.60000","21.18738","0.02735"
"39.60600","21.18786","0.02752"
"39.61200","21.18839","0.02774"
"39.61800","21.18887","0.02798"
"39.62400","21.18935","0.02835"
"39.63000","21.18983","0.02887"
"39.63600","21.19036","0.02944"
"39.64200","21.19085","0.02998"
"39.64800","21.19132","0.03057"
"39.65400","21.19186","0.03115"
"39.66000","21.19234","0.03157"
"39.66600","21.19282","0.03188"
"39.67200","21.19336","0.03211"
"39.67800","21.19384","0.03221"
"39.68400","21.19437","0.03222"
"39.69000","21.19485","0.03212"
"39.69600","21.19539","0.03199"
"39.70200","21.19587","0.03184"
"39.70800","21.19641","0.03161"
"39.71400","21.19688","0.03138"
"39.72000","21.19736","0.03118"
"39.72600","21.19790","0.03095"
"39.73200","21.19838","0.03069"
"39.73800","21.19892","0.03043"
"39.74400","21.19940","0.03025"
"39.75000","21.19987","0.03008"
"39.75600","21.20041","0.02997"
"39.76200","21.20089","0.02987"
"39.76800","21.20137","0.02975"
"39.77400","21.20185","0.02969"
"39.78000","21.20232","0.02974"
"39.78600","21.20286","0.02986"
"39.79200","21.20334","0.02998"
"39.79800","21.20382","0.03015"
"39.80400","21.20430","0.03044"
"39.81000","21.20484","0.03079"
"39.81600","21.20531","0.03138"
"39.82200","21.20579","0.03219"
"39.82800","21.20633","0.03322"
"39.83400","21.20681","0.03439"
"39.84000","21.20735","0.03558"
"39.84600","21.20783","0.03672"
"39.85200","21.20830","0.03771"
"39.85800","21.20884","0.03849"
"39.86400","21.20932","0.03885"
"39.87000","21.20986","0.03863"
"39.87600","21.21033","0.03790"
"39.88200","21.21082","0.03695"
"39.88800","21.21135","0.03590"
"39.89400","21.21183","0.03476"
"39.90000","21.21231","0.03357"
"39.90600","21.21285","0.03250"
"39.91200","21.21333","0.03159"
"39.91800","21.21381","0.03075"
"39.92400","21.21428","0.02999"
"39.93000","21.21482","0.02933"
"39.93600","21.21530","0.02873"
"39.94200","21.21578","0.02827"
"39.94800","21.21631","0.02795"
"39.95400","21.21679","0.02777"
"39.96000","21.21727","0.02767"
"39.96600","21.21775","0.02766"
"39.97200","21.21829","0.02769"
"39.97800","21.21877","0.02781"
"39.98400","21.21931","0.02800"
"39.99000","21.21978","0.02823"
"39.99600","21.22032","0.02851"
"40.00200","21.22086","0.02873"
"40.00800","21.22134","0.02889"
"40.01400","21.22188","0.02906"
"40.02000","21.22235","0.02914"
"40.02600","21.22289","0.02907"
"40.03200","21.22337","0.02890"
"40.03800","21.22385","0.02858"
"40.04400","21.22439","0.02811"
"40.05000","21.22486","0.02758"
"40.05600","21.22540","0.02721"
"40.06200","21.22588","0.02700"
"40.06800","21.22642","0.02688"
"40.07400","21.22690","0.02691"
"40.08000","21.22744","0.02709"
"40.08600","21.22791","0.02741"
"40.09200","21.22839","0.02781"
"40.09800","21.22887","0.02825"
"40.10400","21.22941","0.02869"
"40.11000","21.22989","0.02908"
"40.11600","21.23037","0.02938"
"40.12200","21.23084","0.02965"
"40.12800","21.23138","0.02987"
"40.13400","21.23186","0.02998"
"40.14000","21.23240","0.03001"
"40.14600","21.23288","0.03003"
"40.15200","21.23336","0.03002"
"40.15800","21.23389","0.02995"
"40.16400","21.23437","0.02987"
"40.17000","21.23485","0.02992"
"40.17600","21.23539","0.03000"
"40.18200","21.23587","0.03015"
"40.18800","21.23635","0.03031"
"40.19400","21.23688","0.03048"
"40.20000","21.23736","0.03069"
"40.20600","21.23790","0.03088"
"40.21200","21.23838","0.03104"
"40.21800","21.23892","0.03114"
"40.22400","21.23939","0.03107"
"40.23000","21.23987","0.03087"
"40.23600","21.24041","0.03052"
"40.24200","21.24089","0.03011"
"40.24800","21.24137","0.02963"
"40.25400","21.24191","0.02916"
"40.26000","21.24238","0.02863"
"40.26600","21.24286","0.02799"
"40.27200","21.24340","0.02734"
"40.27800","21.24388","0.02669"
"40.28400","21.24436","0.02595"
"40.29000","21.24489","0.02516"
"40.29600","21.24537","0.02452"
"40.30200","21.24585","0.02394"
"40.30800","21.24639","0.02336"
"40.31400","21.24687","0.02277"
"40.32000","21.24735","0.02231"
"40.32600","21.24788","0.02194"
"40.33200","21.24836","0.02141"
"40.33800","21.24884","0.02084"
"40.34400","21.24938","0.02029"
"40.35000","21.24986","0.01974"
"40.35600","21.25040","0.01928"
"40.36200","21.25087","0.01920"
"40.36800","21.25135","0.01947"
"40.37400","21.25189","0.01996"
"40.38000","21.25237","0.02064"
"40.38600","21.25285","0.02148"
"40.39200","21.25332","0.02237"
"40.39800","21.25386","0.02335"
"40.40400","21.25434","0.02441"
"40.41000","21.25482","0.02536"
"40.41600","21.25536","0.02615"
"40.42200","21.25584","0.02681"
"40.42800","21.25631","0.02732"
"40.43400","21.25685","0.02769"
"40.44000","21.25733","0.02802"
"40.44600","21.25781","0.02826"
"40.45200","21.25835","0.02839"
"40.45800","21.25883","0.02842"
"40.46400","21.25930","0.02842"
"40.47000","21.25984","0.02838"
"40.47600","21.26032","0.02837"
"40.48200","21.26080","0.02836"
"40.48800","21.26134","0.02842"
"40.49400","21.26182","0.02860"
"40.50000","21.26235","0.02886"
"40.50600","21.26283","0.02918"
"40.51200","21.26331","0.02964"
"40.51800","21.26385","0.03019"
"40.52400","21.26439","0.03071"
"40.53000","21.26487","0.03149"
"40.53600","21.26534","0.03233"
"40.54200","21.26588","0.03311"
"40.54800","21.26636","0.03406"
"40.55400","21.26684","0.03514"
"40.56000","21.26738","0.03619"
"40.56600","21.26785","0.03723"
"40.57200","21.26839","0.03815"
"40.57800","21.26887","0.03880"
"40.58400","21.26935","0.03929"
"40.59000","21.26989","0.03965"
"40.59600","21.27037","0.03979"
"40.60200","21.27090","0.03950"
"40.60800","21.27138","0.03876"
"40.61400","21.27186","0.03771"
"40.62000","21.27240","0.03651"
"40.62600","21.27288","0.03527"
"40.63200","21.27341","0.03411"
"40.63800","21.27389","0.03310"
"40.64400","21.27443","0.03219"
"40.65000","21.27491","0.03137"
"40.65600","21.27539","0.03069"
"40.66200","21.27593","0.03019"
"40.66800","21.27640","0.02978"
"40.67400","21.27688","0.02948"
"40.68000","21.27736","0.02931"
"40.68600","21.27784","0.02921"
"40.69200","21.27838","0.02910"
"40.69800","21.27886","0.02899"
"40.70400","21.27939","0.02889"
"40.71000","21.27987","0.02873"
"40.71600","21.28035","0.02845"
"40.72200","21.28089","0.02824"
"40.72800","21.28136","0.02811"
"40.73400","21.28191","0.02798"
"40.74000","21.28238","0.02780"
"40.74600","21.28292","0.02755"
"40.75200","21.28340","0.02729"
"40.75800","21.28388","0.02696"
"40.76400","21.28442","0.02664"
"40.77000","21.28489","0.02633"
"40.77600","21.28537","0.02585"
"40.78200","21.28591","0.02537"
"40.78800","21.28639","0.02502"
"40.79400","21.28692","0.02471"
"40.80000","21.28741","0.02439"
"40.80600","21.28788","0.02415"
"40.81200","21.28836","0.02396"
"40.81800","21.28890","0.02379"
"40.82400","21.28938","0.02381"
"40.83000","21.28986","0.02394"
"40.83600","21.29040","0.02394"
"40.84200","21.29087","0.02389"
"40.84800","21.29135","0.02380"
"40.85400","21.29189","0.02373"
"40.86000","21.29237","0.02359"
"40.86600","21.29290","0.02347"
"40.87200","21.29338","0.02339"
"40.87800","21.29386","0.02345"
"40.88400","21.29440","0.02351"
"40.89000","21.29488","0.02350"
"40.89600","21.29536","0.02351"
"40.90200","21.29589","0.02368"
"40.90800","21.29638","0.02392"
"40.91400","21.29685","0.02426"
"40.92000","21.29739","0.02462"
"40.92600","21.29787","0.02504"
"40.93200","21.29835","0.02544"
"40.93800","21.29888","0.02588"
"40.94400","21.29936","0.02630"
"40.95000","21.29984","0.02667"
"40.95600","21.30038","0.02699"
"40.96200","21.30086","0.02726"
"40.96800","21.30134","0.02751"
"40.97400","21.30182","0.02768"
"40.98000","21.30235","0.02785"
"40.98600","21.30283","0.02798"
"40.99200","21.30331","0.02810"
"40.99800","21.30385","0.02819"
"41.00400","21.30433","0.02820"
"41.01000","21.30481","0.02824"
"41.01600","21.30534","0.02826"
"41.02200","21.30582","0.02828"
"41.02800","21.30636","0.02834"
"41.03400","21.30684","0.02839"
"41.04000","21.30732","0.02853"
"41.04600","21.30785","0.02865"
"41.05200","21.30833","0.02879"
"41.05800","21.30887","0.02895"
"41.06400","21.30935","0.02909"
"41.07000","21.30983","0.02921"
"41.07600","21.31030","0.02936"
"41.08200","21.31084","0.02956"
"41.08800","21.31132","0.02981"
"41.09400","21.31180","0.03010"
"41.10000","21.31234","0.03038"
"41.10600","21.31282","0.03069"
"41.11200","21.31335","0.03114"
"41.11800","21.31383","0.03151"
"41.12400","21.31431","0.03192"
"41.13000","21.31485","0.03238"
